Date,Home,Away
2010-04-01,Akron,Indianapolis
2010-04-01,Chicago,St. Louis
2010-04-01,New York,Montreal
2010-04-01,Columbus,Detroit
2010-04-01,New Haven,Boston
2010-04-02,Pittsburgh,"Washington, D.C."
2010-04-02,St. Paul,Winnipeg
2010-04-02,Philadelphia,Toronto
2010-04-02,Akron,Indianapolis
2010-04-02,Chicago,St. Louis
2010-04-02,New York,Montreal
2010-04-02,Columbus,Detroit
2010-04-02,New Haven,Boston
2010-04-03,Pittsburgh,"Washington, D.C."
2010-04-03,St. Paul,Winnipeg
2010-04-03,Philadelphia,Toronto
2010-04-03,Akron,Indianapolis
2010-04-03,Chicago,St. Louis
2010-04-03,New York,Montreal
2010-04-03,Columbus,Detroit
2010-04-03,New Haven,Boston
2010-04-04,Pittsburgh,"Washington, D.C."
2010-04-04,St. Paul,Winnipeg
2010-04-04,Philadelphia,Toronto
2010-04-05,"Washington, D.C.",Pittsburgh
2010-04-04,Indianapolis,Akron
2010-04-05,Winnipeg,Chicago
2010-04-04,Montreal,New York
2010-04-04,Detroit,Columbus
2010-04-05,St. Louis,St. Paul
2010-04-05,Toronto,Philadelphia
2010-04-05,Boston,New Haven
2010-04-06,"Washington, D.C.",Pittsburgh
2010-04-05,Indianapolis,Akron
2010-04-06,Winnipeg,Chicago
2010-04-05,Montreal,New York
2010-04-05,Detroit,Columbus
2010-04-06,St. Louis,St. Paul
2010-04-06,Toronto,Philadelphia
2010-04-06,Boston,New Haven
2010-04-07,"Washington, D.C.",Pittsburgh
2010-04-06,Indianapolis,Akron
2010-04-07,Winnipeg,Chicago
2010-04-06,Montreal,New York
2010-04-06,Detroit,Columbus
2010-04-07,St. Louis,St. Paul
2010-04-07,Toronto,Philadelphia
2010-04-07,Boston,New Haven
2010-04-08,New York,New Haven
2010-04-08,Winnipeg,St. Paul
2010-04-08,Montreal,Boston
2010-04-08,Toronto,Pittsburgh
2010-04-07,Columbus,Akron
2010-04-08,St. Louis,Chicago
2010-04-08,Indianapolis,Detroit
2010-04-08,"Washington, D.C.",Philadelphia
2010-04-09,New York,New Haven
2010-04-09,Winnipeg,St. Paul
2010-04-09,Montreal,Boston
2010-04-09,Toronto,Pittsburgh
2010-04-08,Columbus,Akron
2010-04-09,St. Louis,Chicago
2010-04-09,Indianapolis,Detroit
2010-04-09,"Washington, D.C.",Philadelphia
2010-04-10,New York,New Haven
2010-04-10,Winnipeg,St. Paul
2010-04-10,Montreal,Boston
2010-04-10,Toronto,Pittsburgh
2010-04-09,Columbus,Akron
2010-04-10,St. Louis,Chicago
2010-04-10,Indianapolis,Detroit
2010-04-10,"Washington, D.C.",Philadelphia
2010-04-11,Detroit,Akron
2010-04-11,Chicago,Winnipeg
2010-04-11,Philadelphia,Pittsburgh
2010-04-11,New Haven,Montreal
2010-04-11,"Washington, D.C.",Toronto
2010-04-11,Indianapolis,Columbus
2010-04-11,New York,Boston
2010-04-11,St. Paul,St. Louis
2010-04-12,Detroit,Akron
2010-04-12,Chicago,Winnipeg
2010-04-12,Philadelphia,Pittsburgh
2010-04-12,New Haven,Montreal
2010-04-12,"Washington, D.C.",Toronto
2010-04-12,Indianapolis,Columbus
2010-04-12,New York,Boston
2010-04-12,St. Paul,St. Louis
2010-04-13,Detroit,Akron
