Date,Home,Away
2010-04-01,Montreal,Boston
2010-04-01,New Haven,New York
2010-04-01,Winnipeg,St. Louis
2010-04-01,Detroit,Indianapolis
2010-04-01,Akron,Columbus
2010-04-02,Philadelphia,"Washington, D.C."
2010-04-02,Pittsburgh,Toronto
2010-04-02,Chicago,St. Paul
2010-04-02,Montreal,Boston
2010-04-02,New Haven,New York
2010-04-02,Winnipeg,St. Louis
2010-04-02,Detroit,Indianapolis
2010-04-02,Akron,Columbus
2010-04-03,Philadelphia,"Washington, D.C."
2010-04-03,Pittsburgh,Toronto
2010-04-03,Chicago,St. Paul
2010-04-03,Montreal,Boston
2010-04-03,New Haven,New York
2010-04-03,Winnipeg,St. Louis
2010-04-03,Detroit,Indianapolis
2010-04-03,Akron,Columbus
2010-04-04,Philadelphia,"Washington, D.C."
2010-04-04,Pittsburgh,Toronto
2010-04-04,Chicago,St. Paul
2010-04-05,"Washington, D.C.",Philadelphia
2010-04-05,Winnipeg,St. Paul
2010-04-04,Boston,New Haven
2010-04-04,Detroit,Columbus
2010-04-04,Akron,Indianapolis
2010-04-05,Chicago,St. Louis
2010-04-05,New York,Montreal
2010-04-05,Toronto,Pittsburgh
2010-04-06,"Washington, D.C.",Philadelphia
2010-04-06,Winnipeg,St. Paul
2010-04-05,Boston,New Haven
2010-04-05,Detroit,Columbus
2010-04-05,Akron,Indianapolis
2010-04-06,Chicago,St. Louis
2010-04-06,New York,Montreal
2010-04-06,Toronto,Pittsburgh
2010-04-07,"Washington, D.C.",Philadelphia
2010-04-07,Winnipeg,St. Paul
2010-04-06,Boston,New Haven
2010-04-06,Detroit,Columbus
2010-04-06,Akron,Indianapolis
2010-04-07,Chicago,St. Louis
2010-04-07,New York,Montreal
2010-04-07,Toronto,Pittsburgh
2010-04-08,Pittsburgh,"Washington, D.C."
2010-04-08,New Haven,Montreal
2010-04-07,Akron,Detroit
2010-04-08,St. Louis,Winnipeg
2010-04-08,New York,Boston
2010-04-08,Toronto,Philadelphia
