Date,Home,Away
2010-04-01,Nashville,Charlotte
2010-04-01,Merida,San Antonio
2010-04-01,Phoenix,Oakland
2010-04-01,Birmingham,Atlanta
2010-04-01,Calgary,Seattle
2010-04-02,Monterrey,Dallas
2010-04-02,Tijuana,Los Angeles
2010-04-02,Denver,Vancouver
2010-04-02,Nashville,Charlotte
2010-04-02,Merida,San Antonio
2010-04-02,Phoenix,Oakland
2010-04-02,Birmingham,Atlanta
2010-04-02,Calgary,Seattle
2010-04-03,Monterrey,Dallas
2010-04-03,Tijuana,Los Angeles
2010-04-03,Denver,Vancouver
2010-04-03,Nashville,Charlotte
2010-04-03,Merida,San Antonio
2010-04-03,Phoenix,Oakland
2010-04-03,Birmingham,Atlanta
2010-04-03,Calgary,Seattle
2010-04-04,Monterrey,Dallas
2010-04-04,Tijuana,Los Angeles
2010-04-04,Denver,Vancouver
2010-04-04,Charlotte,Atlanta
2010-04-05,Los Angeles,Oakland
2010-04-05,Dallas,Monterrey
2010-04-04,Seattle,Calgary
2010-04-04,Nashville,Birmingham
2010-04-05,Phoenix,Tijuana
2010-04-05,Vancouver,Denver
2010-04-05,San Antonio,Merida
2010-04-05,Charlotte,Atlanta
2010-04-06,Los Angeles,Oakland
2010-04-06,Dallas,Monterrey
2010-04-05,Seattle,Calgary
2010-04-05,Nashville,Birmingham
2010-04-06,Phoenix,Tijuana
2010-04-06,Vancouver,Denver
2010-04-06,San Antonio,Merida
2010-04-06,Charlotte,Atlanta
2010-04-07,Los Angeles,Oakland
2010-04-07,Dallas,Monterrey
2010-04-06,Seattle,Calgary
2010-04-06,Nashville,Birmingham
2010-04-07,Phoenix,Tijuana
2010-04-07,Vancouver,Denver
2010-04-07,San Antonio,Merida
2010-04-08,Tijuana,Phoenix
2010-04-08,Dallas,Merida
2010-04-08,Denver,Seattle
2010-04-07,Atlanta,Birmingham
2010-04-08,Oakland,Los Angeles
2010-04-08,Charlotte,Nashville
2010-04-08,San Antonio,Monterrey
2010-04-08,Vancouver,Calgary
2010-04-09,Tijuana,Phoenix
2010-04-09,Dallas,Merida
2010-04-09,Denver,Seattle
2010-04-08,Atlanta,Birmingham
2010-04-09,Oakland,Los Angeles
2010-04-09,Charlotte,Nashville
2010-04-09,San Antonio,Monterrey
2010-04-09,Vancouver,Calgary
2010-04-10,Tijuana,Phoenix
2010-04-10,Dallas,Merida
2010-04-10,Denver,Seattle
2010-04-09,Atlanta,Birmingham
2010-04-10,Oakland,Los Angeles
2010-04-10,Charlotte,Nashville
2010-04-10,San Antonio,Monterrey
2010-04-10,Vancouver,Calgary
2010-04-11,San Antonio,Dallas
2010-04-11,Merida,Monterrey
2010-04-11,Seattle,Denver
2010-04-11,Birmingham,Nashville
2010-04-11,Atlanta,Charlotte
2010-04-11,Calgary,Vancouver
2010-04-11,Oakland,Phoenix
2010-04-11,Los Angeles,Tijuana
2010-04-12,San Antonio,Dallas
2010-04-12,Merida,Monterrey
2010-04-12,Seattle,Denver
2010-04-12,Birmingham,Nashville
2010-04-12,Atlanta,Charlotte
2010-04-12,Calgary,Vancouver
2010-04-12,Oakland,Phoenix
2010-04-12,Los Angeles,Tijuana
2010-04-13,San Antonio,Dallas
2010-04-13,Merida,Monterrey
2010-04-13,Seattle,Denver
2010-04-13,Birmingham,Nashville
2010-04-13,Atlanta,Charlotte
2010-04-13,Calgary,Vancouver
2010-04-13,Oakland,Phoenix
2010-04-13,Los Angeles,Tijuana
2010-04-14,Denver,Calgary
2010-04-14,Charlotte,Birmingham
2010-04-14,Merida,Dallas
2010-04-14,Atlanta,Nashville
2010-04-14,Oakland,Tijuana
2010-04-15,Vancouver,Seattle
2010-04-15,Phoenix,Los Angeles
2010-04-15,Monterrey,San Antonio
2010-04-15,Denver,Calgary
2010-04-15,Charlotte,Birmingham
2010-04-15,Merida,Dallas
2010-04-15,Atlanta,Nashville
2010-04-15,Oakland,Tijuana
2010-04-16,Vancouver,Seattle
2010-04-16,Phoenix,Los Angeles
2010-04-16,Monterrey,San Antonio
2010-04-16,Denver,Calgary
2010-04-16,Charlotte,Birmingham
2010-04-16,Merida,Dallas
2010-04-16,Atlanta,Nashville
2010-04-16,Oakland,Tijuana
2010-04-17,Vancouver,Seattle
2010-04-17,Phoenix,Los Angeles
2010-04-17,Monterrey,San Antonio
2010-04-17,Calgary,Denver
2010-04-18,Dallas,San Antonio
2010-04-18,Seattle,Vancouver
2010-04-18,Monterrey,Merida
2010-04-17,Tijuana,Oakland
2010-04-18,Nashville,Atlanta
2010-04-18,Birmingham,Charlotte
2010-04-18,Los Angeles,Phoenix
2010-04-18,Calgary,Denver
2010-04-19,Dallas,San Antonio
2010-04-19,Seattle,Vancouver
2010-04-19,Monterrey,Merida
2010-04-18,Tijuana,Oakland
2010-04-19,Nashville,Atlanta
2010-04-19,Birmingham,Charlotte
2010-04-19,Los Angeles,Phoenix
2010-04-19,Calgary,Denver
2010-04-20,Dallas,San Antonio
2010-04-20,Seattle,Vancouver
2010-04-20,Monterrey,Merida
2010-04-19,Tijuana,Oakland
2010-04-20,Nashville,Atlanta
2010-04-20,Birmingham,Charlotte
2010-04-20,Los Angeles,Phoenix
2010-04-21,Denver,Nashville
2010-04-21,Atlanta,Seattle
2010-04-21,Tijuana,Dallas
2010-04-21,Oakland,San Antonio
2010-04-21,Merida,Phoenix
2010-04-21,Los Angeles,Monterrey
2010-04-21,Birmingham,Calgary
2010-04-21,Vancouver,Charlotte
2010-04-22,Denver,Nashville
2010-04-22,Atlanta,Seattle
2010-04-22,Tijuana,Dallas
2010-04-22,Oakland,San Antonio
2010-04-22,Merida,Phoenix
2010-04-22,Los Angeles,Monterrey
2010-04-22,Birmingham,Calgary
2010-04-22,Vancouver,Charlotte
2010-04-23,Denver,Nashville
2010-04-23,Atlanta,Seattle
2010-04-23,Tijuana,Dallas
2010-04-23,Oakland,San Antonio
2010-04-23,Merida,Phoenix
2010-04-23,Los Angeles,Monterrey
2010-04-23,Birmingham,Calgary
