Date,Home,Away
2010-04-01,Dallas,Merida
2010-04-01,Nashville,Birmingham
2010-04-01,Atlanta,Charlotte
2010-04-01,Tijuana,Phoenix
2010-04-01,Calgary,Seattle
2010-04-02,Monterrey,San Antonio
2010-04-02,Denver,Vancouver
2010-04-02,Oakland,Los Angeles
2010-04-02,Dallas,Merida
2010-04-02,Nashville,Birmingham
2010-04-02,Atlanta,Charlotte
2010-04-02,Tijuana,Phoenix
2010-04-02,Calgary,Seattle
2010-04-03,Monterrey,San Antonio
2010-04-03,Denver,Vancouver
2010-04-03,Oakland,Los Angeles
2010-04-03,Dallas,Merida
2010-04-03,Nashville,Birmingham
2010-04-03,Atlanta,Charlotte
2010-04-03,Tijuana,Phoenix
2010-04-03,Calgary,Seattle
2010-04-04,Monterrey,San Antonio
2010-04-04,Denver,Vancouver
2010-04-04,Oakland,Los Angeles
2010-04-04,Charlotte,Birmingham
2010-04-05,Vancouver,Calgary
2010-04-05,San Antonio,Merida
2010-04-05,Los Angeles,Oakland
2010-04-05,Denver,Seattle
2010-04-05,Dallas,Monterrey
2010-04-05,Phoenix,Tijuana
2010-04-05,Atlanta,Nashville
2010-04-05,Charlotte,Birmingham
2010-04-06,Vancouver,Calgary
2010-04-06,San Antonio,Merida
2010-04-06,Los Angeles,Oakland
2010-04-06,Denver,Seattle
2010-04-06,Dallas,Monterrey
2010-04-06,Phoenix,Tijuana
2010-04-06,Atlanta,Nashville
2010-04-06,Charlotte,Birmingham
2010-04-07,Vancouver,Calgary
2010-04-07,San Antonio,Merida
2010-04-07,Los Angeles,Oakland
2010-04-07,Denver,Seattle
2010-04-07,Dallas,Monterrey
2010-04-07,Phoenix,Tijuana
2010-04-07,Atlanta,Nashville
2010-04-08,Vancouver,Seattle
2010-04-08,Atlanta,Birmingham
2010-04-08,Merida,San Antonio
2010-04-08,Tijuana,Los Angeles
2010-04-08,Calgary,Denver
2010-04-08,Monterrey,Dallas
2010-04-08,Phoenix,Oakland
2010-04-08,Nashville,Charlotte
2010-04-09,Vancouver,Seattle
2010-04-09,Atlanta,Birmingham
2010-04-09,Merida,San Antonio
2010-04-09,Tijuana,Los Angeles
2010-04-09,Calgary,Denver
2010-04-09,Monterrey,Dallas
2010-04-09,Phoenix,Oakland
2010-04-09,Nashville,Charlotte
2010-04-10,Vancouver,Seattle
2010-04-10,Atlanta,Birmingham
2010-04-10,Merida,San Antonio
2010-04-10,Tijuana,Los Angeles
2010-04-10,Calgary,Denver
2010-04-10,Monterrey,Dallas
2010-04-10,Phoenix,Oakland
2010-04-10,Nashville,Charlotte
2010-04-11,Denver,Calgary
2010-04-11,Merida,Dallas
2010-04-11,Oakland,Tijuana
2010-04-11,Charlotte,Atlanta
2010-04-11,Los Angeles,Phoenix
2010-04-11,San Antonio,Monterrey
2010-04-11,Birmingham,Nashville
2010-04-11,Seattle,Vancouver
2010-04-12,Denver,Calgary
2010-04-12,Merida,Dallas
2010-04-12,Oakland,Tijuana
2010-04-12,Charlotte,Atlanta
2010-04-12,Los Angeles,Phoenix
2010-04-12,San Antonio,Monterrey
2010-04-12,Birmingham,Nashville
2010-04-12,Seattle,Vancouver
2010-04-13,Denver,Calgary
2010-04-13,Merida,Dallas
2010-04-13,Oakland,Tijuana
2010-04-13,Charlotte,Atlanta
2010-04-13,Los Angeles,Phoenix
2010-04-13,San Antonio,Monterrey
2010-04-13,Birmingham,Nashville
2010-04-13,Seattle,Vancouver
2010-04-14,San Antonio,Dallas
2010-04-14,Charlotte,Nashville
2010-04-14,Monterrey,Merida
2010-04-14,Oakland,Phoenix
2010-04-14,Vancouver,Denver
2010-04-15,Seattle,Calgary
2010-04-15,Los Angeles,Tijuana
2010-04-15,Birmingham,Atlanta
2010-04-15,San Antonio,Dallas
2010-04-15,Charlotte,Nashville
2010-04-15,Monterrey,Merida
2010-04-15,Oakland,Phoenix
2010-04-15,Vancouver,Denver
2010-04-16,Seattle,Calgary
2010-04-16,Los Angeles,Tijuana
2010-04-16,Birmingham,Atlanta
2010-04-16,San Antonio,Dallas
2010-04-16,Charlotte,Nashville
2010-04-16,Monterrey,Merida
2010-04-16,Oakland,Phoenix
2010-04-16,Vancouver,Denver
2010-04-17,Seattle,Calgary
2010-04-17,Los Angeles,Tijuana
2010-04-17,Birmingham,Atlanta
