Date,Home,Away
2010-04-01,Charlotte,Atlanta
2010-04-01,Vancouver,Seattle
2010-04-01,Nashville,Birmingham
2010-04-01,Oakland,Los Angeles
2010-04-01,Calgary,Denver
2010-04-02,Monterrey,Dallas
2010-04-02,Tijuana,Phoenix
2010-04-02,Merida,San Antonio
2010-04-02,Charlotte,Atlanta
2010-04-02,Vancouver,Seattle
2010-04-02,Nashville,Birmingham
2010-04-02,Oakland,Los Angeles
2010-04-02,Calgary,Denver
2010-04-03,Monterrey,Dallas
2010-04-03,Tijuana,Phoenix
2010-04-03,Merida,San Antonio
2010-04-03,Charlotte,Atlanta
2010-04-03,Vancouver,Seattle
2010-04-03,Nashville,Birmingham
2010-04-03,Oakland,Los Angeles
2010-04-03,Calgary,Denver
2010-04-04,Monterrey,Dallas
2010-04-04,Tijuana,Phoenix
2010-04-04,Merida,San Antonio
2010-04-04,Charlotte,Birmingham
2010-04-05,Phoenix,Oakland
2010-04-05,Los Angeles,Tijuana
2010-04-04,Vancouver,Denver
2010-04-04,Nashville,Atlanta
2010-04-05,Dallas,Merida
2010-04-05,San Antonio,Monterrey
2010-04-05,Calgary,Seattle
2010-04-05,Charlotte,Birmingham
2010-04-06,Phoenix,Oakland
2010-04-06,Los Angeles,Tijuana
2010-04-05,Vancouver,Denver
2010-04-05,Nashville,Atlanta
2010-04-06,Dallas,Merida
2010-04-06,San Antonio,Monterrey
2010-04-06,Calgary,Seattle
2010-04-06,Charlotte,Birmingham
2010-04-07,Phoenix,Oakland
2010-04-07,Los Angeles,Tijuana
2010-04-06,Vancouver,Denver
2010-04-06,Nashville,Atlanta
2010-04-07,Dallas,Merida
2010-04-07,San Antonio,Monterrey
2010-04-07,Calgary,Seattle
2010-04-08,Dallas,San Antonio
2010-04-08,Merida,Monterrey
2010-04-08,Denver,Calgary
2010-04-08,Oakland,Phoenix
2010-04-07,Atlanta,Nashville
2010-04-08,Birmingham,Charlotte
2010-04-08,Tijuana,Los Angeles
2010-04-08,Seattle,Vancouver
2010-04-09,Dallas,San Antonio
2010-04-09,Merida,Monterrey
2010-04-09,Denver,Calgary
2010-04-09,Oakland,Phoenix
2010-04-08,Atlanta,Nashville
2010-04-09,Birmingham,Charlotte
2010-04-09,Tijuana,Los Angeles
2010-04-09,Seattle,Vancouver
2010-04-10,Dallas,San Antonio
2010-04-10,Merida,Monterrey
2010-04-10,Denver,Calgary
2010-04-10,Oakland,Phoenix
2010-04-09,Atlanta,Nashville
2010-04-10,Birmingham,Charlotte
2010-04-10,Tijuana,Los Angeles
2010-04-10,Seattle,Vancouver
2010-04-11,Nashville,Charlotte
2010-04-11,Denver,Vancouver
2010-04-11,Merida,Dallas
2010-04-11,Oakland,Tijuana
2010-04-11,Atlanta,Birmingham
2010-04-11,Seattle,Calgary
2010-04-11,Phoenix,Los Angeles
2010-04-11,Monterrey,San Antonio
2010-04-12,Nashville,Charlotte
2010-04-12,Denver,Vancouver
2010-04-12,Merida,Dallas
2010-04-12,Oakland,Tijuana
2010-04-12,Atlanta,Birmingham
2010-04-12,Seattle,Calgary
2010-04-12,Phoenix,Los Angeles
2010-04-12,Monterrey,San Antonio
2010-04-13,Nashville,Charlotte
2010-04-13,Denver,Vancouver
2010-04-13,Merida,Dallas
2010-04-13,Oakland,Tijuana
