Date,Home,Away
2010-04-01,Pittsburgh,Toronto
2010-04-01,Chicago,St. Louis
2010-04-01,Montreal,New York
2010-04-01,Winnipeg,St. Paul
2010-04-01,Akron,Detroit
2010-04-02,Philadelphia,"Washington, D.C."
2010-04-02,Indianapolis,Columbus
2010-04-02,New Haven,Boston
2010-04-02,Pittsburgh,Toronto
2010-04-02,Chicago,St. Louis
2010-04-02,Montreal,New York
2010-04-02,Winnipeg,St. Paul
2010-04-02,Akron,Detroit
2010-04-03,Philadelphia,"Washington, D.C."
2010-04-03,Indianapolis,Columbus
2010-04-03,New Haven,Boston
2010-04-03,Pittsburgh,Toronto
2010-04-03,Chicago,St. Louis
2010-04-03,Montreal,New York
2010-04-03,Winnipeg,St. Paul
2010-04-03,Akron,Detroit
2010-04-04,Philadelphia,"Washington, D.C."
2010-04-04,Indianapolis,Columbus
2010-04-04,New Haven,Boston
2010-04-05,Akron,Columbus
2010-04-05,Toronto,Philadelphia
2010-04-04,Chicago,Winnipeg
2010-04-05,Boston,Montreal
2010-04-04,St. Louis,St. Paul
2010-04-05,Pittsburgh,"Washington, D.C."
2010-04-05,New Haven,New York
2010-04-05,Indianapolis,Detroit
2010-04-06,Akron,Columbus
2010-04-06,Toronto,Philadelphia
2010-04-05,Chicago,Winnipeg
2010-04-06,Boston,Montreal
2010-04-05,St. Louis,St. Paul
2010-04-06,Pittsburgh,"Washington, D.C."
2010-04-06,New Haven,New York
2010-04-06,Indianapolis,Detroit
2010-04-07,Akron,Columbus
2010-04-07,Toronto,Philadelphia
2010-04-06,Chicago,Winnipeg
2010-04-07,Boston,Montreal
2010-04-06,St. Louis,St. Paul
2010-04-07,Pittsburgh,"Washington, D.C."
2010-04-07,New Haven,New York
2010-04-07,Indianapolis,Detroit
2010-04-07,Winnipeg,Chicago
2010-04-08,Toronto,Pittsburgh
2010-04-08,New York,New Haven
2010-04-08,Detroit,Akron
2010-04-08,Montreal,Boston
2010-04-08,Columbus,Indianapolis
2010-04-08,St. Paul,St. Louis
2010-04-08,"Washington, D.C.",Philadelphia
2010-04-08,Winnipeg,Chicago
2010-04-09,Toronto,Pittsburgh
2010-04-09,New York,New Haven
2010-04-09,Detroit,Akron
2010-04-09,Montreal,Boston
2010-04-09,Columbus,Indianapolis
2010-04-09,St. Paul,St. Louis
2010-04-09,"Washington, D.C.",Philadelphia
2010-04-09,Winnipeg,Chicago
2010-04-10,Toronto,Pittsburgh
2010-04-10,New York,New Haven
2010-04-10,Detroit,Akron
2010-04-10,Montreal,Boston
2010-04-10,Columbus,Indianapolis
2010-04-10,St. Paul,St. Louis
2010-04-10,"Washington, D.C.",Philadelphia
2010-04-11,St. Louis,Chicago
2010-04-11,Columbus,Akron
2010-04-11,Philadelphia,Toronto
2010-04-11,New York,Montreal
2010-04-11,St. Paul,Winnipeg
2010-04-11,"Washington, D.C.",Pittsburgh
2010-04-11,Boston,New Haven
2010-04-11,Detroit,Indianapolis
2010-04-12,St. Louis,Chicago
2010-04-12,Columbus,Akron
2010-04-12,Philadelphia,Toronto
2010-04-12,New York,Montreal
2010-04-12,St. Paul,Winnipeg
2010-04-12,"Washington, D.C.",Pittsburgh
2010-04-12,Boston,New Haven
2010-04-12,Detroit,Indianapolis
2010-04-13,St. Louis,Chicago
2010-04-13,Columbus,Akron
2010-04-13,Philadelphia,Toronto
2010-04-13,New York,Montreal
2010-04-13,St. Paul,Winnipeg
2010-04-13,"Washington, D.C.",Pittsburgh
2010-04-13,Boston,New Haven
2010-04-13,Detroit,Indianapolis
2010-04-14,Montreal,New Haven
2010-04-14,Indianapolis,Akron
2010-04-14,Philadelphia,Pittsburgh
2010-04-14,St. Louis,Winnipeg
2010-04-14,Columbus,Detroit
2010-04-15,New York,Boston
2010-04-15,Chicago,St. Paul
2010-04-15,"Washington, D.C.",Toronto
2010-04-15,Montreal,New Haven
2010-04-15,Indianapolis,Akron
2010-04-15,Philadelphia,Pittsburgh
2010-04-15,St. Louis,Winnipeg
2010-04-15,Columbus,Detroit
2010-04-16,New York,Boston
2010-04-16,Chicago,St. Paul
2010-04-16,"Washington, D.C.",Toronto
2010-04-16,Montreal,New Haven
2010-04-16,Indianapolis,Akron
2010-04-16,Philadelphia,Pittsburgh
2010-04-16,St. Louis,Winnipeg
2010-04-16,Columbus,Detroit
2010-04-17,New York,Boston
2010-04-17,Chicago,St. Paul
2010-04-17,"Washington, D.C.",Toronto
2010-04-17,Pittsburgh,Philadelphia
2010-04-18,Toronto,"Washington, D.C."
2010-04-18,St. Paul,Chicago
2010-04-17,Detroit,Columbus
2010-04-17,New Haven,Montreal
2010-04-18,Akron,Indianapolis
2010-04-18,Winnipeg,St. Louis
2010-04-18,Boston,New York
2010-04-18,Pittsburgh,Philadelphia
2010-04-19,Toronto,"Washington, D.C."
2010-04-19,St. Paul,Chicago
2010-04-18,Detroit,Columbus
2010-04-18,New Haven,Montreal
2010-04-19,Akron,Indianapolis
2010-04-19,Winnipeg,St. Louis
2010-04-19,Boston,New York
2010-04-19,Pittsburgh,Philadelphia
2010-04-20,Toronto,"Washington, D.C."
2010-04-20,St. Paul,Chicago
2010-04-19,Detroit,Columbus
2010-04-19,New Haven,Montreal
2010-04-20,Akron,Indianapolis
2010-04-20,Winnipeg,St. Louis
2010-04-20,Boston,New York
2010-04-21,Columbus,Toronto
2010-04-21,Montreal,St. Paul
2010-04-21,New Haven,Chicago
2010-04-21,Philadelphia,Akron
2010-04-21,Indianapolis,"Washington, D.C."
2010-04-21,Boston,Winnipeg
2010-04-21,Pittsburgh,Detroit
2010-04-21,St. Louis,New York
2010-04-22,Columbus,Toronto
2010-04-22,Montreal,St. Paul
2010-04-22,New Haven,Chicago
2010-04-22,Philadelphia,Akron
2010-04-22,Indianapolis,"Washington, D.C."
2010-04-22,Boston,Winnipeg
2010-04-22,Pittsburgh,Detroit
2010-04-22,St. Louis,New York
2010-04-23,Columbus,Toronto
2010-04-23,Montreal,St. Paul
