Date,Home,Away
2010-04-01,Boston,New Haven
2010-04-01,Columbus,Detroit
2010-04-01,Akron,Indianapolis
2010-04-01,"Washington, D.C.",Pittsburgh
2010-04-01,Chicago,Winnipeg
2010-04-02,Toronto,Philadelphia
2010-04-02,St. Paul,St. Louis
2010-04-02,Montreal,New York
2010-04-02,Boston,New Haven
2010-04-02,Columbus,Detroit
2010-04-02,Akron,Indianapolis
2010-04-02,"Washington, D.C.",Pittsburgh
2010-04-02,Chicago,Winnipeg
2010-04-03,Toronto,Philadelphia
2010-04-03,St. Paul,St. Louis
2010-04-03,Montreal,New York
2010-04-03,Boston,New Haven
2010-04-03,Columbus,Detroit
2010-04-03,Akron,Indianapolis
2010-04-03,"Washington, D.C.",Pittsburgh
2010-04-03,Chicago,Winnipeg
2010-04-04,Toronto,Philadelphia
2010-04-04,St. Paul,St. Louis
2010-04-04,Montreal,New York
2010-04-05,St. Louis,Winnipeg
2010-04-05,"Washington, D.C.",Philadelphia
2010-04-05,Chicago,St. Paul
2010-04-04,Detroit,Indianapolis
2010-04-05,New York,New Haven
2010-04-05,Boston,Montreal
2010-04-05,Pittsburgh,Toronto
2010-04-05,Columbus,Akron
2010-04-06,St. Louis,Winnipeg
2010-04-06,"Washington, D.C.",Philadelphia
2010-04-06,Chicago,St. Paul
2010-04-05,Detroit,Indianapolis
2010-04-06,New York,New Haven
2010-04-06,Boston,Montreal
2010-04-06,Pittsburgh,Toronto
2010-04-06,Columbus,Akron
2010-04-07,St. Louis,Winnipeg
2010-04-07,"Washington, D.C.",Philadelphia
2010-04-07,Chicago,St. Paul
2010-04-06,Detroit,Indianapolis
2010-04-07,New York,New Haven
2010-04-07,Boston,Montreal
2010-04-07,Pittsburgh,Toronto
2010-04-07,Columbus,Akron
2010-04-08,Montreal,Boston
2010-04-08,St. Paul,Chicago
2010-04-08,Indianapolis,Columbus
2010-04-08,New Haven,New York
2010-04-08,Toronto,Pittsburgh
2010-04-08,Detroit,Akron
2010-04-08,Philadelphia,"Washington, D.C."
2010-04-08,Winnipeg,St. Louis
2010-04-09,Montreal,Boston
2010-04-09,St. Paul,Chicago
2010-04-09,Indianapolis,Columbus
2010-04-09,New Haven,New York
2010-04-09,Toronto,Pittsburgh
2010-04-09,Detroit,Akron
2010-04-09,Philadelphia,"Washington, D.C."
2010-04-09,Winnipeg,St. Louis
2010-04-10,Montreal,Boston
2010-04-10,St. Paul,Chicago
2010-04-10,Indianapolis,Columbus
2010-04-10,New Haven,New York
2010-04-10,Toronto,Pittsburgh
2010-04-10,Detroit,Akron
2010-04-10,Philadelphia,"Washington, D.C."
