Date,Home,Away
2010-04-01,Los Angeles,Oakland
2010-04-01,San Antonio,Merida
2010-04-01,Nashville,Birmingham
2010-04-01,Seattle,Denver
2010-04-01,Dallas,Monterrey
2010-04-02,Tijuana,Phoenix
2010-04-02,Vancouver,Calgary
2010-04-02,Charlotte,Atlanta
2010-04-02,Los Angeles,Oakland
2010-04-02,San Antonio,Merida
2010-04-02,Nashville,Birmingham
2010-04-02,Seattle,Denver
2010-04-02,Dallas,Monterrey
2010-04-03,Tijuana,Phoenix
2010-04-03,Vancouver,Calgary
2010-04-03,Charlotte,Atlanta
2010-04-03,Los Angeles,Oakland
2010-04-03,San Antonio,Merida
2010-04-03,Nashville,Birmingham
2010-04-03,Seattle,Denver
2010-04-03,Dallas,Monterrey
2010-04-04,Tijuana,Phoenix
2010-04-04,Vancouver,Calgary
2010-04-04,Charlotte,Atlanta
2010-04-04,Monterrey,Dallas
2010-04-05,Phoenix,Los Angeles
2010-04-05,Oakland,Tijuana
2010-04-05,Atlanta,Charlotte
2010-04-04,Denver,Seattle
2010-04-05,Calgary,Vancouver
2010-04-05,Merida,San Antonio
2010-04-05,Birmingham,Nashville
2010-04-05,Monterrey,Dallas
2010-04-06,Phoenix,Los Angeles
2010-04-06,Oakland,Tijuana
2010-04-06,Atlanta,Charlotte
2010-04-05,Denver,Seattle
2010-04-06,Calgary,Vancouver
2010-04-06,Merida,San Antonio
2010-04-06,Birmingham,Nashville
2010-04-06,Monterrey,Dallas
2010-04-07,Phoenix,Los Angeles
2010-04-07,Oakland,Tijuana
2010-04-07,Atlanta,Charlotte
2010-04-06,Denver,Seattle
2010-04-07,Calgary,Vancouver
2010-04-07,Merida,San Antonio
2010-04-07,Birmingham,Nashville
2010-04-08,Atlanta,Birmingham
2010-04-08,Denver,Vancouver
2010-04-08,Los Angeles,Phoenix
2010-04-08,Dallas,Merida
2010-04-08,San Antonio,Monterrey
2010-04-08,Seattle,Calgary
2010-04-08,Tijuana,Oakland
2010-04-08,Nashville,Charlotte
2010-04-09,Atlanta,Birmingham
2010-04-09,Denver,Vancouver
2010-04-09,Los Angeles,Phoenix
2010-04-09,Dallas,Merida
2010-04-09,San Antonio,Monterrey
2010-04-09,Seattle,Calgary
2010-04-09,Tijuana,Oakland
2010-04-09,Nashville,Charlotte
2010-04-10,Atlanta,Birmingham
2010-04-10,Denver,Vancouver
