Date,Home,Away
2010-04-01,San Antonio,Dallas
2010-04-01,Nashville,Charlotte
2010-04-01,Monterrey,Merida
2010-04-01,Los Angeles,Oakland
2010-04-01,Calgary,Seattle
2010-04-02,Birmingham,Atlanta
2010-04-02,Phoenix,Tijuana
2010-04-02,Vancouver,Denver
2010-04-02,San Antonio,Dallas
2010-04-02,Nashville,Charlotte
2010-04-02,Monterrey,Merida
2010-04-02,Los Angeles,Oakland
2010-04-02,Calgary,Seattle
2010-04-03,Birmingham,Atlanta
2010-04-03,Phoenix,Tijuana
2010-04-03,Vancouver,Denver
2010-04-03,San Antonio,Dallas
2010-04-03,Nashville,Charlotte
2010-04-03,Monterrey,Merida
2010-04-03,Los Angeles,Oakland
2010-04-03,Calgary,Seattle
2010-04-04,Birmingham,Atlanta
2010-04-04,Phoenix,Tijuana
2010-04-04,Vancouver,Denver
2010-04-05,Oakland,Phoenix
2010-04-05,Los Angeles,Tijuana
2010-04-05,Atlanta,Birmingham
2010-04-05,Vancouver,Seattle
2010-04-04,San Antonio,Merida
2010-04-05,Denver,Calgary
2010-04-05,Charlotte,Nashville
2010-04-05,Dallas,Monterrey
2010-04-06,Oakland,Phoenix
2010-04-06,Los Angeles,Tijuana
2010-04-06,Atlanta,Birmingham
2010-04-06,Vancouver,Seattle
2010-04-05,San Antonio,Merida
2010-04-06,Denver,Calgary
2010-04-06,Charlotte,Nashville
2010-04-06,Dallas,Monterrey
2010-04-07,Oakland,Phoenix
2010-04-07,Los Angeles,Tijuana
2010-04-07,Atlanta,Birmingham
2010-04-07,Vancouver,Seattle
2010-04-06,San Antonio,Merida
2010-04-07,Denver,Calgary
2010-04-07,Charlotte,Nashville
2010-04-07,Dallas,Monterrey
2010-04-08,Denver,Seattle
2010-04-08,Monterrey,San Antonio
2010-04-08,Vancouver,Calgary
2010-04-08,Birmingham,Charlotte
2010-04-08,Oakland,Tijuana
2010-04-08,Nashville,Atlanta
2010-04-08,Los Angeles,Phoenix
2010-04-08,Dallas,Merida
2010-04-09,Denver,Seattle
2010-04-09,Monterrey,San Antonio
2010-04-09,Vancouver,Calgary
2010-04-09,Birmingham,Charlotte
2010-04-09,Oakland,Tijuana
2010-04-09,Nashville,Atlanta
2010-04-09,Los Angeles,Phoenix
2010-04-09,Dallas,Merida
2010-04-10,Denver,Seattle
2010-04-10,Monterrey,San Antonio
2010-04-10,Vancouver,Calgary
2010-04-10,Birmingham,Charlotte
2010-04-10,Oakland,Tijuana
2010-04-10,Nashville,Atlanta
2010-04-10,Los Angeles,Phoenix
2010-04-10,Dallas,Merida
2010-04-11,Merida,San Antonio
2010-04-11,Birmingham,Nashville
2010-04-11,Tijuana,Phoenix
2010-04-11,Monterrey,Dallas
2010-04-11,Atlanta,Charlotte
2010-04-11,Denver,Vancouver
2010-04-11,Oakland,Los Angeles
2010-04-11,Seattle,Calgary
2010-04-12,Merida,San Antonio
2010-04-12,Birmingham,Nashville
2010-04-12,Tijuana,Phoenix
2010-04-12,Monterrey,Dallas
2010-04-12,Atlanta,Charlotte
2010-04-12,Denver,Vancouver
2010-04-12,Oakland,Los Angeles
2010-04-12,Seattle,Calgary
2010-04-13,Merida,San Antonio
2010-04-13,Birmingham,Nashville
2010-04-13,Tijuana,Phoenix
2010-04-13,Monterrey,Dallas
2010-04-13,Atlanta,Charlotte
2010-04-13,Denver,Vancouver
2010-04-13,Oakland,Los Angeles
2010-04-13,Seattle,Calgary
2010-04-14,Seattle,Vancouver
2010-04-14,Calgary,Denver
2010-04-14,Phoenix,Oakland
2010-04-14,Charlotte,Atlanta
2010-04-14,Dallas,San Antonio
2010-04-15,Tijuana,Los Angeles
2010-04-15,Nashville,Birmingham
2010-04-15,Merida,Monterrey
2010-04-15,Seattle,Vancouver
2010-04-15,Calgary,Denver
2010-04-15,Phoenix,Oakland
2010-04-15,Charlotte,Atlanta
2010-04-15,Dallas,San Antonio
2010-04-16,Tijuana,Los Angeles
2010-04-16,Nashville,Birmingham
2010-04-16,Merida,Monterrey
2010-04-16,Seattle,Vancouver
2010-04-16,Calgary,Denver
2010-04-16,Phoenix,Oakland
2010-04-16,Charlotte,Atlanta
2010-04-16,Dallas,San Antonio
2010-04-17,Tijuana,Los Angeles
2010-04-17,Nashville,Birmingham
2010-04-17,Merida,Monterrey
2010-04-18,Phoenix,Los Angeles
2010-04-18,San Antonio,Monterrey
2010-04-18,Charlotte,Birmingham
2010-04-18,Atlanta,Nashville
2010-04-17,Seattle,Denver
2010-04-18,Tijuana,Oakland
2010-04-18,Calgary,Vancouver
2010-04-18,Merida,Dallas
2010-04-19,Phoenix,Los Angeles
2010-04-19,San Antonio,Monterrey
2010-04-19,Charlotte,Birmingham
2010-04-19,Atlanta,Nashville
2010-04-18,Seattle,Denver
2010-04-19,Tijuana,Oakland
2010-04-19,Calgary,Vancouver
2010-04-19,Merida,Dallas
2010-04-20,Phoenix,Los Angeles
2010-04-20,San Antonio,Monterrey
2010-04-20,Charlotte,Birmingham
2010-04-20,Atlanta,Nashville
2010-04-19,Seattle,Denver
2010-04-20,Tijuana,Oakland
2010-04-20,Calgary,Vancouver
2010-04-20,Merida,Dallas
2010-04-21,San Antonio,Tijuana
2010-04-21,Denver,Charlotte
2010-04-21,Calgary,Atlanta
2010-04-21,Vancouver,Birmingham
2010-04-21,Phoenix,Monterrey
2010-04-21,Nashville,Seattle
2010-04-21,Merida,Oakland
2010-04-21,Dallas,Los Angeles
2010-04-22,San Antonio,Tijuana
2010-04-22,Denver,Charlotte
2010-04-22,Calgary,Atlanta
2010-04-22,Vancouver,Birmingham
2010-04-22,Phoenix,Monterrey
2010-04-22,Nashville,Seattle
2010-04-22,Merida,Oakland
2010-04-22,Dallas,Los Angeles
2010-04-23,San Antonio,Tijuana
2010-04-23,Denver,Charlotte
2010-04-23,Calgary,Atlanta
2010-04-23,Vancouver,Birmingham
2010-04-23,Phoenix,Monterrey
2010-04-23,Nashville,Seattle
2010-04-23,Merida,Oakland
2010-04-23,Dallas,Los Angeles
2010-04-24,Seattle,Charlotte
2010-04-24,San Antonio,Phoenix
2010-04-24,Birmingham,Denver
2010-04-24,Tijuana,Dallas
2010-04-24,Oakland,Merida
2010-04-25,Vancouver,Atlanta
2010-04-25,Monterrey,Los Angeles
2010-04-25,Nashville,Calgary
2010-04-25,Seattle,Charlotte
2010-04-25,San Antonio,Phoenix
2010-04-25,Birmingham,Denver
2010-04-25,Tijuana,Dallas
2010-04-25,Oakland,Merida
2010-04-26,Vancouver,Atlanta
2010-04-26,Monterrey,Los Angeles
2010-04-26,Nashville,Calgary
2010-04-26,Seattle,Charlotte
2010-04-26,San Antonio,Phoenix
2010-04-26,Birmingham,Denver
2010-04-26,Tijuana,Dallas
2010-04-26,Oakland,Merida
2010-04-27,Vancouver,Atlanta
2010-04-27,Monterrey,Los Angeles
2010-04-27,Nashville,Calgary
2010-04-27,Dallas,Oakland
2010-04-28,Calgary,Birmingham
2010-04-27,Phoenix,San Antonio
2010-04-28,Seattle,Atlanta
2010-04-28,Los Angeles,Merida
2010-04-28,Tijuana,Monterrey
2010-04-28,Nashville,Denver
2010-04-28,Charlotte,Vancouver
2010-04-28,Dallas,Oakland
2010-04-29,Calgary,Birmingham
2010-04-28,Phoenix,San Antonio
2010-04-29,Seattle,Atlanta
2010-04-29,Los Angeles,Merida
2010-04-29,Tijuana,Monterrey
2010-04-29,Nashville,Denver
2010-04-29,Charlotte,Vancouver
2010-04-29,Dallas,Oakland
2010-04-30,Calgary,Birmingham
2010-04-29,Phoenix,San Antonio
2010-04-30,Seattle,Atlanta
2010-04-30,Los Angeles,Merida
2010-04-30,Tijuana,Monterrey
2010-04-30,Nashville,Denver
2010-04-30,Charlotte,Vancouver
2010-05-01,Calgary,Charlotte
2010-05-01,Seattle,Nashville
2010-05-01,Denver,Atlanta
2010-04-30,Oakland,San Antonio
2010-05-01,Monterrey,Phoenix
2010-05-01,Tijuana,Merida
2010-05-01,Birmingham,Vancouver
2010-05-01,Los Angeles,Dallas
2010-05-02,Calgary,Charlotte
2010-05-02,Seattle,Nashville
2010-05-02,Denver,Atlanta
2010-05-01,Oakland,San Antonio
2010-05-02,Monterrey,Phoenix
2010-05-02,Tijuana,Merida
2010-05-02,Birmingham,Vancouver
2010-05-02,Los Angeles,Dallas
2010-05-03,Calgary,Charlotte
2010-05-03,Seattle,Nashville
2010-05-03,Denver,Atlanta
2010-05-02,Oakland,San Antonio
2010-05-03,Monterrey,Phoenix
2010-05-03,Tijuana,Merida
2010-05-03,Birmingham,Vancouver
2010-05-03,Los Angeles,Dallas
2010-05-04,,
2010-05-05,,
2010-05-06,,
2010-05-07,San Antonio,Nashville
2010-05-07,Calgary,Phoenix
2010-05-07,Oakland,Vancouver
2010-05-07,Birmingham,Monterrey
2010-05-07,Denver,Los Angeles
2010-05-08,Charlotte,Dallas
2010-05-08,Merida,Atlanta
2010-05-08,Seattle,Tijuana
2010-05-08,San Antonio,Nashville
2010-05-08,Calgary,Phoenix
2010-05-08,Oakland,Vancouver
2010-05-08,Birmingham,Monterrey
2010-05-08,Denver,Los Angeles
2010-05-09,Charlotte,Dallas
2010-05-09,Merida,Atlanta
2010-05-09,Seattle,Tijuana
2010-05-09,San Antonio,Nashville
2010-05-09,Calgary,Phoenix
2010-05-09,Oakland,Vancouver
2010-05-09,Birmingham,Monterrey
2010-05-09,Denver,Los Angeles
2010-05-10,Charlotte,Dallas
2010-05-10,Merida,Atlanta
2010-05-10,Seattle,Tijuana
2010-05-11,Seattle,Phoenix
2010-05-11,Birmingham,Merida
2010-05-10,Vancouver,Los Angeles
2010-05-11,Dallas,Atlanta
2010-05-11,Denver,Tijuana
2010-05-11,Calgary,Oakland
2010-05-11,Nashville,San Antonio
2010-05-11,Monterrey,Charlotte
2010-05-12,Seattle,Phoenix
2010-05-12,Birmingham,Merida
2010-05-11,Vancouver,Los Angeles
2010-05-12,Dallas,Atlanta
2010-05-12,Denver,Tijuana
2010-05-12,Calgary,Oakland
2010-05-12,Nashville,San Antonio
2010-05-12,Monterrey,Charlotte
2010-05-13,Seattle,Phoenix
2010-05-13,Birmingham,Merida
2010-05-12,Vancouver,Los Angeles
2010-05-13,Dallas,Atlanta
2010-05-13,Denver,Tijuana
2010-05-13,Calgary,Oakland
2010-05-13,Nashville,San Antonio
2010-05-13,Monterrey,Charlotte
2010-05-14,San Antonio,Atlanta
2010-05-14,Oakland,Seattle
2010-05-14,Calgary,Tijuana
2010-05-14,Dallas,Birmingham
2010-05-14,Charlotte,Monterrey
2010-05-15,Denver,Phoenix
2010-05-15,Los Angeles,Vancouver
2010-05-15,Merida,Nashville
2010-05-15,San Antonio,Atlanta
2010-05-15,Oakland,Seattle
2010-05-15,Calgary,Tijuana
2010-05-15,Dallas,Birmingham
2010-05-15,Charlotte,Monterrey
2010-05-16,Denver,Phoenix
2010-05-16,Los Angeles,Vancouver
2010-05-16,Merida,Nashville
2010-05-16,San Antonio,Atlanta
2010-05-16,Oakland,Seattle
2010-05-16,Calgary,Tijuana
2010-05-16,Dallas,Birmingham
2010-05-16,Charlotte,Monterrey
2010-05-17,Denver,Phoenix
2010-05-17,Los Angeles,Vancouver
2010-05-17,Merida,Nashville
2010-05-18,Los Angeles,Seattle
2010-05-17,Birmingham,San Antonio
2010-05-18,Tijuana,Denver
2010-05-18,Monterrey,Nashville
2010-05-17,Dallas,Charlotte
2010-05-18,Vancouver,Phoenix
2010-05-18,Atlanta,Merida
2010-05-18,Oakland,Calgary
2010-05-19,Los Angeles,Seattle
2010-05-18,Birmingham,San Antonio
2010-05-19,Tijuana,Denver
2010-05-19,Monterrey,Nashville
2010-05-18,Dallas,Charlotte
2010-05-19,Vancouver,Phoenix
2010-05-19,Atlanta,Merida
2010-05-19,Oakland,Calgary
2010-05-20,Los Angeles,Seattle
2010-05-19,Birmingham,San Antonio
2010-05-20,Tijuana,Denver
2010-05-20,Monterrey,Nashville
2010-05-19,Dallas,Charlotte
2010-05-20,Vancouver,Phoenix
2010-05-20,Atlanta,Merida
2010-05-20,Oakland,Calgary
2010-05-21,Vancouver,Tijuana
2010-05-21,Atlanta,Dallas
