Date,Home,Away
2010-04-01,Calgary,Vancouver
2010-04-01,San Antonio,Dallas
2010-04-01,Atlanta,Birmingham
2010-04-01,Oakland,Tijuana
2010-04-01,Los Angeles,Phoenix
2010-04-02,Charlotte,Nashville
2010-04-02,Merida,Monterrey
2010-04-02,Denver,Seattle
2010-04-02,Calgary,Vancouver
2010-04-02,San Antonio,Dallas
2010-04-02,Atlanta,Birmingham
2010-04-02,Oakland,Tijuana
2010-04-02,Los Angeles,Phoenix
2010-04-03,Charlotte,Nashville
2010-04-03,Merida,Monterrey
2010-04-03,Denver,Seattle
2010-04-03,Calgary,Vancouver
2010-04-03,San Antonio,Dallas
2010-04-03,Atlanta,Birmingham
2010-04-03,Oakland,Tijuana
2010-04-03,Los Angeles,Phoenix
2010-04-04,Charlotte,Nashville
2010-04-04,Merida,Monterrey
2010-04-04,Denver,Seattle
2010-04-05,Monterrey,Dallas
2010-04-05,Charlotte,Atlanta
2010-04-05,Merida,San Antonio
2010-04-05,Denver,Vancouver
2010-04-04,Tijuana,Los Angeles
2010-04-05,Seattle,Calgary
2010-04-05,Oakland,Phoenix
2010-04-05,Birmingham,Nashville
2010-04-06,Monterrey,Dallas
2010-04-06,Charlotte,Atlanta
2010-04-06,Merida,San Antonio
2010-04-06,Denver,Vancouver
2010-04-05,Tijuana,Los Angeles
2010-04-06,Seattle,Calgary
2010-04-06,Oakland,Phoenix
2010-04-06,Birmingham,Nashville
2010-04-07,Monterrey,Dallas
2010-04-07,Charlotte,Atlanta
2010-04-07,Merida,San Antonio
2010-04-07,Denver,Vancouver
2010-04-06,Tijuana,Los Angeles
2010-04-07,Seattle,Calgary
2010-04-07,Oakland,Phoenix
2010-04-07,Birmingham,Nashville
2010-04-07,Los Angeles,Tijuana
2010-04-08,San Antonio,Monterrey
2010-04-08,Calgary,Denver
2010-04-08,Birmingham,Charlotte
2010-04-08,Atlanta,Nashville
2010-04-08,Merida,Dallas
2010-04-08,Seattle,Vancouver
2010-04-08,Phoenix,Oakland
2010-04-08,Los Angeles,Tijuana
2010-04-09,San Antonio,Monterrey
2010-04-09,Calgary,Denver
2010-04-09,Birmingham,Charlotte
2010-04-09,Atlanta,Nashville
2010-04-09,Merida,Dallas
2010-04-09,Seattle,Vancouver
2010-04-09,Phoenix,Oakland
2010-04-09,Los Angeles,Tijuana
2010-04-10,San Antonio,Monterrey
2010-04-10,Calgary,Denver
2010-04-10,Birmingham,Charlotte
2010-04-10,Atlanta,Nashville
2010-04-10,Merida,Dallas
2010-04-10,Seattle,Vancouver
2010-04-10,Phoenix,Oakland
2010-04-11,Denver,Calgary
2010-04-11,Nashville,Atlanta
2010-04-11,Oakland,Los Angeles
2010-04-11,Dallas,Merida
2010-04-11,Monterrey,San Antonio
2010-04-11,Phoenix,Tijuana
2010-04-11,Charlotte,Birmingham
2010-04-11,Vancouver,Seattle
2010-04-12,Denver,Calgary
2010-04-12,Nashville,Atlanta
2010-04-12,Oakland,Los Angeles
2010-04-12,Dallas,Merida
2010-04-12,Monterrey,San Antonio
2010-04-12,Phoenix,Tijuana
2010-04-12,Charlotte,Birmingham
2010-04-12,Vancouver,Seattle
2010-04-13,Denver,Calgary
2010-04-13,Nashville,Atlanta
2010-04-13,Oakland,Los Angeles
2010-04-13,Dallas,Merida
2010-04-13,Monterrey,San Antonio
2010-04-13,Phoenix,Tijuana
2010-04-13,Charlotte,Birmingham
2010-04-13,Vancouver,Seattle
2010-04-14,Seattle,Denver
2010-04-14,Vancouver,Calgary
2010-04-14,Tijuana,Oakland
2010-04-14,Nashville,Birmingham
2010-04-14,San Antonio,Merida
2010-04-15,Dallas,Monterrey
2010-04-15,Phoenix,Los Angeles
2010-04-15,Atlanta,Charlotte
2010-04-15,Seattle,Denver
2010-04-15,Vancouver,Calgary
2010-04-15,Tijuana,Oakland
2010-04-15,Nashville,Birmingham
2010-04-15,San Antonio,Merida
2010-04-16,Dallas,Monterrey
2010-04-16,Phoenix,Los Angeles
2010-04-16,Atlanta,Charlotte
2010-04-16,Seattle,Denver
2010-04-16,Vancouver,Calgary
2010-04-16,Tijuana,Oakland
2010-04-16,Nashville,Birmingham
2010-04-16,San Antonio,Merida
2010-04-17,Dallas,Monterrey
2010-04-17,Phoenix,Los Angeles
2010-04-17,Atlanta,Charlotte
2010-04-18,Birmingham,Atlanta
2010-04-17,Calgary,Seattle
2010-04-18,Nashville,Charlotte
2010-04-18,Tijuana,Phoenix
2010-04-18,Los Angeles,Oakland
2010-04-18,Dallas,San Antonio
2010-04-18,Vancouver,Denver
2010-04-18,Monterrey,Merida
2010-04-19,Birmingham,Atlanta
2010-04-18,Calgary,Seattle
2010-04-19,Nashville,Charlotte
2010-04-19,Tijuana,Phoenix
2010-04-19,Los Angeles,Oakland
2010-04-19,Dallas,San Antonio
2010-04-19,Vancouver,Denver
2010-04-19,Monterrey,Merida
2010-04-20,Birmingham,Atlanta
2010-04-19,Calgary,Seattle
2010-04-20,Nashville,Charlotte
2010-04-20,Tijuana,Phoenix
2010-04-20,Los Angeles,Oakland
2010-04-20,Dallas,San Antonio
2010-04-20,Vancouver,Denver
2010-04-20,Monterrey,Merida
2010-04-21,Phoenix,Nashville
2010-04-21,Vancouver,San Antonio
2010-04-21,Denver,Monterrey
2010-04-21,Birmingham,Tijuana
2010-04-21,Los Angeles,Atlanta
2010-04-21,Oakland,Charlotte
2010-04-21,Merida,Seattle
2010-04-21,Calgary,Dallas
2010-04-22,Phoenix,Nashville
2010-04-22,Vancouver,San Antonio
2010-04-22,Denver,Monterrey
2010-04-22,Birmingham,Tijuana
2010-04-22,Los Angeles,Atlanta
2010-04-22,Oakland,Charlotte
2010-04-22,Merida,Seattle
2010-04-22,Calgary,Dallas
2010-04-23,Phoenix,Nashville
2010-04-23,Vancouver,San Antonio
2010-04-23,Denver,Monterrey
2010-04-23,Birmingham,Tijuana
2010-04-23,Los Angeles,Atlanta
2010-04-23,Oakland,Charlotte
2010-04-23,Merida,Seattle
2010-04-23,Calgary,Dallas
2010-04-24,Los Angeles,Charlotte
2010-04-24,Denver,Dallas
2010-04-24,Oakland,Nashville
2010-04-24,Seattle,San Antonio
2010-04-24,Tijuana,Atlanta
2010-04-25,Calgary,Merida
2010-04-25,Vancouver,Monterrey
2010-04-25,Phoenix,Birmingham
2010-04-25,Los Angeles,Charlotte
2010-04-25,Denver,Dallas
2010-04-25,Oakland,Nashville
2010-04-25,Seattle,San Antonio
2010-04-25,Tijuana,Atlanta
2010-04-26,Calgary,Merida
2010-04-26,Vancouver,Monterrey
2010-04-26,Phoenix,Birmingham
2010-04-26,Los Angeles,Charlotte
2010-04-26,Denver,Dallas
2010-04-26,Oakland,Nashville
2010-04-26,Seattle,San Antonio
2010-04-26,Tijuana,Atlanta
2010-04-27,Calgary,Merida
2010-04-27,Vancouver,Monterrey
2010-04-27,Phoenix,Birmingham
2010-04-27,Seattle,Dallas
2010-04-28,Monterrey,Vancouver
2010-04-28,Los Angeles,Birmingham
2010-04-28,Merida,Calgary
2010-04-27,Denver,San Antonio
2010-04-28,Tijuana,Charlotte
2010-04-28,Nashville,Oakland
2010-04-28,Phoenix,Atlanta
2010-04-28,Seattle,Dallas
2010-04-29,Monterrey,Vancouver
2010-04-29,Los Angeles,Birmingham
2010-04-29,Merida,Calgary
2010-04-28,Denver,San Antonio
2010-04-29,Tijuana,Charlotte
2010-04-29,Nashville,Oakland
2010-04-29,Phoenix,Atlanta
2010-04-29,Seattle,Dallas
2010-04-30,Monterrey,Vancouver
2010-04-30,Los Angeles,Birmingham
2010-04-30,Merida,Calgary
2010-04-29,Denver,San Antonio
2010-04-30,Tijuana,Charlotte
2010-04-30,Nashville,Oakland
2010-04-30,Phoenix,Atlanta
2010-05-01,Merida,Denver
2010-04-30,Dallas,Seattle
2010-05-01,Los Angeles,Nashville
2010-05-01,Tijuana,Birmingham
2010-05-01,Monterrey,Calgary
2010-05-01,Charlotte,Phoenix
2010-05-01,San Antonio,Vancouver
2010-05-01,Oakland,Atlanta
2010-05-02,Merida,Denver
2010-05-01,Dallas,Seattle
2010-05-02,Los Angeles,Nashville
2010-05-02,Tijuana,Birmingham
2010-05-02,Monterrey,Calgary
2010-05-02,Charlotte,Phoenix
2010-05-02,San Antonio,Vancouver
2010-05-02,Oakland,Atlanta
2010-05-03,Merida,Denver
2010-05-02,Dallas,Seattle
2010-05-03,Los Angeles,Nashville
2010-05-03,Tijuana,Birmingham
2010-05-03,Monterrey,Calgary
2010-05-03,Charlotte,Phoenix
2010-05-03,San Antonio,Vancouver
2010-05-03,Oakland,Atlanta
2010-05-04,,
2010-05-05,,
2010-05-06,,
2010-05-07,Merida,Nashville
2010-05-07,Dallas,Birmingham
2010-05-07,Vancouver,Phoenix
2010-05-07,Los Angeles,Calgary
2010-05-07,Monterrey,Atlanta
2010-05-08,Seattle,Oakland
2010-05-08,Charlotte,San Antonio
2010-05-08,Denver,Tijuana
2010-05-08,Merida,Nashville
2010-05-08,Dallas,Birmingham
2010-05-08,Vancouver,Phoenix
2010-05-08,Los Angeles,Calgary
2010-05-08,Monterrey,Atlanta
2010-05-09,Seattle,Oakland
2010-05-09,Charlotte,San Antonio
2010-05-09,Denver,Tijuana
2010-05-09,Merida,Nashville
2010-05-09,Dallas,Birmingham
2010-05-09,Vancouver,Phoenix
2010-05-09,Los Angeles,Calgary
2010-05-09,Monterrey,Atlanta
2010-05-10,Seattle,Oakland
2010-05-10,Charlotte,San Antonio
2010-05-10,Denver,Tijuana
2010-05-11,Denver,Los Angeles
2010-05-11,Seattle,Phoenix
2010-05-11,Charlotte,Dallas
