Date,Home,Away
2010-04-01,Toronto,Pittsburgh
2010-04-01,Montreal,Boston
2010-04-01,Columbus,Akron
2010-04-01,"Washington, D.C.",Philadelphia
2010-04-01,St. Louis,St. Paul
2010-04-02,Winnipeg,Chicago
2010-04-02,Indianapolis,Detroit
2010-04-02,New Haven,New York
2010-04-02,Toronto,Pittsburgh
2010-04-02,Montreal,Boston
2010-04-02,Columbus,Akron
2010-04-02,"Washington, D.C.",Philadelphia
2010-04-02,St. Louis,St. Paul
2010-04-03,Winnipeg,Chicago
2010-04-03,Indianapolis,Detroit
2010-04-03,New Haven,New York
2010-04-03,Toronto,Pittsburgh
2010-04-03,Montreal,Boston
2010-04-03,Columbus,Akron
2010-04-03,"Washington, D.C.",Philadelphia
2010-04-03,St. Louis,St. Paul
2010-04-04,Winnipeg,Chicago
2010-04-04,Indianapolis,Detroit
2010-04-04,New Haven,New York
2010-04-05,Detroit,Akron
2010-04-04,Pittsburgh,"Washington, D.C."
2010-04-05,New Haven,Boston
2010-04-05,St. Paul,Chicago
2010-04-05,St. Louis,Winnipeg
2010-04-05,Montreal,New York
2010-04-05,Columbus,Indianapolis
2010-04-05,Philadelphia,Toronto
2010-04-06,Detroit,Akron
2010-04-05,Pittsburgh,"Washington, D.C."
2010-04-06,New Haven,Boston
2010-04-06,St. Paul,Chicago
2010-04-06,St. Louis,Winnipeg
2010-04-06,Montreal,New York
2010-04-06,Columbus,Indianapolis
2010-04-06,Philadelphia,Toronto
2010-04-07,Detroit,Akron
2010-04-06,Pittsburgh,"Washington, D.C."
2010-04-07,New Haven,Boston
2010-04-07,St. Paul,Chicago
2010-04-07,St. Louis,Winnipeg
2010-04-07,Montreal,New York
2010-04-07,Columbus,Indianapolis
2010-04-07,Philadelphia,Toronto
2010-04-08,Chicago,Winnipeg
2010-04-08,Detroit,Indianapolis
2010-04-08,Pittsburgh,Toronto
2010-04-08,Akron,Columbus
2010-04-08,Montreal,New Haven
2010-04-08,Boston,New York
2010-04-08,St. Paul,St. Louis
2010-04-08,Philadelphia,"Washington, D.C."
2010-04-09,Chicago,Winnipeg
2010-04-09,Detroit,Indianapolis
2010-04-09,Pittsburgh,Toronto
2010-04-09,Akron,Columbus
2010-04-09,Montreal,New Haven
2010-04-09,Boston,New York
2010-04-09,St. Paul,St. Louis
2010-04-09,Philadelphia,"Washington, D.C."
2010-04-10,Chicago,Winnipeg
2010-04-10,Detroit,Indianapolis
2010-04-10,Pittsburgh,Toronto
2010-04-10,Akron,Columbus
2010-04-10,Montreal,New Haven
2010-04-10,Boston,New York
2010-04-10,St. Paul,St. Louis
2010-04-10,Philadelphia,"Washington, D.C."
2010-04-11,Toronto,"Washington, D.C."
2010-04-11,St. Paul,Winnipeg
2010-04-11,New York,New Haven
2010-04-11,Detroit,Columbus
2010-04-11,Philadelphia,Pittsburgh
2010-04-11,Chicago,St. Louis
2010-04-11,Boston,Montreal
2010-04-11,Akron,Indianapolis
2010-04-12,Toronto,"Washington, D.C."
2010-04-12,St. Paul,Winnipeg
2010-04-12,New York,New Haven
2010-04-12,Detroit,Columbus
