Date,Home,Away
2010-04-01,St. Paul,St. Louis
2010-04-01,New Haven,Montreal
2010-04-01,Indianapolis,Detroit
2010-04-01,Philadelphia,Pittsburgh
2010-04-01,New York,Boston
2010-04-02,Columbus,Akron
2010-04-02,"Washington, D.C.",Toronto
2010-04-02,Winnipeg,Chicago
2010-04-02,St. Paul,St. Louis
2010-04-02,New Haven,Montreal
2010-04-02,Indianapolis,Detroit
2010-04-02,Philadelphia,Pittsburgh
2010-04-02,New York,Boston
2010-04-03,Columbus,Akron
2010-04-03,"Washington, D.C.",Toronto
2010-04-03,Winnipeg,Chicago
2010-04-03,St. Paul,St. Louis
2010-04-03,New Haven,Montreal
2010-04-03,Indianapolis,Detroit
2010-04-03,Philadelphia,Pittsburgh
2010-04-03,New York,Boston
2010-04-04,Columbus,Akron
2010-04-04,"Washington, D.C.",Toronto
2010-04-04,Winnipeg,Chicago
2010-04-05,Pittsburgh,Toronto
2010-04-05,St. Paul,Winnipeg
2010-04-04,Boston,New York
2010-04-04,Detroit,Indianapolis
2010-04-05,Akron,Columbus
2010-04-05,Philadelphia,"Washington, D.C."
2010-04-05,Montreal,New Haven
2010-04-05,Chicago,St. Louis
2010-04-06,Pittsburgh,Toronto
2010-04-06,St. Paul,Winnipeg
2010-04-05,Boston,New York
2010-04-05,Detroit,Indianapolis
2010-04-06,Akron,Columbus
2010-04-06,Philadelphia,"Washington, D.C."
2010-04-06,Montreal,New Haven
2010-04-06,Chicago,St. Louis
2010-04-07,Pittsburgh,Toronto
2010-04-07,St. Paul,Winnipeg
2010-04-06,Boston,New York
2010-04-06,Detroit,Indianapolis
2010-04-07,Akron,Columbus
2010-04-07,Philadelphia,"Washington, D.C."
2010-04-07,Montreal,New Haven
2010-04-07,Chicago,St. Louis
2010-04-08,Montreal,New York
2010-04-08,Columbus,Detroit
2010-04-08,Toronto,"Washington, D.C."
2010-04-08,New Haven,Boston
2010-04-08,Chicago,Winnipeg
2010-04-08,St. Louis,St. Paul
2010-04-08,Pittsburgh,Philadelphia
2010-04-08,Akron,Indianapolis
2010-04-09,Montreal,New York
2010-04-09,Columbus,Detroit
2010-04-09,Toronto,"Washington, D.C."
2010-04-09,New Haven,Boston
2010-04-09,Chicago,Winnipeg
2010-04-09,St. Louis,St. Paul
2010-04-09,Pittsburgh,Philadelphia
2010-04-09,Akron,Indianapolis
2010-04-10,Montreal,New York
2010-04-10,Columbus,Detroit
2010-04-10,Toronto,"Washington, D.C."
2010-04-10,New Haven,Boston
2010-04-10,Chicago,Winnipeg
2010-04-10,St. Louis,St. Paul
2010-04-10,Pittsburgh,Philadelphia
2010-04-10,Akron,Indianapolis
2010-04-11,Montreal,Boston
2010-04-11,"Washington, D.C.",Philadelphia
2010-04-11,St. Louis,Chicago
2010-04-11,New York,New Haven
2010-04-11,Columbus,Indianapolis
2010-04-11,Toronto,Pittsburgh
2010-04-11,Akron,Detroit
2010-04-11,Winnipeg,St. Paul
2010-04-12,Montreal,Boston
2010-04-12,"Washington, D.C.",Philadelphia
2010-04-12,St. Louis,Chicago
2010-04-12,New York,New Haven
2010-04-12,Columbus,Indianapolis
2010-04-12,Toronto,Pittsburgh
2010-04-12,Akron,Detroit
2010-04-12,Winnipeg,St. Paul
2010-04-13,Montreal,Boston
2010-04-13,"Washington, D.C.",Philadelphia
2010-04-13,St. Louis,Chicago
2010-04-13,New York,New Haven
2010-04-13,Columbus,Indianapolis
2010-04-13,Toronto,Pittsburgh
2010-04-13,Akron,Detroit
2010-04-13,Winnipeg,St. Paul
2010-04-14,Detroit,Akron
2010-04-14,Indianapolis,Columbus
2010-04-14,Pittsburgh,"Washington, D.C."
2010-04-14,Boston,New Haven
2010-04-14,St. Louis,Winnipeg
2010-04-15,Chicago,St. Paul
2010-04-15,Toronto,Philadelphia
2010-04-15,New York,Montreal
2010-04-15,Detroit,Akron
2010-04-15,Indianapolis,Columbus
2010-04-15,Pittsburgh,"Washington, D.C."
2010-04-15,Boston,New Haven
2010-04-15,St. Louis,Winnipeg
2010-04-16,Chicago,St. Paul
2010-04-16,Toronto,Philadelphia
2010-04-16,New York,Montreal
2010-04-16,Detroit,Akron
2010-04-16,Indianapolis,Columbus
2010-04-16,Pittsburgh,"Washington, D.C."
2010-04-16,Boston,New Haven
2010-04-16,St. Louis,Winnipeg
2010-04-17,Chicago,St. Paul
2010-04-17,Toronto,Philadelphia
2010-04-17,New York,Montreal
2010-04-17,Winnipeg,St. Louis
2010-04-18,St. Paul,Chicago
2010-04-17,Indianapolis,Akron
2010-04-18,New Haven,New York
2010-04-18,Boston,Montreal
