Date,Home,Away
2010-04-01,Los Angeles,Phoenix
2010-04-01,Birmingham,Atlanta
2010-04-01,Denver,Calgary
2010-04-01,San Antonio,Merida
2010-04-01,Charlotte,Nashville
2010-04-02,Seattle,Vancouver
2010-04-02,Oakland,Tijuana
2010-04-02,Monterrey,Dallas
2010-04-02,Los Angeles,Phoenix
2010-04-02,Birmingham,Atlanta
2010-04-02,Denver,Calgary
2010-04-02,San Antonio,Merida
2010-04-02,Charlotte,Nashville
2010-04-03,Seattle,Vancouver
2010-04-03,Oakland,Tijuana
2010-04-03,Monterrey,Dallas
2010-04-03,Los Angeles,Phoenix
2010-04-03,Birmingham,Atlanta
2010-04-03,Denver,Calgary
2010-04-03,San Antonio,Merida
2010-04-03,Charlotte,Nashville
2010-04-04,Seattle,Vancouver
2010-04-04,Oakland,Tijuana
2010-04-04,Monterrey,Dallas
2010-04-05,Dallas,Merida
2010-04-05,Vancouver,Calgary
2010-04-04,Birmingham,Nashville
2010-04-05,Monterrey,San Antonio
2010-04-05,Los Angeles,Oakland
2010-04-05,Tijuana,Phoenix
2010-04-05,Seattle,Denver
2010-04-05,Charlotte,Atlanta
2010-04-06,Dallas,Merida
2010-04-06,Vancouver,Calgary
2010-04-05,Birmingham,Nashville
2010-04-06,Monterrey,San Antonio
2010-04-06,Los Angeles,Oakland
2010-04-06,Tijuana,Phoenix
2010-04-06,Seattle,Denver
2010-04-06,Charlotte,Atlanta
2010-04-07,Dallas,Merida
2010-04-07,Vancouver,Calgary
2010-04-06,Birmingham,Nashville
2010-04-07,Monterrey,San Antonio
2010-04-07,Los Angeles,Oakland
2010-04-07,Tijuana,Phoenix
2010-04-07,Seattle,Denver
2010-04-07,Charlotte,Atlanta
2010-04-08,Denver,Seattle
2010-04-08,Tijuana,Oakland
2010-04-08,Atlanta,Nashville
2010-04-08,Phoenix,Los Angeles
2010-04-08,Monterrey,Merida
2010-04-08,Dallas,San Antonio
2010-04-08,Calgary,Vancouver
2010-04-08,Birmingham,Charlotte
2010-04-09,Denver,Seattle
2010-04-09,Tijuana,Oakland
2010-04-09,Atlanta,Nashville
2010-04-09,Phoenix,Los Angeles
2010-04-09,Monterrey,Merida
2010-04-09,Dallas,San Antonio
2010-04-09,Calgary,Vancouver
2010-04-09,Birmingham,Charlotte
2010-04-10,Denver,Seattle
2010-04-10,Tijuana,Oakland
2010-04-10,Atlanta,Nashville
2010-04-10,Phoenix,Los Angeles
2010-04-10,Monterrey,Merida
2010-04-10,Dallas,San Antonio
2010-04-10,Calgary,Vancouver
2010-04-10,Birmingham,Charlotte
2010-04-11,Calgary,Denver
2010-04-11,Phoenix,Tijuana
2010-04-11,Nashville,Birmingham
2010-04-11,Vancouver,Seattle
2010-04-11,Atlanta,Charlotte
2010-04-11,Dallas,Monterrey
2010-04-11,Oakland,Los Angeles
2010-04-11,Merida,San Antonio
2010-04-12,Calgary,Denver
2010-04-12,Phoenix,Tijuana
2010-04-12,Nashville,Birmingham
2010-04-12,Vancouver,Seattle
2010-04-12,Atlanta,Charlotte
2010-04-12,Dallas,Monterrey
2010-04-12,Oakland,Los Angeles
2010-04-12,Merida,San Antonio
2010-04-13,Calgary,Denver
2010-04-13,Phoenix,Tijuana
2010-04-13,Nashville,Birmingham
2010-04-13,Vancouver,Seattle
2010-04-13,Atlanta,Charlotte
2010-04-13,Dallas,Monterrey
2010-04-13,Oakland,Los Angeles
2010-04-13,Merida,San Antonio
2010-04-14,Seattle,Calgary
2010-04-14,Los Angeles,Tijuana
2010-04-14,Charlotte,Birmingham
2010-04-14,Nashville,Atlanta
2010-04-14,San Antonio,Monterrey
2010-04-15,Merida,Dallas
2010-04-15,Phoenix,Oakland
2010-04-15,Vancouver,Denver
2010-04-15,Seattle,Calgary
2010-04-15,Los Angeles,Tijuana
2010-04-15,Charlotte,Birmingham
2010-04-15,Nashville,Atlanta
2010-04-15,San Antonio,Monterrey
2010-04-16,Merida,Dallas
2010-04-16,Phoenix,Oakland
2010-04-16,Vancouver,Denver
2010-04-16,Seattle,Calgary
2010-04-16,Los Angeles,Tijuana
2010-04-16,Charlotte,Birmingham
2010-04-16,Nashville,Atlanta
2010-04-16,San Antonio,Monterrey
2010-04-17,Merida,Dallas
2010-04-17,Phoenix,Oakland
