Date,Home,Away
2010-04-01,Los Angeles,Oakland
2010-04-01,Nashville,Atlanta
2010-04-01,Dallas,Monterrey
2010-04-01,Denver,Calgary
2010-04-01,Birmingham,Charlotte
2010-04-02,Tijuana,Phoenix
2010-04-02,Merida,San Antonio
2010-04-02,Vancouver,Seattle
2010-04-02,Los Angeles,Oakland
2010-04-02,Nashville,Atlanta
2010-04-02,Dallas,Monterrey
2010-04-02,Denver,Calgary
2010-04-02,Birmingham,Charlotte
2010-04-03,Tijuana,Phoenix
2010-04-03,Merida,San Antonio
2010-04-03,Vancouver,Seattle
2010-04-03,Los Angeles,Oakland
2010-04-03,Nashville,Atlanta
2010-04-03,Dallas,Monterrey
2010-04-03,Denver,Calgary
2010-04-03,Birmingham,Charlotte
2010-04-04,Tijuana,Phoenix
2010-04-04,Merida,San Antonio
2010-04-04,Vancouver,Seattle
2010-04-04,Nashville,Charlotte
2010-04-05,Merida,Dallas
2010-04-05,Tijuana,Oakland
2010-04-05,Denver,Seattle
2010-04-04,Atlanta,Birmingham
2010-04-05,Vancouver,Calgary
2010-04-05,Phoenix,Los Angeles
2010-04-05,San Antonio,Monterrey
2010-04-05,Nashville,Charlotte
2010-04-06,Merida,Dallas
2010-04-06,Tijuana,Oakland
2010-04-06,Denver,Seattle
2010-04-05,Atlanta,Birmingham
2010-04-06,Vancouver,Calgary
2010-04-06,Phoenix,Los Angeles
2010-04-06,San Antonio,Monterrey
2010-04-06,Nashville,Charlotte
2010-04-07,Merida,Dallas
2010-04-07,Tijuana,Oakland
2010-04-07,Denver,Seattle
2010-04-06,Atlanta,Birmingham
2010-04-07,Vancouver,Calgary
2010-04-07,Phoenix,Los Angeles
2010-04-07,San Antonio,Monterrey
2010-04-08,Calgary,Vancouver
2010-04-08,Los Angeles,Phoenix
2010-04-07,Charlotte,Atlanta
2010-04-08,San Antonio,Merida
2010-04-07,Birmingham,Nashville
2010-04-08,Oakland,Tijuana
2010-04-08,Monterrey,Dallas
2010-04-08,Seattle,Denver
2010-04-09,Calgary,Vancouver
2010-04-09,Los Angeles,Phoenix
2010-04-08,Charlotte,Atlanta
2010-04-09,San Antonio,Merida
2010-04-08,Birmingham,Nashville
2010-04-09,Oakland,Tijuana
2010-04-09,Monterrey,Dallas
2010-04-09,Seattle,Denver
2010-04-10,Calgary,Vancouver
2010-04-10,Los Angeles,Phoenix
2010-04-09,Charlotte,Atlanta
2010-04-10,San Antonio,Merida
2010-04-09,Birmingham,Nashville
2010-04-10,Oakland,Tijuana
2010-04-10,Monterrey,Dallas
2010-04-10,Seattle,Denver
2010-04-11,Seattle,Vancouver
2010-04-11,Monterrey,San Antonio
2010-04-10,Atlanta,Nashville
2010-04-10,Charlotte,Birmingham
2010-04-11,Oakland,Los Angeles
2010-04-11,Phoenix,Tijuana
2010-04-11,Dallas,Merida
2010-04-11,Calgary,Denver
2010-04-12,Seattle,Vancouver
2010-04-12,Monterrey,San Antonio
2010-04-11,Atlanta,Nashville
2010-04-11,Charlotte,Birmingham
2010-04-12,Oakland,Los Angeles
2010-04-12,Phoenix,Tijuana
2010-04-12,Dallas,Merida
