Date,Home,Away
2010-04-01,Phoenix,Tijuana
2010-04-01,San Antonio,Merida
2010-04-01,Nashville,Birmingham
2010-04-01,Calgary,Vancouver
2010-04-01,Monterrey,Dallas
2010-04-02,Denver,Seattle
2010-04-02,Oakland,Los Angeles
2010-04-02,Atlanta,Charlotte
2010-04-02,Phoenix,Tijuana
2010-04-02,San Antonio,Merida
2010-04-02,Nashville,Birmingham
2010-04-02,Calgary,Vancouver
2010-04-02,Monterrey,Dallas
2010-04-03,Denver,Seattle
2010-04-03,Oakland,Los Angeles
2010-04-03,Atlanta,Charlotte
2010-04-03,Phoenix,Tijuana
2010-04-03,San Antonio,Merida
2010-04-03,Nashville,Birmingham
2010-04-03,Calgary,Vancouver
2010-04-03,Monterrey,Dallas
2010-04-04,Denver,Seattle
2010-04-04,Oakland,Los Angeles
2010-04-04,Atlanta,Charlotte
2010-04-05,Oakland,Phoenix
2010-04-04,Merida,Monterrey
2010-04-05,Los Angeles,Tijuana
2010-04-05,Charlotte,Atlanta
2010-04-04,Vancouver,Calgary
2010-04-05,Dallas,San Antonio
2010-04-05,Birmingham,Nashville
2010-04-05,Seattle,Denver
2010-04-06,Oakland,Phoenix
2010-04-05,Merida,Monterrey
2010-04-06,Los Angeles,Tijuana
2010-04-06,Charlotte,Atlanta
2010-04-05,Vancouver,Calgary
2010-04-06,Dallas,San Antonio
2010-04-06,Birmingham,Nashville
2010-04-06,Seattle,Denver
2010-04-07,Oakland,Phoenix
2010-04-06,Merida,Monterrey
2010-04-07,Los Angeles,Tijuana
2010-04-07,Charlotte,Atlanta
2010-04-06,Vancouver,Calgary
2010-04-07,Dallas,San Antonio
2010-04-07,Birmingham,Nashville
2010-04-07,Seattle,Denver
2010-04-08,Nashville,Atlanta
2010-04-08,Merida,Dallas
2010-04-08,Calgary,Denver
2010-04-08,Monterrey,San Antonio
2010-04-08,Seattle,Vancouver
2010-04-08,Phoenix,Oakland
2010-04-08,Birmingham,Charlotte
2010-04-08,Tijuana,Los Angeles
2010-04-09,Nashville,Atlanta
2010-04-09,Merida,Dallas
2010-04-09,Calgary,Denver
2010-04-09,Monterrey,San Antonio
2010-04-09,Seattle,Vancouver
2010-04-09,Phoenix,Oakland
2010-04-09,Birmingham,Charlotte
2010-04-09,Tijuana,Los Angeles
2010-04-10,Nashville,Atlanta
2010-04-10,Merida,Dallas
2010-04-10,Calgary,Denver
2010-04-10,Monterrey,San Antonio
2010-04-10,Seattle,Vancouver
2010-04-10,Phoenix,Oakland
2010-04-10,Birmingham,Charlotte
2010-04-10,Tijuana,Los Angeles
2010-04-11,Dallas,Merida
2010-04-11,Tijuana,Oakland
2010-04-11,Seattle,Calgary
2010-04-11,Birmingham,Atlanta
2010-04-11,Denver,Vancouver
2010-04-11,Nashville,Charlotte
2010-04-11,Los Angeles,Phoenix
2010-04-11,San Antonio,Monterrey
2010-04-12,Dallas,Merida
2010-04-12,Tijuana,Oakland
2010-04-12,Seattle,Calgary
2010-04-12,Birmingham,Atlanta
2010-04-12,Denver,Vancouver
2010-04-12,Nashville,Charlotte
2010-04-12,Los Angeles,Phoenix
2010-04-12,San Antonio,Monterrey
2010-04-13,Dallas,Merida
2010-04-13,Tijuana,Oakland
2010-04-13,Seattle,Calgary
2010-04-13,Birmingham,Atlanta
2010-04-13,Denver,Vancouver
2010-04-13,Nashville,Charlotte
2010-04-13,Los Angeles,Phoenix
2010-04-13,San Antonio,Monterrey
2010-04-14,Vancouver,Seattle
2010-04-14,Los Angeles,Oakland
2010-04-14,Atlanta,Birmingham
2010-04-14,Monterrey,Merida
2010-04-14,San Antonio,Dallas
2010-04-15,Denver,Calgary
2010-04-15,Tijuana,Phoenix
2010-04-15,Charlotte,Nashville
2010-04-15,Vancouver,Seattle
2010-04-15,Los Angeles,Oakland
2010-04-15,Atlanta,Birmingham
2010-04-15,Monterrey,Merida
2010-04-15,San Antonio,Dallas
2010-04-16,Denver,Calgary
2010-04-16,Tijuana,Phoenix
2010-04-16,Charlotte,Nashville
2010-04-16,Vancouver,Seattle
2010-04-16,Los Angeles,Oakland
2010-04-16,Atlanta,Birmingham
2010-04-16,Monterrey,Merida
2010-04-16,San Antonio,Dallas
2010-04-17,Denver,Calgary
2010-04-17,Tijuana,Phoenix
2010-04-17,Charlotte,Nashville
2010-04-18,Atlanta,Nashville
2010-04-18,Charlotte,Birmingham
2010-04-18,Calgary,Seattle
2010-04-17,Merida,San Antonio
2010-04-18,Phoenix,Los Angeles
2010-04-18,Oakland,Tijuana
2010-04-18,Vancouver,Denver
2010-04-18,Dallas,Monterrey
2010-04-19,Atlanta,Nashville
2010-04-19,Charlotte,Birmingham
2010-04-19,Calgary,Seattle
2010-04-18,Merida,San Antonio
2010-04-19,Phoenix,Los Angeles
2010-04-19,Oakland,Tijuana
2010-04-19,Vancouver,Denver
2010-04-19,Dallas,Monterrey
2010-04-20,Atlanta,Nashville
2010-04-20,Charlotte,Birmingham
2010-04-20,Calgary,Seattle
2010-04-19,Merida,San Antonio
2010-04-20,Phoenix,Los Angeles
2010-04-20,Oakland,Tijuana
2010-04-20,Vancouver,Denver
2010-04-20,Dallas,Monterrey
2010-04-21,Charlotte,Tijuana
2010-04-21,San Antonio,Denver
2010-04-21,Merida,Seattle
2010-04-21,Phoenix,Birmingham
2010-04-21,Monterrey,Calgary
2010-04-21,Oakland,Atlanta
2010-04-21,Nashville,Los Angeles
2010-04-21,Dallas,Vancouver
2010-04-22,Charlotte,Tijuana
2010-04-22,San Antonio,Denver
2010-04-22,Merida,Seattle
2010-04-22,Phoenix,Birmingham
2010-04-22,Monterrey,Calgary
2010-04-22,Oakland,Atlanta
2010-04-22,Nashville,Los Angeles
2010-04-22,Dallas,Vancouver
2010-04-23,Charlotte,Tijuana
2010-04-23,San Antonio,Denver
2010-04-23,Merida,Seattle
2010-04-23,Phoenix,Birmingham
2010-04-23,Monterrey,Calgary
2010-04-23,Oakland,Atlanta
2010-04-23,Nashville,Los Angeles
2010-04-23,Dallas,Vancouver
2010-04-24,Oakland,Charlotte
2010-04-24,Los Angeles,Birmingham
2010-04-24,Seattle,San Antonio
2010-04-24,Merida,Denver
2010-04-24,Atlanta,Phoenix
2010-04-25,Tijuana,Nashville
2010-04-25,Calgary,Dallas
2010-04-25,Vancouver,Monterrey
2010-04-25,Oakland,Charlotte
2010-04-25,Los Angeles,Birmingham
2010-04-25,Seattle,San Antonio
2010-04-25,Merida,Denver
2010-04-25,Atlanta,Phoenix
2010-04-26,Tijuana,Nashville
2010-04-26,Calgary,Dallas
2010-04-26,Vancouver,Monterrey
2010-04-26,Oakland,Charlotte
2010-04-26,Los Angeles,Birmingham
2010-04-26,Seattle,San Antonio
2010-04-26,Merida,Denver
2010-04-26,Atlanta,Phoenix
2010-04-27,Tijuana,Nashville
2010-04-27,Calgary,Dallas
2010-04-27,Vancouver,Monterrey
2010-04-28,Tijuana,Charlotte
2010-04-27,Atlanta,Los Angeles
2010-04-27,San Antonio,Seattle
2010-04-28,Dallas,Calgary
2010-04-27,Oakland,Birmingham
2010-04-28,Nashville,Phoenix
2010-04-28,Merida,Vancouver
2010-04-28,Denver,Monterrey
2010-04-29,Tijuana,Charlotte
2010-04-28,Atlanta,Los Angeles
2010-04-28,San Antonio,Seattle
2010-04-29,Dallas,Calgary
2010-04-28,Oakland,Birmingham
2010-04-29,Nashville,Phoenix
2010-04-29,Merida,Vancouver
2010-04-29,Denver,Monterrey
2010-04-30,Tijuana,Charlotte
2010-04-29,Atlanta,Los Angeles
2010-04-29,San Antonio,Seattle
2010-04-30,Dallas,Calgary
2010-04-29,Oakland,Birmingham
2010-04-30,Nashville,Phoenix
2010-04-30,Merida,Vancouver
2010-04-30,Denver,Monterrey
2010-05-01,Birmingham,Tijuana
2010-05-01,Oakland,Nashville
2010-05-01,Merida,Calgary
2010-05-01,Vancouver,Dallas
2010-05-01,Phoenix,Charlotte
2010-05-01,Monterrey,Seattle
2010-05-01,Los Angeles,Atlanta
2010-05-01,Denver,San Antonio
2010-05-02,Birmingham,Tijuana
2010-05-02,Oakland,Nashville
2010-05-02,Merida,Calgary
2010-05-02,Vancouver,Dallas
2010-05-02,Phoenix,Charlotte
2010-05-02,Monterrey,Seattle
2010-05-02,Los Angeles,Atlanta
2010-05-02,Denver,San Antonio
2010-05-03,Birmingham,Tijuana
2010-05-03,Oakland,Nashville
2010-05-03,Merida,Calgary
2010-05-03,Vancouver,Dallas
2010-05-03,Phoenix,Charlotte
2010-05-03,Monterrey,Seattle
2010-05-03,Los Angeles,Atlanta
2010-05-03,Denver,San Antonio
2010-05-04,,
2010-05-05,,
2010-05-06,,
2010-05-07,Vancouver,Oakland
2010-05-07,Tijuana,Seattle
2010-05-07,Dallas,Atlanta
2010-05-07,Charlotte,San Antonio
2010-05-07,Phoenix,Denver
2010-05-08,Monterrey,Birmingham
2010-05-08,Calgary,Los Angeles
2010-05-08,Merida,Nashville
2010-05-08,Vancouver,Oakland
2010-05-08,Tijuana,Seattle
2010-05-08,Dallas,Atlanta
2010-05-08,Charlotte,San Antonio
2010-05-08,Phoenix,Denver
2010-05-09,Monterrey,Birmingham
2010-05-09,Calgary,Los Angeles
2010-05-09,Merida,Nashville
2010-05-09,Vancouver,Oakland
2010-05-09,Tijuana,Seattle
2010-05-09,Dallas,Atlanta
2010-05-09,Charlotte,San Antonio
2010-05-09,Phoenix,Denver
2010-05-10,Monterrey,Birmingham
2010-05-10,Calgary,Los Angeles
2010-05-10,Merida,Nashville
2010-05-10,Phoenix,Vancouver
2010-05-10,Oakland,Denver
2010-05-11,Birmingham,San Antonio
2010-05-11,Merida,Charlotte
2010-05-10,Seattle,Tijuana
2010-05-11,Atlanta,Dallas
2010-05-11,Monterrey,Nashville
2010-05-11,Los Angeles,Calgary
2010-05-11,Phoenix,Vancouver
2010-05-11,Oakland,Denver
2010-05-12,Birmingham,San Antonio
2010-05-12,Merida,Charlotte
2010-05-11,Seattle,Tijuana
2010-05-12,Atlanta,Dallas
2010-05-12,Monterrey,Nashville
2010-05-12,Los Angeles,Calgary
2010-05-12,Phoenix,Vancouver
2010-05-12,Oakland,Denver
2010-05-13,Birmingham,San Antonio
2010-05-13,Merida,Charlotte
2010-05-12,Seattle,Tijuana
2010-05-13,Atlanta,Dallas
2010-05-13,Monterrey,Nashville
2010-05-13,Los Angeles,Calgary
2010-05-14,Birmingham,Monterrey
2010-05-14,Seattle,Phoenix
2010-05-14,Nashville,San Antonio
2010-05-14,Atlanta,Merida
2010-05-14,Vancouver,Tijuana
2010-05-15,Denver,Los Angeles
2010-05-15,Calgary,Oakland
2010-05-15,Dallas,Charlotte
2010-05-15,Birmingham,Monterrey
2010-05-15,Seattle,Phoenix
2010-05-15,Nashville,San Antonio
2010-05-15,Atlanta,Merida
2010-05-15,Vancouver,Tijuana
2010-05-16,Denver,Los Angeles
2010-05-16,Calgary,Oakland
2010-05-16,Dallas,Charlotte
2010-05-16,Birmingham,Monterrey
2010-05-16,Seattle,Phoenix
2010-05-16,Nashville,San Antonio
2010-05-16,Atlanta,Merida
2010-05-16,Vancouver,Tijuana
2010-05-17,Denver,Los Angeles
2010-05-17,Calgary,Oakland
2010-05-17,Dallas,Charlotte
2010-05-17,San Antonio,Nashville
2010-05-18,Seattle,Los Angeles
2010-05-18,Calgary,Phoenix
2010-05-18,Dallas,Birmingham
2010-05-17,Tijuana,Vancouver
2010-05-18,Monterrey,Charlotte
2010-05-18,Merida,Atlanta
2010-05-18,Denver,Oakland
2010-05-18,San Antonio,Nashville
2010-05-19,Seattle,Los Angeles
2010-05-19,Calgary,Phoenix
2010-05-19,Dallas,Birmingham
2010-05-18,Tijuana,Vancouver
2010-05-19,Monterrey,Charlotte
2010-05-19,Merida,Atlanta
2010-05-19,Denver,Oakland
2010-05-19,San Antonio,Nashville
2010-05-20,Seattle,Los Angeles
2010-05-20,Calgary,Phoenix
2010-05-20,Dallas,Birmingham
2010-05-19,Tijuana,Vancouver
2010-05-20,Monterrey,Charlotte
2010-05-20,Merida,Atlanta
2010-05-20,Denver,Oakland
2010-05-21,Birmingham,Dallas
2010-05-21,Calgary,Tijuana
2010-05-21,San Antonio,Atlanta
2010-05-21,Charlotte,Monterrey
2010-05-21,Seattle,Oakland
2010-05-21,Denver,Phoenix
2010-05-21,Los Angeles,Vancouver
2010-05-21,Nashville,Merida
2010-05-22,Birmingham,Dallas
2010-05-22,Calgary,Tijuana
2010-05-22,San Antonio,Atlanta
2010-05-22,Charlotte,Monterrey
2010-05-22,Seattle,Oakland
2010-05-22,Denver,Phoenix
2010-05-22,Los Angeles,Vancouver
2010-05-22,Nashville,Merida
2010-05-23,Birmingham,Dallas
2010-05-23,Calgary,Tijuana
2010-05-23,San Antonio,Atlanta
2010-05-23,Charlotte,Monterrey
2010-05-23,Seattle,Oakland
2010-05-23,Denver,Phoenix
2010-05-23,Los Angeles,Vancouver
2010-05-23,Nashville,Merida
2010-05-24,Oakland,Calgary
2010-05-24,Denver,Tijuana
2010-05-24,Phoenix,Seattle
2010-05-24,Nashville,Dallas
2010-05-24,San Antonio,Charlotte
2010-05-25,Birmingham,Merida
2010-05-25,Atlanta,Monterrey
2010-05-25,Vancouver,Los Angeles
2010-05-25,Oakland,Calgary
2010-05-25,Denver,Tijuana
2010-05-25,Phoenix,Seattle
2010-05-25,Nashville,Dallas
2010-05-25,San Antonio,Charlotte
2010-05-26,Birmingham,Merida
2010-05-26,Atlanta,Monterrey
2010-05-26,Vancouver,Los Angeles
2010-05-26,Oakland,Calgary
2010-05-26,Denver,Tijuana
2010-05-26,Phoenix,Seattle
2010-05-26,Nashville,Dallas
2010-05-26,San Antonio,Charlotte
2010-05-27,Birmingham,Merida
2010-05-27,Atlanta,Monterrey
2010-05-27,Vancouver,Los Angeles
2010-05-27,Phoenix,Calgary
2010-05-27,Tijuana,Denver
2010-05-28,Charlotte,Merida
2010-05-28,Oakland,Vancouver
2010-05-27,Dallas,Nashville
2010-05-28,Monterrey,Atlanta
2010-05-28,Los Angeles,Seattle
2010-05-28,San Antonio,Birmingham
2010-05-28,Phoenix,Calgary
2010-05-28,Tijuana,Denver
2010-05-29,Charlotte,Merida
2010-05-29,Oakland,Vancouver
2010-05-28,Dallas,Nashville
2010-05-29,Monterrey,Atlanta
2010-05-29,Los Angeles,Seattle
2010-05-29,San Antonio,Birmingham
2010-05-29,Phoenix,Calgary
2010-05-29,Tijuana,Denver
2010-05-30,Charlotte,Merida
2010-05-30,Oakland,Vancouver
2010-05-29,Dallas,Nashville
2010-05-30,Monterrey,Atlanta
2010-05-30,Los Angeles,Seattle
2010-05-30,San Antonio,Birmingham
2010-05-30,Tijuana,Calgary
2010-05-31,Nashville,Monterrey
2010-05-31,Los Angeles,Denver
2010-05-31,Oakland,Seattle
2010-05-31,Merida,Birmingham
2010-05-31,Atlanta,San Antonio
2010-05-31,Vancouver,Phoenix
2010-05-31,Charlotte,Dallas
2010-05-31,Tijuana,Calgary
2010-06-01,Nashville,Monterrey
2010-06-01,Los Angeles,Denver
2010-06-01,Oakland,Seattle
2010-06-01,Merida,Birmingham
2010-06-01,Atlanta,San Antonio
