Date,Home,Away
2010-04-01,Chicago,Winnipeg
2010-04-01,Pittsburgh,Philadelphia
2010-04-01,New Haven,Montreal
2010-04-01,Columbus,Detroit
2010-04-01,St. Paul,St. Louis
2010-04-02,Akron,Indianapolis
2010-04-02,New York,Boston
2010-04-02,"Washington, D.C.",Toronto
2010-04-02,Chicago,Winnipeg
2010-04-02,Pittsburgh,Philadelphia
2010-04-02,New Haven,Montreal
2010-04-02,Columbus,Detroit
2010-04-02,St. Paul,St. Louis
2010-04-03,Akron,Indianapolis
2010-04-03,New York,Boston
2010-04-03,"Washington, D.C.",Toronto
2010-04-03,Chicago,Winnipeg
2010-04-03,Pittsburgh,Philadelphia
2010-04-03,New Haven,Montreal
2010-04-03,Columbus,Detroit
2010-04-03,St. Paul,St. Louis
2010-04-04,Akron,Indianapolis
2010-04-04,New York,Boston
2010-04-04,"Washington, D.C.",Toronto
2010-04-05,Akron,Columbus
2010-04-05,New Haven,Boston
2010-04-05,Pittsburgh,"Washington, D.C."
2010-04-04,St. Louis,Chicago
2010-04-05,Philadelphia,Toronto
2010-04-05,St. Paul,Winnipeg
2010-04-05,Detroit,Indianapolis
2010-04-05,New York,Montreal
2010-04-06,Akron,Columbus
2010-04-06,New Haven,Boston
2010-04-06,Pittsburgh,"Washington, D.C."
2010-04-05,St. Louis,Chicago
2010-04-06,Philadelphia,Toronto
2010-04-06,St. Paul,Winnipeg
2010-04-06,Detroit,Indianapolis
2010-04-06,New York,Montreal
2010-04-07,Akron,Columbus
2010-04-07,New Haven,Boston
2010-04-07,Pittsburgh,"Washington, D.C."
2010-04-06,St. Louis,Chicago
2010-04-07,Philadelphia,Toronto
2010-04-07,St. Paul,Winnipeg
2010-04-07,Detroit,Indianapolis
2010-04-07,New York,Montreal
2010-04-08,Indianapolis,Detroit
2010-04-08,Montreal,Boston
2010-04-07,Chicago,St. Louis
2010-04-08,"Washington, D.C.",Pittsburgh
2010-04-08,Toronto,Philadelphia
2010-04-08,Winnipeg,St. Paul
2010-04-08,Columbus,Akron
2010-04-08,New York,New Haven
2010-04-09,Indianapolis,Detroit
2010-04-09,Montreal,Boston
2010-04-08,Chicago,St. Louis
2010-04-09,"Washington, D.C.",Pittsburgh
2010-04-09,Toronto,Philadelphia
2010-04-09,Winnipeg,St. Paul
2010-04-09,Columbus,Akron
2010-04-09,New York,New Haven
2010-04-10,Indianapolis,Detroit
2010-04-10,Montreal,Boston
2010-04-09,Chicago,St. Louis
2010-04-10,"Washington, D.C.",Pittsburgh
2010-04-10,Toronto,Philadelphia
2010-04-10,Winnipeg,St. Paul
2010-04-10,Columbus,Akron
2010-04-10,New York,New Haven
2010-04-11,"Washington, D.C.",Philadelphia
2010-04-11,Indianapolis,Columbus
2010-04-11,St. Louis,St. Paul
