Date,Home,Away
2010-04-01,Tijuana,Phoenix
2010-04-01,Monterrey,Merida
2010-04-01,Calgary,Denver
2010-04-01,Charlotte,Nashville
2010-04-01,Seattle,Vancouver
2010-04-02,Birmingham,Atlanta
2010-04-02,Oakland,Los Angeles
2010-04-02,Dallas,San Antonio
2010-04-02,Tijuana,Phoenix
2010-04-02,Monterrey,Merida
2010-04-02,Calgary,Denver
2010-04-02,Charlotte,Nashville
2010-04-02,Seattle,Vancouver
2010-04-03,Birmingham,Atlanta
2010-04-03,Oakland,Los Angeles
2010-04-03,Dallas,San Antonio
2010-04-03,Tijuana,Phoenix
2010-04-03,Monterrey,Merida
2010-04-03,Calgary,Denver
2010-04-03,Charlotte,Nashville
2010-04-03,Seattle,Vancouver
2010-04-04,Birmingham,Atlanta
2010-04-04,Oakland,Los Angeles
2010-04-04,Dallas,San Antonio
2010-04-05,Birmingham,Charlotte
2010-04-05,Oakland,Tijuana
2010-04-04,Seattle,Denver
2010-04-05,Los Angeles,Phoenix
2010-04-04,Calgary,Vancouver
2010-04-05,San Antonio,Merida
2010-04-05,Monterrey,Dallas
2010-04-05,Atlanta,Nashville
2010-04-06,Birmingham,Charlotte
2010-04-06,Oakland,Tijuana
2010-04-05,Seattle,Denver
2010-04-06,Los Angeles,Phoenix
2010-04-05,Calgary,Vancouver
2010-04-06,San Antonio,Merida
2010-04-06,Monterrey,Dallas
2010-04-06,Atlanta,Nashville
2010-04-07,Birmingham,Charlotte
2010-04-07,Oakland,Tijuana
2010-04-06,Seattle,Denver
2010-04-07,Los Angeles,Phoenix
2010-04-06,Calgary,Vancouver
2010-04-07,San Antonio,Merida
2010-04-07,Monterrey,Dallas
2010-04-07,Atlanta,Nashville
2010-04-08,Phoenix,Tijuana
2010-04-08,Atlanta,Birmingham
2010-04-08,Merida,Dallas
2010-04-07,Vancouver,Seattle
2010-04-08,Los Angeles,Oakland
2010-04-08,San Antonio,Monterrey
2010-04-08,Nashville,Charlotte
2010-04-08,Denver,Calgary
2010-04-09,Phoenix,Tijuana
2010-04-09,Atlanta,Birmingham
2010-04-09,Merida,Dallas
2010-04-08,Vancouver,Seattle
2010-04-09,Los Angeles,Oakland
2010-04-09,San Antonio,Monterrey
2010-04-09,Nashville,Charlotte
2010-04-09,Denver,Calgary
2010-04-10,Phoenix,Tijuana
2010-04-10,Atlanta,Birmingham
2010-04-10,Merida,Dallas
2010-04-09,Vancouver,Seattle
2010-04-10,Los Angeles,Oakland
2010-04-10,San Antonio,Monterrey
2010-04-10,Nashville,Charlotte
2010-04-10,Denver,Calgary
2010-04-11,Merida,Monterrey
2010-04-11,Atlanta,Charlotte
2010-04-11,Calgary,Seattle
2010-04-11,Nashville,Birmingham
2010-04-11,Tijuana,Los Angeles
2010-04-11,Denver,Vancouver
2010-04-11,San Antonio,Dallas
2010-04-11,Phoenix,Oakland
2010-04-12,Merida,Monterrey
2010-04-12,Atlanta,Charlotte
2010-04-12,Calgary,Seattle
2010-04-12,Nashville,Birmingham
2010-04-12,Tijuana,Los Angeles
2010-04-12,Denver,Vancouver
2010-04-12,San Antonio,Dallas
2010-04-12,Phoenix,Oakland
2010-04-13,Merida,Monterrey
2010-04-13,Atlanta,Charlotte
2010-04-13,Calgary,Seattle
2010-04-13,Nashville,Birmingham
2010-04-13,Tijuana,Los Angeles
2010-04-13,Denver,Vancouver
2010-04-13,San Antonio,Dallas
2010-04-13,Phoenix,Oakland
2010-04-14,Los Angeles,Tijuana
2010-04-14,Charlotte,Atlanta
2010-04-14,Dallas,Merida
2010-04-14,Seattle,Calgary
2010-04-14,Birmingham,Nashville
2010-04-15,Oakland,Phoenix
2010-04-15,Monterrey,San Antonio
2010-04-15,Vancouver,Denver
2010-04-15,Los Angeles,Tijuana
2010-04-15,Charlotte,Atlanta
2010-04-15,Dallas,Merida
2010-04-15,Seattle,Calgary
2010-04-15,Birmingham,Nashville
2010-04-16,Oakland,Phoenix
2010-04-16,Monterrey,San Antonio
2010-04-16,Vancouver,Denver
2010-04-16,Los Angeles,Tijuana
2010-04-16,Charlotte,Atlanta
2010-04-16,Dallas,Merida
2010-04-16,Seattle,Calgary
2010-04-16,Birmingham,Nashville
2010-04-17,Oakland,Phoenix
2010-04-17,Monterrey,San Antonio
2010-04-17,Vancouver,Denver
2010-04-18,Denver,Seattle
2010-04-17,Nashville,Atlanta
2010-04-18,Vancouver,Calgary
2010-04-18,Dallas,Monterrey
2010-04-18,Merida,San Antonio
2010-04-18,Tijuana,Oakland
2010-04-18,Phoenix,Los Angeles
2010-04-18,Charlotte,Birmingham
2010-04-19,Denver,Seattle
2010-04-18,Nashville,Atlanta
2010-04-19,Vancouver,Calgary
2010-04-19,Dallas,Monterrey
2010-04-19,Merida,San Antonio
2010-04-19,Tijuana,Oakland
2010-04-19,Phoenix,Los Angeles
2010-04-19,Charlotte,Birmingham
2010-04-20,Denver,Seattle
2010-04-19,Nashville,Atlanta
2010-04-20,Vancouver,Calgary
2010-04-20,Dallas,Monterrey
2010-04-20,Merida,San Antonio
2010-04-20,Tijuana,Oakland
2010-04-20,Phoenix,Los Angeles
2010-04-20,Charlotte,Birmingham
2010-04-21,Calgary,Dallas
2010-04-21,Vancouver,Monterrey
2010-04-21,Seattle,Merida
2010-04-21,Phoenix,Atlanta
2010-04-21,Charlotte,Oakland
2010-04-21,Denver,San Antonio
2010-04-21,Los Angeles,Birmingham
2010-04-21,Nashville,Tijuana
2010-04-22,Calgary,Dallas
2010-04-22,Vancouver,Monterrey
2010-04-22,Seattle,Merida
2010-04-22,Phoenix,Atlanta
2010-04-22,Charlotte,Oakland
2010-04-22,Denver,San Antonio
2010-04-22,Los Angeles,Birmingham
2010-04-22,Nashville,Tijuana
2010-04-23,Calgary,Dallas
2010-04-23,Vancouver,Monterrey
2010-04-23,Seattle,Merida
2010-04-23,Phoenix,Atlanta
2010-04-23,Charlotte,Oakland
2010-04-23,Denver,San Antonio
2010-04-23,Los Angeles,Birmingham
2010-04-23,Nashville,Tijuana
2010-04-24,Vancouver,Merida
2010-04-24,Charlotte,Los Angeles
2010-04-24,Oakland,Atlanta
2010-04-24,Nashville,Phoenix
2010-04-24,Monterrey,Denver
2010-04-25,Seattle,San Antonio
2010-04-25,Birmingham,Tijuana
2010-04-25,Dallas,Calgary
2010-04-25,Vancouver,Merida
2010-04-25,Charlotte,Los Angeles
2010-04-25,Oakland,Atlanta
2010-04-25,Nashville,Phoenix
2010-04-25,Monterrey,Denver
2010-04-26,Seattle,San Antonio
2010-04-26,Birmingham,Tijuana
2010-04-26,Dallas,Calgary
2010-04-26,Vancouver,Merida
2010-04-26,Charlotte,Los Angeles
2010-04-26,Oakland,Atlanta
2010-04-26,Nashville,Phoenix
2010-04-26,Monterrey,Denver
2010-04-27,Seattle,San Antonio
2010-04-27,Birmingham,Tijuana
2010-04-27,Dallas,Calgary
2010-04-27,Phoenix,Charlotte
2010-04-27,Merida,Denver
2010-04-27,Oakland,Nashville
2010-04-28,Vancouver,San Antonio
2010-04-28,Birmingham,Los Angeles
2010-04-28,Seattle,Dallas
2010-04-28,Atlanta,Tijuana
2010-04-28,Monterrey,Calgary
2010-04-28,Phoenix,Charlotte
2010-04-28,Merida,Denver
2010-04-28,Oakland,Nashville
2010-04-29,Vancouver,San Antonio
2010-04-29,Birmingham,Los Angeles
2010-04-29,Seattle,Dallas
2010-04-29,Atlanta,Tijuana
2010-04-29,Monterrey,Calgary
2010-04-29,Phoenix,Charlotte
2010-04-29,Merida,Denver
2010-04-29,Oakland,Nashville
2010-04-30,Vancouver,San Antonio
2010-04-30,Birmingham,Los Angeles
2010-04-30,Seattle,Dallas
2010-04-30,Atlanta,Tijuana
2010-04-30,Monterrey,Calgary
2010-05-01,Phoenix,Birmingham
2010-05-01,San Antonio,Denver
2010-05-01,Los Angeles,Nashville
2010-05-01,Calgary,Monterrey
2010-05-01,Merida,Seattle
2010-05-01,Charlotte,Tijuana
2010-05-01,Vancouver,Dallas
2010-05-01,Atlanta,Oakland
2010-05-02,Phoenix,Birmingham
2010-05-02,San Antonio,Denver
2010-05-02,Los Angeles,Nashville
2010-05-02,Calgary,Monterrey
2010-05-02,Merida,Seattle
2010-05-02,Charlotte,Tijuana
2010-05-02,Vancouver,Dallas
2010-05-02,Atlanta,Oakland
2010-05-03,Phoenix,Birmingham
2010-05-03,San Antonio,Denver
2010-05-03,Los Angeles,Nashville
2010-05-03,Calgary,Monterrey
2010-05-03,Merida,Seattle
2010-05-03,Charlotte,Tijuana
2010-05-03,Vancouver,Dallas
2010-05-03,Atlanta,Oakland
2010-05-04,,
2010-05-05,,
2010-05-06,,
2010-05-07,Charlotte,Merida
2010-05-07,Tijuana,Vancouver
2010-05-07,Seattle,Phoenix
2010-05-07,Nashville,Monterrey
2010-05-07,Atlanta,Dallas
2010-05-08,Los Angeles,Calgary
2010-05-08,San Antonio,Birmingham
2010-05-08,Oakland,Denver
2010-05-08,Charlotte,Merida
2010-05-08,Tijuana,Vancouver
2010-05-08,Seattle,Phoenix
2010-05-08,Nashville,Monterrey
2010-05-08,Atlanta,Dallas
2010-05-09,Los Angeles,Calgary
2010-05-09,San Antonio,Birmingham
2010-05-09,Oakland,Denver
2010-05-09,Charlotte,Merida
2010-05-09,Tijuana,Vancouver
2010-05-09,Seattle,Phoenix
2010-05-09,Nashville,Monterrey
2010-05-09,Atlanta,Dallas
2010-05-10,Los Angeles,Calgary
2010-05-10,San Antonio,Birmingham
2010-05-10,Oakland,Denver
2010-05-10,Charlotte,Monterrey
2010-05-10,Vancouver,Tijuana
2010-05-11,Atlanta,San Antonio
2010-05-11,Denver,Oakland
2010-05-11,Phoenix,Calgary
2010-05-11,Merida,Birmingham
2010-05-11,Nashville,Dallas
2010-05-11,Seattle,Los Angeles
2010-05-11,Charlotte,Monterrey
2010-05-11,Vancouver,Tijuana
2010-05-12,Atlanta,San Antonio
2010-05-12,Denver,Oakland
2010-05-12,Phoenix,Calgary
2010-05-12,Merida,Birmingham
2010-05-12,Nashville,Dallas
2010-05-12,Seattle,Los Angeles
2010-05-12,Charlotte,Monterrey
2010-05-12,Vancouver,Tijuana
2010-05-13,Atlanta,San Antonio
2010-05-13,Denver,Oakland
2010-05-13,Phoenix,Calgary
2010-05-13,Merida,Birmingham
2010-05-13,Nashville,Dallas
2010-05-13,Seattle,Los Angeles
2010-05-14,Denver,Tijuana
2010-05-14,Oakland,Calgary
2010-05-14,Los Angeles,Seattle
2010-05-14,Phoenix,Vancouver
2010-05-14,Dallas,Birmingham
2010-05-15,Nashville,San Antonio
2010-05-15,Merida,Charlotte
2010-05-15,Monterrey,Atlanta
2010-05-15,Denver,Tijuana
2010-05-15,Oakland,Calgary
2010-05-15,Los Angeles,Seattle
2010-05-15,Phoenix,Vancouver
2010-05-15,Dallas,Birmingham
2010-05-16,Nashville,San Antonio
2010-05-16,Merida,Charlotte
2010-05-16,Monterrey,Atlanta
2010-05-16,Denver,Tijuana
2010-05-16,Oakland,Calgary
2010-05-16,Los Angeles,Seattle
2010-05-16,Phoenix,Vancouver
2010-05-16,Dallas,Birmingham
2010-05-17,Nashville,San Antonio
2010-05-17,Merida,Charlotte
2010-05-17,Monterrey,Atlanta
2010-05-18,San Antonio,Atlanta
2010-05-18,Dallas,Nashville
2010-05-17,Calgary,Oakland
2010-05-17,Los Angeles,Denver
2010-05-17,Tijuana,Seattle
2010-05-18,Monterrey,Charlotte
2010-05-18,Vancouver,Phoenix
2010-05-18,Birmingham,Merida
2010-05-19,San Antonio,Atlanta
2010-05-19,Dallas,Nashville
2010-05-18,Calgary,Oakland
2010-05-18,Los Angeles,Denver
2010-05-18,Tijuana,Seattle
2010-05-19,Monterrey,Charlotte
2010-05-19,Vancouver,Phoenix
2010-05-19,Birmingham,Merida
2010-05-20,San Antonio,Atlanta
2010-05-20,Dallas,Nashville
2010-05-19,Calgary,Oakland
2010-05-19,Los Angeles,Denver
2010-05-19,Tijuana,Seattle
2010-05-20,Monterrey,Charlotte
2010-05-20,Vancouver,Phoenix
2010-05-20,Birmingham,Merida
2010-05-21,Calgary,Phoenix
2010-05-21,San Antonio,Nashville
2010-05-21,Monterrey,Birmingham
2010-05-20,Tijuana,Denver
2010-05-21,Charlotte,Dallas
2010-05-21,Vancouver,Los Angeles
2010-05-21,Oakland,Seattle
2010-05-21,Atlanta,Merida
2010-05-22,Calgary,Phoenix
2010-05-22,San Antonio,Nashville
2010-05-22,Monterrey,Birmingham
2010-05-21,Tijuana,Denver
2010-05-22,Charlotte,Dallas
2010-05-22,Vancouver,Los Angeles
2010-05-22,Oakland,Seattle
2010-05-22,Atlanta,Merida
2010-05-23,Calgary,Phoenix
2010-05-23,San Antonio,Nashville
2010-05-23,Monterrey,Birmingham
2010-05-22,Tijuana,Denver
2010-05-23,Charlotte,Dallas
2010-05-23,Vancouver,Los Angeles
2010-05-23,Oakland,Seattle
2010-05-23,Atlanta,Merida
2010-05-24,Denver,Los Angeles
2010-05-24,Phoenix,Seattle
2010-05-24,Monterrey,Nashville
2010-05-24,Oakland,Vancouver
2010-05-24,Birmingham,Dallas
2010-05-25,Tijuana,Calgary
2010-05-25,Merida,Atlanta
2010-05-25,Charlotte,San Antonio
2010-05-25,Denver,Los Angeles
2010-05-25,Phoenix,Seattle
2010-05-25,Monterrey,Nashville
2010-05-25,Oakland,Vancouver
2010-05-25,Birmingham,Dallas
2010-05-26,Tijuana,Calgary
2010-05-26,Merida,Atlanta
2010-05-26,Charlotte,San Antonio
2010-05-26,Denver,Los Angeles
2010-05-26,Phoenix,Seattle
2010-05-26,Monterrey,Nashville
2010-05-26,Oakland,Vancouver
2010-05-26,Birmingham,Dallas
2010-05-27,Tijuana,Calgary
2010-05-27,Merida,Atlanta
2010-05-27,Charlotte,San Antonio
2010-05-28,Seattle,Tijuana
2010-05-28,Dallas,Atlanta
2010-05-27,Phoenix,Denver
2010-05-27,Birmingham,Monterrey
2010-05-27,Vancouver,Oakland
2010-05-28,San Antonio,Charlotte
2010-05-28,Calgary,Los Angeles
2010-05-28,Merida,Nashville
2010-05-29,Seattle,Tijuana
2010-05-29,Dallas,Atlanta
2010-05-28,Phoenix,Denver
2010-05-28,Birmingham,Monterrey
2010-05-28,Vancouver,Oakland
2010-05-29,San Antonio,Charlotte
2010-05-29,Calgary,Los Angeles
2010-05-29,Merida,Nashville
2010-05-30,Seattle,Tijuana
2010-05-30,Dallas,Atlanta
2010-05-29,Phoenix,Denver
2010-05-29,Birmingham,Monterrey
2010-05-29,Vancouver,Oakland
2010-05-30,San Antonio,Charlotte
2010-05-30,Calgary,Los Angeles
2010-05-30,Merida,Nashville
2010-05-31,Atlanta,Monterrey
2010-05-31,Calgary,Tijuana
2010-05-31,Nashville,Merida
2010-05-30,Denver,Phoenix
2010-05-31,Los Angeles,Vancouver
2010-05-31,Birmingham,San Antonio
2010-05-31,Seattle,Oakland
2010-05-31,Dallas,Charlotte
2010-06-01,Atlanta,Monterrey
2010-06-01,Calgary,Tijuana
2010-06-01,Nashville,Merida
2010-05-31,Denver,Phoenix
2010-06-01,Los Angeles,Vancouver
2010-06-01,Birmingham,San Antonio
2010-06-01,Seattle,Oakland
2010-06-01,Dallas,Charlotte
2010-06-02,Atlanta,Monterrey
2010-06-02,Calgary,Tijuana
2010-06-02,Nashville,Merida
2010-06-01,Denver,Phoenix
2010-06-02,Los Angeles,Vancouver
2010-06-02,Birmingham,San Antonio
2010-06-02,Seattle,Oakland
2010-06-02,Dallas,Charlotte
2010-06-03,Phoenix,Calgary
2010-06-03,Oakland,Denver
2010-06-03,Merida,Charlotte
2010-06-03,Birmingham,Dallas
2010-06-03,Monterrey,Nashville
2010-06-04,Vancouver,Tijuana
2010-06-04,San Antonio,Atlanta
2010-06-04,Los Angeles,Seattle
2010-06-04,Phoenix,Calgary
2010-06-04,Oakland,Denver
2010-06-04,Merida,Charlotte
2010-06-04,Birmingham,Dallas
2010-06-04,Monterrey,Nashville
2010-06-05,Vancouver,Tijuana
2010-06-05,San Antonio,Atlanta
2010-06-05,Los Angeles,Seattle
2010-06-05,Phoenix,Calgary
2010-06-05,Oakland,Denver
2010-06-05,Merida,Charlotte
2010-06-05,Birmingham,Dallas
2010-06-05,Monterrey,Nashville
2010-06-06,Vancouver,Tijuana
2010-06-06,San Antonio,Atlanta
2010-06-06,Los Angeles,Seattle
2010-06-07,Seattle,Phoenix
2010-06-06,Calgary,Oakland
2010-06-07,Atlanta,San Antonio
2010-06-06,Merida,Nashville
2010-06-06,Monterrey,Birmingham
2010-06-07,Dallas,Charlotte
2010-06-07,Los Angeles,Vancouver
2010-06-07,Tijuana,Denver
2010-06-08,Seattle,Phoenix
2010-06-07,Calgary,Oakland
2010-06-08,Atlanta,San Antonio
2010-06-07,Merida,Nashville
2010-06-07,Monterrey,Birmingham
2010-06-08,Dallas,Charlotte
2010-06-08,Los Angeles,Vancouver
2010-06-08,Tijuana,Denver
2010-06-09,Seattle,Phoenix
2010-06-08,Calgary,Oakland
2010-06-09,Atlanta,San Antonio
2010-06-08,Merida,Nashville
2010-06-08,Monterrey,Birmingham
2010-06-09,Dallas,Charlotte
2010-06-09,Los Angeles,Vancouver
2010-06-09,Tijuana,Denver
2010-06-10,Los Angeles,Denver
2010-06-10,Tijuana,Vancouver
2010-06-09,Birmingham,Merida
2010-06-10,Monterrey,Atlanta
2010-06-10,Charlotte,Dallas
2010-06-10,Oakland,Calgary
2010-06-10,Phoenix,Seattle
2010-06-10,Nashville,San Antonio
2010-06-11,Los Angeles,Denver
2010-06-11,Tijuana,Vancouver
2010-06-10,Birmingham,Merida
2010-06-11,Monterrey,Atlanta
2010-06-11,Charlotte,Dallas
2010-06-11,Oakland,Calgary
2010-06-11,Phoenix,Seattle
2010-06-11,Nashville,San Antonio
2010-06-12,Los Angeles,Denver
2010-06-12,Tijuana,Vancouver
2010-06-11,Birmingham,Merida
2010-06-12,Monterrey,Atlanta
2010-06-12,Charlotte,Dallas
2010-06-12,Oakland,Calgary
2010-06-12,Phoenix,Seattle
2010-06-12,Nashville,San Antonio
2010-06-13,Tijuana,Calgary
2010-06-13,Charlotte,San Antonio
2010-06-13,Oakland,Vancouver
2010-06-13,Birmingham,Monterrey
2010-06-13,Denver,Phoenix
2010-06-14,Merida,Atlanta
2010-06-14,Nashville,Dallas
2010-06-14,Seattle,Los Angeles
2010-06-14,Tijuana,Calgary
2010-06-14,Charlotte,San Antonio
2010-06-14,Oakland,Vancouver
2010-06-14,Birmingham,Monterrey
2010-06-14,Denver,Phoenix
2010-06-15,Merida,Atlanta
2010-06-15,Nashville,Dallas
2010-06-15,Seattle,Los Angeles
2010-06-15,Tijuana,Calgary
2010-06-15,Charlotte,San Antonio
2010-06-15,Oakland,Vancouver
2010-06-15,Birmingham,Monterrey
2010-06-15,Denver,Phoenix
2010-06-16,Merida,Atlanta
2010-06-16,Nashville,Dallas
2010-06-16,Seattle,Los Angeles
