Date,Home,Away
2010-04-01,Detroit,Akron
2010-04-01,Boston,New Haven
2010-04-01,St. Paul,Chicago
2010-04-01,Pittsburgh,"Washington, D.C."
2010-04-01,Indianapolis,Columbus
2010-04-02,Winnipeg,St. Louis
2010-04-02,New York,Montreal
2010-04-02,Toronto,Philadelphia
2010-04-02,Detroit,Akron
2010-04-02,Boston,New Haven
2010-04-02,St. Paul,Chicago
2010-04-02,Pittsburgh,"Washington, D.C."
2010-04-02,Indianapolis,Columbus
2010-04-03,Winnipeg,St. Louis
2010-04-03,New York,Montreal
2010-04-03,Toronto,Philadelphia
2010-04-03,Detroit,Akron
2010-04-03,Boston,New Haven
2010-04-03,St. Paul,Chicago
2010-04-03,Pittsburgh,"Washington, D.C."
2010-04-03,Indianapolis,Columbus
2010-04-04,Winnipeg,St. Louis
2010-04-04,New York,Montreal
2010-04-04,Toronto,Philadelphia
2010-04-05,Pittsburgh,Philadelphia
2010-04-05,New Haven,New York
2010-04-04,Akron,Indianapolis
2010-04-04,Chicago,St. Paul
2010-04-05,"Washington, D.C.",Toronto
2010-04-05,Detroit,Columbus
2010-04-05,Boston,Montreal
2010-04-05,St. Louis,Winnipeg
2010-04-06,Pittsburgh,Philadelphia
2010-04-06,New Haven,New York
2010-04-05,Akron,Indianapolis
2010-04-05,Chicago,St. Paul
2010-04-06,"Washington, D.C.",Toronto
2010-04-06,Detroit,Columbus
2010-04-06,Boston,Montreal
2010-04-06,St. Louis,Winnipeg
2010-04-07,Pittsburgh,Philadelphia
2010-04-07,New Haven,New York
2010-04-06,Akron,Indianapolis
2010-04-06,Chicago,St. Paul
2010-04-07,"Washington, D.C.",Toronto
2010-04-07,Detroit,Columbus
2010-04-07,Boston,Montreal
2010-04-07,St. Louis,Winnipeg
2010-04-08,St. Paul,Winnipeg
2010-04-08,Pittsburgh,Toronto
2010-04-08,"Washington, D.C.",Philadelphia
2010-04-08,St. Louis,Chicago
2010-04-08,Akron,Detroit
2010-04-08,New Haven,Montreal
2010-04-08,Boston,New York
2010-04-08,Columbus,Indianapolis
2010-04-09,St. Paul,Winnipeg
2010-04-09,Pittsburgh,Toronto
2010-04-09,"Washington, D.C.",Philadelphia
2010-04-09,St. Louis,Chicago
2010-04-09,Akron,Detroit
2010-04-09,New Haven,Montreal
2010-04-09,Boston,New York
2010-04-09,Columbus,Indianapolis
2010-04-10,St. Paul,Winnipeg
2010-04-10,Pittsburgh,Toronto
2010-04-10,"Washington, D.C.",Philadelphia
2010-04-10,St. Louis,Chicago
2010-04-10,Akron,Detroit
2010-04-10,New Haven,Montreal
2010-04-10,Boston,New York
2010-04-10,Columbus,Indianapolis
2010-04-11,Montreal,New York
2010-04-11,Philadelphia,Pittsburgh
2010-04-11,St. Paul,St. Louis
2010-04-11,Toronto,"Washington, D.C."
2010-04-11,Columbus,Akron
2010-04-11,Indianapolis,Detroit
2010-04-11,New Haven,Boston
2010-04-11,Winnipeg,Chicago
2010-04-12,Montreal,New York
2010-04-12,Philadelphia,Pittsburgh
2010-04-12,St. Paul,St. Louis
2010-04-12,Toronto,"Washington, D.C."
2010-04-12,Columbus,Akron
2010-04-12,Indianapolis,Detroit
2010-04-12,New Haven,Boston
2010-04-12,Winnipeg,Chicago
2010-04-13,Montreal,New York
2010-04-13,Philadelphia,Pittsburgh
2010-04-13,St. Paul,St. Louis
2010-04-13,Toronto,"Washington, D.C."
2010-04-13,Columbus,Akron
2010-04-13,Indianapolis,Detroit
2010-04-13,New Haven,Boston
2010-04-13,Winnipeg,Chicago
2010-04-14,Chicago,St. Louis
2010-04-14,Akron,Columbus
2010-04-14,Toronto,Pittsburgh
2010-04-14,Montreal,New Haven
2010-04-14,New York,Boston
2010-04-15,Detroit,Indianapolis
2010-04-15,Philadelphia,"Washington, D.C."
2010-04-15,Winnipeg,St. Paul
2010-04-15,Chicago,St. Louis
2010-04-15,Akron,Columbus
2010-04-15,Toronto,Pittsburgh
2010-04-15,Montreal,New Haven
2010-04-15,New York,Boston
2010-04-16,Detroit,Indianapolis
2010-04-16,Philadelphia,"Washington, D.C."
2010-04-16,Winnipeg,St. Paul
2010-04-16,Chicago,St. Louis
2010-04-16,Akron,Columbus
2010-04-16,Toronto,Pittsburgh
2010-04-16,Montreal,New Haven
2010-04-16,New York,Boston
2010-04-17,Detroit,Indianapolis
2010-04-17,Philadelphia,"Washington, D.C."
2010-04-17,Winnipeg,St. Paul
2010-04-18,"Washington, D.C.",Pittsburgh
2010-04-18,Chicago,Winnipeg
2010-04-18,Columbus,Detroit
2010-04-18,Indianapolis,Akron
2010-04-18,Philadelphia,Toronto
2010-04-18,New York,New Haven
2010-04-18,St. Louis,St. Paul
2010-04-18,Montreal,Boston
2010-04-19,"Washington, D.C.",Pittsburgh
2010-04-19,Chicago,Winnipeg
2010-04-19,Columbus,Detroit
2010-04-19,Indianapolis,Akron
2010-04-19,Philadelphia,Toronto
2010-04-19,New York,New Haven
2010-04-19,St. Louis,St. Paul
2010-04-19,Montreal,Boston
2010-04-20,"Washington, D.C.",Pittsburgh
2010-04-20,Chicago,Winnipeg
2010-04-20,Columbus,Detroit
2010-04-20,Indianapolis,Akron
2010-04-20,Philadelphia,Toronto
2010-04-20,New York,New Haven
2010-04-20,St. Louis,St. Paul
2010-04-20,Montreal,Boston
2010-04-21,Boston,Indianapolis
2010-04-21,Toronto,Chicago
2010-04-21,Akron,New York
2010-04-21,Winnipeg,Philadelphia
2010-04-21,St. Louis,Pittsburgh
2010-04-21,New Haven,Detroit
2010-04-21,Columbus,Montreal
2010-04-21,St. Paul,"Washington, D.C."
2010-04-22,Boston,Indianapolis
2010-04-22,Toronto,Chicago
2010-04-22,Akron,New York
2010-04-22,Winnipeg,Philadelphia
2010-04-22,St. Louis,Pittsburgh
2010-04-22,New Haven,Detroit
2010-04-22,Columbus,Montreal
2010-04-22,St. Paul,"Washington, D.C."
2010-04-23,Boston,Indianapolis
2010-04-23,Toronto,Chicago
2010-04-23,Akron,New York
2010-04-23,Winnipeg,Philadelphia
2010-04-23,St. Louis,Pittsburgh
2010-04-23,New Haven,Detroit
2010-04-23,Columbus,Montreal
2010-04-23,St. Paul,"Washington, D.C."
2010-04-24,Chicago,Philadelphia
2010-04-24,Detroit,Boston
2010-04-24,New Haven,Indianapolis
2010-04-24,"Washington, D.C.",St. Paul
2010-04-24,Pittsburgh,Winnipeg
2010-04-25,Montreal,Columbus
2010-04-25,New York,Akron
2010-04-25,Toronto,St. Louis
2010-04-25,Chicago,Philadelphia
2010-04-25,Detroit,Boston
2010-04-25,New Haven,Indianapolis
2010-04-25,"Washington, D.C.",St. Paul
2010-04-25,Pittsburgh,Winnipeg
2010-04-26,Montreal,Columbus
2010-04-26,New York,Akron
2010-04-26,Toronto,St. Louis
2010-04-26,Chicago,Philadelphia
2010-04-26,Detroit,Boston
2010-04-26,New Haven,Indianapolis
2010-04-26,"Washington, D.C.",St. Paul
2010-04-26,Pittsburgh,Winnipeg
2010-04-27,Montreal,Columbus
2010-04-27,New York,Akron
2010-04-27,Toronto,St. Louis
2010-04-28,New York,Detroit
2010-04-28,Philadelphia,St. Louis
2010-04-28,New Haven,Columbus
2010-04-28,Indianapolis,Montreal
2010-04-28,Boston,Akron
2010-04-28,Pittsburgh,Chicago
2010-04-28,"Washington, D.C.",Winnipeg
2010-04-28,Toronto,St. Paul
2010-04-29,New York,Detroit
2010-04-29,Philadelphia,St. Louis
2010-04-29,New Haven,Columbus
2010-04-29,Indianapolis,Montreal
2010-04-29,Boston,Akron
2010-04-29,Pittsburgh,Chicago
2010-04-29,"Washington, D.C.",Winnipeg
2010-04-29,Toronto,St. Paul
2010-04-30,New York,Detroit
2010-04-30,Philadelphia,St. Louis
2010-04-30,New Haven,Columbus
2010-04-30,Indianapolis,Montreal
2010-04-30,Boston,Akron
2010-04-30,Pittsburgh,Chicago
2010-04-30,"Washington, D.C.",Winnipeg
2010-04-30,Toronto,St. Paul
2010-05-01,New Haven,Akron
2010-05-01,Boston,Detroit
2010-05-01,Winnipeg,Pittsburgh
2010-05-01,Columbus,New York
2010-05-01,St. Louis,Toronto
2010-05-01,St. Paul,Philadelphia
2010-05-01,Chicago,"Washington, D.C."
2010-05-01,Montreal,Indianapolis
2010-05-02,New Haven,Akron
2010-05-02,Boston,Detroit
2010-05-02,Winnipeg,Pittsburgh
2010-05-02,Columbus,New York
2010-05-02,St. Louis,Toronto
2010-05-02,St. Paul,Philadelphia
2010-05-02,Chicago,"Washington, D.C."
2010-05-02,Montreal,Indianapolis
2010-05-03,New Haven,Akron
2010-05-03,Boston,Detroit
2010-05-03,Winnipeg,Pittsburgh
2010-05-03,Columbus,New York
2010-05-03,St. Louis,Toronto
2010-05-03,St. Paul,Philadelphia
2010-05-03,Chicago,"Washington, D.C."
2010-05-03,Montreal,Indianapolis
2010-05-04,,
2010-05-05,,
2010-05-06,,
2010-05-07,St. Louis,Akron
2010-05-07,Philadelphia,Boston
2010-05-07,Pittsburgh,New York
2010-05-07,Toronto,Montreal
2010-05-07,Chicago,Detroit
2010-05-08,Winnipeg,Indianapolis
2010-05-08,Columbus,St. Paul
2010-05-08,New Haven,"Washington, D.C."
2010-05-08,St. Louis,Akron
2010-05-08,Philadelphia,Boston
2010-05-08,Pittsburgh,New York
2010-05-08,Toronto,Montreal
2010-05-08,Chicago,Detroit
2010-05-09,Winnipeg,Indianapolis
2010-05-09,Columbus,St. Paul
2010-05-09,New Haven,"Washington, D.C."
2010-05-09,St. Louis,Akron
2010-05-09,Philadelphia,Boston
2010-05-09,Pittsburgh,New York
2010-05-09,Toronto,Montreal
2010-05-09,Chicago,Detroit
2010-05-10,Winnipeg,Indianapolis
2010-05-10,Columbus,St. Paul
2010-05-10,New Haven,"Washington, D.C."
2010-05-11,St. Louis,Indianapolis
2010-05-11,Akron,Winnipeg
2010-05-10,Montreal,Toronto
2010-05-10,Pittsburgh,Boston
2010-05-11,Philadelphia,New Haven
2010-05-11,St. Paul,Columbus
2010-05-11,New York,"Washington, D.C."
2010-05-11,Detroit,Chicago
2010-05-12,St. Louis,Indianapolis
2010-05-12,Akron,Winnipeg
2010-05-11,Montreal,Toronto
2010-05-11,Pittsburgh,Boston
2010-05-12,Philadelphia,New Haven
2010-05-12,St. Paul,Columbus
2010-05-12,New York,"Washington, D.C."
2010-05-12,Detroit,Chicago
2010-05-13,St. Louis,Indianapolis
2010-05-13,Akron,Winnipeg
2010-05-12,Montreal,Toronto
2010-05-12,Pittsburgh,Boston
2010-05-13,Philadelphia,New Haven
2010-05-13,St. Paul,Columbus
2010-05-13,New York,"Washington, D.C."
2010-05-13,Detroit,Chicago
2010-05-14,Pittsburgh,New Haven
2010-05-14,Columbus,St. Louis
2010-05-14,Philadelphia,New York
2010-05-14,Akron,Chicago
2010-05-14,Winnipeg,Detroit
2010-05-15,Indianapolis,St. Paul
2010-05-15,Montreal,"Washington, D.C."
2010-05-15,Boston,Toronto
2010-05-15,Pittsburgh,New Haven
2010-05-15,Columbus,St. Louis
2010-05-15,Philadelphia,New York
2010-05-15,Akron,Chicago
2010-05-15,Winnipeg,Detroit
2010-05-16,Indianapolis,St. Paul
2010-05-16,Montreal,"Washington, D.C."
2010-05-16,Boston,Toronto
2010-05-16,Pittsburgh,New Haven
2010-05-16,Columbus,St. Louis
2010-05-16,Philadelphia,New York
2010-05-16,Akron,Chicago
2010-05-16,Winnipeg,Detroit
2010-05-17,Indianapolis,St. Paul
2010-05-17,Montreal,"Washington, D.C."
2010-05-17,Boston,Toronto
2010-05-18,St. Paul,Indianapolis
2010-05-18,Boston,Philadelphia
2010-05-17,St. Louis,Columbus
2010-05-18,New York,Toronto
2010-05-17,Detroit,Winnipeg
2010-05-18,Montreal,Pittsburgh
2010-05-18,Chicago,Akron
2010-05-18,"Washington, D.C.",New Haven
2010-05-19,St. Paul,Indianapolis
2010-05-19,Boston,Philadelphia
2010-05-18,St. Louis,Columbus
2010-05-19,New York,Toronto
2010-05-18,Detroit,Winnipeg
2010-05-19,Montreal,Pittsburgh
2010-05-19,Chicago,Akron
2010-05-19,"Washington, D.C.",New Haven
2010-05-20,St. Paul,Indianapolis
2010-05-20,Boston,Philadelphia
2010-05-19,St. Louis,Columbus
2010-05-20,New York,Toronto
2010-05-19,Detroit,Winnipeg
2010-05-20,Montreal,Pittsburgh
2010-05-20,Chicago,Akron
2010-05-20,"Washington, D.C.",New Haven
2010-05-21,New Haven,Philadelphia
2010-05-21,Indianapolis,Winnipeg
2010-05-21,Boston,Pittsburgh
2010-05-21,"Washington, D.C.",Montreal
2010-05-21,Columbus,Chicago
2010-05-21,Toronto,New York
2010-05-21,Akron,St. Louis
2010-05-21,St. Paul,Detroit
2010-05-22,New Haven,Philadelphia
2010-05-22,Indianapolis,Winnipeg
2010-05-22,Boston,Pittsburgh
2010-05-22,"Washington, D.C.",Montreal
2010-05-22,Columbus,Chicago
2010-05-22,Toronto,New York
2010-05-22,Akron,St. Louis
2010-05-22,St. Paul,Detroit
2010-05-23,New Haven,Philadelphia
2010-05-23,Indianapolis,Winnipeg
2010-05-23,Boston,Pittsburgh
2010-05-23,"Washington, D.C.",Montreal
2010-05-23,Columbus,Chicago
2010-05-23,Toronto,New York
2010-05-23,Akron,St. Louis
2010-05-23,St. Paul,Detroit
2010-05-24,St. Paul,Akron
2010-05-24,St. Louis,Detroit
2010-05-24,New Haven,Pittsburgh
2010-05-24,Philadelphia,Montreal
2010-05-24,Chicago,Indianapolis
2010-05-25,Toronto,Boston
2010-05-25,Winnipeg,Columbus
2010-05-25,"Washington, D.C.",New York
2010-05-25,St. Paul,Akron
2010-05-25,St. Louis,Detroit
2010-05-25,New Haven,Pittsburgh
2010-05-25,Philadelphia,Montreal
2010-05-25,Chicago,Indianapolis
2010-05-26,Toronto,Boston
2010-05-26,Winnipeg,Columbus
2010-05-26,"Washington, D.C.",New York
2010-05-26,St. Paul,Akron
2010-05-26,St. Louis,Detroit
2010-05-26,New Haven,Pittsburgh
2010-05-26,Philadelphia,Montreal
2010-05-26,Chicago,Indianapolis
2010-05-27,Toronto,Boston
2010-05-27,Winnipeg,Columbus
2010-05-27,"Washington, D.C.",New York
2010-05-27,Akron,St. Paul
2010-05-27,Indianapolis,Chicago
2010-05-27,Montreal,Philadelphia
2010-05-28,"Washington, D.C.",Boston
2010-05-28,Columbus,Winnipeg
2010-05-28,Detroit,St. Louis
2010-05-28,New Haven,Toronto
2010-05-28,New York,Pittsburgh
2010-05-28,Akron,St. Paul
2010-05-28,Indianapolis,Chicago
2010-05-28,Montreal,Philadelphia
2010-05-29,"Washington, D.C.",Boston
2010-05-29,Columbus,Winnipeg
2010-05-29,Detroit,St. Louis
2010-05-29,New Haven,Toronto
2010-05-29,New York,Pittsburgh
2010-05-29,Akron,St. Paul
2010-05-29,Indianapolis,Chicago
2010-05-29,Montreal,Philadelphia
2010-05-30,"Washington, D.C.",Boston
2010-05-30,Columbus,Winnipeg
2010-05-30,Detroit,St. Louis
2010-05-30,New Haven,Toronto
2010-05-30,New York,Pittsburgh
2010-05-31,Chicago,Columbus
2010-05-31,Pittsburgh,Montreal
2010-05-31,Winnipeg,Akron
2010-05-31,Boston,"Washington, D.C."
2010-05-31,Indianapolis,St. Louis
2010-05-31,Detroit,St. Paul
2010-05-31,Toronto,New Haven
2010-05-31,New York,Philadelphia
2010-06-01,Chicago,Columbus
2010-06-01,Pittsburgh,Montreal
2010-06-01,Winnipeg,Akron
2010-06-01,Boston,"Washington, D.C."
2010-06-01,Indianapolis,St. Louis
2010-06-01,Detroit,St. Paul
2010-06-01,Toronto,New Haven
2010-06-01,New York,Philadelphia
2010-06-02,Chicago,Columbus
2010-06-02,Pittsburgh,Montreal
2010-06-02,Winnipeg,Akron
2010-06-02,Boston,"Washington, D.C."
2010-06-02,Indianapolis,St. Louis
2010-06-02,Detroit,St. Paul
2010-06-02,Toronto,New Haven
2010-06-02,New York,Philadelphia
2010-06-03,New York,"Washington, D.C."
2010-06-03,Pittsburgh,Montreal
2010-06-03,Winnipeg,Columbus
2010-06-03,Indianapolis,St. Paul
2010-06-03,Boston,Philadelphia
2010-06-04,Chicago,Akron
2010-06-04,St. Louis,Detroit
2010-06-04,New Haven,Toronto
2010-06-04,New York,"Washington, D.C."
2010-06-04,Pittsburgh,Montreal
2010-06-04,Winnipeg,Columbus
2010-06-04,Indianapolis,St. Paul
2010-06-04,Boston,Philadelphia
2010-06-05,Chicago,Akron
2010-06-05,St. Louis,Detroit
2010-06-05,New Haven,Toronto
2010-06-05,New York,"Washington, D.C."
2010-06-05,Pittsburgh,Montreal
2010-06-05,Winnipeg,Columbus
2010-06-05,Indianapolis,St. Paul
2010-06-05,Boston,Philadelphia
2010-06-06,Chicago,Akron
2010-06-06,St. Louis,Detroit
2010-06-06,New Haven,Toronto
2010-06-07,Detroit,St. Paul
2010-06-07,Akron,St. Louis
2010-06-07,Toronto,New York
2010-06-06,Montreal,"Washington, D.C."
2010-06-06,Boston,Pittsburgh
2010-06-07,New Haven,Philadelphia
2010-06-07,Indianapolis,Winnipeg
2010-06-07,Chicago,Columbus
2010-06-08,Detroit,St. Paul
2010-06-08,Akron,St. Louis
2010-06-08,Toronto,New York
2010-06-07,Montreal,"Washington, D.C."
2010-06-07,Boston,Pittsburgh
2010-06-08,New Haven,Philadelphia
2010-06-08,Indianapolis,Winnipeg
2010-06-08,Chicago,Columbus
2010-06-09,Detroit,St. Paul
2010-06-09,Akron,St. Louis
2010-06-09,Toronto,New York
2010-06-08,Montreal,"Washington, D.C."
2010-06-08,Boston,Pittsburgh
2010-06-09,New Haven,Philadelphia
2010-06-09,Indianapolis,Winnipeg
2010-06-09,Chicago,Columbus
2010-06-10,New Haven,"Washington, D.C."
2010-06-10,New York,Pittsburgh
2010-06-10,Columbus,St. Louis
2010-06-10,Winnipeg,Akron
2010-06-10,Montreal,Philadelphia
2010-06-10,Chicago,Detroit
2010-06-10,Boston,Toronto
2010-06-10,St. Paul,Indianapolis
2010-06-11,New Haven,"Washington, D.C."
2010-06-11,New York,Pittsburgh
2010-06-11,Columbus,St. Louis
2010-06-11,Winnipeg,Akron
2010-06-11,Montreal,Philadelphia
2010-06-11,Chicago,Detroit
2010-06-11,Boston,Toronto
2010-06-11,St. Paul,Indianapolis
2010-06-12,New Haven,"Washington, D.C."
2010-06-12,New York,Pittsburgh
2010-06-12,Columbus,St. Louis
2010-06-12,Winnipeg,Akron
2010-06-12,Montreal,Philadelphia
2010-06-12,Chicago,Detroit
2010-06-12,Boston,Toronto
2010-06-12,St. Paul,Indianapolis
2010-06-13,Pittsburgh,New York
2010-06-13,Boston,"Washington, D.C."
2010-06-13,Indianapolis,Chicago
2010-06-13,Detroit,Winnipeg
2010-06-13,Philadelphia,New Haven
2010-06-14,Toronto,Montreal
2010-06-14,Akron,St. Paul
2010-06-14,St. Louis,Columbus
2010-06-14,Pittsburgh,New York
2010-06-14,Boston,"Washington, D.C."
2010-06-14,Indianapolis,Chicago
2010-06-14,Detroit,Winnipeg
2010-06-14,Philadelphia,New Haven
2010-06-15,Toronto,Montreal
2010-06-15,Akron,St. Paul
2010-06-15,St. Louis,Columbus
2010-06-15,Pittsburgh,New York
2010-06-15,Boston,"Washington, D.C."
2010-06-15,Indianapolis,Chicago
2010-06-15,Detroit,Winnipeg
2010-06-15,Philadelphia,New Haven
2010-06-16,Toronto,Montreal
2010-06-16,Akron,St. Paul
2010-06-16,St. Louis,Columbus
2010-06-16,Philadelphia,Boston
2010-06-17,Columbus,Winnipeg
2010-06-17,New York,Toronto
2010-06-16,New Haven,Pittsburgh
2010-06-17,"Washington, D.C.",Montreal
2010-06-17,Detroit,St. Louis
2010-06-17,St. Paul,Akron
2010-06-17,Chicago,Indianapolis
2010-06-17,Philadelphia,Boston
2010-06-18,Columbus,Winnipeg
2010-06-18,New York,Toronto
2010-06-17,New Haven,Pittsburgh
2010-06-18,"Washington, D.C.",Montreal
2010-06-18,Detroit,St. Louis
2010-06-18,St. Paul,Akron
2010-06-18,Chicago,Indianapolis
2010-06-18,Philadelphia,Boston
2010-06-19,Columbus,Winnipeg
2010-06-19,New York,Toronto
2010-06-18,New Haven,Pittsburgh
2010-06-19,"Washington, D.C.",Montreal
2010-06-19,Detroit,St. Louis
2010-06-19,St. Paul,Akron
2010-06-19,Chicago,Indianapolis
2010-06-19,Pittsburgh,New Haven
2010-06-20,St. Louis,Akron
2010-06-20,Columbus,Chicago
2010-06-20,Philadelphia,Montreal
2010-06-20,Winnipeg,Indianapolis
2010-06-20,"Washington, D.C.",New York
2010-06-20,Toronto,Boston
2010-06-20,St. Paul,Detroit
2010-06-20,Pittsburgh,New Haven
2010-06-21,St. Louis,Akron
2010-06-21,Columbus,Chicago
2010-06-21,Philadelphia,Montreal
2010-06-21,Winnipeg,Indianapolis
2010-06-21,"Washington, D.C.",New York
2010-06-21,Toronto,Boston
2010-06-21,St. Paul,Detroit
2010-06-21,Pittsburgh,New Haven
2010-06-22,St. Louis,Akron
2010-06-22,Columbus,Chicago
2010-06-22,Philadelphia,Montreal
2010-06-22,Winnipeg,Indianapolis
2010-06-22,"Washington, D.C.",New York
2010-06-22,Toronto,Boston
2010-06-22,St. Paul,Detroit
2010-06-23,Akron,Winnipeg
2010-06-23,"Washington, D.C.",New Haven
2010-06-23,Philadelphia,New York
