Date,Home,Away
2010-04-01,Phoenix,Tijuana
2010-04-01,Denver,Vancouver
2010-04-01,Calgary,Seattle
2010-04-01,Birmingham,Nashville
2010-04-01,Atlanta,Charlotte
2010-04-02,Monterrey,Dallas
2010-04-02,Oakland,Los Angeles
2010-04-02,San Antonio,Merida
2010-04-02,Phoenix,Tijuana
2010-04-02,Denver,Vancouver
2010-04-02,Calgary,Seattle
2010-04-02,Birmingham,Nashville
2010-04-02,Atlanta,Charlotte
2010-04-03,Monterrey,Dallas
2010-04-03,Oakland,Los Angeles
2010-04-03,San Antonio,Merida
2010-04-03,Phoenix,Tijuana
2010-04-03,Denver,Vancouver
2010-04-03,Calgary,Seattle
2010-04-03,Birmingham,Nashville
2010-04-03,Atlanta,Charlotte
2010-04-04,Monterrey,Dallas
2010-04-04,Oakland,Los Angeles
2010-04-04,San Antonio,Merida
2010-04-05,Tijuana,Los Angeles
2010-04-05,Merida,San Antonio
2010-04-05,Oakland,Phoenix
2010-04-04,Vancouver,Seattle
2010-04-04,Charlotte,Birmingham
2010-04-05,Atlanta,Nashville
2010-04-05,Dallas,Monterrey
2010-04-05,Denver,Calgary
2010-04-06,Tijuana,Los Angeles
2010-04-06,Merida,San Antonio
2010-04-06,Oakland,Phoenix
2010-04-05,Vancouver,Seattle
2010-04-05,Charlotte,Birmingham
2010-04-06,Atlanta,Nashville
2010-04-06,Dallas,Monterrey
2010-04-06,Denver,Calgary
2010-04-07,Tijuana,Los Angeles
2010-04-07,Merida,San Antonio
2010-04-07,Oakland,Phoenix
2010-04-06,Vancouver,Seattle
2010-04-06,Charlotte,Birmingham
2010-04-07,Atlanta,Nashville
2010-04-07,Dallas,Monterrey
2010-04-07,Denver,Calgary
2010-04-08,San Antonio,Monterrey
2010-04-08,Nashville,Charlotte
2010-04-08,Vancouver,Calgary
2010-04-08,Atlanta,Birmingham
2010-04-08,Seattle,Denver
2010-04-08,Los Angeles,Tijuana
2010-04-08,Merida,Dallas
2010-04-08,Phoenix,Oakland
2010-04-09,San Antonio,Monterrey
2010-04-09,Nashville,Charlotte
2010-04-09,Vancouver,Calgary
2010-04-09,Atlanta,Birmingham
2010-04-09,Seattle,Denver
2010-04-09,Los Angeles,Tijuana
2010-04-09,Merida,Dallas
2010-04-09,Phoenix,Oakland
2010-04-10,San Antonio,Monterrey
2010-04-10,Nashville,Charlotte
2010-04-10,Vancouver,Calgary
2010-04-10,Atlanta,Birmingham
2010-04-10,Seattle,Denver
2010-04-10,Los Angeles,Tijuana
2010-04-10,Merida,Dallas
2010-04-10,Phoenix,Oakland
2010-04-11,Merida,Monterrey
2010-04-11,Charlotte,Atlanta
2010-04-11,Tijuana,Phoenix
2010-04-11,Dallas,San Antonio
2010-04-11,Calgary,Vancouver
2010-04-11,Denver,Seattle
2010-04-11,Los Angeles,Oakland
2010-04-11,Nashville,Birmingham
2010-04-12,Merida,Monterrey
2010-04-12,Charlotte,Atlanta
2010-04-12,Tijuana,Phoenix
2010-04-12,Dallas,San Antonio
2010-04-12,Calgary,Vancouver
2010-04-12,Denver,Seattle
2010-04-12,Los Angeles,Oakland
2010-04-12,Nashville,Birmingham
2010-04-13,Merida,Monterrey
2010-04-13,Charlotte,Atlanta
2010-04-13,Tijuana,Phoenix
2010-04-13,Dallas,San Antonio
2010-04-13,Calgary,Vancouver
2010-04-13,Denver,Seattle
2010-04-13,Los Angeles,Oakland
2010-04-13,Nashville,Birmingham
2010-04-14,Dallas,Merida
2010-04-14,Nashville,Atlanta
2010-04-14,Los Angeles,Phoenix
2010-04-14,Monterrey,San Antonio
2010-04-14,Seattle,Vancouver
2010-04-15,Tijuana,Oakland
2010-04-15,Calgary,Denver
2010-04-15,Birmingham,Charlotte
2010-04-15,Dallas,Merida
2010-04-15,Nashville,Atlanta
2010-04-15,Los Angeles,Phoenix
2010-04-15,Monterrey,San Antonio
2010-04-15,Seattle,Vancouver
2010-04-16,Tijuana,Oakland
2010-04-16,Calgary,Denver
2010-04-16,Birmingham,Charlotte
2010-04-16,Dallas,Merida
2010-04-16,Nashville,Atlanta
2010-04-16,Los Angeles,Phoenix
2010-04-16,Monterrey,San Antonio
2010-04-16,Seattle,Vancouver
2010-04-17,Tijuana,Oakland
2010-04-17,Calgary,Denver
2010-04-17,Birmingham,Charlotte
2010-04-17,San Antonio,Dallas
2010-04-18,Charlotte,Nashville
2010-04-18,Oakland,Tijuana
2010-04-18,Vancouver,Denver
2010-04-17,Phoenix,Los Angeles
2010-04-18,Monterrey,Merida
2010-04-18,Birmingham,Atlanta
2010-04-18,Seattle,Calgary
2010-04-18,San Antonio,Dallas
2010-04-19,Charlotte,Nashville
2010-04-19,Oakland,Tijuana
2010-04-19,Vancouver,Denver
2010-04-18,Phoenix,Los Angeles
2010-04-19,Monterrey,Merida
2010-04-19,Birmingham,Atlanta
2010-04-19,Seattle,Calgary
2010-04-19,San Antonio,Dallas
2010-04-20,Charlotte,Nashville
