Date,Home,Away
2010-04-01,San Antonio,Monterrey
2010-04-01,Los Angeles,Phoenix
2010-04-01,Charlotte,Nashville
2010-04-01,Vancouver,Denver
2010-04-01,Seattle,Calgary
2010-04-02,Oakland,Tijuana
2010-04-02,Merida,Dallas
2010-04-02,Atlanta,Birmingham
2010-04-02,San Antonio,Monterrey
2010-04-02,Los Angeles,Phoenix
2010-04-02,Charlotte,Nashville
2010-04-02,Vancouver,Denver
2010-04-02,Seattle,Calgary
2010-04-03,Oakland,Tijuana
2010-04-03,Merida,Dallas
2010-04-03,Atlanta,Birmingham
2010-04-03,San Antonio,Monterrey
2010-04-03,Los Angeles,Phoenix
2010-04-03,Charlotte,Nashville
2010-04-03,Vancouver,Denver
2010-04-03,Seattle,Calgary
2010-04-04,Oakland,Tijuana
2010-04-04,Merida,Dallas
2010-04-04,Atlanta,Birmingham
2010-04-04,Seattle,Vancouver
2010-04-05,Oakland,Los Angeles
2010-04-05,Dallas,Merida
2010-04-04,Nashville,Charlotte
2010-04-05,Phoenix,Tijuana
2010-04-05,Birmingham,Atlanta
2010-04-05,Monterrey,San Antonio
2010-04-05,Calgary,Denver
2010-04-05,Seattle,Vancouver
2010-04-06,Oakland,Los Angeles
2010-04-06,Dallas,Merida
2010-04-05,Nashville,Charlotte
2010-04-06,Phoenix,Tijuana
2010-04-06,Birmingham,Atlanta
2010-04-06,Monterrey,San Antonio
2010-04-06,Calgary,Denver
2010-04-06,Seattle,Vancouver
2010-04-07,Oakland,Los Angeles
2010-04-07,Dallas,Merida
2010-04-06,Nashville,Charlotte
2010-04-07,Phoenix,Tijuana
2010-04-07,Birmingham,Atlanta
2010-04-07,Monterrey,San Antonio
2010-04-07,Calgary,Denver
2010-04-08,Phoenix,Los Angeles
2010-04-08,Charlotte,Atlanta
2010-04-08,Merida,Monterrey
2010-04-08,Vancouver,Calgary
2010-04-08,Tijuana,Oakland
2010-04-08,Nashville,Birmingham
2010-04-08,Seattle,Denver
2010-04-08,San Antonio,Dallas
2010-04-09,Phoenix,Los Angeles
2010-04-09,Charlotte,Atlanta
2010-04-09,Merida,Monterrey
2010-04-09,Vancouver,Calgary
2010-04-09,Tijuana,Oakland
2010-04-09,Nashville,Birmingham
2010-04-09,Seattle,Denver
2010-04-09,San Antonio,Dallas
2010-04-10,Phoenix,Los Angeles
2010-04-10,Charlotte,Atlanta
2010-04-10,Merida,Monterrey
2010-04-10,Vancouver,Calgary
2010-04-10,Tijuana,Oakland
2010-04-10,Nashville,Birmingham
2010-04-10,Seattle,Denver
2010-04-10,San Antonio,Dallas
2010-04-11,Calgary,Vancouver
2010-04-11,Oakland,Phoenix
2010-04-11,Los Angeles,Tijuana
2010-04-11,Merida,San Antonio
2010-04-11,Charlotte,Birmingham
2010-04-11,Nashville,Atlanta
2010-04-11,Monterrey,Dallas
2010-04-11,Denver,Seattle
2010-04-12,Calgary,Vancouver
2010-04-12,Oakland,Phoenix
2010-04-12,Los Angeles,Tijuana
2010-04-12,Merida,San Antonio
2010-04-12,Charlotte,Birmingham
2010-04-12,Nashville,Atlanta
2010-04-12,Monterrey,Dallas
2010-04-12,Denver,Seattle
2010-04-13,Calgary,Vancouver
2010-04-13,Oakland,Phoenix
2010-04-13,Los Angeles,Tijuana
2010-04-13,Merida,San Antonio
2010-04-13,Charlotte,Birmingham
2010-04-13,Nashville,Atlanta
2010-04-13,Monterrey,Dallas
2010-04-13,Denver,Seattle
2010-04-14,Denver,Vancouver
2010-04-14,Dallas,San Antonio
2010-04-14,Tijuana,Los Angeles
2010-04-14,Atlanta,Nashville
2010-04-14,Phoenix,Oakland
2010-04-15,Monterrey,Merida
2010-04-15,Birmingham,Charlotte
2010-04-15,Calgary,Seattle
2010-04-15,Denver,Vancouver
2010-04-15,Dallas,San Antonio
2010-04-15,Tijuana,Los Angeles
2010-04-15,Atlanta,Nashville
2010-04-15,Phoenix,Oakland
2010-04-16,Monterrey,Merida
2010-04-16,Birmingham,Charlotte
2010-04-16,Calgary,Seattle
2010-04-16,Denver,Vancouver
2010-04-16,Dallas,San Antonio
2010-04-16,Tijuana,Los Angeles
2010-04-16,Atlanta,Nashville
2010-04-16,Phoenix,Oakland
2010-04-17,Monterrey,Merida
2010-04-17,Birmingham,Charlotte
2010-04-17,Calgary,Seattle
2010-04-17,Los Angeles,Oakland
2010-04-18,Denver,Calgary
2010-04-18,Birmingham,Nashville
2010-04-18,Atlanta,Charlotte
2010-04-17,Tijuana,Phoenix
2010-04-18,Vancouver,Seattle
2010-04-18,Dallas,Monterrey
2010-04-18,San Antonio,Merida
2010-04-18,Los Angeles,Oakland
2010-04-19,Denver,Calgary
2010-04-19,Birmingham,Nashville
2010-04-19,Atlanta,Charlotte
2010-04-18,Tijuana,Phoenix
2010-04-19,Vancouver,Seattle
2010-04-19,Dallas,Monterrey
2010-04-19,San Antonio,Merida
2010-04-19,Los Angeles,Oakland
2010-04-20,Denver,Calgary
2010-04-20,Birmingham,Nashville
2010-04-20,Atlanta,Charlotte
2010-04-19,Tijuana,Phoenix
2010-04-20,Vancouver,Seattle
2010-04-20,Dallas,Monterrey
2010-04-20,San Antonio,Merida
2010-04-21,Seattle,Charlotte
2010-04-21,Denver,Nashville
2010-04-21,Tijuana,Monterrey
2010-04-21,Merida,Los Angeles
2010-04-21,Birmingham,Vancouver
2010-04-21,Atlanta,Calgary
2010-04-21,Phoenix,Dallas
2010-04-21,San Antonio,Oakland
2010-04-22,Seattle,Charlotte
2010-04-22,Denver,Nashville
2010-04-22,Tijuana,Monterrey
2010-04-22,Merida,Los Angeles
2010-04-22,Birmingham,Vancouver
2010-04-22,Atlanta,Calgary
2010-04-22,Phoenix,Dallas
2010-04-22,San Antonio,Oakland
2010-04-23,Seattle,Charlotte
2010-04-23,Denver,Nashville
2010-04-23,Tijuana,Monterrey
2010-04-23,Merida,Los Angeles
2010-04-23,Birmingham,Vancouver
2010-04-23,Atlanta,Calgary
2010-04-23,Phoenix,Dallas
2010-04-23,San Antonio,Oakland
2010-04-24,Vancouver,Atlanta
2010-04-24,Dallas,Tijuana
2010-04-24,Seattle,Nashville
2010-04-24,Los Angeles,Merida
2010-04-24,Calgary,Charlotte
2010-04-25,Birmingham,Denver
2010-04-25,Phoenix,San Antonio
2010-04-25,Oakland,Monterrey
2010-04-25,Vancouver,Atlanta
2010-04-25,Dallas,Tijuana
2010-04-25,Seattle,Nashville
2010-04-25,Los Angeles,Merida
2010-04-25,Calgary,Charlotte
2010-04-26,Birmingham,Denver
2010-04-26,Phoenix,San Antonio
2010-04-26,Oakland,Monterrey
2010-04-26,Vancouver,Atlanta
2010-04-26,Dallas,Tijuana
2010-04-26,Seattle,Nashville
2010-04-26,Los Angeles,Merida
2010-04-26,Calgary,Charlotte
2010-04-27,Birmingham,Denver
2010-04-27,Phoenix,San Antonio
2010-04-27,Oakland,Monterrey
2010-04-28,Atlanta,Denver
2010-04-28,Dallas,Oakland
2010-04-27,Charlotte,Seattle
2010-04-28,Merida,Phoenix
2010-04-27,Calgary,Nashville
2010-04-28,Vancouver,Birmingham
2010-04-28,Tijuana,San Antonio
2010-04-28,Los Angeles,Monterrey
2010-04-29,Atlanta,Denver
2010-04-29,Dallas,Oakland
2010-04-28,Charlotte,Seattle
2010-04-29,Merida,Phoenix
2010-04-28,Calgary,Nashville
2010-04-29,Vancouver,Birmingham
2010-04-29,Tijuana,San Antonio
2010-04-29,Los Angeles,Monterrey
2010-04-30,Atlanta,Denver
2010-04-30,Dallas,Oakland
2010-04-29,Charlotte,Seattle
2010-04-30,Merida,Phoenix
2010-04-29,Calgary,Nashville
2010-04-30,Vancouver,Birmingham
2010-04-30,Tijuana,San Antonio
2010-04-30,Los Angeles,Monterrey
2010-05-01,Seattle,Atlanta
2010-05-01,Vancouver,Nashville
2010-05-01,Monterrey,Tijuana
2010-05-01,Oakland,Merida
2010-05-01,San Antonio,Los Angeles
2010-05-01,Dallas,Phoenix
2010-05-01,Denver,Charlotte
2010-05-01,Calgary,Birmingham
2010-05-02,Seattle,Atlanta
2010-05-02,Vancouver,Nashville
2010-05-02,Monterrey,Tijuana
2010-05-02,Oakland,Merida
2010-05-02,San Antonio,Los Angeles
2010-05-02,Dallas,Phoenix
2010-05-02,Denver,Charlotte
2010-05-02,Calgary,Birmingham
2010-05-03,Seattle,Atlanta
2010-05-03,Vancouver,Nashville
2010-05-03,Monterrey,Tijuana
2010-05-03,Oakland,Merida
2010-05-03,San Antonio,Los Angeles
2010-05-03,Dallas,Phoenix
2010-05-03,Denver,Charlotte
2010-05-03,Calgary,Birmingham
2010-05-04,,
2010-05-05,,
2010-05-06,,
2010-05-07,Calgary,Tijuana
2010-05-07,Phoenix,Vancouver
2010-05-07,Denver,Los Angeles
2010-05-07,Birmingham,San Antonio
2010-05-07,Dallas,Nashville
2010-05-08,Atlanta,Monterrey
2010-05-08,Seattle,Oakland
2010-05-08,Charlotte,Merida
2010-05-08,Calgary,Tijuana
2010-05-08,Phoenix,Vancouver
2010-05-08,Denver,Los Angeles
2010-05-08,Birmingham,San Antonio
2010-05-08,Dallas,Nashville
2010-05-09,Atlanta,Monterrey
2010-05-09,Seattle,Oakland
2010-05-09,Charlotte,Merida
2010-05-09,Calgary,Tijuana
2010-05-09,Phoenix,Vancouver
2010-05-09,Denver,Los Angeles
2010-05-09,Birmingham,San Antonio
2010-05-09,Dallas,Nashville
2010-05-10,Atlanta,Monterrey
2010-05-10,Seattle,Oakland
2010-05-10,Charlotte,Merida
2010-05-10,Tijuana,Denver
