Date,Home,Away
2010-04-01,Detroit,Indianapolis
2010-04-01,St. Louis,St. Paul
2010-04-01,Montreal,New Haven
2010-04-01,Columbus,Akron
2010-04-01,Philadelphia,Pittsburgh
2010-04-02,Chicago,Winnipeg
2010-04-02,Boston,New York
2010-04-02,Toronto,"Washington, D.C."
2010-04-02,Detroit,Indianapolis
2010-04-02,St. Louis,St. Paul
2010-04-02,Montreal,New Haven
2010-04-02,Columbus,Akron
2010-04-02,Philadelphia,Pittsburgh
2010-04-03,Chicago,Winnipeg
2010-04-03,Boston,New York
2010-04-03,Toronto,"Washington, D.C."
2010-04-03,Detroit,Indianapolis
2010-04-03,St. Louis,St. Paul
2010-04-03,Montreal,New Haven
2010-04-03,Columbus,Akron
2010-04-03,Philadelphia,Pittsburgh
2010-04-04,Chicago,Winnipeg
2010-04-04,Boston,New York
2010-04-04,Toronto,"Washington, D.C."
2010-04-05,St. Louis,Winnipeg
2010-04-05,Boston,New Haven
2010-04-04,Pittsburgh,Philadelphia
2010-04-04,Columbus,Indianapolis
2010-04-05,St. Paul,Chicago
2010-04-05,Montreal,New York
2010-04-05,"Washington, D.C.",Toronto
2010-04-05,Akron,Detroit
2010-04-06,St. Louis,Winnipeg
2010-04-06,Boston,New Haven
2010-04-05,Pittsburgh,Philadelphia
2010-04-05,Columbus,Indianapolis
2010-04-06,St. Paul,Chicago
2010-04-06,Montreal,New York
2010-04-06,"Washington, D.C.",Toronto
2010-04-06,Akron,Detroit
2010-04-07,St. Louis,Winnipeg
2010-04-07,Boston,New Haven
2010-04-06,Pittsburgh,Philadelphia
2010-04-06,Columbus,Indianapolis
2010-04-07,St. Paul,Chicago
2010-04-07,Montreal,New York
2010-04-07,"Washington, D.C.",Toronto
2010-04-07,Akron,Detroit
2010-04-08,St. Paul,Winnipeg
2010-04-08,Pittsburgh,"Washington, D.C."
2010-04-08,Columbus,Detroit
2010-04-08,St. Louis,Chicago
2010-04-08,New York,Montreal
2010-04-08,Indianapolis,Akron
2010-04-08,Philadelphia,Toronto
2010-04-08,New Haven,Boston
2010-04-09,St. Paul,Winnipeg
2010-04-09,Pittsburgh,"Washington, D.C."
2010-04-09,Columbus,Detroit
2010-04-09,St. Louis,Chicago
2010-04-09,New York,Montreal
2010-04-09,Indianapolis,Akron
2010-04-09,Philadelphia,Toronto
2010-04-09,New Haven,Boston
2010-04-10,St. Paul,Winnipeg
2010-04-10,Pittsburgh,"Washington, D.C."
2010-04-10,Columbus,Detroit
2010-04-10,St. Louis,Chicago
2010-04-10,New York,Montreal
2010-04-10,Indianapolis,Akron
2010-04-10,Philadelphia,Toronto
2010-04-10,New Haven,Boston
2010-04-11,Indianapolis,Detroit
2010-04-11,Toronto,Pittsburgh
2010-04-11,Montreal,Boston
2010-04-11,Philadelphia,"Washington, D.C."
2010-04-11,Chicago,St. Louis
2010-04-11,Winnipeg,St. Paul
2010-04-11,Akron,Columbus
2010-04-11,New Haven,New York
2010-04-12,Indianapolis,Detroit
2010-04-12,Toronto,Pittsburgh
2010-04-12,Montreal,Boston
2010-04-12,Philadelphia,"Washington, D.C."
2010-04-12,Chicago,St. Louis
2010-04-12,Winnipeg,St. Paul
2010-04-12,Akron,Columbus
2010-04-12,New Haven,New York
2010-04-13,Indianapolis,Detroit
2010-04-13,Toronto,Pittsburgh
2010-04-13,Montreal,Boston
2010-04-13,Philadelphia,"Washington, D.C."
2010-04-13,Chicago,St. Louis
2010-04-13,Winnipeg,St. Paul
2010-04-13,Akron,Columbus
2010-04-13,New Haven,New York
2010-04-14,New Haven,Montreal
2010-04-14,Winnipeg,St. Louis
2010-04-14,Akron,Indianapolis
2010-04-14,"Washington, D.C.",Pittsburgh
2010-04-14,Detroit,Columbus
2010-04-15,Chicago,St. Paul
2010-04-15,New York,Boston
2010-04-15,Toronto,Philadelphia
2010-04-15,New Haven,Montreal
2010-04-15,Winnipeg,St. Louis
2010-04-15,Akron,Indianapolis
2010-04-15,"Washington, D.C.",Pittsburgh
2010-04-15,Detroit,Columbus
2010-04-16,Chicago,St. Paul
2010-04-16,New York,Boston
2010-04-16,Toronto,Philadelphia
2010-04-16,New Haven,Montreal
2010-04-16,Winnipeg,St. Louis
2010-04-16,Akron,Indianapolis
2010-04-16,"Washington, D.C.",Pittsburgh
2010-04-16,Detroit,Columbus
2010-04-17,Chicago,St. Paul
2010-04-17,New York,Boston
2010-04-17,Toronto,Philadelphia
2010-04-18,New York,New Haven
2010-04-17,Indianapolis,Columbus
2010-04-18,Winnipeg,Chicago
2010-04-17,Detroit,Akron
2010-04-18,Pittsburgh,Toronto
2010-04-18,Boston,Montreal
2010-04-18,"Washington, D.C.",Philadelphia
2010-04-18,St. Paul,St. Louis
2010-04-19,New York,New Haven
2010-04-18,Indianapolis,Columbus
2010-04-19,Winnipeg,Chicago
2010-04-18,Detroit,Akron
2010-04-19,Pittsburgh,Toronto
2010-04-19,Boston,Montreal
2010-04-19,"Washington, D.C.",Philadelphia
2010-04-19,St. Paul,St. Louis
2010-04-20,New York,New Haven
2010-04-19,Indianapolis,Columbus
2010-04-20,Winnipeg,Chicago
2010-04-19,Detroit,Akron
2010-04-20,Pittsburgh,Toronto
2010-04-20,Boston,Montreal
