Date,Home,Away
2010-04-01,Indianapolis,Columbus
2010-04-01,Toronto,Philadelphia
2010-04-01,Winnipeg,Chicago
2010-04-01,New York,New Haven
2010-04-01,St. Paul,St. Louis
2010-04-02,Montreal,Boston
2010-04-02,Detroit,Akron
2010-04-02,"Washington, D.C.",Pittsburgh
2010-04-02,Indianapolis,Columbus
2010-04-02,Toronto,Philadelphia
2010-04-02,Winnipeg,Chicago
2010-04-02,New York,New Haven
2010-04-02,St. Paul,St. Louis
2010-04-03,Montreal,Boston
2010-04-03,Detroit,Akron
2010-04-03,"Washington, D.C.",Pittsburgh
2010-04-03,Indianapolis,Columbus
2010-04-03,Toronto,Philadelphia
2010-04-03,Winnipeg,Chicago
2010-04-03,New York,New Haven
2010-04-03,St. Paul,St. Louis
2010-04-04,Montreal,Boston
2010-04-04,Detroit,Akron
2010-04-04,"Washington, D.C.",Pittsburgh
2010-04-04,St. Paul,Chicago
2010-04-05,Indianapolis,Detroit
2010-04-05,Toronto,Pittsburgh
2010-04-05,Montreal,New York
2010-04-05,"Washington, D.C.",Philadelphia
2010-04-05,New Haven,Boston
2010-04-05,Columbus,Akron
2010-04-05,Winnipeg,St. Louis
2010-04-05,St. Paul,Chicago
2010-04-06,Indianapolis,Detroit
2010-04-06,Toronto,Pittsburgh
2010-04-06,Montreal,New York
2010-04-06,"Washington, D.C.",Philadelphia
2010-04-06,New Haven,Boston
2010-04-06,Columbus,Akron
2010-04-06,Winnipeg,St. Louis
2010-04-06,St. Paul,Chicago
2010-04-07,Indianapolis,Detroit
2010-04-07,Toronto,Pittsburgh
2010-04-07,Montreal,New York
2010-04-07,"Washington, D.C.",Philadelphia
2010-04-07,New Haven,Boston
2010-04-07,Columbus,Akron
2010-04-07,Winnipeg,St. Louis
2010-04-08,Philadelphia,Pittsburgh
2010-04-08,Chicago,Winnipeg
2010-04-08,Montreal,New Haven
2010-04-08,St. Louis,St. Paul
2010-04-08,Toronto,"Washington, D.C."
2010-04-08,Columbus,Indianapolis
2010-04-08,Akron,Detroit
2010-04-08,Boston,New York
2010-04-09,Philadelphia,Pittsburgh
2010-04-09,Chicago,Winnipeg
2010-04-09,Montreal,New Haven
2010-04-09,St. Louis,St. Paul
2010-04-09,Toronto,"Washington, D.C."
2010-04-09,Columbus,Indianapolis
2010-04-09,Akron,Detroit
2010-04-09,Boston,New York
2010-04-10,Philadelphia,Pittsburgh
2010-04-10,Chicago,Winnipeg
2010-04-10,Montreal,New Haven
2010-04-10,St. Louis,St. Paul
2010-04-10,Toronto,"Washington, D.C."
2010-04-10,Columbus,Indianapolis
2010-04-10,Akron,Detroit
2010-04-10,Boston,New York
2010-04-11,Akron,Columbus
2010-04-11,Pittsburgh,Philadelphia
2010-04-11,Winnipeg,St. Paul
2010-04-11,New Haven,Montreal
2010-04-11,"Washington, D.C.",Toronto
2010-04-11,St. Louis,Chicago
2010-04-11,New York,Boston
2010-04-11,Detroit,Indianapolis
2010-04-12,Akron,Columbus
2010-04-12,Pittsburgh,Philadelphia
2010-04-12,Winnipeg,St. Paul
2010-04-12,New Haven,Montreal
2010-04-12,"Washington, D.C.",Toronto
2010-04-12,St. Louis,Chicago
2010-04-12,New York,Boston
2010-04-12,Detroit,Indianapolis
2010-04-13,Akron,Columbus
2010-04-13,Pittsburgh,Philadelphia
2010-04-13,Winnipeg,St. Paul
2010-04-13,New Haven,Montreal
2010-04-13,"Washington, D.C.",Toronto
2010-04-13,St. Louis,Chicago
2010-04-13,New York,Boston
2010-04-13,Detroit,Indianapolis
2010-04-14,New Haven,New York
2010-04-14,St. Paul,Winnipeg
2010-04-14,Chicago,St. Louis
2010-04-14,Philadelphia,"Washington, D.C."
2010-04-14,Detroit,Columbus
2010-04-15,Indianapolis,Akron
2010-04-15,Pittsburgh,Toronto
2010-04-15,Boston,Montreal
2010-04-15,New Haven,New York
2010-04-15,St. Paul,Winnipeg
2010-04-15,Chicago,St. Louis
2010-04-15,Philadelphia,"Washington, D.C."
2010-04-15,Detroit,Columbus
2010-04-16,Indianapolis,Akron
2010-04-16,Pittsburgh,Toronto
2010-04-16,Boston,Montreal
2010-04-16,New Haven,New York
2010-04-16,St. Paul,Winnipeg
2010-04-16,Chicago,St. Louis
2010-04-16,Philadelphia,"Washington, D.C."
2010-04-16,Detroit,Columbus
2010-04-17,Indianapolis,Akron
2010-04-17,Pittsburgh,Toronto
2010-04-17,Boston,Montreal
2010-04-18,Pittsburgh,"Washington, D.C."
2010-04-18,Philadelphia,Toronto
2010-04-18,Boston,New Haven
