Date,Home,Away
2010-04-01,Toronto,Philadelphia
2010-04-01,St. Paul,St. Louis
2010-04-01,New Haven,New York
2010-04-01,Detroit,Akron
2010-04-01,Columbus,Indianapolis
2010-04-02,Pittsburgh,"Washington, D.C."
2010-04-02,Boston,Montreal
2010-04-02,Winnipeg,Chicago
2010-04-02,Toronto,Philadelphia
2010-04-02,St. Paul,St. Louis
2010-04-02,New Haven,New York
2010-04-02,Detroit,Akron
2010-04-02,Columbus,Indianapolis
2010-04-03,Pittsburgh,"Washington, D.C."
2010-04-03,Boston,Montreal
2010-04-03,Winnipeg,Chicago
2010-04-03,Toronto,Philadelphia
2010-04-03,St. Paul,St. Louis
2010-04-03,New Haven,New York
2010-04-03,Detroit,Akron
2010-04-03,Columbus,Indianapolis
2010-04-04,Pittsburgh,"Washington, D.C."
2010-04-04,Boston,Montreal
2010-04-04,Winnipeg,Chicago
2010-04-05,Winnipeg,St. Louis
2010-04-05,St. Paul,Chicago
2010-04-05,Philadelphia,"Washington, D.C."
2010-04-04,Indianapolis,Columbus
2010-04-05,Montreal,New Haven
2010-04-05,Pittsburgh,Toronto
2010-04-05,Akron,Detroit
2010-04-05,Boston,New York
2010-04-06,Winnipeg,St. Louis
2010-04-06,St. Paul,Chicago
2010-04-06,Philadelphia,"Washington, D.C."
2010-04-05,Indianapolis,Columbus
2010-04-06,Montreal,New Haven
2010-04-06,Pittsburgh,Toronto
2010-04-06,Akron,Detroit
2010-04-06,Boston,New York
2010-04-07,Winnipeg,St. Louis
2010-04-07,St. Paul,Chicago
2010-04-07,Philadelphia,"Washington, D.C."
2010-04-06,Indianapolis,Columbus
2010-04-07,Montreal,New Haven
2010-04-07,Pittsburgh,Toronto
2010-04-07,Akron,Detroit
2010-04-07,Boston,New York
2010-04-08,Chicago,St. Louis
2010-04-08,Philadelphia,Pittsburgh
2010-04-08,New Haven,Boston
2010-04-08,Montreal,New York
2010-04-08,Winnipeg,St. Paul
2010-04-08,Detroit,Columbus
2010-04-08,Indianapolis,Akron
2010-04-08,Toronto,"Washington, D.C."
2010-04-09,Chicago,St. Louis
2010-04-09,Philadelphia,Pittsburgh
2010-04-09,New Haven,Boston
2010-04-09,Montreal,New York
2010-04-09,Winnipeg,St. Paul
2010-04-09,Detroit,Columbus
2010-04-09,Indianapolis,Akron
2010-04-09,Toronto,"Washington, D.C."
2010-04-10,Chicago,St. Louis
2010-04-10,Philadelphia,Pittsburgh
2010-04-10,New Haven,Boston
2010-04-10,Montreal,New York
2010-04-10,Winnipeg,St. Paul
2010-04-10,Detroit,Columbus
2010-04-10,Indianapolis,Akron
2010-04-10,Toronto,"Washington, D.C."
2010-04-11,"Washington, D.C.",Toronto
2010-04-11,Columbus,Detroit
2010-04-11,Chicago,St. Paul
2010-04-11,New York,New Haven
2010-04-11,Pittsburgh,Philadelphia
2010-04-11,Montreal,Boston
2010-04-11,St. Louis,Winnipeg
2010-04-11,Akron,Indianapolis
2010-04-12,"Washington, D.C.",Toronto
2010-04-12,Columbus,Detroit
2010-04-12,Chicago,St. Paul
2010-04-12,New York,New Haven
2010-04-12,Pittsburgh,Philadelphia
2010-04-12,Montreal,Boston
2010-04-12,St. Louis,Winnipeg
2010-04-12,Akron,Indianapolis
2010-04-13,"Washington, D.C.",Toronto
2010-04-13,Columbus,Detroit
2010-04-13,Chicago,St. Paul
2010-04-13,New York,New Haven
2010-04-13,Pittsburgh,Philadelphia
2010-04-13,Montreal,Boston
2010-04-13,St. Louis,Winnipeg
2010-04-13,Akron,Indianapolis
2010-04-14,"Washington, D.C.",Philadelphia
2010-04-14,Boston,New Haven
2010-04-14,Akron,Columbus
2010-04-14,Chicago,Winnipeg
2010-04-14,Indianapolis,Detroit
2010-04-15,New York,Montreal
2010-04-15,St. Louis,St. Paul
2010-04-15,Toronto,Pittsburgh
2010-04-15,"Washington, D.C.",Philadelphia
2010-04-15,Boston,New Haven
2010-04-15,Akron,Columbus
2010-04-15,Chicago,Winnipeg
2010-04-15,Indianapolis,Detroit
2010-04-16,New York,Montreal
2010-04-16,St. Louis,St. Paul
2010-04-16,Toronto,Pittsburgh
2010-04-16,"Washington, D.C.",Philadelphia
2010-04-16,Boston,New Haven
2010-04-16,Akron,Columbus
2010-04-16,Chicago,Winnipeg
2010-04-16,Indianapolis,Detroit
2010-04-17,New York,Montreal
2010-04-17,St. Louis,St. Paul
2010-04-17,Toronto,Pittsburgh
2010-04-18,St. Louis,Chicago
2010-04-18,"Washington, D.C.",Pittsburgh
2010-04-18,St. Paul,Winnipeg
2010-04-18,New Haven,Montreal
2010-04-17,Columbus,Akron
2010-04-18,New York,Boston
2010-04-18,Detroit,Indianapolis
2010-04-18,Philadelphia,Toronto
2010-04-19,St. Louis,Chicago
2010-04-19,"Washington, D.C.",Pittsburgh
2010-04-19,St. Paul,Winnipeg
2010-04-19,New Haven,Montreal
2010-04-18,Columbus,Akron
2010-04-19,New York,Boston
2010-04-19,Detroit,Indianapolis
2010-04-19,Philadelphia,Toronto
2010-04-20,St. Louis,Chicago
2010-04-20,"Washington, D.C.",Pittsburgh
2010-04-20,St. Paul,Winnipeg
2010-04-20,New Haven,Montreal
2010-04-19,Columbus,Akron
2010-04-20,New York,Boston
2010-04-20,Detroit,Indianapolis
2010-04-20,Philadelphia,Toronto
2010-04-21,Detroit,Philadelphia
2010-04-21,St. Paul,Boston
2010-04-21,Columbus,"Washington, D.C."
2010-04-21,New Haven,St. Louis
2010-04-21,Montreal,Chicago
2010-04-21,Toronto,Indianapolis
2010-04-21,Winnipeg,New York
2010-04-21,Pittsburgh,Akron
2010-04-22,Detroit,Philadelphia
2010-04-22,St. Paul,Boston
2010-04-22,Columbus,"Washington, D.C."
2010-04-22,New Haven,St. Louis
2010-04-22,Montreal,Chicago
2010-04-22,Toronto,Indianapolis
2010-04-22,Winnipeg,New York
2010-04-22,Pittsburgh,Akron
2010-04-23,Detroit,Philadelphia
2010-04-23,St. Paul,Boston
2010-04-23,Columbus,"Washington, D.C."
2010-04-23,New Haven,St. Louis
2010-04-23,Montreal,Chicago
2010-04-23,Toronto,Indianapolis
2010-04-23,Winnipeg,New York
2010-04-23,Pittsburgh,Akron
2010-04-24,"Washington, D.C.",Columbus
2010-04-24,St. Louis,Montreal
2010-04-24,Akron,Toronto
2010-04-24,Boston,Chicago
2010-04-24,Philadelphia,Detroit
2010-04-25,St. Paul,New York
2010-04-25,New Haven,Winnipeg
2010-04-25,Indianapolis,Pittsburgh
2010-04-25,"Washington, D.C.",Columbus
2010-04-25,St. Louis,Montreal
2010-04-25,Akron,Toronto
2010-04-25,Boston,Chicago
2010-04-25,Philadelphia,Detroit
2010-04-26,St. Paul,New York
2010-04-26,New Haven,Winnipeg
2010-04-26,Indianapolis,Pittsburgh
2010-04-26,"Washington, D.C.",Columbus
2010-04-26,St. Louis,Montreal
2010-04-26,Akron,Toronto
2010-04-26,Boston,Chicago
2010-04-26,Philadelphia,Detroit
2010-04-27,St. Paul,New York
2010-04-27,New Haven,Winnipeg
2010-04-27,Indianapolis,Pittsburgh
2010-04-27,Chicago,Montreal
2010-04-28,Columbus,Pittsburgh
2010-04-28,Winnipeg,Boston
2010-04-28,New Haven,St. Paul
2010-04-27,"Washington, D.C.",Detroit
2010-04-28,Indianapolis,Philadelphia
2010-04-28,New York,St. Louis
2010-04-28,Toronto,Akron
2010-04-28,Chicago,Montreal
2010-04-29,Columbus,Pittsburgh
2010-04-29,Winnipeg,Boston
2010-04-29,New Haven,St. Paul
2010-04-28,"Washington, D.C.",Detroit
2010-04-29,Indianapolis,Philadelphia
2010-04-29,New York,St. Louis
2010-04-29,Toronto,Akron
2010-04-29,Chicago,Montreal
2010-04-30,Columbus,Pittsburgh
2010-04-30,Winnipeg,Boston
2010-04-30,New Haven,St. Paul
2010-04-29,"Washington, D.C.",Detroit
2010-04-30,Indianapolis,Philadelphia
2010-04-30,New York,St. Louis
2010-04-30,Toronto,Akron
2010-05-01,Toronto,Detroit
2010-05-01,Montreal,St. Louis
2010-05-01,Boston,Winnipeg
2010-05-01,Akron,Philadelphia
2010-05-01,St. Paul,New Haven
2010-05-01,Indianapolis,"Washington, D.C."
2010-05-01,Chicago,New York
2010-05-01,Pittsburgh,Columbus
2010-05-02,Toronto,Detroit
2010-05-02,Montreal,St. Louis
2010-05-02,Boston,Winnipeg
2010-05-02,Akron,Philadelphia
2010-05-02,St. Paul,New Haven
2010-05-02,Indianapolis,"Washington, D.C."
2010-05-02,Chicago,New York
2010-05-02,Pittsburgh,Columbus
2010-05-03,Toronto,Detroit
2010-05-03,Montreal,St. Louis
2010-05-03,Boston,Winnipeg
2010-05-03,Akron,Philadelphia
2010-05-03,St. Paul,New Haven
2010-05-03,Indianapolis,"Washington, D.C."
2010-05-03,Chicago,New York
2010-05-03,Pittsburgh,Columbus
2010-05-04,,
2010-05-05,,
2010-05-06,,
2010-05-07,New Haven,"Washington, D.C."
2010-05-07,Indianapolis,St. Louis
2010-05-07,Boston,Toronto
2010-05-07,Detroit,Winnipeg
2010-05-07,Chicago,Columbus
2010-05-08,New York,Philadelphia
2010-05-08,St. Paul,Akron
2010-05-08,Pittsburgh,Montreal
2010-05-08,New Haven,"Washington, D.C."
2010-05-08,Indianapolis,St. Louis
2010-05-08,Boston,Toronto
2010-05-08,Detroit,Winnipeg
2010-05-08,Chicago,Columbus
2010-05-09,New York,Philadelphia
2010-05-09,St. Paul,Akron
2010-05-09,Pittsburgh,Montreal
2010-05-09,New Haven,"Washington, D.C."
2010-05-09,Indianapolis,St. Louis
2010-05-09,Boston,Toronto
2010-05-09,Detroit,Winnipeg
2010-05-09,Chicago,Columbus
2010-05-10,New York,Philadelphia
2010-05-10,St. Paul,Akron
2010-05-10,Pittsburgh,Montreal
2010-05-10,St. Louis,Indianapolis
2010-05-11,Philadelphia,New Haven
2010-05-11,Boston,Pittsburgh
2010-05-11,Toronto,New York
2010-05-11,Akron,Winnipeg
2010-05-11,Detroit,Chicago
2010-05-11,St. Paul,Columbus
2010-05-11,Montreal,"Washington, D.C."
2010-05-11,St. Louis,Indianapolis
2010-05-12,Philadelphia,New Haven
2010-05-12,Boston,Pittsburgh
2010-05-12,Toronto,New York
2010-05-12,Akron,Winnipeg
2010-05-12,Detroit,Chicago
2010-05-12,St. Paul,Columbus
2010-05-12,Montreal,"Washington, D.C."
2010-05-12,St. Louis,Indianapolis
2010-05-13,Philadelphia,New Haven
2010-05-13,Boston,Pittsburgh
2010-05-13,Toronto,New York
2010-05-13,Akron,Winnipeg
2010-05-13,Detroit,Chicago
2010-05-13,St. Paul,Columbus
2010-05-13,Montreal,"Washington, D.C."
2010-05-14,Winnipeg,Detroit
2010-05-14,Pittsburgh,New York
2010-05-14,New Haven,Toronto
2010-05-14,Chicago,Indianapolis
2010-05-14,Philadelphia,Boston
2010-05-15,"Washington, D.C.",Montreal
2010-05-15,Akron,St. Louis
2010-05-15,Columbus,St. Paul
