Date,Home,Away
2010-04-01,Pittsburgh,Toronto
2010-04-01,Indianapolis,Akron
2010-04-01,Winnipeg,St. Paul
2010-04-01,Columbus,Detroit
2010-04-01,Boston,Montreal
2010-04-02,Philadelphia,"Washington, D.C."
2010-04-02,Chicago,St. Louis
2010-04-02,New York,New Haven
2010-04-02,Pittsburgh,Toronto
2010-04-02,Indianapolis,Akron
2010-04-02,Winnipeg,St. Paul
2010-04-02,Columbus,Detroit
2010-04-02,Boston,Montreal
2010-04-03,Philadelphia,"Washington, D.C."
2010-04-03,Chicago,St. Louis
2010-04-03,New York,New Haven
2010-04-03,Pittsburgh,Toronto
2010-04-03,Indianapolis,Akron
2010-04-03,Winnipeg,St. Paul
2010-04-03,Columbus,Detroit
2010-04-03,Boston,Montreal
2010-04-04,Philadelphia,"Washington, D.C."
2010-04-04,Chicago,St. Louis
2010-04-04,New York,New Haven
2010-04-04,Detroit,Columbus
2010-04-05,Philadelphia,Pittsburgh
2010-04-05,Montreal,New Haven
2010-04-05,Winnipeg,St. Louis
2010-04-05,Boston,New York
2010-04-05,St. Paul,Chicago
2010-04-05,Akron,Indianapolis
2010-04-05,"Washington, D.C.",Toronto
2010-04-05,Detroit,Columbus
2010-04-06,Philadelphia,Pittsburgh
2010-04-06,Montreal,New Haven
2010-04-06,Winnipeg,St. Louis
2010-04-06,Boston,New York
2010-04-06,St. Paul,Chicago
2010-04-06,Akron,Indianapolis
2010-04-06,"Washington, D.C.",Toronto
2010-04-06,Detroit,Columbus
2010-04-07,Philadelphia,Pittsburgh
2010-04-07,Montreal,New Haven
2010-04-07,Winnipeg,St. Louis
2010-04-07,Boston,New York
2010-04-07,St. Paul,Chicago
2010-04-07,Akron,Indianapolis
2010-04-07,"Washington, D.C.",Toronto
2010-04-08,St. Paul,Winnipeg
2010-04-08,Detroit,Akron
2010-04-08,Toronto,Philadelphia
2010-04-08,Boston,New Haven
2010-04-08,Indianapolis,Columbus
