Date,Home,Away
2010-04-01,Boston,New York
2010-04-01,Toronto,"Washington, D.C."
2010-04-01,New Haven,Montreal
2010-04-01,St. Louis,Chicago
2010-04-01,Detroit,Akron
2010-04-02,St. Paul,Winnipeg
2010-04-02,Pittsburgh,Philadelphia
2010-04-02,Indianapolis,Columbus
2010-04-02,Boston,New York
2010-04-02,Toronto,"Washington, D.C."
2010-04-02,New Haven,Montreal
2010-04-02,St. Louis,Chicago
2010-04-02,Detroit,Akron
2010-04-03,St. Paul,Winnipeg
2010-04-03,Pittsburgh,Philadelphia
2010-04-03,Indianapolis,Columbus
2010-04-03,Boston,New York
2010-04-03,Toronto,"Washington, D.C."
2010-04-03,New Haven,Montreal
2010-04-03,St. Louis,Chicago
2010-04-03,Detroit,Akron
2010-04-04,St. Paul,Winnipeg
2010-04-04,Pittsburgh,Philadelphia
2010-04-04,Indianapolis,Columbus
2010-04-04,Boston,Montreal
2010-04-05,St. Louis,Winnipeg
2010-04-04,New Haven,New York
2010-04-05,Pittsburgh,"Washington, D.C."
2010-04-05,Toronto,Philadelphia
2010-04-05,Akron,Columbus
2010-04-05,Chicago,St. Paul
2010-04-05,Indianapolis,Detroit
2010-04-05,Boston,Montreal
2010-04-06,St. Louis,Winnipeg
2010-04-05,New Haven,New York
2010-04-06,Pittsburgh,"Washington, D.C."
2010-04-06,Toronto,Philadelphia
2010-04-06,Akron,Columbus
2010-04-06,Chicago,St. Paul
2010-04-06,Indianapolis,Detroit
2010-04-06,Boston,Montreal
2010-04-07,St. Louis,Winnipeg
2010-04-06,New Haven,New York
2010-04-07,Pittsburgh,"Washington, D.C."
2010-04-07,Toronto,Philadelphia
2010-04-07,Akron,Columbus
2010-04-07,Chicago,St. Paul
2010-04-07,Indianapolis,Detroit
2010-04-08,"Washington, D.C.",Toronto
2010-04-08,Columbus,Indianapolis
2010-04-08,Philadelphia,Pittsburgh
2010-04-07,Montreal,New York
2010-04-08,St. Paul,Chicago
2010-04-08,Boston,New Haven
2010-04-08,Winnipeg,St. Louis
2010-04-08,Akron,Detroit
2010-04-09,"Washington, D.C.",Toronto
2010-04-09,Columbus,Indianapolis
2010-04-09,Philadelphia,Pittsburgh
2010-04-08,Montreal,New York
2010-04-09,St. Paul,Chicago
2010-04-09,Boston,New Haven
2010-04-09,Winnipeg,St. Louis
2010-04-09,Akron,Detroit
2010-04-10,"Washington, D.C.",Toronto
2010-04-10,Columbus,Indianapolis
2010-04-10,Philadelphia,Pittsburgh
2010-04-09,Montreal,New York
2010-04-10,St. Paul,Chicago
