Date,Home,Away
2010-04-01,Chicago,Winnipeg
2010-04-01,Boston,New York
2010-04-01,Montreal,New Haven
2010-04-01,Detroit,Indianapolis
2010-04-01,Toronto,Pittsburgh
2010-04-02,Philadelphia,"Washington, D.C."
2010-04-02,Columbus,Akron
2010-04-02,St. Louis,St. Paul
2010-04-02,Chicago,Winnipeg
2010-04-02,Boston,New York
2010-04-02,Montreal,New Haven
2010-04-02,Detroit,Indianapolis
2010-04-02,Toronto,Pittsburgh
2010-04-03,Philadelphia,"Washington, D.C."
2010-04-03,Columbus,Akron
2010-04-03,St. Louis,St. Paul
2010-04-03,Chicago,Winnipeg
2010-04-03,Boston,New York
2010-04-03,Montreal,New Haven
2010-04-03,Detroit,Indianapolis
2010-04-03,Toronto,Pittsburgh
2010-04-04,Philadelphia,"Washington, D.C."
2010-04-04,Columbus,Akron
2010-04-04,St. Louis,St. Paul
2010-04-04,Boston,Montreal
2010-04-05,St. Louis,Chicago
2010-04-05,Toronto,Philadelphia
2010-04-05,"Washington, D.C.",Pittsburgh
2010-04-05,Columbus,Detroit
2010-04-05,Akron,Indianapolis
2010-04-05,New York,New Haven
2010-04-05,St. Paul,Winnipeg
2010-04-05,Boston,Montreal
2010-04-06,St. Louis,Chicago
2010-04-06,Toronto,Philadelphia
2010-04-06,"Washington, D.C.",Pittsburgh
2010-04-06,Columbus,Detroit
2010-04-06,Akron,Indianapolis
2010-04-06,New York,New Haven
2010-04-06,St. Paul,Winnipeg
2010-04-06,Boston,Montreal
2010-04-07,St. Louis,Chicago
2010-04-07,Toronto,Philadelphia
2010-04-07,"Washington, D.C.",Pittsburgh
2010-04-07,Columbus,Detroit
2010-04-07,Akron,Indianapolis
2010-04-07,New York,New Haven
2010-04-07,St. Paul,Winnipeg
2010-04-08,New York,Boston
2010-04-08,Indianapolis,Detroit
2010-04-08,New Haven,Montreal
2010-04-08,Akron,Columbus
2010-04-08,Pittsburgh,Toronto
2010-04-08,St. Paul,Chicago
2010-04-08,Winnipeg,St. Louis
2010-04-08,"Washington, D.C.",Philadelphia
2010-04-09,New York,Boston
2010-04-09,Indianapolis,Detroit
2010-04-09,New Haven,Montreal
2010-04-09,Akron,Columbus
2010-04-09,Pittsburgh,Toronto
2010-04-09,St. Paul,Chicago
2010-04-09,Winnipeg,St. Louis
2010-04-09,"Washington, D.C.",Philadelphia
2010-04-10,New York,Boston
2010-04-10,Indianapolis,Detroit
2010-04-10,New Haven,Montreal
2010-04-10,Akron,Columbus
2010-04-10,Pittsburgh,Toronto
2010-04-10,St. Paul,Chicago
2010-04-10,Winnipeg,St. Louis
2010-04-10,"Washington, D.C.",Philadelphia
2010-04-11,New Haven,New York
2010-04-11,Columbus,Indianapolis
2010-04-11,Philadelphia,Toronto
2010-04-11,Chicago,St. Louis
2010-04-11,Pittsburgh,"Washington, D.C."
2010-04-11,Detroit,Akron
2010-04-11,Winnipeg,St. Paul
2010-04-11,Montreal,Boston
2010-04-12,New Haven,New York
2010-04-12,Columbus,Indianapolis
2010-04-12,Philadelphia,Toronto
2010-04-12,Chicago,St. Louis
2010-04-12,Pittsburgh,"Washington, D.C."
2010-04-12,Detroit,Akron
2010-04-12,Winnipeg,St. Paul
2010-04-12,Montreal,Boston
2010-04-13,New Haven,New York
2010-04-13,Columbus,Indianapolis
2010-04-13,Philadelphia,Toronto
2010-04-13,Chicago,St. Louis
2010-04-13,Pittsburgh,"Washington, D.C."
2010-04-13,Detroit,Akron
2010-04-13,Winnipeg,St. Paul
2010-04-13,Montreal,Boston
2010-04-14,Akron,Detroit
2010-04-14,Montreal,New York
2010-04-14,St. Paul,St. Louis
2010-04-14,Boston,New Haven
2010-04-14,Indianapolis,Columbus
2010-04-15,Winnipeg,Chicago
2010-04-15,Philadelphia,Pittsburgh
2010-04-15,"Washington, D.C.",Toronto
2010-04-15,Akron,Detroit
2010-04-15,Montreal,New York
2010-04-15,St. Paul,St. Louis
2010-04-15,Boston,New Haven
2010-04-15,Indianapolis,Columbus
2010-04-16,Winnipeg,Chicago
2010-04-16,Philadelphia,Pittsburgh
2010-04-16,"Washington, D.C.",Toronto
2010-04-16,Akron,Detroit
2010-04-16,Montreal,New York
2010-04-16,St. Paul,St. Louis
2010-04-16,Boston,New Haven
2010-04-16,Indianapolis,Columbus
2010-04-17,Winnipeg,Chicago
2010-04-17,Philadelphia,Pittsburgh
2010-04-17,"Washington, D.C.",Toronto
2010-04-18,Toronto,"Washington, D.C."
2010-04-17,New York,Montreal
2010-04-17,Detroit,Columbus
2010-04-18,St. Louis,Winnipeg
2010-04-17,Indianapolis,Akron
2010-04-18,Chicago,St. Paul
2010-04-18,Pittsburgh,Philadelphia
2010-04-18,New Haven,Boston
2010-04-19,Toronto,"Washington, D.C."
2010-04-18,New York,Montreal
2010-04-18,Detroit,Columbus
2010-04-19,St. Louis,Winnipeg
2010-04-18,Indianapolis,Akron
2010-04-19,Chicago,St. Paul
2010-04-19,Pittsburgh,Philadelphia
2010-04-19,New Haven,Boston
2010-04-20,Toronto,"Washington, D.C."
2010-04-19,New York,Montreal
2010-04-19,Detroit,Columbus
2010-04-20,St. Louis,Winnipeg
2010-04-19,Indianapolis,Akron
2010-04-20,Chicago,St. Paul
2010-04-20,Pittsburgh,Philadelphia
2010-04-20,New Haven,Boston
2010-04-21,Chicago,Montreal
2010-04-21,Indianapolis,Toronto
2010-04-21,"Washington, D.C.",Columbus
2010-04-21,Philadelphia,Akron
2010-04-21,St. Louis,New York
2010-04-21,Winnipeg,New Haven
2010-04-21,Boston,St. Paul
2010-04-21,Detroit,Pittsburgh
2010-04-22,Chicago,Montreal
2010-04-22,Indianapolis,Toronto
2010-04-22,"Washington, D.C.",Columbus
2010-04-22,Philadelphia,Akron
2010-04-22,St. Louis,New York
2010-04-22,Winnipeg,New Haven
2010-04-22,Boston,St. Paul
2010-04-22,Detroit,Pittsburgh
2010-04-23,Chicago,Montreal
