Date,Home,Away
2010-04-01,Chicago,St. Paul
2010-04-01,Indianapolis,Akron
2010-04-01,Detroit,Columbus
2010-04-01,"Washington, D.C.",Philadelphia
2010-04-01,Montreal,Boston
2010-04-02,St. Louis,Winnipeg
2010-04-02,New Haven,New York
2010-04-02,Pittsburgh,Toronto
2010-04-02,Chicago,St. Paul
2010-04-02,Indianapolis,Akron
2010-04-02,Detroit,Columbus
2010-04-02,"Washington, D.C.",Philadelphia
2010-04-02,Montreal,Boston
2010-04-03,St. Louis,Winnipeg
2010-04-03,New Haven,New York
2010-04-03,Pittsburgh,Toronto
2010-04-03,Chicago,St. Paul
2010-04-03,Indianapolis,Akron
2010-04-03,Detroit,Columbus
2010-04-03,"Washington, D.C.",Philadelphia
2010-04-03,Montreal,Boston
2010-04-04,St. Louis,Winnipeg
2010-04-04,New Haven,New York
2010-04-04,Pittsburgh,Toronto
2010-04-04,Philadelphia,"Washington, D.C."
2010-04-04,Columbus,Akron
2010-04-05,New York,Boston
2010-04-05,St. Louis,Chicago
2010-04-05,New Haven,Montreal
2010-04-05,Winnipeg,St. Paul
2010-04-05,Toronto,Pittsburgh
2010-04-05,Detroit,Indianapolis
2010-04-05,Philadelphia,"Washington, D.C."
2010-04-05,Columbus,Akron
2010-04-06,New York,Boston
2010-04-06,St. Louis,Chicago
2010-04-06,New Haven,Montreal
2010-04-06,Winnipeg,St. Paul
2010-04-06,Toronto,Pittsburgh
2010-04-06,Detroit,Indianapolis
2010-04-06,Philadelphia,"Washington, D.C."
2010-04-06,Columbus,Akron
2010-04-07,New York,Boston
2010-04-07,St. Louis,Chicago
2010-04-07,New Haven,Montreal
2010-04-07,Winnipeg,St. Paul
2010-04-07,Toronto,Pittsburgh
2010-04-07,Detroit,Indianapolis
2010-04-08,Philadelphia,Toronto
2010-04-08,Boston,New Haven
2010-04-08,Winnipeg,St. Louis
2010-04-08,St. Paul,Chicago
2010-04-08,Columbus,Detroit
2010-04-08,Montreal,New York
2010-04-08,"Washington, D.C.",Pittsburgh
2010-04-08,Akron,Indianapolis
2010-04-09,Philadelphia,Toronto
2010-04-09,Boston,New Haven
2010-04-09,Winnipeg,St. Louis
2010-04-09,St. Paul,Chicago
2010-04-09,Columbus,Detroit
2010-04-09,Montreal,New York
2010-04-09,"Washington, D.C.",Pittsburgh
2010-04-09,Akron,Indianapolis
2010-04-10,Philadelphia,Toronto
2010-04-10,Boston,New Haven
2010-04-10,Winnipeg,St. Louis
2010-04-10,St. Paul,Chicago
2010-04-10,Columbus,Detroit
2010-04-10,Montreal,New York
2010-04-10,"Washington, D.C.",Pittsburgh
2010-04-10,Akron,Indianapolis
2010-04-11,New York,Montreal
2010-04-11,Detroit,Akron
2010-04-11,St. Paul,St. Louis
2010-04-11,Indianapolis,Columbus
2010-04-11,Philadelphia,Pittsburgh
2010-04-11,New Haven,Boston
2010-04-11,Toronto,"Washington, D.C."
2010-04-11,Winnipeg,Chicago
2010-04-12,New York,Montreal
2010-04-12,Detroit,Akron
2010-04-12,St. Paul,St. Louis
2010-04-12,Indianapolis,Columbus
2010-04-12,Philadelphia,Pittsburgh
2010-04-12,New Haven,Boston
2010-04-12,Toronto,"Washington, D.C."
2010-04-12,Winnipeg,Chicago
2010-04-13,New York,Montreal
2010-04-13,Detroit,Akron
2010-04-13,St. Paul,St. Louis
2010-04-13,Indianapolis,Columbus
2010-04-13,Philadelphia,Pittsburgh
2010-04-13,New Haven,Boston
2010-04-13,Toronto,"Washington, D.C."
2010-04-13,Winnipeg,Chicago
2010-04-14,Boston,New York
2010-04-14,St. Paul,Winnipeg
2010-04-14,Pittsburgh,Philadelphia
2010-04-14,Akron,Detroit
2010-04-14,"Washington, D.C.",Toronto
2010-04-15,Chicago,St. Louis
2010-04-15,Columbus,Indianapolis
2010-04-15,Montreal,New Haven
2010-04-15,Boston,New York
2010-04-15,St. Paul,Winnipeg
2010-04-15,Pittsburgh,Philadelphia
2010-04-15,Akron,Detroit
2010-04-15,"Washington, D.C.",Toronto
2010-04-16,Chicago,St. Louis
2010-04-16,Columbus,Indianapolis
2010-04-16,Montreal,New Haven
2010-04-16,Boston,New York
2010-04-16,St. Paul,Winnipeg
2010-04-16,Pittsburgh,Philadelphia
2010-04-16,Akron,Detroit
2010-04-16,"Washington, D.C.",Toronto
2010-04-17,Chicago,St. Louis
2010-04-17,Columbus,Indianapolis
2010-04-17,Montreal,New Haven
2010-04-18,St. Louis,St. Paul
2010-04-17,Toronto,Philadelphia
2010-04-18,Indianapolis,Detroit
2010-04-18,Akron,Columbus
2010-04-18,Chicago,Winnipeg
2010-04-18,Boston,Montreal
2010-04-18,New York,New Haven
2010-04-18,Pittsburgh,"Washington, D.C."
2010-04-19,St. Louis,St. Paul
2010-04-18,Toronto,Philadelphia
2010-04-19,Indianapolis,Detroit
2010-04-19,Akron,Columbus
2010-04-19,Chicago,Winnipeg
2010-04-19,Boston,Montreal
2010-04-19,New York,New Haven
2010-04-19,Pittsburgh,"Washington, D.C."
2010-04-20,St. Louis,St. Paul
2010-04-19,Toronto,Philadelphia
2010-04-20,Indianapolis,Detroit
2010-04-20,Akron,Columbus
2010-04-20,Chicago,Winnipeg
2010-04-20,Boston,Montreal
2010-04-20,New York,New Haven
2010-04-20,Pittsburgh,"Washington, D.C."
2010-04-21,Winnipeg,"Washington, D.C."
2010-04-21,Boston,Detroit
2010-04-21,Chicago,Toronto
2010-04-21,New Haven,Columbus
2010-04-21,Philadelphia,St. Paul
2010-04-21,Pittsburgh,St. Louis
2010-04-21,Akron,New York
2010-04-21,Montreal,Indianapolis
2010-04-22,Winnipeg,"Washington, D.C."
2010-04-22,Boston,Detroit
2010-04-22,Chicago,Toronto
2010-04-22,New Haven,Columbus
2010-04-22,Philadelphia,St. Paul
2010-04-22,Pittsburgh,St. Louis
2010-04-22,Akron,New York
2010-04-22,Montreal,Indianapolis
2010-04-23,Winnipeg,"Washington, D.C."
2010-04-23,Boston,Detroit
2010-04-23,Chicago,Toronto
2010-04-23,New Haven,Columbus
2010-04-23,Philadelphia,St. Paul
2010-04-23,Pittsburgh,St. Louis
2010-04-23,Akron,New York
2010-04-23,Montreal,Indianapolis
2010-04-24,Toronto,St. Paul
2010-04-24,Indianapolis,New York
2010-04-24,Montreal,Detroit
2010-04-24,Akron,Boston
2010-04-24,Pittsburgh,Winnipeg
2010-04-25,Chicago,Philadelphia
2010-04-25,"Washington, D.C.",St. Louis
2010-04-25,Columbus,New Haven
2010-04-25,Toronto,St. Paul
2010-04-25,Indianapolis,New York
2010-04-25,Montreal,Detroit
2010-04-25,Akron,Boston
2010-04-25,Pittsburgh,Winnipeg
2010-04-26,Chicago,Philadelphia
2010-04-26,"Washington, D.C.",St. Louis
2010-04-26,Columbus,New Haven
2010-04-26,Toronto,St. Paul
2010-04-26,Indianapolis,New York
2010-04-26,Montreal,Detroit
2010-04-26,Akron,Boston
2010-04-26,Pittsburgh,Winnipeg
2010-04-27,Chicago,Philadelphia
2010-04-27,"Washington, D.C.",St. Louis
2010-04-27,Columbus,New Haven
2010-04-27,Winnipeg,Pittsburgh
2010-04-28,Indianapolis,New Haven
2010-04-28,Philadelphia,Chicago
2010-04-27,New York,Detroit
2010-04-28,Columbus,Boston
2010-04-28,Montreal,Akron
2010-04-28,St. Paul,Toronto
2010-04-28,St. Louis,"Washington, D.C."
2010-04-28,Winnipeg,Pittsburgh
2010-04-29,Indianapolis,New Haven
2010-04-29,Philadelphia,Chicago
2010-04-28,New York,Detroit
2010-04-29,Columbus,Boston
2010-04-29,Montreal,Akron
2010-04-29,St. Paul,Toronto
2010-04-29,St. Louis,"Washington, D.C."
2010-04-29,Winnipeg,Pittsburgh
2010-04-30,Indianapolis,New Haven
2010-04-30,Philadelphia,Chicago
2010-04-29,New York,Detroit
2010-04-30,Columbus,Boston
2010-04-30,Montreal,Akron
2010-04-30,St. Paul,Toronto
2010-04-30,St. Louis,"Washington, D.C."
2010-05-01,New York,Columbus
2010-05-01,Winnipeg,Toronto
2010-05-01,St. Louis,Philadelphia
2010-05-01,Indianapolis,Montreal
2010-05-01,Akron,New Haven
2010-05-01,St. Paul,Pittsburgh
2010-05-01,Detroit,Boston
2010-05-01,Chicago,"Washington, D.C."
2010-05-02,New York,Columbus
2010-05-02,Winnipeg,Toronto
2010-05-02,St. Louis,Philadelphia
2010-05-02,Indianapolis,Montreal
2010-05-02,Akron,New Haven
2010-05-02,St. Paul,Pittsburgh
2010-05-02,Detroit,Boston
2010-05-02,Chicago,"Washington, D.C."
2010-05-03,New York,Columbus
2010-05-03,Winnipeg,Toronto
2010-05-03,St. Louis,Philadelphia
2010-05-03,Indianapolis,Montreal
2010-05-03,Akron,New Haven
2010-05-03,St. Paul,Pittsburgh
2010-05-03,Detroit,Boston
2010-05-03,Chicago,"Washington, D.C."
2010-05-04,,
2010-05-05,,
2010-05-06,,
2010-05-07,Columbus,St. Louis
2010-05-07,"Washington, D.C.",Montreal
2010-05-07,New Haven,Toronto
2010-05-07,Pittsburgh,Boston
2010-05-07,Detroit,Winnipeg
2010-05-08,Indianapolis,Chicago
2010-05-08,Akron,St. Paul
2010-05-08,Philadelphia,New York
2010-05-08,Columbus,St. Louis
2010-05-08,"Washington, D.C.",Montreal
2010-05-08,New Haven,Toronto
2010-05-08,Pittsburgh,Boston
2010-05-08,Detroit,Winnipeg
2010-05-09,Indianapolis,Chicago
2010-05-09,Akron,St. Paul
2010-05-09,Philadelphia,New York
2010-05-09,Columbus,St. Louis
2010-05-09,"Washington, D.C.",Montreal
2010-05-09,New Haven,Toronto
2010-05-09,Pittsburgh,Boston
2010-05-09,Detroit,Winnipeg
2010-05-10,Indianapolis,Chicago
2010-05-10,Akron,St. Paul
2010-05-10,Philadelphia,New York
2010-05-11,Akron,Winnipeg
2010-05-11,Boston,Philadelphia
2010-05-11,Chicago,Detroit
2010-05-11,Columbus,St. Paul
2010-05-11,New York,"Washington, D.C."
2010-05-11,Toronto,New Haven
2010-05-11,Pittsburgh,Montreal
2010-05-11,St. Louis,Indianapolis
2010-05-12,Akron,Winnipeg
2010-05-12,Boston,Philadelphia
2010-05-12,Chicago,Detroit
2010-05-12,Columbus,St. Paul
2010-05-12,New York,"Washington, D.C."
2010-05-12,Toronto,New Haven
2010-05-12,Pittsburgh,Montreal
2010-05-12,St. Louis,Indianapolis
2010-05-13,Akron,Winnipeg
2010-05-13,Boston,Philadelphia
2010-05-13,Chicago,Detroit
2010-05-13,Columbus,St. Paul
2010-05-13,New York,"Washington, D.C."
2010-05-13,Toronto,New Haven
2010-05-13,Pittsburgh,Montreal
2010-05-13,St. Louis,Indianapolis
2010-05-14,St. Louis,Detroit
2010-05-14,New Haven,"Washington, D.C."
