Date,Home,Away
2010-04-01,Philadelphia,Toronto
2010-04-01,St. Paul,Winnipeg
2010-04-01,Boston,Montreal
2010-04-01,Chicago,St. Louis
2010-04-01,"Washington, D.C.",Pittsburgh
2010-04-02,Detroit,Columbus
2010-04-02,New Haven,New York
2010-04-02,Indianapolis,Akron
2010-04-02,Philadelphia,Toronto
2010-04-02,St. Paul,Winnipeg
2010-04-02,Boston,Montreal
2010-04-02,Chicago,St. Louis
2010-04-02,"Washington, D.C.",Pittsburgh
2010-04-03,Detroit,Columbus
2010-04-03,New Haven,New York
2010-04-03,Indianapolis,Akron
2010-04-03,Philadelphia,Toronto
2010-04-03,St. Paul,Winnipeg
2010-04-03,Boston,Montreal
2010-04-03,Chicago,St. Louis
2010-04-03,"Washington, D.C.",Pittsburgh
2010-04-04,Detroit,Columbus
2010-04-04,New Haven,New York
2010-04-04,Indianapolis,Akron
2010-04-04,"Washington, D.C.",Philadelphia
2010-04-05,Akron,Columbus
2010-04-05,New York,Boston
2010-04-04,Winnipeg,St. Paul
2010-04-04,Pittsburgh,Toronto
2010-04-05,St. Louis,Chicago
2010-04-05,Detroit,Indianapolis
2010-04-05,Montreal,New Haven
2010-04-05,"Washington, D.C.",Philadelphia
2010-04-06,Akron,Columbus
2010-04-06,New York,Boston
2010-04-05,Winnipeg,St. Paul
2010-04-05,Pittsburgh,Toronto
2010-04-06,St. Louis,Chicago
2010-04-06,Detroit,Indianapolis
2010-04-06,Montreal,New Haven
2010-04-06,"Washington, D.C.",Philadelphia
2010-04-07,Akron,Columbus
2010-04-07,New York,Boston
2010-04-06,Winnipeg,St. Paul
2010-04-06,Pittsburgh,Toronto
2010-04-07,St. Louis,Chicago
2010-04-07,Detroit,Indianapolis
2010-04-07,Montreal,New Haven
2010-04-08,Columbus,Detroit
2010-04-08,Boston,New York
2010-04-08,St. Louis,Winnipeg
2010-04-07,Philadelphia,"Washington, D.C."
2010-04-08,St. Paul,Chicago
2010-04-08,Akron,Indianapolis
2010-04-08,New Haven,Montreal
2010-04-08,Toronto,Pittsburgh
2010-04-09,Columbus,Detroit
2010-04-09,Boston,New York
2010-04-09,St. Louis,Winnipeg
