Date,Home,Away
2010-04-01,Toronto,"Washington, D.C."
2010-04-01,Detroit,Columbus
2010-04-01,Philadelphia,Pittsburgh
2010-04-01,Indianapolis,Akron
2010-04-01,Boston,New Haven
2010-04-02,St. Paul,Winnipeg
2010-04-02,Montreal,New York
2010-04-02,Chicago,St. Louis
2010-04-02,Toronto,"Washington, D.C."
2010-04-02,Detroit,Columbus
2010-04-02,Philadelphia,Pittsburgh
2010-04-02,Indianapolis,Akron
2010-04-02,Boston,New Haven
2010-04-03,St. Paul,Winnipeg
2010-04-03,Montreal,New York
2010-04-03,Chicago,St. Louis
2010-04-03,Toronto,"Washington, D.C."
2010-04-03,Detroit,Columbus
2010-04-03,Philadelphia,Pittsburgh
2010-04-03,Indianapolis,Akron
2010-04-03,Boston,New Haven
2010-04-04,St. Paul,Winnipeg
2010-04-04,Montreal,New York
2010-04-04,Chicago,St. Louis
2010-04-05,New Haven,Montreal
2010-04-05,New York,Boston
2010-04-04,Indianapolis,Columbus
2010-04-04,"Washington, D.C.",Philadelphia
2010-04-04,Toronto,Pittsburgh
2010-04-05,Akron,Detroit
2010-04-05,Chicago,St. Paul
2010-04-05,Winnipeg,St. Louis
2010-04-06,New Haven,Montreal
2010-04-06,New York,Boston
2010-04-05,Indianapolis,Columbus
2010-04-05,"Washington, D.C.",Philadelphia
2010-04-05,Toronto,Pittsburgh
2010-04-06,Akron,Detroit
2010-04-06,Chicago,St. Paul
2010-04-06,Winnipeg,St. Louis
2010-04-07,New Haven,Montreal
2010-04-07,New York,Boston
2010-04-06,Indianapolis,Columbus
2010-04-06,"Washington, D.C.",Philadelphia
2010-04-06,Toronto,Pittsburgh
2010-04-07,Akron,Detroit
2010-04-07,Chicago,St. Paul
2010-04-07,Winnipeg,St. Louis
2010-04-08,St. Louis,Winnipeg
2010-04-08,Montreal,New Haven
2010-04-07,"Washington, D.C.",Pittsburgh
2010-04-07,Columbus,Indianapolis
2010-04-07,Philadelphia,Toronto
2010-04-08,St. Paul,Chicago
2010-04-08,Boston,New York
2010-04-08,Detroit,Akron
2010-04-09,St. Louis,Winnipeg
2010-04-09,Montreal,New Haven
2010-04-08,"Washington, D.C.",Pittsburgh
2010-04-08,Columbus,Indianapolis
2010-04-08,Philadelphia,Toronto
2010-04-09,St. Paul,Chicago
2010-04-09,Boston,New York
2010-04-09,Detroit,Akron
2010-04-10,St. Louis,Winnipeg
