Date,Home,Away
2010-04-01,San Antonio,Merida
2010-04-01,Atlanta,Nashville
2010-04-01,Calgary,Vancouver
2010-04-01,Seattle,Denver
2010-04-01,Monterrey,Dallas
2010-04-02,Oakland,Tijuana
2010-04-02,Birmingham,Charlotte
2010-04-02,Los Angeles,Phoenix
2010-04-02,San Antonio,Merida
2010-04-02,Atlanta,Nashville
2010-04-02,Calgary,Vancouver
2010-04-02,Seattle,Denver
2010-04-02,Monterrey,Dallas
2010-04-03,Oakland,Tijuana
2010-04-03,Birmingham,Charlotte
2010-04-03,Los Angeles,Phoenix
2010-04-03,San Antonio,Merida
2010-04-03,Atlanta,Nashville
2010-04-03,Calgary,Vancouver
2010-04-03,Seattle,Denver
2010-04-03,Monterrey,Dallas
2010-04-04,Oakland,Tijuana
2010-04-04,Birmingham,Charlotte
2010-04-04,Los Angeles,Phoenix
2010-04-04,Monterrey,San Antonio
2010-04-04,Denver,Vancouver
2010-04-04,Nashville,Atlanta
2010-04-05,Los Angeles,Tijuana
2010-04-05,Phoenix,Oakland
2010-04-05,Calgary,Seattle
2010-04-05,Dallas,Merida
2010-04-05,Charlotte,Birmingham
2010-04-05,Monterrey,San Antonio
2010-04-05,Denver,Vancouver
2010-04-05,Nashville,Atlanta
2010-04-06,Los Angeles,Tijuana
2010-04-06,Phoenix,Oakland
2010-04-06,Calgary,Seattle
2010-04-06,Dallas,Merida
2010-04-06,Charlotte,Birmingham
2010-04-06,Monterrey,San Antonio
2010-04-06,Denver,Vancouver
2010-04-06,Nashville,Atlanta
2010-04-07,Los Angeles,Tijuana
2010-04-07,Phoenix,Oakland
2010-04-07,Calgary,Seattle
2010-04-07,Dallas,Merida
2010-04-07,Charlotte,Birmingham
2010-04-08,Denver,Seattle
2010-04-08,San Antonio,Dallas
2010-04-08,Atlanta,Birmingham
2010-04-08,Vancouver,Calgary
2010-04-08,Tijuana,Los Angeles
2010-04-08,Nashville,Charlotte
2010-04-08,Monterrey,Merida
2010-04-08,Oakland,Phoenix
2010-04-09,Denver,Seattle
2010-04-09,San Antonio,Dallas
2010-04-09,Atlanta,Birmingham
2010-04-09,Vancouver,Calgary
2010-04-09,Tijuana,Los Angeles
2010-04-09,Nashville,Charlotte
2010-04-09,Monterrey,Merida
2010-04-09,Oakland,Phoenix
2010-04-10,Denver,Seattle
2010-04-10,San Antonio,Dallas
2010-04-10,Atlanta,Birmingham
2010-04-10,Vancouver,Calgary
2010-04-10,Tijuana,Los Angeles
2010-04-10,Nashville,Charlotte
2010-04-10,Monterrey,Merida
2010-04-10,Oakland,Phoenix
2010-04-11,Phoenix,Los Angeles
2010-04-11,San Antonio,Monterrey
2010-04-11,Calgary,Denver
2010-04-11,Birmingham,Nashville
2010-04-11,Merida,Dallas
2010-04-11,Charlotte,Atlanta
2010-04-11,Vancouver,Seattle
2010-04-11,Tijuana,Oakland
2010-04-12,Phoenix,Los Angeles
2010-04-12,San Antonio,Monterrey
2010-04-12,Calgary,Denver
2010-04-12,Birmingham,Nashville
2010-04-12,Merida,Dallas
2010-04-12,Charlotte,Atlanta
2010-04-12,Vancouver,Seattle
2010-04-12,Tijuana,Oakland
2010-04-13,Phoenix,Los Angeles
2010-04-13,San Antonio,Monterrey
2010-04-13,Calgary,Denver
2010-04-13,Birmingham,Nashville
2010-04-13,Merida,Dallas
2010-04-13,Charlotte,Atlanta
2010-04-13,Vancouver,Seattle
2010-04-13,Tijuana,Oakland
2010-04-14,Seattle,Calgary
2010-04-14,Nashville,Birmingham
2010-04-14,Tijuana,Phoenix
2010-04-14,Dallas,San Antonio
2010-04-14,Atlanta,Charlotte
