Date,Home,Away
2010-04-01,Winnipeg,Chicago
2010-04-01,St. Paul,St. Louis
2010-04-01,Detroit,Akron
2010-04-01,New York,New Haven
2010-04-01,Philadelphia,Toronto
2010-04-02,Boston,Montreal
2010-04-02,Indianapolis,Columbus
2010-04-02,"Washington, D.C.",Pittsburgh
2010-04-02,Winnipeg,Chicago
2010-04-02,St. Paul,St. Louis
2010-04-02,Detroit,Akron
2010-04-02,New York,New Haven
2010-04-02,Philadelphia,Toronto
2010-04-03,Boston,Montreal
2010-04-03,Indianapolis,Columbus
2010-04-03,"Washington, D.C.",Pittsburgh
2010-04-03,Winnipeg,Chicago
2010-04-03,St. Paul,St. Louis
2010-04-03,Detroit,Akron
2010-04-03,New York,New Haven
2010-04-03,Philadelphia,Toronto
2010-04-04,Boston,Montreal
2010-04-04,Indianapolis,Columbus
2010-04-04,"Washington, D.C.",Pittsburgh
2010-04-05,Columbus,Detroit
2010-04-04,St. Louis,Winnipeg
2010-04-05,Toronto,"Washington, D.C."
2010-04-04,New Haven,New York
2010-04-05,Pittsburgh,Philadelphia
2010-04-05,Montreal,Boston
2010-04-05,St. Paul,Chicago
2010-04-05,Indianapolis,Akron
2010-04-06,Columbus,Detroit
2010-04-05,St. Louis,Winnipeg
2010-04-06,Toronto,"Washington, D.C."
2010-04-05,New Haven,New York
2010-04-06,Pittsburgh,Philadelphia
2010-04-06,Montreal,Boston
2010-04-06,St. Paul,Chicago
2010-04-06,Indianapolis,Akron
2010-04-07,Columbus,Detroit
2010-04-06,St. Louis,Winnipeg
2010-04-07,Toronto,"Washington, D.C."
2010-04-06,New Haven,New York
2010-04-07,Pittsburgh,Philadelphia
2010-04-07,Montreal,Boston
2010-04-07,St. Paul,Chicago
2010-04-07,Indianapolis,Akron
2010-04-08,Toronto,Philadelphia
2010-04-08,Akron,Columbus
2010-04-08,Boston,New York
2010-04-08,New Haven,Montreal
2010-04-08,Chicago,St. Paul
2010-04-08,Winnipeg,St. Louis
2010-04-08,Detroit,Indianapolis
