Date,Home,Away
2010-04-01,Monterrey,San Antonio
2010-04-01,Seattle,Vancouver
2010-04-01,Birmingham,Nashville
2010-04-01,Phoenix,Oakland
2010-04-01,Tijuana,Los Angeles
2010-04-02,Denver,Calgary
2010-04-02,Atlanta,Charlotte
2010-04-02,Dallas,Merida
2010-04-02,Monterrey,San Antonio
2010-04-02,Seattle,Vancouver
2010-04-02,Birmingham,Nashville
2010-04-02,Phoenix,Oakland
2010-04-02,Tijuana,Los Angeles
2010-04-03,Denver,Calgary
2010-04-03,Atlanta,Charlotte
2010-04-03,Dallas,Merida
2010-04-03,Monterrey,San Antonio
2010-04-03,Seattle,Vancouver
2010-04-03,Birmingham,Nashville
2010-04-03,Phoenix,Oakland
2010-04-03,Tijuana,Los Angeles
2010-04-04,Denver,Calgary
2010-04-04,Atlanta,Charlotte
2010-04-04,Dallas,Merida
2010-04-04,Oakland,Phoenix
2010-04-05,San Antonio,Merida
2010-04-05,Charlotte,Nashville
2010-04-05,Denver,Vancouver
2010-04-05,Seattle,Calgary
2010-04-05,Dallas,Monterrey
2010-04-05,Los Angeles,Tijuana
2010-04-05,Birmingham,Atlanta
2010-04-05,Oakland,Phoenix
2010-04-06,San Antonio,Merida
2010-04-06,Charlotte,Nashville
2010-04-06,Denver,Vancouver
2010-04-06,Seattle,Calgary
2010-04-06,Dallas,Monterrey
2010-04-06,Los Angeles,Tijuana
2010-04-06,Birmingham,Atlanta
2010-04-06,Oakland,Phoenix
2010-04-07,San Antonio,Merida
2010-04-07,Charlotte,Nashville
2010-04-07,Denver,Vancouver
2010-04-07,Seattle,Calgary
2010-04-07,Dallas,Monterrey
2010-04-07,Los Angeles,Tijuana
2010-04-07,Birmingham,Atlanta
2010-04-08,Monterrey,Dallas
2010-04-08,Denver,Seattle
2010-04-08,Calgary,Vancouver
2010-04-08,Oakland,Tijuana
2010-04-08,Charlotte,Birmingham
2010-04-08,Merida,San Antonio
2010-04-08,Atlanta,Nashville
2010-04-08,Los Angeles,Phoenix
2010-04-09,Monterrey,Dallas
2010-04-09,Denver,Seattle
2010-04-09,Calgary,Vancouver
2010-04-09,Oakland,Tijuana
2010-04-09,Charlotte,Birmingham
2010-04-09,Merida,San Antonio
2010-04-09,Atlanta,Nashville
2010-04-09,Los Angeles,Phoenix
2010-04-10,Monterrey,Dallas
2010-04-10,Denver,Seattle
2010-04-10,Calgary,Vancouver
2010-04-10,Oakland,Tijuana
2010-04-10,Charlotte,Birmingham
2010-04-10,Merida,San Antonio
2010-04-10,Atlanta,Nashville
2010-04-10,Los Angeles,Phoenix
2010-04-11,San Antonio,Monterrey
2010-04-11,Merida,Dallas
2010-04-11,Calgary,Denver
2010-04-11,Nashville,Atlanta
2010-04-11,Oakland,Los Angeles
2010-04-11,Birmingham,Charlotte
2010-04-11,Tijuana,Phoenix
2010-04-11,Vancouver,Seattle
2010-04-12,San Antonio,Monterrey
2010-04-12,Merida,Dallas
2010-04-12,Calgary,Denver
2010-04-12,Nashville,Atlanta
2010-04-12,Oakland,Los Angeles
2010-04-12,Birmingham,Charlotte
2010-04-12,Tijuana,Phoenix
2010-04-12,Vancouver,Seattle
2010-04-13,San Antonio,Monterrey
2010-04-13,Merida,Dallas
2010-04-13,Calgary,Denver
2010-04-13,Nashville,Atlanta
2010-04-13,Oakland,Los Angeles
2010-04-13,Birmingham,Charlotte
2010-04-13,Tijuana,Phoenix
2010-04-13,Vancouver,Seattle
2010-04-14,Nashville,Charlotte
2010-04-14,Vancouver,Denver
2010-04-14,Monterrey,Merida
2010-04-14,Calgary,Seattle
2010-04-14,Phoenix,Tijuana
2010-04-15,Atlanta,Birmingham
2010-04-15,Los Angeles,Oakland
2010-04-15,San Antonio,Dallas
2010-04-15,Nashville,Charlotte
2010-04-15,Vancouver,Denver
2010-04-15,Monterrey,Merida
2010-04-15,Calgary,Seattle
2010-04-15,Phoenix,Tijuana
2010-04-16,Atlanta,Birmingham
2010-04-16,Los Angeles,Oakland
2010-04-16,San Antonio,Dallas
2010-04-16,Nashville,Charlotte
2010-04-16,Vancouver,Denver
2010-04-16,Monterrey,Merida
2010-04-16,Calgary,Seattle
2010-04-16,Phoenix,Tijuana
2010-04-17,Atlanta,Birmingham
