Date,Home,Away
2010-04-01,Montreal,New York
2010-04-01,Detroit,Columbus
2010-04-01,St. Louis,Winnipeg
2010-04-01,Pittsburgh,Philadelphia
2010-04-01,Indianapolis,Akron
2010-04-02,Chicago,St. Paul
2010-04-02,Boston,New Haven
2010-04-02,Toronto,"Washington, D.C."
2010-04-02,Montreal,New York
2010-04-02,Detroit,Columbus
2010-04-02,St. Louis,Winnipeg
2010-04-02,Pittsburgh,Philadelphia
2010-04-02,Indianapolis,Akron
2010-04-03,Chicago,St. Paul
2010-04-03,Boston,New Haven
2010-04-03,Toronto,"Washington, D.C."
2010-04-03,Montreal,New York
2010-04-03,Detroit,Columbus
2010-04-03,St. Louis,Winnipeg
2010-04-03,Pittsburgh,Philadelphia
2010-04-03,Indianapolis,Akron
2010-04-04,Chicago,St. Paul
2010-04-04,Boston,New Haven
2010-04-04,Toronto,"Washington, D.C."
2010-04-05,Pittsburgh,Toronto
2010-04-05,St. Paul,Chicago
2010-04-04,Columbus,Indianapolis
2010-04-05,Montreal,Boston
2010-04-05,New York,New Haven
2010-04-05,"Washington, D.C.",Philadelphia
2010-04-05,Winnipeg,St. Louis
2010-04-05,Detroit,Akron
2010-04-06,Pittsburgh,Toronto
2010-04-06,St. Paul,Chicago
2010-04-05,Columbus,Indianapolis
2010-04-06,Montreal,Boston
2010-04-06,New York,New Haven
2010-04-06,"Washington, D.C.",Philadelphia
2010-04-06,Winnipeg,St. Louis
2010-04-06,Detroit,Akron
2010-04-07,Pittsburgh,Toronto
2010-04-07,St. Paul,Chicago
2010-04-06,Columbus,Indianapolis
2010-04-07,Montreal,Boston
2010-04-07,New York,New Haven
2010-04-07,"Washington, D.C.",Philadelphia
2010-04-07,Winnipeg,St. Louis
2010-04-07,Detroit,Akron
2010-04-08,St. Paul,St. Louis
2010-04-08,Pittsburgh,"Washington, D.C."
2010-04-08,Indianapolis,Detroit
2010-04-08,Winnipeg,Chicago
2010-04-08,New York,Boston
2010-04-08,Montreal,New Haven
2010-04-08,Philadelphia,Toronto
2010-04-08,Akron,Columbus
2010-04-09,St. Paul,St. Louis
2010-04-09,Pittsburgh,"Washington, D.C."
2010-04-09,Indianapolis,Detroit
2010-04-09,Winnipeg,Chicago
2010-04-09,New York,Boston
2010-04-09,Montreal,New Haven
2010-04-09,Philadelphia,Toronto
2010-04-09,Akron,Columbus
2010-04-10,St. Paul,St. Louis
2010-04-10,Pittsburgh,"Washington, D.C."
2010-04-10,Indianapolis,Detroit
2010-04-10,Winnipeg,Chicago
2010-04-10,New York,Boston
2010-04-10,Montreal,New Haven
2010-04-10,Philadelphia,Toronto
2010-04-10,Akron,Columbus
2010-04-11,Akron,Indianapolis
2010-04-11,New York,Montreal
2010-04-11,St. Louis,Chicago
2010-04-11,Winnipeg,St. Paul
2010-04-11,Philadelphia,"Washington, D.C."
2010-04-11,Toronto,Pittsburgh
2010-04-11,New Haven,Boston
2010-04-11,Columbus,Detroit
2010-04-12,Akron,Indianapolis
2010-04-12,New York,Montreal
2010-04-12,St. Louis,Chicago
2010-04-12,Winnipeg,St. Paul
2010-04-12,Philadelphia,"Washington, D.C."
2010-04-12,Toronto,Pittsburgh
2010-04-12,New Haven,Boston
2010-04-12,Columbus,Detroit
2010-04-13,Akron,Indianapolis
2010-04-13,New York,Montreal
2010-04-13,St. Louis,Chicago
2010-04-13,Winnipeg,St. Paul
2010-04-13,Philadelphia,"Washington, D.C."
2010-04-13,Toronto,Pittsburgh
2010-04-13,New Haven,Boston
2010-04-13,Columbus,Detroit
2010-04-14,Akron,Detroit
2010-04-14,"Washington, D.C.",Toronto
2010-04-14,St. Paul,Winnipeg
2010-04-14,Boston,Montreal
2010-04-14,Indianapolis,Columbus
2010-04-15,Philadelphia,Pittsburgh
2010-04-15,Chicago,St. Louis
2010-04-15,New Haven,New York
2010-04-15,Akron,Detroit
2010-04-15,"Washington, D.C.",Toronto
2010-04-15,St. Paul,Winnipeg
2010-04-15,Boston,Montreal
2010-04-15,Indianapolis,Columbus
2010-04-16,Philadelphia,Pittsburgh
2010-04-16,Chicago,St. Louis
2010-04-16,New Haven,New York
2010-04-16,Akron,Detroit
2010-04-16,"Washington, D.C.",Toronto
2010-04-16,St. Paul,Winnipeg
2010-04-16,Boston,Montreal
2010-04-16,Indianapolis,Columbus
2010-04-17,Philadelphia,Pittsburgh
2010-04-17,Chicago,St. Louis
2010-04-17,New Haven,New York
2010-04-18,"Washington, D.C.",Pittsburgh
2010-04-18,Boston,New York
2010-04-17,Columbus,Akron
2010-04-18,Chicago,Winnipeg
2010-04-18,New Haven,Montreal
2010-04-18,Toronto,Philadelphia
2010-04-18,St. Louis,St. Paul
2010-04-18,Detroit,Indianapolis
2010-04-19,"Washington, D.C.",Pittsburgh
2010-04-19,Boston,New York
2010-04-18,Columbus,Akron
2010-04-19,Chicago,Winnipeg
2010-04-19,New Haven,Montreal
2010-04-19,Toronto,Philadelphia
2010-04-19,St. Louis,St. Paul
2010-04-19,Detroit,Indianapolis
2010-04-20,"Washington, D.C.",Pittsburgh
2010-04-20,Boston,New York
2010-04-19,Columbus,Akron
2010-04-20,Chicago,Winnipeg
2010-04-20,New Haven,Montreal
2010-04-20,Toronto,Philadelphia
2010-04-20,St. Louis,St. Paul
2010-04-20,Detroit,Indianapolis
2010-04-21,St. Louis,New Haven
2010-04-21,Indianapolis,"Washington, D.C."
2010-04-21,Pittsburgh,Akron
2010-04-21,Columbus,Toronto
2010-04-21,Boston,St. Paul
2010-04-21,Winnipeg,New York
2010-04-21,Montreal,Chicago
2010-04-21,Detroit,Philadelphia
2010-04-22,St. Louis,New Haven
2010-04-22,Indianapolis,"Washington, D.C."
2010-04-22,Pittsburgh,Akron
2010-04-22,Columbus,Toronto
2010-04-22,Boston,St. Paul
2010-04-22,Winnipeg,New York
2010-04-22,Montreal,Chicago
2010-04-22,Detroit,Philadelphia
2010-04-23,St. Louis,New Haven
2010-04-23,Indianapolis,"Washington, D.C."
2010-04-23,Pittsburgh,Akron
2010-04-23,Columbus,Toronto
2010-04-23,Boston,St. Paul
2010-04-23,Winnipeg,New York
2010-04-23,Montreal,Chicago
2010-04-23,Detroit,Philadelphia
2010-04-24,Indianapolis,Pittsburgh
2010-04-24,Boston,Chicago
2010-04-24,Toronto,Akron
2010-04-24,New York,St. Louis
2010-04-24,"Washington, D.C.",Columbus
2010-04-25,Montreal,St. Paul
2010-04-25,Philadelphia,Detroit
2010-04-25,New Haven,Winnipeg
2010-04-25,Indianapolis,Pittsburgh
2010-04-25,Boston,Chicago
2010-04-25,Toronto,Akron
2010-04-25,New York,St. Louis
2010-04-25,"Washington, D.C.",Columbus
2010-04-26,Montreal,St. Paul
2010-04-26,Philadelphia,Detroit
2010-04-26,New Haven,Winnipeg
2010-04-26,Indianapolis,Pittsburgh
2010-04-26,Boston,Chicago
2010-04-26,Toronto,Akron
2010-04-26,New York,St. Louis
2010-04-26,"Washington, D.C.",Columbus
2010-04-27,Montreal,St. Paul
2010-04-27,Philadelphia,Detroit
2010-04-27,New Haven,Winnipeg
2010-04-27,New York,Chicago
2010-04-27,"Washington, D.C.",Akron
2010-04-28,Montreal,St. Louis
2010-04-27,Toronto,Columbus
2010-04-28,New Haven,St. Paul
2010-04-28,Pittsburgh,Detroit
2010-04-28,Boston,Winnipeg
2010-04-28,Philadelphia,Indianapolis
2010-04-28,New York,Chicago
2010-04-28,"Washington, D.C.",Akron
2010-04-29,Montreal,St. Louis
2010-04-28,Toronto,Columbus
2010-04-29,New Haven,St. Paul
2010-04-29,Pittsburgh,Detroit
2010-04-29,Boston,Winnipeg
2010-04-29,Philadelphia,Indianapolis
2010-04-29,New York,Chicago
2010-04-29,"Washington, D.C.",Akron
2010-04-30,Montreal,St. Louis
2010-04-29,Toronto,Columbus
2010-04-30,New Haven,St. Paul
2010-04-30,Pittsburgh,Detroit
2010-04-30,Boston,Winnipeg
2010-04-30,Philadelphia,Indianapolis
2010-05-01,St. Louis,Boston
2010-05-01,New Haven,Chicago
2010-05-01,"Washington, D.C.",Detroit
2010-05-01,Pittsburgh,Indianapolis
2010-04-30,Akron,Toronto
2010-05-01,Winnipeg,Montreal
2010-05-01,Philadelphia,Columbus
2010-05-01,St. Paul,New York
2010-05-02,St. Louis,Boston
2010-05-02,New Haven,Chicago
2010-05-02,"Washington, D.C.",Detroit
2010-05-02,Pittsburgh,Indianapolis
2010-05-01,Akron,Toronto
2010-05-02,Winnipeg,Montreal
2010-05-02,Philadelphia,Columbus
2010-05-02,St. Paul,New York
2010-05-03,St. Louis,Boston
2010-05-03,New Haven,Chicago
2010-05-03,"Washington, D.C.",Detroit
2010-05-03,Pittsburgh,Indianapolis
2010-05-02,Akron,Toronto
2010-05-03,Winnipeg,Montreal
2010-05-03,Philadelphia,Columbus
2010-05-03,St. Paul,New York
2010-05-04,,
2010-05-05,,
2010-05-06,,
2010-05-07,St. Paul,Akron
2010-05-07,Philadelphia,Boston
2010-05-07,Chicago,Columbus
