Date,Home,Away
2010-04-01,Philadelphia,"Washington, D.C."
2010-04-01,New Haven,Boston
2010-04-01,Montreal,New York
2010-04-01,Akron,Detroit
2010-04-01,St. Louis,Chicago
2010-04-02,St. Paul,Winnipeg
2010-04-02,Toronto,Pittsburgh
2010-04-02,Indianapolis,Columbus
2010-04-02,Philadelphia,"Washington, D.C."
2010-04-02,New Haven,Boston
2010-04-02,Montreal,New York
2010-04-02,Akron,Detroit
2010-04-02,St. Louis,Chicago
2010-04-03,St. Paul,Winnipeg
2010-04-03,Toronto,Pittsburgh
2010-04-03,Indianapolis,Columbus
2010-04-03,Philadelphia,"Washington, D.C."
2010-04-03,New Haven,Boston
2010-04-03,Montreal,New York
2010-04-03,Akron,Detroit
2010-04-03,St. Louis,Chicago
2010-04-04,St. Paul,Winnipeg
2010-04-04,Toronto,Pittsburgh
2010-04-04,Indianapolis,Columbus
2010-04-05,Indianapolis,Detroit
2010-04-04,New York,Montreal
2010-04-05,Chicago,Winnipeg
2010-04-05,"Washington, D.C.",Pittsburgh
2010-04-04,Boston,New Haven
2010-04-05,St. Louis,St. Paul
2010-04-05,Toronto,Philadelphia
2010-04-05,Akron,Columbus
2010-04-06,Indianapolis,Detroit
2010-04-05,New York,Montreal
2010-04-06,Chicago,Winnipeg
2010-04-06,"Washington, D.C.",Pittsburgh
2010-04-05,Boston,New Haven
2010-04-06,St. Louis,St. Paul
2010-04-06,Toronto,Philadelphia
2010-04-06,Akron,Columbus
2010-04-07,Indianapolis,Detroit
2010-04-06,New York,Montreal
2010-04-07,Chicago,Winnipeg
2010-04-07,"Washington, D.C.",Pittsburgh
2010-04-06,Boston,New Haven
2010-04-07,St. Louis,St. Paul
2010-04-07,Toronto,Philadelphia
2010-04-07,Akron,Columbus
2010-04-08,Pittsburgh,Toronto
2010-04-07,Montreal,New Haven
2010-04-08,Chicago,St. Louis
2010-04-08,Akron,Indianapolis
2010-04-08,Columbus,Detroit
2010-04-08,Boston,New York
2010-04-08,Winnipeg,St. Paul
2010-04-08,"Washington, D.C.",Philadelphia
2010-04-09,Pittsburgh,Toronto
2010-04-08,Montreal,New Haven
2010-04-09,Chicago,St. Louis
2010-04-09,Akron,Indianapolis
2010-04-09,Columbus,Detroit
2010-04-09,Boston,New York
2010-04-09,Winnipeg,St. Paul
2010-04-09,"Washington, D.C.",Philadelphia
2010-04-10,Pittsburgh,Toronto
2010-04-09,Montreal,New Haven
2010-04-10,Chicago,St. Louis
2010-04-10,Akron,Indianapolis
2010-04-10,Columbus,Detroit
2010-04-10,Boston,New York
2010-04-10,Winnipeg,St. Paul
2010-04-10,"Washington, D.C.",Philadelphia
