Date,Home,Away
2010-04-01,Columbus,Indianapolis
2010-04-01,Montreal,New Haven
2010-04-01,Akron,Detroit
2010-04-01,Philadelphia,"Washington, D.C."
2010-04-01,Winnipeg,St. Paul
2010-04-02,Pittsburgh,Toronto
2010-04-02,St. Louis,Chicago
2010-04-02,New York,Boston
2010-04-02,Columbus,Indianapolis
2010-04-02,Montreal,New Haven
2010-04-02,Akron,Detroit
2010-04-02,Philadelphia,"Washington, D.C."
2010-04-02,Winnipeg,St. Paul
2010-04-03,Pittsburgh,Toronto
2010-04-03,St. Louis,Chicago
2010-04-03,New York,Boston
2010-04-03,Columbus,Indianapolis
2010-04-03,Montreal,New Haven
2010-04-03,Akron,Detroit
2010-04-03,Philadelphia,"Washington, D.C."
2010-04-03,Winnipeg,St. Paul
2010-04-04,Pittsburgh,Toronto
2010-04-04,St. Louis,Chicago
2010-04-04,New York,Boston
2010-04-05,Montreal,Boston
2010-04-04,St. Paul,Winnipeg
2010-04-05,Toronto,"Washington, D.C."
2010-04-04,Detroit,Columbus
2010-04-05,Chicago,St. Louis
2010-04-05,Pittsburgh,Philadelphia
2010-04-05,New Haven,New York
2010-04-05,Akron,Indianapolis
2010-04-06,Montreal,Boston
2010-04-05,St. Paul,Winnipeg
2010-04-06,Toronto,"Washington, D.C."
2010-04-05,Detroit,Columbus
2010-04-06,Chicago,St. Louis
2010-04-06,Pittsburgh,Philadelphia
2010-04-06,New Haven,New York
2010-04-06,Akron,Indianapolis
2010-04-07,Montreal,Boston
2010-04-06,St. Paul,Winnipeg
2010-04-07,Toronto,"Washington, D.C."
2010-04-06,Detroit,Columbus
2010-04-07,Chicago,St. Louis
2010-04-07,Pittsburgh,Philadelphia
2010-04-07,New Haven,New York
2010-04-07,Akron,Indianapolis
2010-04-07,Columbus,Detroit
2010-04-08,Toronto,Pittsburgh
2010-04-08,Boston,New York
2010-04-08,Indianapolis,Akron
2010-04-08,St. Paul,Chicago
2010-04-08,"Washington, D.C.",Philadelphia
2010-04-08,New Haven,Montreal
2010-04-08,Winnipeg,St. Louis
2010-04-08,Columbus,Detroit
2010-04-09,Toronto,Pittsburgh
2010-04-09,Boston,New York
2010-04-09,Indianapolis,Akron
