Date,Home,Away
2010-04-01,Atlanta,Birmingham
2010-04-01,Denver,Seattle
2010-04-01,Dallas,Merida
2010-04-01,Vancouver,Calgary
2010-04-01,Oakland,Los Angeles
2010-04-02,Nashville,Charlotte
2010-04-02,Monterrey,San Antonio
2010-04-02,Tijuana,Phoenix
2010-04-02,Atlanta,Birmingham
2010-04-02,Denver,Seattle
2010-04-02,Dallas,Merida
2010-04-02,Vancouver,Calgary
2010-04-02,Oakland,Los Angeles
2010-04-03,Nashville,Charlotte
2010-04-03,Monterrey,San Antonio
2010-04-03,Tijuana,Phoenix
2010-04-03,Atlanta,Birmingham
2010-04-03,Denver,Seattle
2010-04-03,Dallas,Merida
2010-04-03,Vancouver,Calgary
2010-04-03,Oakland,Los Angeles
2010-04-04,Nashville,Charlotte
2010-04-04,Monterrey,San Antonio
2010-04-04,Tijuana,Phoenix
2010-04-05,Phoenix,Los Angeles
2010-04-05,Tijuana,Oakland
2010-04-05,Dallas,San Antonio
2010-04-04,Birmingham,Atlanta
2010-04-04,Seattle,Vancouver
2010-04-05,Denver,Calgary
2010-04-05,Charlotte,Nashville
2010-04-05,Monterrey,Merida
2010-04-06,Phoenix,Los Angeles
2010-04-06,Tijuana,Oakland
2010-04-06,Dallas,San Antonio
2010-04-05,Birmingham,Atlanta
2010-04-05,Seattle,Vancouver
2010-04-06,Denver,Calgary
2010-04-06,Charlotte,Nashville
2010-04-06,Monterrey,Merida
2010-04-07,Phoenix,Los Angeles
2010-04-07,Tijuana,Oakland
2010-04-07,Dallas,San Antonio
2010-04-06,Birmingham,Atlanta
2010-04-06,Seattle,Vancouver
2010-04-07,Denver,Calgary
2010-04-07,Charlotte,Nashville
2010-04-07,Monterrey,Merida
2010-04-08,Phoenix,Tijuana
2010-04-08,Atlanta,Nashville
2010-04-08,Merida,Monterrey
2010-04-08,Calgary,Denver
2010-04-08,Charlotte,Birmingham
2010-04-08,Vancouver,Seattle
2010-04-08,San Antonio,Dallas
2010-04-08,Los Angeles,Oakland
2010-04-09,Phoenix,Tijuana
2010-04-09,Atlanta,Nashville
2010-04-09,Merida,Monterrey
2010-04-09,Calgary,Denver
2010-04-09,Charlotte,Birmingham
2010-04-09,Vancouver,Seattle
2010-04-09,San Antonio,Dallas
2010-04-09,Los Angeles,Oakland
2010-04-10,Phoenix,Tijuana
2010-04-10,Atlanta,Nashville
2010-04-10,Merida,Monterrey
2010-04-10,Calgary,Denver
2010-04-10,Charlotte,Birmingham
2010-04-10,Vancouver,Seattle
2010-04-10,San Antonio,Dallas
2010-04-10,Los Angeles,Oakland
2010-04-11,Los Angeles,Phoenix
2010-04-11,Vancouver,Denver
2010-04-11,San Antonio,Merida
2010-04-11,Birmingham,Charlotte
2010-04-11,Monterrey,Dallas
2010-04-11,Nashville,Atlanta
2010-04-11,Calgary,Seattle
2010-04-11,Oakland,Tijuana
2010-04-12,Los Angeles,Phoenix
2010-04-12,Vancouver,Denver
2010-04-12,San Antonio,Merida
2010-04-12,Birmingham,Charlotte
2010-04-12,Monterrey,Dallas
2010-04-12,Nashville,Atlanta
2010-04-12,Calgary,Seattle
2010-04-12,Oakland,Tijuana
2010-04-13,Los Angeles,Phoenix
2010-04-13,Vancouver,Denver
2010-04-13,San Antonio,Merida
2010-04-13,Birmingham,Charlotte
2010-04-13,Monterrey,Dallas
2010-04-13,Nashville,Atlanta
2010-04-13,Calgary,Seattle
2010-04-13,Oakland,Tijuana
2010-04-14,Atlanta,Charlotte
2010-04-14,Merida,Dallas
2010-04-14,Calgary,Vancouver
2010-04-14,Nashville,Birmingham
2010-04-14,Los Angeles,Tijuana
2010-04-15,Phoenix,Oakland
2010-04-15,San Antonio,Monterrey
2010-04-15,Seattle,Denver
2010-04-15,Atlanta,Charlotte
2010-04-15,Merida,Dallas
2010-04-15,Calgary,Vancouver
2010-04-15,Nashville,Birmingham
2010-04-15,Los Angeles,Tijuana
2010-04-16,Phoenix,Oakland
2010-04-16,San Antonio,Monterrey
2010-04-16,Seattle,Denver
2010-04-16,Atlanta,Charlotte
2010-04-16,Merida,Dallas
2010-04-16,Calgary,Vancouver
2010-04-16,Nashville,Birmingham
2010-04-16,Los Angeles,Tijuana
2010-04-17,Phoenix,Oakland
2010-04-17,San Antonio,Monterrey
2010-04-17,Seattle,Denver
2010-04-17,Birmingham,Nashville
2010-04-17,Charlotte,Atlanta
2010-04-17,Tijuana,Los Angeles
2010-04-18,Oakland,Phoenix
2010-04-18,Denver,Vancouver
2010-04-18,Merida,San Antonio
2010-04-18,Dallas,Monterrey
2010-04-18,Seattle,Calgary
2010-04-18,Birmingham,Nashville
2010-04-18,Charlotte,Atlanta
2010-04-18,Tijuana,Los Angeles
2010-04-19,Oakland,Phoenix
2010-04-19,Denver,Vancouver
2010-04-19,Merida,San Antonio
2010-04-19,Dallas,Monterrey
2010-04-19,Seattle,Calgary
2010-04-19,Birmingham,Nashville
2010-04-19,Charlotte,Atlanta
2010-04-19,Tijuana,Los Angeles
2010-04-20,Oakland,Phoenix
2010-04-20,Denver,Vancouver
