Date,Home,Away
2010-04-01,Oakland,Los Angeles
2010-04-01,Nashville,Atlanta
2010-04-01,Merida,Dallas
2010-04-01,Denver,Seattle
2010-04-01,Monterrey,San Antonio
2010-04-02,Vancouver,Calgary
2010-04-02,Phoenix,Tijuana
2010-04-02,Birmingham,Charlotte
2010-04-02,Oakland,Los Angeles
2010-04-02,Nashville,Atlanta
2010-04-02,Merida,Dallas
2010-04-02,Denver,Seattle
2010-04-02,Monterrey,San Antonio
2010-04-03,Vancouver,Calgary
2010-04-03,Phoenix,Tijuana
2010-04-03,Birmingham,Charlotte
2010-04-03,Oakland,Los Angeles
2010-04-03,Nashville,Atlanta
2010-04-03,Merida,Dallas
2010-04-03,Denver,Seattle
2010-04-03,Monterrey,San Antonio
2010-04-04,Vancouver,Calgary
2010-04-04,Phoenix,Tijuana
2010-04-04,Birmingham,Charlotte
2010-04-04,Merida,Monterrey
2010-04-05,Calgary,Vancouver
2010-04-05,Oakland,Phoenix
2010-04-05,Nashville,Charlotte
2010-04-04,Seattle,Denver
2010-04-05,Atlanta,Birmingham
2010-04-05,Dallas,San Antonio
2010-04-05,Los Angeles,Tijuana
2010-04-05,Merida,Monterrey
2010-04-06,Calgary,Vancouver
2010-04-06,Oakland,Phoenix
2010-04-06,Nashville,Charlotte
2010-04-05,Seattle,Denver
2010-04-06,Atlanta,Birmingham
2010-04-06,Dallas,San Antonio
2010-04-06,Los Angeles,Tijuana
2010-04-06,Merida,Monterrey
2010-04-07,Calgary,Vancouver
2010-04-07,Oakland,Phoenix
2010-04-07,Nashville,Charlotte
2010-04-06,Seattle,Denver
2010-04-07,Atlanta,Birmingham
2010-04-07,Dallas,San Antonio
2010-04-07,Los Angeles,Tijuana
2010-04-08,Los Angeles,Phoenix
2010-04-08,Merida,San Antonio
2010-04-08,Calgary,Seattle
2010-04-08,Atlanta,Charlotte
2010-04-08,Monterrey,Dallas
2010-04-08,Nashville,Birmingham
2010-04-08,Vancouver,Denver
2010-04-08,Tijuana,Oakland
2010-04-09,Los Angeles,Phoenix
2010-04-09,Merida,San Antonio
2010-04-09,Calgary,Seattle
2010-04-09,Atlanta,Charlotte
2010-04-09,Monterrey,Dallas
2010-04-09,Nashville,Birmingham
2010-04-09,Vancouver,Denver
2010-04-09,Tijuana,Oakland
2010-04-10,Los Angeles,Phoenix
2010-04-10,Merida,San Antonio
2010-04-10,Calgary,Seattle
2010-04-10,Atlanta,Charlotte
2010-04-10,Monterrey,Dallas
2010-04-10,Nashville,Birmingham
2010-04-10,Vancouver,Denver
2010-04-10,Tijuana,Oakland
2010-04-11,Charlotte,Atlanta
2010-04-11,Tijuana,Phoenix
2010-04-11,Denver,Calgary
2010-04-11,Dallas,Merida
2010-04-11,Los Angeles,Oakland
2010-04-11,Seattle,Vancouver
2010-04-11,San Antonio,Monterrey
2010-04-11,Birmingham,Nashville
2010-04-12,Charlotte,Atlanta
2010-04-12,Tijuana,Phoenix
2010-04-12,Denver,Calgary
2010-04-12,Dallas,Merida
2010-04-12,Los Angeles,Oakland
2010-04-12,Seattle,Vancouver
2010-04-12,San Antonio,Monterrey
2010-04-12,Birmingham,Nashville
2010-04-13,Charlotte,Atlanta
2010-04-13,Tijuana,Phoenix
2010-04-13,Denver,Calgary
