Date,Home,Away
2010-04-01,Boston,New York
2010-04-01,Detroit,Indianapolis
2010-04-01,Winnipeg,Chicago
2010-04-01,Montreal,New Haven
2010-04-01,St. Louis,St. Paul
2010-04-02,Philadelphia,"Washington, D.C."
2010-04-02,Pittsburgh,Toronto
2010-04-02,Akron,Columbus
2010-04-02,Boston,New York
2010-04-02,Detroit,Indianapolis
2010-04-02,Winnipeg,Chicago
2010-04-02,Montreal,New Haven
2010-04-02,St. Louis,St. Paul
2010-04-03,Philadelphia,"Washington, D.C."
2010-04-03,Pittsburgh,Toronto
2010-04-03,Akron,Columbus
2010-04-03,Boston,New York
2010-04-03,Detroit,Indianapolis
2010-04-03,Winnipeg,Chicago
2010-04-03,Montreal,New Haven
2010-04-03,St. Louis,St. Paul
2010-04-04,Philadelphia,"Washington, D.C."
2010-04-04,Pittsburgh,Toronto
2010-04-04,Akron,Columbus
2010-04-04,Chicago,St. Louis
2010-04-05,Indianapolis,Akron
2010-04-04,New Haven,Montreal
2010-04-05,Philadelphia,Toronto
2010-04-04,St. Paul,Winnipeg
2010-04-05,Columbus,Detroit
2010-04-05,"Washington, D.C.",Pittsburgh
2010-04-05,New York,Boston
2010-04-05,Chicago,St. Louis
2010-04-06,Indianapolis,Akron
2010-04-05,New Haven,Montreal
2010-04-06,Philadelphia,Toronto
2010-04-05,St. Paul,Winnipeg
2010-04-06,Columbus,Detroit
2010-04-06,"Washington, D.C.",Pittsburgh
2010-04-06,New York,Boston
2010-04-06,Chicago,St. Louis
2010-04-07,Indianapolis,Akron
2010-04-06,New Haven,Montreal
2010-04-07,Philadelphia,Toronto
2010-04-06,St. Paul,Winnipeg
2010-04-07,Columbus,Detroit
2010-04-07,"Washington, D.C.",Pittsburgh
2010-04-07,New York,Boston
2010-04-07,St. Paul,St. Louis
2010-04-08,Boston,Montreal
2010-04-08,"Washington, D.C.",Toronto
2010-04-08,Columbus,Akron
2010-04-08,Pittsburgh,Philadelphia
2010-04-08,New York,New Haven
2010-04-08,Indianapolis,Detroit
2010-04-08,Chicago,Winnipeg
2010-04-08,St. Paul,St. Louis
2010-04-09,Boston,Montreal
2010-04-09,"Washington, D.C.",Toronto
2010-04-09,Columbus,Akron
2010-04-09,Pittsburgh,Philadelphia
2010-04-09,New York,New Haven
2010-04-09,Indianapolis,Detroit
2010-04-09,Chicago,Winnipeg
2010-04-09,St. Paul,St. Louis
2010-04-10,Boston,Montreal
2010-04-10,"Washington, D.C.",Toronto
2010-04-10,Columbus,Akron
2010-04-10,Pittsburgh,Philadelphia
2010-04-10,New York,New Haven
2010-04-10,Indianapolis,Detroit
2010-04-10,Chicago,Winnipeg
2010-04-11,St. Louis,Chicago
2010-04-11,Montreal,New York
2010-04-11,Columbus,Indianapolis
2010-04-11,Boston,New Haven
2010-04-11,Akron,Detroit
2010-04-11,Toronto,Philadelphia
2010-04-11,Pittsburgh,"Washington, D.C."
2010-04-11,Winnipeg,St. Paul
2010-04-12,St. Louis,Chicago
2010-04-12,Montreal,New York
2010-04-12,Columbus,Indianapolis
2010-04-12,Boston,New Haven
2010-04-12,Akron,Detroit
2010-04-12,Toronto,Philadelphia
2010-04-12,Pittsburgh,"Washington, D.C."
2010-04-12,Winnipeg,St. Paul
2010-04-13,St. Louis,Chicago
2010-04-13,Montreal,New York
2010-04-13,Columbus,Indianapolis
2010-04-13,Boston,New Haven
2010-04-13,Akron,Detroit
2010-04-13,Toronto,Philadelphia
2010-04-13,Pittsburgh,"Washington, D.C."
2010-04-13,Winnipeg,St. Paul
2010-04-14,St. Louis,Winnipeg
2010-04-14,Toronto,Pittsburgh
2010-04-14,St. Paul,Chicago
2010-04-14,Detroit,Akron
2010-04-14,New Haven,New York
2010-04-15,"Washington, D.C.",Philadelphia
2010-04-15,Montreal,Boston
2010-04-15,Indianapolis,Columbus
2010-04-15,St. Louis,Winnipeg
2010-04-15,Toronto,Pittsburgh
2010-04-15,St. Paul,Chicago
2010-04-15,Detroit,Akron
2010-04-15,New Haven,New York
2010-04-16,"Washington, D.C.",Philadelphia
2010-04-16,Montreal,Boston
2010-04-16,Indianapolis,Columbus
2010-04-16,St. Louis,Winnipeg
2010-04-16,Toronto,Pittsburgh
2010-04-16,St. Paul,Chicago
2010-04-16,Detroit,Akron
2010-04-16,New Haven,New York
2010-04-17,"Washington, D.C.",Philadelphia
2010-04-17,Montreal,Boston
2010-04-17,Indianapolis,Columbus
2010-04-17,Chicago,St. Paul
