Date,Home,Away
2010-04-01,Detroit,Columbus
2010-04-01,Chicago,St. Paul
2010-04-01,New York,Montreal
2010-04-01,New Haven,Boston
2010-04-01,Philadelphia,"Washington, D.C."
2010-04-02,Indianapolis,Akron
2010-04-02,St. Louis,Winnipeg
2010-04-02,Pittsburgh,Toronto
2010-04-02,Detroit,Columbus
2010-04-02,Chicago,St. Paul
2010-04-02,New York,Montreal
2010-04-02,New Haven,Boston
2010-04-02,Philadelphia,"Washington, D.C."
2010-04-03,Indianapolis,Akron
2010-04-03,St. Louis,Winnipeg
2010-04-03,Pittsburgh,Toronto
2010-04-03,Detroit,Columbus
2010-04-03,Chicago,St. Paul
2010-04-03,New York,Montreal
2010-04-03,New Haven,Boston
2010-04-03,Philadelphia,"Washington, D.C."
2010-04-04,Indianapolis,Akron
2010-04-04,St. Louis,Winnipeg
2010-04-04,Pittsburgh,Toronto
2010-04-05,Toronto,Philadelphia
2010-04-04,New Haven,New York
2010-04-05,Indianapolis,Columbus
2010-04-05,Detroit,Akron
2010-04-05,St. Paul,Winnipeg
2010-04-05,Chicago,St. Louis
2010-04-05,"Washington, D.C.",Pittsburgh
2010-04-05,Montreal,Boston
2010-04-06,Toronto,Philadelphia
2010-04-05,New Haven,New York
2010-04-06,Indianapolis,Columbus
2010-04-06,Detroit,Akron
2010-04-06,St. Paul,Winnipeg
2010-04-06,Chicago,St. Louis
2010-04-06,"Washington, D.C.",Pittsburgh
2010-04-06,Montreal,Boston
2010-04-07,Toronto,Philadelphia
2010-04-06,New Haven,New York
2010-04-07,Indianapolis,Columbus
2010-04-07,Detroit,Akron
2010-04-07,St. Paul,Winnipeg
2010-04-07,Chicago,St. Louis
2010-04-07,"Washington, D.C.",Pittsburgh
2010-04-07,Montreal,Boston
2010-04-07,New York,New Haven
2010-04-08,Akron,Detroit
2010-04-08,Pittsburgh,Philadelphia
2010-04-08,Boston,Montreal
2010-04-08,St. Paul,Chicago
2010-04-08,Toronto,"Washington, D.C."
2010-04-08,Winnipeg,St. Louis
2010-04-08,Columbus,Indianapolis
2010-04-08,New York,New Haven
2010-04-09,Akron,Detroit
2010-04-09,Pittsburgh,Philadelphia
2010-04-09,Boston,Montreal
2010-04-09,St. Paul,Chicago
2010-04-09,Toronto,"Washington, D.C."
2010-04-09,Winnipeg,St. Louis
2010-04-09,Columbus,Indianapolis
2010-04-09,New York,New Haven
2010-04-10,Akron,Detroit
2010-04-10,Pittsburgh,Philadelphia
2010-04-10,Boston,Montreal
2010-04-10,St. Paul,Chicago
2010-04-10,Toronto,"Washington, D.C."
2010-04-10,Winnipeg,St. Louis
2010-04-10,Columbus,Indianapolis
2010-04-11,St. Paul,St. Louis
2010-04-11,Pittsburgh,"Washington, D.C."
2010-04-11,New Haven,Montreal
2010-04-11,Detroit,Indianapolis
2010-04-11,Chicago,Winnipeg
2010-04-11,Columbus,Akron
2010-04-11,Philadelphia,Toronto
2010-04-11,Boston,New York
2010-04-12,St. Paul,St. Louis
2010-04-12,Pittsburgh,"Washington, D.C."
2010-04-12,New Haven,Montreal
2010-04-12,Detroit,Indianapolis
2010-04-12,Chicago,Winnipeg
2010-04-12,Columbus,Akron
2010-04-12,Philadelphia,Toronto
2010-04-12,Boston,New York
2010-04-13,St. Paul,St. Louis
2010-04-13,Pittsburgh,"Washington, D.C."
2010-04-13,New Haven,Montreal
2010-04-13,Detroit,Indianapolis
2010-04-13,Chicago,Winnipeg
2010-04-13,Columbus,Akron
2010-04-13,Philadelphia,Toronto
2010-04-13,Boston,New York
2010-04-14,New York,Boston
2010-04-14,Akron,Columbus
2010-04-14,St. Louis,St. Paul
2010-04-14,"Washington, D.C.",Toronto
2010-04-14,Winnipeg,Chicago
2010-04-15,Montreal,New Haven
2010-04-15,Indianapolis,Detroit
2010-04-15,Philadelphia,Pittsburgh
2010-04-15,New York,Boston
2010-04-15,Akron,Columbus
2010-04-15,St. Louis,St. Paul
2010-04-15,"Washington, D.C.",Toronto
2010-04-15,Winnipeg,Chicago
2010-04-16,Montreal,New Haven
2010-04-16,Indianapolis,Detroit
2010-04-16,Philadelphia,Pittsburgh
2010-04-16,New York,Boston
2010-04-16,Akron,Columbus
2010-04-16,St. Louis,St. Paul
2010-04-16,"Washington, D.C.",Toronto
2010-04-16,Winnipeg,Chicago
2010-04-17,Montreal,New Haven
2010-04-17,Indianapolis,Detroit
2010-04-17,Philadelphia,Pittsburgh
2010-04-18,Akron,Indianapolis
2010-04-17,St. Louis,Chicago
2010-04-18,Montreal,New York
2010-04-18,Boston,New Haven
2010-04-18,"Washington, D.C.",Philadelphia
2010-04-18,Toronto,Pittsburgh
2010-04-18,Columbus,Detroit
2010-04-18,Winnipeg,St. Paul
2010-04-19,Akron,Indianapolis
2010-04-18,St. Louis,Chicago
2010-04-19,Montreal,New York
2010-04-19,Boston,New Haven
2010-04-19,"Washington, D.C.",Philadelphia
2010-04-19,Toronto,Pittsburgh
2010-04-19,Columbus,Detroit
2010-04-19,Winnipeg,St. Paul
2010-04-20,Akron,Indianapolis
2010-04-19,St. Louis,Chicago
2010-04-20,Montreal,New York
2010-04-20,Boston,New Haven
2010-04-20,"Washington, D.C.",Philadelphia
2010-04-20,Toronto,Pittsburgh
2010-04-20,Columbus,Detroit
2010-04-20,Winnipeg,St. Paul
2010-04-21,New Haven,Winnipeg
2010-04-21,Chicago,Montreal
2010-04-21,Pittsburgh,Akron
2010-04-21,New York,St. Louis
2010-04-21,Detroit,"Washington, D.C."
2010-04-21,Indianapolis,Toronto
2010-04-21,Boston,St. Paul
2010-04-21,Philadelphia,Columbus
2010-04-22,New Haven,Winnipeg
2010-04-22,Chicago,Montreal
2010-04-22,Pittsburgh,Akron
2010-04-22,New York,St. Louis
2010-04-22,Detroit,"Washington, D.C."
2010-04-22,Indianapolis,Toronto
2010-04-22,Boston,St. Paul
2010-04-22,Philadelphia,Columbus
2010-04-23,New Haven,Winnipeg
2010-04-23,Chicago,Montreal
2010-04-23,Pittsburgh,Akron
2010-04-23,New York,St. Louis
2010-04-23,Detroit,"Washington, D.C."
2010-04-23,Indianapolis,Toronto
2010-04-23,Boston,St. Paul
2010-04-23,Philadelphia,Columbus
2010-04-24,Montreal,Chicago
2010-04-24,Indianapolis,Philadelphia
2010-04-24,Winnipeg,New York
2010-04-24,Columbus,Toronto
2010-04-24,St. Paul,New Haven
2010-04-25,"Washington, D.C.",Akron
2010-04-25,St. Louis,Boston
2010-04-25,Detroit,Pittsburgh
2010-04-25,Montreal,Chicago
2010-04-25,Indianapolis,Philadelphia
2010-04-25,Winnipeg,New York
2010-04-25,Columbus,Toronto
2010-04-25,St. Paul,New Haven
2010-04-26,"Washington, D.C.",Akron
2010-04-26,St. Louis,Boston
2010-04-26,Detroit,Pittsburgh
2010-04-26,Montreal,Chicago
2010-04-26,Indianapolis,Philadelphia
2010-04-26,Winnipeg,New York
2010-04-26,Columbus,Toronto
2010-04-26,St. Paul,New Haven
2010-04-27,"Washington, D.C.",Akron
2010-04-27,St. Louis,Boston
2010-04-27,Detroit,Pittsburgh
2010-04-28,Columbus,Pittsburgh
2010-04-28,Boston,Chicago
2010-04-27,New Haven,St. Paul
2010-04-28,Philadelphia,Detroit
2010-04-28,"Washington, D.C.",Indianapolis
2010-04-28,Winnipeg,Montreal
2010-04-28,St. Louis,New York
2010-04-28,Toronto,Akron
2010-04-29,Columbus,Pittsburgh
2010-04-29,Boston,Chicago
2010-04-28,New Haven,St. Paul
2010-04-29,Philadelphia,Detroit
2010-04-29,"Washington, D.C.",Indianapolis
2010-04-29,Winnipeg,Montreal
2010-04-29,St. Louis,New York
2010-04-29,Toronto,Akron
2010-04-30,Columbus,Pittsburgh
2010-04-30,Boston,Chicago
2010-04-29,New Haven,St. Paul
2010-04-30,Philadelphia,Detroit
2010-04-30,"Washington, D.C.",Indianapolis
2010-04-30,Winnipeg,Montreal
2010-04-30,St. Louis,New York
2010-04-30,Toronto,Akron
2010-05-01,Montreal,St. Louis
2010-05-01,Pittsburgh,Columbus
2010-05-01,New York,Winnipeg
2010-05-01,Chicago,New Haven
2010-05-01,Philadelphia,Indianapolis
2010-05-01,Akron,Toronto
2010-05-01,"Washington, D.C.",Detroit
2010-05-01,St. Paul,Boston
2010-05-02,Montreal,St. Louis
2010-05-02,Pittsburgh,Columbus
