Date,Home,Away
2010-04-01,Philadelphia,Pittsburgh
2010-04-01,Winnipeg,St. Paul
2010-04-01,Akron,Indianapolis
2010-04-01,Boston,New Haven
2010-04-01,Toronto,"Washington, D.C."
2010-04-02,Detroit,Columbus
2010-04-02,New York,Montreal
2010-04-02,Chicago,St. Louis
2010-04-02,Philadelphia,Pittsburgh
2010-04-02,Winnipeg,St. Paul
2010-04-02,Akron,Indianapolis
2010-04-02,Boston,New Haven
2010-04-02,Toronto,"Washington, D.C."
2010-04-03,Detroit,Columbus
2010-04-03,New York,Montreal
2010-04-03,Chicago,St. Louis
2010-04-03,Philadelphia,Pittsburgh
2010-04-03,Winnipeg,St. Paul
2010-04-03,Akron,Indianapolis
2010-04-03,Boston,New Haven
2010-04-03,Toronto,"Washington, D.C."
2010-04-04,Detroit,Columbus
2010-04-04,New York,Montreal
2010-04-04,Chicago,St. Louis
2010-04-04,Pittsburgh,Toronto
2010-04-05,New York,Boston
2010-04-05,St. Louis,Chicago
2010-04-04,Indianapolis,Akron
2010-04-04,St. Paul,Winnipeg
2010-04-05,New Haven,Montreal
2010-04-05,Columbus,Detroit
2010-04-05,Philadelphia,"Washington, D.C."
2010-04-05,Pittsburgh,Toronto
2010-04-06,New York,Boston
2010-04-06,St. Louis,Chicago
2010-04-05,Indianapolis,Akron
2010-04-05,St. Paul,Winnipeg
2010-04-06,New Haven,Montreal
2010-04-06,Columbus,Detroit
2010-04-06,Philadelphia,"Washington, D.C."
2010-04-06,Pittsburgh,Toronto
2010-04-07,New York,Boston
2010-04-07,St. Louis,Chicago
2010-04-06,Indianapolis,Akron
2010-04-06,St. Paul,Winnipeg
2010-04-07,New Haven,Montreal
2010-04-07,Columbus,Detroit
2010-04-07,Philadelphia,"Washington, D.C."
2010-04-08,Pittsburgh,Philadelphia
2010-04-08,Montreal,New Haven
2010-04-08,Indianapolis,Columbus
2010-04-08,St. Louis,Winnipeg
2010-04-08,Akron,Detroit
2010-04-08,Chicago,St. Paul
2010-04-08,Boston,New York
2010-04-08,"Washington, D.C.",Toronto
2010-04-09,Pittsburgh,Philadelphia
2010-04-09,Montreal,New Haven
2010-04-09,Indianapolis,Columbus
2010-04-09,St. Louis,Winnipeg
2010-04-09,Akron,Detroit
2010-04-09,Chicago,St. Paul
2010-04-09,Boston,New York
2010-04-09,"Washington, D.C.",Toronto
2010-04-10,Pittsburgh,Philadelphia
2010-04-10,Montreal,New Haven
2010-04-10,Indianapolis,Columbus
2010-04-10,St. Louis,Winnipeg
2010-04-10,Akron,Detroit
2010-04-10,Chicago,St. Paul
2010-04-10,Boston,New York
2010-04-10,"Washington, D.C.",Toronto
2010-04-11,St. Paul,Chicago
2010-04-11,Montreal,New York
2010-04-11,Winnipeg,St. Louis
2010-04-11,Indianapolis,Detroit
2010-04-11,"Washington, D.C.",Philadelphia
2010-04-11,Columbus,Akron
2010-04-11,Toronto,Pittsburgh
2010-04-11,New Haven,Boston
2010-04-12,St. Paul,Chicago
2010-04-12,Montreal,New York
2010-04-12,Winnipeg,St. Louis
2010-04-12,Indianapolis,Detroit
2010-04-12,"Washington, D.C.",Philadelphia
2010-04-12,Columbus,Akron
2010-04-12,Toronto,Pittsburgh
2010-04-12,New Haven,Boston
2010-04-13,St. Paul,Chicago
2010-04-13,Montreal,New York
2010-04-13,Winnipeg,St. Louis
2010-04-13,Indianapolis,Detroit
2010-04-13,"Washington, D.C.",Philadelphia
2010-04-13,Columbus,Akron
2010-04-13,Toronto,Pittsburgh
2010-04-13,New Haven,Boston
2010-04-14,Boston,Montreal
2010-04-14,Detroit,Akron
2010-04-14,Winnipeg,Chicago
2010-04-14,Toronto,Philadelphia
2010-04-14,Columbus,Indianapolis
2010-04-15,"Washington, D.C.",Pittsburgh
2010-04-15,New Haven,New York
2010-04-15,St. Paul,St. Louis
2010-04-15,Boston,Montreal
2010-04-15,Detroit,Akron
2010-04-15,Winnipeg,Chicago
2010-04-15,Toronto,Philadelphia
2010-04-15,Columbus,Indianapolis
2010-04-16,"Washington, D.C.",Pittsburgh
2010-04-16,New Haven,New York
2010-04-16,St. Paul,St. Louis
2010-04-16,Boston,Montreal
2010-04-16,Detroit,Akron
2010-04-16,Winnipeg,Chicago
2010-04-16,Toronto,Philadelphia
2010-04-16,Columbus,Indianapolis
2010-04-17,"Washington, D.C.",Pittsburgh
2010-04-17,New Haven,New York
2010-04-17,St. Paul,St. Louis
2010-04-18,New York,New Haven
2010-04-17,Chicago,Winnipeg
2010-04-17,Philadelphia,Toronto
2010-04-18,St. Louis,St. Paul
2010-04-17,Montreal,Boston
2010-04-18,Akron,Columbus
2010-04-18,Pittsburgh,"Washington, D.C."
2010-04-18,Detroit,Indianapolis
