Date,Home,Away
2010-04-01,Calgary,Vancouver
2010-04-01,Los Angeles,Phoenix
2010-04-01,San Antonio,Monterrey
2010-04-01,Charlotte,Nashville
2010-04-01,Denver,Seattle
2010-04-02,Tijuana,Oakland
2010-04-02,Birmingham,Atlanta
2010-04-02,Dallas,Merida
2010-04-02,Calgary,Vancouver
2010-04-02,Los Angeles,Phoenix
2010-04-02,San Antonio,Monterrey
2010-04-02,Charlotte,Nashville
2010-04-02,Denver,Seattle
2010-04-03,Tijuana,Oakland
2010-04-03,Birmingham,Atlanta
2010-04-03,Dallas,Merida
2010-04-03,Calgary,Vancouver
2010-04-03,Los Angeles,Phoenix
2010-04-03,San Antonio,Monterrey
2010-04-03,Charlotte,Nashville
2010-04-03,Denver,Seattle
2010-04-04,Tijuana,Oakland
2010-04-04,Birmingham,Atlanta
2010-04-04,Dallas,Merida
2010-04-05,Birmingham,Charlotte
2010-04-05,Oakland,Los Angeles
2010-04-04,Calgary,Seattle
2010-04-05,San Antonio,Merida
2010-04-05,Tijuana,Phoenix
2010-04-05,Atlanta,Nashville
2010-04-05,Vancouver,Denver
2010-04-05,Monterrey,Dallas
2010-04-06,Birmingham,Charlotte
2010-04-06,Oakland,Los Angeles
2010-04-05,Calgary,Seattle
2010-04-06,San Antonio,Merida
2010-04-06,Tijuana,Phoenix
2010-04-06,Atlanta,Nashville
2010-04-06,Vancouver,Denver
2010-04-06,Monterrey,Dallas
2010-04-07,Birmingham,Charlotte
2010-04-07,Oakland,Los Angeles
2010-04-06,Calgary,Seattle
2010-04-07,San Antonio,Merida
2010-04-07,Tijuana,Phoenix
2010-04-07,Atlanta,Nashville
2010-04-07,Vancouver,Denver
2010-04-07,Monterrey,Dallas
2010-04-08,Vancouver,Calgary
2010-04-08,Oakland,Tijuana
2010-04-08,Merida,San Antonio
2010-04-08,Seattle,Denver
2010-04-08,Phoenix,Los Angeles
2010-04-08,Atlanta,Birmingham
2010-04-08,Nashville,Charlotte
2010-04-08,Dallas,Monterrey
2010-04-09,Vancouver,Calgary
2010-04-09,Oakland,Tijuana
2010-04-09,Merida,San Antonio
2010-04-09,Seattle,Denver
