Date,Home,Away
2010-04-01,Vancouver,Calgary
2010-04-01,Birmingham,Nashville
2010-04-01,Denver,Seattle
2010-04-01,Merida,San Antonio
2010-04-01,Atlanta,Charlotte
2010-04-02,Monterrey,Dallas
2010-04-02,Oakland,Tijuana
2010-04-02,Phoenix,Los Angeles
2010-04-02,Vancouver,Calgary
2010-04-02,Birmingham,Nashville
2010-04-02,Denver,Seattle
2010-04-02,Merida,San Antonio
2010-04-02,Atlanta,Charlotte
2010-04-03,Monterrey,Dallas
2010-04-03,Oakland,Tijuana
2010-04-03,Phoenix,Los Angeles
2010-04-03,Vancouver,Calgary
2010-04-03,Birmingham,Nashville
2010-04-03,Denver,Seattle
2010-04-03,Merida,San Antonio
2010-04-03,Atlanta,Charlotte
2010-04-04,Monterrey,Dallas
2010-04-04,Oakland,Tijuana
2010-04-04,Phoenix,Los Angeles
2010-04-04,Birmingham,Atlanta
2010-04-05,Tijuana,Oakland
2010-04-05,Monterrey,San Antonio
2010-04-04,Calgary,Vancouver
2010-04-05,Dallas,Merida
2010-04-05,Charlotte,Nashville
2010-04-05,Seattle,Denver
2010-04-05,Los Angeles,Phoenix
2010-04-05,Birmingham,Atlanta
2010-04-06,Tijuana,Oakland
2010-04-06,Monterrey,San Antonio
2010-04-05,Calgary,Vancouver
2010-04-06,Dallas,Merida
2010-04-06,Charlotte,Nashville
2010-04-06,Seattle,Denver
2010-04-06,Los Angeles,Phoenix
2010-04-06,Birmingham,Atlanta
2010-04-07,Tijuana,Oakland
2010-04-07,Monterrey,San Antonio
2010-04-06,Calgary,Vancouver
2010-04-07,Dallas,Merida
2010-04-07,Charlotte,Nashville
2010-04-07,Seattle,Denver
2010-04-07,Los Angeles,Phoenix
2010-04-08,Denver,Calgary
2010-04-08,Birmingham,Charlotte
2010-04-08,Tijuana,Phoenix
2010-04-08,Vancouver,Seattle
2010-04-08,Monterrey,Merida
2010-04-08,Dallas,San Antonio
2010-04-08,Oakland,Los Angeles
2010-04-08,Nashville,Atlanta
2010-04-09,Denver,Calgary
2010-04-09,Birmingham,Charlotte
2010-04-09,Tijuana,Phoenix
2010-04-09,Vancouver,Seattle
2010-04-09,Monterrey,Merida
2010-04-09,Dallas,San Antonio
2010-04-09,Oakland,Los Angeles
2010-04-09,Nashville,Atlanta
2010-04-10,Denver,Calgary
2010-04-10,Birmingham,Charlotte
2010-04-10,Tijuana,Phoenix
2010-04-10,Vancouver,Seattle
2010-04-10,Monterrey,Merida
2010-04-10,Dallas,San Antonio
2010-04-10,Oakland,Los Angeles
2010-04-10,Nashville,Atlanta
2010-04-11,Calgary,Seattle
2010-04-11,Vancouver,Denver
2010-04-11,Atlanta,Nashville
2010-04-11,Phoenix,Tijuana
2010-04-11,Los Angeles,Oakland
2010-04-11,San Antonio,Dallas
2010-04-11,Merida,Monterrey
2010-04-11,Charlotte,Birmingham
2010-04-12,Calgary,Seattle
2010-04-12,Vancouver,Denver
2010-04-12,Atlanta,Nashville
2010-04-12,Phoenix,Tijuana
2010-04-12,Los Angeles,Oakland
2010-04-12,San Antonio,Dallas
2010-04-12,Merida,Monterrey
2010-04-12,Charlotte,Birmingham
2010-04-13,Calgary,Seattle
2010-04-13,Vancouver,Denver
2010-04-13,Atlanta,Nashville
2010-04-13,Phoenix,Tijuana
2010-04-13,Los Angeles,Oakland
2010-04-13,San Antonio,Dallas
2010-04-13,Merida,Monterrey
2010-04-13,Charlotte,Birmingham
2010-04-14,Oakland,Phoenix
2010-04-14,Charlotte,Atlanta
2010-04-14,Los Angeles,Tijuana
2010-04-14,Nashville,Birmingham
2010-04-14,Seattle,Calgary
2010-04-15,Denver,Vancouver
2010-04-15,San Antonio,Monterrey
2010-04-15,Merida,Dallas
2010-04-15,Oakland,Phoenix
2010-04-15,Charlotte,Atlanta
2010-04-15,Los Angeles,Tijuana
2010-04-15,Nashville,Birmingham
2010-04-15,Seattle,Calgary
2010-04-16,Denver,Vancouver
2010-04-16,San Antonio,Monterrey
2010-04-16,Merida,Dallas
2010-04-16,Oakland,Phoenix
2010-04-16,Charlotte,Atlanta
2010-04-16,Los Angeles,Tijuana
2010-04-16,Nashville,Birmingham
2010-04-16,Seattle,Calgary
2010-04-17,Denver,Vancouver
2010-04-17,San Antonio,Monterrey
2010-04-17,Merida,Dallas
2010-04-18,San Antonio,Merida
2010-04-17,Phoenix,Oakland
2010-04-18,Dallas,Monterrey
2010-04-17,Tijuana,Los Angeles
2010-04-17,Atlanta,Birmingham
2010-04-18,Seattle,Vancouver
2010-04-18,Calgary,Denver
2010-04-18,Nashville,Charlotte
2010-04-19,San Antonio,Merida
2010-04-18,Phoenix,Oakland
2010-04-19,Dallas,Monterrey
2010-04-18,Tijuana,Los Angeles
2010-04-18,Atlanta,Birmingham
2010-04-19,Seattle,Vancouver
2010-04-19,Calgary,Denver
2010-04-19,Nashville,Charlotte
2010-04-20,San Antonio,Merida
2010-04-19,Phoenix,Oakland
2010-04-20,Dallas,Monterrey
2010-04-19,Tijuana,Los Angeles
2010-04-19,Atlanta,Birmingham
2010-04-20,Seattle,Vancouver
2010-04-20,Calgary,Denver
2010-04-20,Nashville,Charlotte
2010-04-21,Charlotte,Phoenix
2010-04-20,Atlanta,Tijuana
2010-04-21,San Antonio,Seattle
2010-04-21,Vancouver,Monterrey
2010-04-21,Merida,Calgary
2010-04-21,Birmingham,Oakland
2010-04-21,Dallas,Denver
2010-04-21,Nashville,Los Angeles
2010-04-22,Charlotte,Phoenix
2010-04-21,Atlanta,Tijuana
2010-04-22,San Antonio,Seattle
2010-04-22,Vancouver,Monterrey
2010-04-22,Merida,Calgary
2010-04-22,Birmingham,Oakland
2010-04-22,Dallas,Denver
2010-04-22,Nashville,Los Angeles
2010-04-23,Charlotte,Phoenix
2010-04-22,Atlanta,Tijuana
2010-04-23,San Antonio,Seattle
2010-04-23,Vancouver,Monterrey
2010-04-23,Merida,Calgary
2010-04-23,Birmingham,Oakland
2010-04-23,Dallas,Denver
2010-04-23,Nashville,Los Angeles
2010-04-24,Charlotte,Tijuana
2010-04-24,Phoenix,Nashville
2010-04-24,Birmingham,Los Angeles
2010-04-24,Monterrey,Vancouver
2010-04-24,Oakland,Atlanta
2010-04-25,Calgary,San Antonio
2010-04-25,Seattle,Merida
