Date,Home,Away
2010-04-01,Boston,New York
2010-04-01,New Haven,Montreal
2010-04-01,"Washington, D.C.",Toronto
2010-04-01,Pittsburgh,Philadelphia
2010-04-01,Chicago,St. Paul
2010-04-02,Columbus,Indianapolis
2010-04-02,Akron,Detroit
2010-04-02,St. Louis,Winnipeg
2010-04-02,Boston,New York
2010-04-02,New Haven,Montreal
2010-04-02,"Washington, D.C.",Toronto
2010-04-02,Pittsburgh,Philadelphia
2010-04-02,Chicago,St. Paul
2010-04-03,Columbus,Indianapolis
2010-04-03,Akron,Detroit
2010-04-03,St. Louis,Winnipeg
2010-04-03,Boston,New York
2010-04-03,New Haven,Montreal
2010-04-03,"Washington, D.C.",Toronto
2010-04-03,Pittsburgh,Philadelphia
2010-04-03,Chicago,St. Paul
2010-04-04,Columbus,Indianapolis
2010-04-04,Akron,Detroit
2010-04-04,St. Louis,Winnipeg
2010-04-04,Philadelphia,Toronto
2010-04-05,Columbus,Akron
2010-04-05,St. Louis,St. Paul
2010-04-04,New York,New Haven
2010-04-05,Detroit,Indianapolis
2010-04-05,Pittsburgh,"Washington, D.C."
2010-04-05,Boston,Montreal
2010-04-05,Winnipeg,Chicago
2010-04-05,Philadelphia,Toronto
2010-04-06,Columbus,Akron
2010-04-06,St. Louis,St. Paul
2010-04-05,New York,New Haven
2010-04-06,Detroit,Indianapolis
2010-04-06,Pittsburgh,"Washington, D.C."
2010-04-06,Boston,Montreal
2010-04-06,Winnipeg,Chicago
2010-04-06,Philadelphia,Toronto
2010-04-07,Columbus,Akron
2010-04-07,St. Louis,St. Paul
2010-04-06,New York,New Haven
2010-04-07,Detroit,Indianapolis
2010-04-07,Pittsburgh,"Washington, D.C."
2010-04-07,Boston,Montreal
2010-04-07,Winnipeg,Chicago
2010-04-08,Winnipeg,St. Paul
2010-04-08,Toronto,Pittsburgh
2010-04-08,New Haven,Boston
2010-04-08,Chicago,St. Louis
2010-04-08,Detroit,Columbus
2010-04-08,New York,Montreal
2010-04-08,"Washington, D.C.",Philadelphia
2010-04-08,Indianapolis,Akron
2010-04-09,Winnipeg,St. Paul
2010-04-09,Toronto,Pittsburgh
2010-04-09,New Haven,Boston
2010-04-09,Chicago,St. Louis
2010-04-09,Detroit,Columbus
2010-04-09,New York,Montreal
2010-04-09,"Washington, D.C.",Philadelphia
2010-04-09,Indianapolis,Akron
2010-04-10,Winnipeg,St. Paul
2010-04-10,Toronto,Pittsburgh
2010-04-10,New Haven,Boston
2010-04-10,Chicago,St. Louis
2010-04-10,Detroit,Columbus
2010-04-10,New York,Montreal
2010-04-10,"Washington, D.C.",Philadelphia
2010-04-10,Indianapolis,Akron
2010-04-11,Montreal,Boston
2010-04-11,Pittsburgh,Toronto
2010-04-11,Akron,Indianapolis
2010-04-11,New Haven,New York
2010-04-11,Philadelphia,"Washington, D.C."
2010-04-11,Chicago,Winnipeg
2010-04-11,St. Paul,St. Louis
2010-04-11,Columbus,Detroit
2010-04-12,Montreal,Boston
2010-04-12,Pittsburgh,Toronto
2010-04-12,Akron,Indianapolis
2010-04-12,New Haven,New York
2010-04-12,Philadelphia,"Washington, D.C."
2010-04-12,Chicago,Winnipeg
2010-04-12,St. Paul,St. Louis
2010-04-12,Columbus,Detroit
2010-04-13,Montreal,Boston
2010-04-13,Pittsburgh,Toronto
2010-04-13,Akron,Indianapolis
2010-04-13,New Haven,New York
2010-04-13,Philadelphia,"Washington, D.C."
2010-04-13,Chicago,Winnipeg
2010-04-13,St. Paul,St. Louis
2010-04-13,Columbus,Detroit
2010-04-14,Winnipeg,St. Louis
2010-04-14,St. Paul,Chicago
