Date,Home,Away
2010-04-01,Philadelphia,Toronto
2010-04-01,Winnipeg,St. Paul
2010-04-01,Akron,Detroit
2010-04-01,Indianapolis,Columbus
2010-04-01,Boston,New York
2010-04-02,Chicago,St. Louis
2010-04-02,"Washington, D.C.",Pittsburgh
2010-04-02,Montreal,New Haven
2010-04-02,Philadelphia,Toronto
2010-04-02,Winnipeg,St. Paul
2010-04-02,Akron,Detroit
2010-04-02,Indianapolis,Columbus
2010-04-02,Boston,New York
2010-04-03,Chicago,St. Louis
2010-04-03,"Washington, D.C.",Pittsburgh
2010-04-03,Montreal,New Haven
2010-04-03,Philadelphia,Toronto
2010-04-03,Winnipeg,St. Paul
2010-04-03,Akron,Detroit
2010-04-03,Indianapolis,Columbus
2010-04-03,Boston,New York
2010-04-04,Chicago,St. Louis
2010-04-04,"Washington, D.C.",Pittsburgh
2010-04-04,Montreal,New Haven
2010-04-04,Columbus,Indianapolis
2010-04-04,Toronto,Philadelphia
2010-04-05,New Haven,New York
2010-04-05,Pittsburgh,"Washington, D.C."
2010-04-04,St. Paul,Winnipeg
2010-04-05,Boston,Montreal
2010-04-05,St. Louis,Chicago
2010-04-05,Detroit,Akron
2010-04-05,Columbus,Indianapolis
2010-04-05,Toronto,Philadelphia
2010-04-06,New Haven,New York
2010-04-06,Pittsburgh,"Washington, D.C."
2010-04-05,St. Paul,Winnipeg
2010-04-06,Boston,Montreal
2010-04-06,St. Louis,Chicago
2010-04-06,Detroit,Akron
2010-04-06,Columbus,Indianapolis
2010-04-06,Toronto,Philadelphia
2010-04-07,New Haven,New York
2010-04-07,Pittsburgh,"Washington, D.C."
2010-04-06,St. Paul,Winnipeg
2010-04-07,Boston,Montreal
2010-04-07,St. Louis,Chicago
2010-04-07,Detroit,Akron
2010-04-08,St. Louis,St. Paul
2010-04-08,Montreal,Boston
2010-04-08,Indianapolis,Detroit
2010-04-08,Chicago,Winnipeg
2010-04-08,Philadelphia,Pittsburgh
2010-04-08,New York,New Haven
2010-04-08,Akron,Columbus
2010-04-08,Toronto,"Washington, D.C."
2010-04-09,St. Louis,St. Paul
2010-04-09,Montreal,Boston
2010-04-09,Indianapolis,Detroit
2010-04-09,Chicago,Winnipeg
2010-04-09,Philadelphia,Pittsburgh
2010-04-09,New York,New Haven
2010-04-09,Akron,Columbus
2010-04-09,Toronto,"Washington, D.C."
2010-04-10,St. Louis,St. Paul
2010-04-10,Montreal,Boston
2010-04-10,Indianapolis,Detroit
2010-04-10,Chicago,Winnipeg
2010-04-10,Philadelphia,Pittsburgh
2010-04-10,New York,New Haven
2010-04-10,Akron,Columbus
2010-04-10,Toronto,"Washington, D.C."
2010-04-11,Boston,New Haven
2010-04-11,Montreal,New York
2010-04-11,St. Paul,Chicago
2010-04-11,Indianapolis,Akron
2010-04-11,"Washington, D.C.",Philadelphia
2010-04-11,St. Louis,Winnipeg
2010-04-11,Toronto,Pittsburgh
2010-04-11,Detroit,Columbus
2010-04-12,Boston,New Haven
2010-04-12,Montreal,New York
2010-04-12,St. Paul,Chicago
2010-04-12,Indianapolis,Akron
2010-04-12,"Washington, D.C.",Philadelphia
2010-04-12,St. Louis,Winnipeg
2010-04-12,Toronto,Pittsburgh
2010-04-12,Detroit,Columbus
2010-04-13,Boston,New Haven
2010-04-13,Montreal,New York
2010-04-13,St. Paul,Chicago
2010-04-13,Indianapolis,Akron
2010-04-13,"Washington, D.C.",Philadelphia
2010-04-13,St. Louis,Winnipeg
2010-04-13,Toronto,Pittsburgh
2010-04-13,Detroit,Columbus
2010-04-14,New Haven,Boston
2010-04-14,Philadelphia,"Washington, D.C."
2010-04-14,Columbus,Akron
2010-04-14,Winnipeg,St. Louis
2010-04-14,New York,Montreal
2010-04-15,Detroit,Indianapolis
2010-04-15,Pittsburgh,Toronto
2010-04-15,Chicago,St. Paul
2010-04-15,New Haven,Boston
2010-04-15,Philadelphia,"Washington, D.C."
2010-04-15,Columbus,Akron
2010-04-15,Winnipeg,St. Louis
2010-04-15,New York,Montreal
2010-04-16,Detroit,Indianapolis
2010-04-16,Pittsburgh,Toronto
2010-04-16,Chicago,St. Paul
2010-04-16,New Haven,Boston
2010-04-16,Philadelphia,"Washington, D.C."
2010-04-16,Columbus,Akron
2010-04-16,Winnipeg,St. Louis
2010-04-16,New York,Montreal
2010-04-17,Detroit,Indianapolis
2010-04-17,Pittsburgh,Toronto
2010-04-17,Chicago,St. Paul
2010-04-18,Columbus,Detroit
2010-04-18,Pittsburgh,Philadelphia
2010-04-18,"Washington, D.C.",Toronto
2010-04-18,Winnipeg,Chicago
2010-04-18,St. Paul,St. Louis
2010-04-18,Akron,Indianapolis
2010-04-18,New York,Boston
2010-04-18,New Haven,Montreal
2010-04-19,Columbus,Detroit
2010-04-19,Pittsburgh,Philadelphia
2010-04-19,"Washington, D.C.",Toronto
2010-04-19,Winnipeg,Chicago
2010-04-19,St. Paul,St. Louis
2010-04-19,Akron,Indianapolis
2010-04-19,New York,Boston
2010-04-19,New Haven,Montreal
2010-04-20,Columbus,Detroit
2010-04-20,Pittsburgh,Philadelphia
2010-04-20,"Washington, D.C.",Toronto
2010-04-20,Winnipeg,Chicago
2010-04-20,St. Paul,St. Louis
2010-04-20,Akron,Indianapolis
2010-04-20,New York,Boston
2010-04-20,New Haven,Montreal
2010-04-21,Montreal,St. Paul
