Date,Home,Away
2010-04-01,Denver,Vancouver
2010-04-01,Merida,Monterrey
2010-04-01,Charlotte,Birmingham
2010-04-01,Tijuana,Oakland
2010-04-01,Calgary,Seattle
2010-04-02,Dallas,San Antonio
2010-04-02,Phoenix,Los Angeles
2010-04-02,Atlanta,Nashville
2010-04-02,Denver,Vancouver
2010-04-02,Merida,Monterrey
2010-04-02,Charlotte,Birmingham
2010-04-02,Tijuana,Oakland
2010-04-02,Calgary,Seattle
2010-04-03,Dallas,San Antonio
2010-04-03,Phoenix,Los Angeles
2010-04-03,Atlanta,Nashville
2010-04-03,Denver,Vancouver
2010-04-03,Merida,Monterrey
2010-04-03,Charlotte,Birmingham
2010-04-03,Tijuana,Oakland
2010-04-03,Calgary,Seattle
2010-04-04,Dallas,San Antonio
2010-04-04,Phoenix,Los Angeles
2010-04-04,Atlanta,Nashville
2010-04-04,Vancouver,Seattle
2010-04-05,Tijuana,Phoenix
2010-04-05,Atlanta,Charlotte
2010-04-05,Birmingham,Nashville
2010-04-04,Denver,Calgary
2010-04-05,Merida,Dallas
2010-04-05,Monterrey,San Antonio
2010-04-05,Oakland,Los Angeles
2010-04-05,Vancouver,Seattle
2010-04-06,Tijuana,Phoenix
2010-04-06,Atlanta,Charlotte
2010-04-06,Birmingham,Nashville
2010-04-05,Denver,Calgary
2010-04-06,Merida,Dallas
2010-04-06,Monterrey,San Antonio
2010-04-06,Oakland,Los Angeles
2010-04-06,Vancouver,Seattle
2010-04-07,Tijuana,Phoenix
2010-04-07,Atlanta,Charlotte
2010-04-07,Birmingham,Nashville
2010-04-06,Denver,Calgary
2010-04-07,Merida,Dallas
2010-04-07,Monterrey,San Antonio
2010-04-07,Oakland,Los Angeles
2010-04-07,Seattle,Vancouver
2010-04-08,Oakland,Tijuana
2010-04-08,Atlanta,Birmingham
2010-04-08,Monterrey,Merida
2010-04-08,Nashville,Charlotte
2010-04-08,San Antonio,Dallas
2010-04-08,Los Angeles,Phoenix
2010-04-08,Calgary,Denver
2010-04-08,Seattle,Vancouver
2010-04-09,Oakland,Tijuana
