Date,Home,Away
2010-04-01,Montreal,New Haven
2010-04-01,"Washington, D.C.",Pittsburgh
2010-04-01,St. Louis,Chicago
2010-04-01,St. Paul,Winnipeg
2010-04-01,Boston,New York
2010-04-02,Toronto,Philadelphia
2010-04-02,Detroit,Akron
2010-04-02,Indianapolis,Columbus
2010-04-02,Montreal,New Haven
2010-04-02,"Washington, D.C.",Pittsburgh
2010-04-02,St. Louis,Chicago
2010-04-02,St. Paul,Winnipeg
2010-04-02,Boston,New York
2010-04-03,Toronto,Philadelphia
2010-04-03,Detroit,Akron
2010-04-03,Indianapolis,Columbus
2010-04-03,Montreal,New Haven
2010-04-03,"Washington, D.C.",Pittsburgh
2010-04-03,St. Louis,Chicago
2010-04-03,St. Paul,Winnipeg
2010-04-03,Boston,New York
2010-04-04,Toronto,Philadelphia
2010-04-04,Detroit,Akron
2010-04-04,Indianapolis,Columbus
2010-04-04,Chicago,St. Louis
2010-04-05,Detroit,Indianapolis
2010-04-04,New York,New Haven
2010-04-04,Pittsburgh,"Washington, D.C."
2010-04-04,Montreal,Boston
2010-04-05,Akron,Columbus
2010-04-05,Philadelphia,Toronto
2010-04-05,Winnipeg,St. Paul
2010-04-05,Chicago,St. Louis
2010-04-06,Detroit,Indianapolis
2010-04-05,New York,New Haven
2010-04-05,Pittsburgh,"Washington, D.C."
2010-04-05,Montreal,Boston
2010-04-06,Akron,Columbus
2010-04-06,Philadelphia,Toronto
2010-04-06,Winnipeg,St. Paul
2010-04-06,Chicago,St. Louis
2010-04-07,Detroit,Indianapolis
2010-04-06,New York,New Haven
2010-04-06,Pittsburgh,"Washington, D.C."
2010-04-06,Montreal,Boston
2010-04-07,Akron,Columbus
2010-04-07,Philadelphia,Toronto
2010-04-07,Winnipeg,St. Paul
2010-04-08,St. Paul,St. Louis
2010-04-07,New Haven,Montreal
2010-04-08,"Washington, D.C.",Philadelphia
2010-04-08,Winnipeg,Chicago
2010-04-08,Columbus,Detroit
2010-04-08,Pittsburgh,Toronto
2010-04-08,New York,Boston
2010-04-08,Akron,Indianapolis
2010-04-09,St. Paul,St. Louis
2010-04-08,New Haven,Montreal
2010-04-09,"Washington, D.C.",Philadelphia
2010-04-09,Winnipeg,Chicago
2010-04-09,Columbus,Detroit
2010-04-09,Pittsburgh,Toronto
2010-04-09,New York,Boston
2010-04-09,Akron,Indianapolis
2010-04-10,St. Paul,St. Louis
2010-04-09,New Haven,Montreal
2010-04-10,"Washington, D.C.",Philadelphia
2010-04-10,Winnipeg,Chicago
2010-04-10,Columbus,Detroit
2010-04-10,Pittsburgh,Toronto
2010-04-10,New York,Boston
2010-04-10,Akron,Indianapolis
2010-04-11,Winnipeg,St. Louis
2010-04-11,Indianapolis,Akron
2010-04-11,New Haven,New York
2010-04-11,"Washington, D.C.",Toronto
2010-04-11,St. Paul,Chicago
2010-04-11,Pittsburgh,Philadelphia
2010-04-11,Boston,Montreal
2010-04-11,Detroit,Columbus
2010-04-12,Winnipeg,St. Louis
2010-04-12,Indianapolis,Akron
2010-04-12,New Haven,New York
2010-04-12,"Washington, D.C.",Toronto
2010-04-12,St. Paul,Chicago
2010-04-12,Pittsburgh,Philadelphia
2010-04-12,Boston,Montreal
2010-04-12,Detroit,Columbus
2010-04-13,Winnipeg,St. Louis
2010-04-13,Indianapolis,Akron
2010-04-13,New Haven,New York
2010-04-13,"Washington, D.C.",Toronto
2010-04-13,St. Paul,Chicago
2010-04-13,Pittsburgh,Philadelphia
2010-04-13,Boston,Montreal
2010-04-13,Detroit,Columbus
2010-04-14,Indianapolis,Detroit
2010-04-14,Montreal,New York
2010-04-14,Philadelphia,Pittsburgh
2010-04-14,Boston,New Haven
2010-04-14,Chicago,St. Paul
2010-04-15,Toronto,"Washington, D.C."
2010-04-15,Columbus,Akron
2010-04-15,St. Louis,Winnipeg
2010-04-15,Indianapolis,Detroit
2010-04-15,Montreal,New York
2010-04-15,Philadelphia,Pittsburgh
2010-04-15,Boston,New Haven
2010-04-15,Chicago,St. Paul
2010-04-16,Toronto,"Washington, D.C."
2010-04-16,Columbus,Akron
2010-04-16,St. Louis,Winnipeg
2010-04-16,Indianapolis,Detroit
2010-04-16,Montreal,New York
2010-04-16,Philadelphia,Pittsburgh
2010-04-16,Boston,New Haven
2010-04-16,Chicago,St. Paul
2010-04-17,Toronto,"Washington, D.C."
2010-04-17,Columbus,Akron
2010-04-17,St. Louis,Winnipeg
2010-04-17,New Haven,Boston
2010-04-18,Columbus,Indianapolis
2010-04-18,St. Louis,St. Paul
2010-04-18,Chicago,Winnipeg
2010-04-17,New York,Montreal
2010-04-18,Toronto,Pittsburgh
2010-04-18,Akron,Detroit
2010-04-18,Philadelphia,"Washington, D.C."
2010-04-18,New Haven,Boston
2010-04-19,Columbus,Indianapolis
2010-04-19,St. Louis,St. Paul
2010-04-19,Chicago,Winnipeg
2010-04-18,New York,Montreal
2010-04-19,Toronto,Pittsburgh
2010-04-19,Akron,Detroit
2010-04-19,Philadelphia,"Washington, D.C."
2010-04-19,New Haven,Boston
2010-04-20,Columbus,Indianapolis
2010-04-20,St. Louis,St. Paul
2010-04-20,Chicago,Winnipeg
2010-04-19,New York,Montreal
2010-04-20,Toronto,Pittsburgh
2010-04-20,Akron,Detroit
2010-04-20,Philadelphia,"Washington, D.C."
2010-04-21,Detroit,Pittsburgh
2010-04-21,St. Louis,New York
2010-04-21,Columbus,Philadelphia
2010-04-21,St. Paul,New Haven
2010-04-21,"Washington, D.C.",Akron
2010-04-21,Chicago,Montreal
2010-04-21,Toronto,Indianapolis
2010-04-21,Winnipeg,Boston
2010-04-22,Detroit,Pittsburgh
2010-04-22,St. Louis,New York
2010-04-22,Columbus,Philadelphia
2010-04-22,St. Paul,New Haven
2010-04-22,"Washington, D.C.",Akron
2010-04-22,Chicago,Montreal
2010-04-22,Toronto,Indianapolis
2010-04-22,Winnipeg,Boston
2010-04-23,Detroit,Pittsburgh
2010-04-23,St. Louis,New York
2010-04-23,Columbus,Philadelphia
2010-04-23,St. Paul,New Haven
2010-04-23,"Washington, D.C.",Akron
2010-04-23,Chicago,Montreal
2010-04-23,Toronto,Indianapolis
2010-04-23,Winnipeg,Boston
2010-04-24,St. Paul,Boston
2010-04-24,Indianapolis,Philadelphia
2010-04-24,Akron,Toronto
2010-04-24,Chicago,New York
2010-04-24,Pittsburgh,Columbus
2010-04-25,Montreal,St. Louis
2010-04-25,New Haven,Winnipeg
2010-04-25,Detroit,"Washington, D.C."
2010-04-25,St. Paul,Boston
2010-04-25,Indianapolis,Philadelphia
2010-04-25,Akron,Toronto
2010-04-25,Chicago,New York
2010-04-25,Pittsburgh,Columbus
2010-04-26,Montreal,St. Louis
2010-04-26,New Haven,Winnipeg
2010-04-26,Detroit,"Washington, D.C."
2010-04-26,St. Paul,Boston
