Date,Home,Away
2010-04-01,Philadelphia,Toronto
2010-04-01,Indianapolis,Columbus
2010-04-01,St. Paul,St. Louis
2010-04-01,Detroit,Akron
2010-04-01,New York,Boston
2010-04-02,New Haven,Montreal
2010-04-02,Winnipeg,Chicago
2010-04-02,Pittsburgh,"Washington, D.C."
2010-04-02,Philadelphia,Toronto
2010-04-02,Indianapolis,Columbus
2010-04-02,St. Paul,St. Louis
2010-04-02,Detroit,Akron
2010-04-02,New York,Boston
2010-04-03,New Haven,Montreal
2010-04-03,Winnipeg,Chicago
2010-04-03,Pittsburgh,"Washington, D.C."
2010-04-03,Philadelphia,Toronto
2010-04-03,Indianapolis,Columbus
2010-04-03,St. Paul,St. Louis
2010-04-03,Detroit,Akron
2010-04-03,New York,Boston
2010-04-04,New Haven,Montreal
2010-04-04,Winnipeg,Chicago
2010-04-04,Pittsburgh,"Washington, D.C."
2010-04-05,Chicago,St. Louis
2010-04-04,Indianapolis,Detroit
2010-04-05,Boston,New Haven
2010-04-05,Pittsburgh,Philadelphia
2010-04-05,St. Paul,Winnipeg
2010-04-05,Columbus,Akron
2010-04-05,"Washington, D.C.",Toronto
2010-04-05,New York,Montreal
2010-04-06,Chicago,St. Louis
2010-04-05,Indianapolis,Detroit
2010-04-06,Boston,New Haven
2010-04-06,Pittsburgh,Philadelphia
2010-04-06,St. Paul,Winnipeg
2010-04-06,Columbus,Akron
2010-04-06,"Washington, D.C.",Toronto
2010-04-06,New York,Montreal
2010-04-07,Chicago,St. Louis
2010-04-06,Indianapolis,Detroit
2010-04-07,Boston,New Haven
2010-04-07,Pittsburgh,Philadelphia
2010-04-07,St. Paul,Winnipeg
2010-04-07,Columbus,Akron
2010-04-07,"Washington, D.C.",Toronto
2010-04-07,New York,Montreal
2010-04-08,Akron,Detroit
2010-04-08,Boston,New York
2010-04-08,Chicago,St. Paul
2010-04-08,Philadelphia,"Washington, D.C."
2010-04-08,Toronto,Pittsburgh
2010-04-08,Columbus,Indianapolis
2010-04-08,St. Louis,Winnipeg
2010-04-08,Montreal,New Haven
2010-04-09,Akron,Detroit
2010-04-09,Boston,New York
2010-04-09,Chicago,St. Paul
2010-04-09,Philadelphia,"Washington, D.C."
2010-04-09,Toronto,Pittsburgh
2010-04-09,Columbus,Indianapolis
2010-04-09,St. Louis,Winnipeg
2010-04-09,Montreal,New Haven
2010-04-10,Akron,Detroit
2010-04-10,Boston,New York
2010-04-10,Chicago,St. Paul
2010-04-10,Philadelphia,"Washington, D.C."
2010-04-10,Toronto,Pittsburgh
2010-04-10,Columbus,Indianapolis
2010-04-10,St. Louis,Winnipeg
2010-04-10,Montreal,New Haven
2010-04-11,New York,New Haven
2010-04-11,Toronto,"Washington, D.C."
2010-04-11,Chicago,Winnipeg
2010-04-11,Indianapolis,Akron
2010-04-11,St. Louis,St. Paul
2010-04-11,Philadelphia,Pittsburgh
2010-04-11,Columbus,Detroit
2010-04-11,Montreal,Boston
2010-04-12,New York,New Haven
2010-04-12,Toronto,"Washington, D.C."
2010-04-12,Chicago,Winnipeg
2010-04-12,Indianapolis,Akron
2010-04-12,St. Louis,St. Paul
2010-04-12,Philadelphia,Pittsburgh
2010-04-12,Columbus,Detroit
2010-04-12,Montreal,Boston
2010-04-13,New York,New Haven
2010-04-13,Toronto,"Washington, D.C."
2010-04-13,Chicago,Winnipeg
2010-04-13,Indianapolis,Akron
2010-04-13,St. Louis,St. Paul
2010-04-13,Philadelphia,Pittsburgh
2010-04-13,Columbus,Detroit
2010-04-13,Montreal,Boston
2010-04-14,Boston,Montreal
2010-04-14,St. Louis,Chicago
2010-04-14,Pittsburgh,Toronto
2010-04-14,"Washington, D.C.",Philadelphia
2010-04-14,Akron,Indianapolis
2010-04-15,Winnipeg,St. Paul
2010-04-15,New Haven,New York
2010-04-15,Detroit,Columbus
2010-04-15,Boston,Montreal
2010-04-15,St. Louis,Chicago
2010-04-15,Pittsburgh,Toronto
2010-04-15,"Washington, D.C.",Philadelphia
2010-04-15,Akron,Indianapolis
2010-04-16,Winnipeg,St. Paul
2010-04-16,New Haven,New York
2010-04-16,Detroit,Columbus
2010-04-16,Boston,Montreal
2010-04-16,St. Louis,Chicago
2010-04-16,Pittsburgh,Toronto
2010-04-16,"Washington, D.C.",Philadelphia
2010-04-16,Akron,Indianapolis
2010-04-17,Winnipeg,St. Paul
2010-04-17,New Haven,New York
2010-04-17,Detroit,Columbus
2010-04-18,New Haven,Boston
2010-04-18,Winnipeg,St. Louis
2010-04-18,Montreal,New York
2010-04-17,"Washington, D.C.",Pittsburgh
2010-04-18,Akron,Columbus
2010-04-18,Toronto,Philadelphia
2010-04-18,Detroit,Indianapolis
2010-04-18,St. Paul,Chicago
2010-04-19,New Haven,Boston
2010-04-19,Winnipeg,St. Louis
2010-04-19,Montreal,New York
2010-04-18,"Washington, D.C.",Pittsburgh
2010-04-19,Akron,Columbus
2010-04-19,Toronto,Philadelphia
2010-04-19,Detroit,Indianapolis
2010-04-19,St. Paul,Chicago
2010-04-20,New Haven,Boston
2010-04-20,Winnipeg,St. Louis
2010-04-20,Montreal,New York
2010-04-19,"Washington, D.C.",Pittsburgh
2010-04-20,Akron,Columbus
2010-04-20,Toronto,Philadelphia
2010-04-20,Detroit,Indianapolis
2010-04-20,St. Paul,Chicago
2010-04-21,New York,Indianapolis
2010-04-21,Columbus,New Haven
2010-04-21,St. Louis,Pittsburgh
2010-04-21,Chicago,Toronto
2010-04-21,St. Paul,"Washington, D.C."
2010-04-21,Akron,Boston
2010-04-21,Winnipeg,Philadelphia
2010-04-21,Detroit,Montreal
2010-04-22,New York,Indianapolis
2010-04-22,Columbus,New Haven
2010-04-22,St. Louis,Pittsburgh
2010-04-22,Chicago,Toronto
2010-04-22,St. Paul,"Washington, D.C."
2010-04-22,Akron,Boston
2010-04-22,Winnipeg,Philadelphia
2010-04-22,Detroit,Montreal
2010-04-23,New York,Indianapolis
2010-04-23,Columbus,New Haven
2010-04-23,St. Louis,Pittsburgh
2010-04-23,Chicago,Toronto
2010-04-23,St. Paul,"Washington, D.C."
2010-04-23,Akron,Boston
2010-04-23,Winnipeg,Philadelphia
2010-04-23,Detroit,Montreal
2010-04-24,New Haven,Detroit
2010-04-24,"Washington, D.C.",Chicago
2010-04-24,New York,Akron
2010-04-24,Boston,Indianapolis
2010-04-24,Philadelphia,Winnipeg
2010-04-25,Pittsburgh,St. Louis
2010-04-25,Montreal,Columbus
2010-04-25,St. Paul,Toronto
2010-04-25,New Haven,Detroit
2010-04-25,"Washington, D.C.",Chicago
2010-04-25,New York,Akron
2010-04-25,Boston,Indianapolis
2010-04-25,Philadelphia,Winnipeg
2010-04-26,Pittsburgh,St. Louis
2010-04-26,Montreal,Columbus
2010-04-26,St. Paul,Toronto
2010-04-26,New Haven,Detroit
2010-04-26,"Washington, D.C.",Chicago
2010-04-26,New York,Akron
2010-04-26,Boston,Indianapolis
2010-04-26,Philadelphia,Winnipeg
2010-04-27,Pittsburgh,St. Louis
2010-04-27,Montreal,Columbus
2010-04-27,St. Paul,Toronto
2010-04-27,Boston,Detroit
2010-04-28,Pittsburgh,St. Paul
2010-04-28,Toronto,St. Louis
2010-04-28,Columbus,Montreal
2010-04-27,Akron,New Haven
2010-04-28,Philadelphia,Chicago
2010-04-28,Indianapolis,New York
2010-04-28,"Washington, D.C.",Winnipeg
2010-04-28,Boston,Detroit
2010-04-29,Pittsburgh,St. Paul
2010-04-29,Toronto,St. Louis
2010-04-29,Columbus,Montreal
2010-04-28,Akron,New Haven
2010-04-29,Philadelphia,Chicago
2010-04-29,Indianapolis,New York
2010-04-29,"Washington, D.C.",Winnipeg
2010-04-29,Boston,Detroit
2010-04-30,Pittsburgh,St. Paul
2010-04-30,Toronto,St. Louis
2010-04-30,Columbus,Montreal
2010-04-29,Akron,New Haven
2010-04-30,Philadelphia,Chicago
2010-04-30,Indianapolis,New York
2010-04-30,"Washington, D.C.",Winnipeg
2010-05-01,Chicago,Pittsburgh
2010-05-01,St. Louis,Toronto
2010-05-01,Indianapolis,Montreal
2010-04-30,Boston,Akron
