Date,Home,Away
2010-04-01,Columbus,Detroit
2010-04-01,New York,Boston
2010-04-01,Toronto,Philadelphia
2010-04-01,Winnipeg,Chicago
2010-04-01,Montreal,New Haven
2010-04-02,St. Paul,St. Louis
2010-04-02,Indianapolis,Akron
2010-04-02,"Washington, D.C.",Pittsburgh
2010-04-02,Columbus,Detroit
2010-04-02,New York,Boston
2010-04-02,Toronto,Philadelphia
2010-04-02,Winnipeg,Chicago
2010-04-02,Montreal,New Haven
2010-04-03,St. Paul,St. Louis
2010-04-03,Indianapolis,Akron
2010-04-03,"Washington, D.C.",Pittsburgh
2010-04-03,Columbus,Detroit
2010-04-03,New York,Boston
2010-04-03,Toronto,Philadelphia
2010-04-03,Winnipeg,Chicago
2010-04-03,Montreal,New Haven
2010-04-04,St. Paul,St. Louis
2010-04-04,Indianapolis,Akron
2010-04-04,"Washington, D.C.",Pittsburgh
2010-04-05,Indianapolis,Detroit
2010-04-04,New York,Montreal
2010-04-05,St. Paul,Chicago
2010-04-05,Philadelphia,"Washington, D.C."
2010-04-04,Boston,New Haven
2010-04-05,Columbus,Akron
2010-04-05,Toronto,Pittsburgh
2010-04-05,St. Louis,Winnipeg
2010-04-06,Indianapolis,Detroit
2010-04-05,New York,Montreal
2010-04-06,St. Paul,Chicago
2010-04-06,Philadelphia,"Washington, D.C."
2010-04-05,Boston,New Haven
2010-04-06,Columbus,Akron
2010-04-06,Toronto,Pittsburgh
2010-04-06,St. Louis,Winnipeg
2010-04-07,Indianapolis,Detroit
2010-04-06,New York,Montreal
2010-04-07,St. Paul,Chicago
2010-04-07,Philadelphia,"Washington, D.C."
2010-04-06,Boston,New Haven
2010-04-07,Columbus,Akron
2010-04-07,Toronto,Pittsburgh
2010-04-07,St. Louis,Winnipeg
2010-04-07,New York,New Haven
2010-04-08,Winnipeg,St. Paul
2010-04-08,Columbus,Indianapolis
2010-04-08,Chicago,St. Louis
2010-04-08,Philadelphia,Pittsburgh
2010-04-08,Akron,Detroit
2010-04-08,Montreal,Boston
2010-04-08,"Washington, D.C.",Toronto
2010-04-08,New York,New Haven
2010-04-09,Winnipeg,St. Paul
2010-04-09,Columbus,Indianapolis
2010-04-09,Chicago,St. Louis
