Date,Home,Away
2010-04-01,"Washington, D.C.",Toronto
2010-04-01,Columbus,Akron
2010-04-01,New Haven,New York
2010-04-01,Winnipeg,Chicago
2010-04-01,Philadelphia,Pittsburgh
2010-04-02,St. Louis,St. Paul
2010-04-02,Indianapolis,Detroit
2010-04-02,Montreal,Boston
2010-04-02,"Washington, D.C.",Toronto
2010-04-02,Columbus,Akron
2010-04-02,New Haven,New York
2010-04-02,Winnipeg,Chicago
2010-04-02,Philadelphia,Pittsburgh
2010-04-03,St. Louis,St. Paul
2010-04-03,Indianapolis,Detroit
2010-04-03,Montreal,Boston
2010-04-03,"Washington, D.C.",Toronto
2010-04-03,Columbus,Akron
2010-04-03,New Haven,New York
2010-04-03,Winnipeg,Chicago
2010-04-03,Philadelphia,Pittsburgh
2010-04-04,St. Louis,St. Paul
2010-04-04,Indianapolis,Detroit
2010-04-04,Montreal,Boston
2010-04-05,Montreal,New Haven
2010-04-05,Akron,Indianapolis
2010-04-04,Philadelphia,"Washington, D.C."
2010-04-05,St. Paul,Chicago
2010-04-05,Columbus,Detroit
2010-04-05,Boston,New York
2010-04-05,St. Louis,Winnipeg
2010-04-05,Toronto,Pittsburgh
2010-04-06,Montreal,New Haven
2010-04-06,Akron,Indianapolis
2010-04-05,Philadelphia,"Washington, D.C."
2010-04-06,St. Paul,Chicago
2010-04-06,Columbus,Detroit
2010-04-06,Boston,New York
2010-04-06,St. Louis,Winnipeg
2010-04-06,Toronto,Pittsburgh
2010-04-07,Montreal,New Haven
2010-04-07,Akron,Indianapolis
2010-04-06,Philadelphia,"Washington, D.C."
2010-04-07,St. Paul,Chicago
2010-04-07,Columbus,Detroit
2010-04-07,Boston,New York
2010-04-07,St. Louis,Winnipeg
2010-04-07,Toronto,Pittsburgh
2010-04-08,St. Louis,Chicago
2010-04-08,Detroit,Akron
2010-04-08,"Washington, D.C.",Pittsburgh
2010-04-08,St. Paul,Winnipeg
2010-04-08,New York,New Haven
2010-04-08,Philadelphia,Toronto
2010-04-08,Boston,Montreal
2010-04-08,Indianapolis,Columbus
2010-04-09,St. Louis,Chicago
2010-04-09,Detroit,Akron
2010-04-09,"Washington, D.C.",Pittsburgh
2010-04-09,St. Paul,Winnipeg
2010-04-09,New York,New Haven
2010-04-09,Philadelphia,Toronto
2010-04-09,Boston,Montreal
2010-04-09,Indianapolis,Columbus
2010-04-10,St. Louis,Chicago
2010-04-10,Detroit,Akron
2010-04-10,"Washington, D.C.",Pittsburgh
2010-04-10,St. Paul,Winnipeg
2010-04-10,New York,New Haven
2010-04-10,Philadelphia,Toronto
2010-04-10,Boston,Montreal
2010-04-10,Indianapolis,Columbus
2010-04-11,Winnipeg,St. Louis
2010-04-11,New York,Boston
2010-04-11,Pittsburgh,Toronto
2010-04-11,New Haven,Montreal
2010-04-11,Columbus,Indianapolis
2010-04-11,"Washington, D.C.",Philadelphia
2010-04-11,Chicago,St. Paul
2010-04-11,Akron,Detroit
2010-04-12,Winnipeg,St. Louis
2010-04-12,New York,Boston
2010-04-12,Pittsburgh,Toronto
2010-04-12,New Haven,Montreal
2010-04-12,Columbus,Indianapolis
2010-04-12,"Washington, D.C.",Philadelphia
2010-04-12,Chicago,St. Paul
2010-04-12,Akron,Detroit
2010-04-13,Winnipeg,St. Louis
2010-04-13,New York,Boston
2010-04-13,Pittsburgh,Toronto
2010-04-13,New Haven,Montreal
2010-04-13,Columbus,Indianapolis
2010-04-13,"Washington, D.C.",Philadelphia
2010-04-13,Chicago,St. Paul
2010-04-13,Akron,Detroit
2010-04-14,New Haven,Boston
2010-04-14,Detroit,Indianapolis
2010-04-14,Pittsburgh,"Washington, D.C."
2010-04-14,Winnipeg,St. Paul
2010-04-14,Chicago,St. Louis
2010-04-15,Montreal,New York
2010-04-15,Akron,Columbus
2010-04-15,Toronto,Philadelphia
2010-04-15,New Haven,Boston
2010-04-15,Detroit,Indianapolis
2010-04-15,Pittsburgh,"Washington, D.C."
2010-04-15,Winnipeg,St. Paul
2010-04-15,Chicago,St. Louis
2010-04-16,Montreal,New York
2010-04-16,Akron,Columbus
2010-04-16,Toronto,Philadelphia
2010-04-16,New Haven,Boston
2010-04-16,Detroit,Indianapolis
2010-04-16,Pittsburgh,"Washington, D.C."
2010-04-16,Winnipeg,St. Paul
2010-04-16,Chicago,St. Louis
2010-04-17,Montreal,New York
2010-04-17,Akron,Columbus
2010-04-17,Toronto,Philadelphia
2010-04-18,Toronto,"Washington, D.C."
2010-04-18,Indianapolis,Akron
