Date,Home,Away
2010-04-01,Denver,Seattle
2010-04-01,San Antonio,Dallas
2010-04-01,Oakland,Tijuana
2010-04-01,Vancouver,Calgary
2010-04-01,Atlanta,Nashville
2010-04-02,Merida,Monterrey
2010-04-02,Phoenix,Los Angeles
2010-04-02,Charlotte,Birmingham
2010-04-02,Denver,Seattle
2010-04-02,San Antonio,Dallas
2010-04-02,Oakland,Tijuana
2010-04-02,Vancouver,Calgary
2010-04-02,Atlanta,Nashville
2010-04-03,Merida,Monterrey
2010-04-03,Phoenix,Los Angeles
2010-04-03,Charlotte,Birmingham
2010-04-03,Denver,Seattle
2010-04-03,San Antonio,Dallas
2010-04-03,Oakland,Tijuana
2010-04-03,Vancouver,Calgary
2010-04-03,Atlanta,Nashville
2010-04-04,Merida,Monterrey
2010-04-04,Phoenix,Los Angeles
2010-04-04,Charlotte,Birmingham
2010-04-05,Merida,Dallas
2010-04-04,Vancouver,Denver
2010-04-05,Oakland,Los Angeles
2010-04-05,San Antonio,Monterrey
2010-04-05,Phoenix,Tijuana
2010-04-05,Charlotte,Nashville
2010-04-05,Atlanta,Birmingham
2010-04-05,Calgary,Seattle
2010-04-06,Merida,Dallas
2010-04-05,Vancouver,Denver
2010-04-06,Oakland,Los Angeles
2010-04-06,San Antonio,Monterrey
2010-04-06,Phoenix,Tijuana
2010-04-06,Charlotte,Nashville
2010-04-06,Atlanta,Birmingham
2010-04-06,Calgary,Seattle
2010-04-07,Merida,Dallas
2010-04-06,Vancouver,Denver
2010-04-07,Oakland,Los Angeles
2010-04-07,San Antonio,Monterrey
2010-04-07,Phoenix,Tijuana
2010-04-07,Charlotte,Nashville
2010-04-07,Atlanta,Birmingham
2010-04-07,Calgary,Seattle
2010-04-08,Nashville,Charlotte
2010-04-08,San Antonio,Merida
2010-04-08,Calgary,Vancouver
2010-04-08,Tijuana,Los Angeles
2010-04-08,Monterrey,Dallas
2010-04-08,Seattle,Denver
2010-04-08,Phoenix,Oakland
2010-04-08,Birmingham,Atlanta
2010-04-09,Nashville,Charlotte
2010-04-09,San Antonio,Merida
2010-04-09,Calgary,Vancouver
2010-04-09,Tijuana,Los Angeles
2010-04-09,Monterrey,Dallas
2010-04-09,Seattle,Denver
2010-04-09,Phoenix,Oakland
2010-04-09,Birmingham,Atlanta
2010-04-10,Nashville,Charlotte
2010-04-10,San Antonio,Merida
2010-04-10,Calgary,Vancouver
2010-04-10,Tijuana,Los Angeles
2010-04-10,Monterrey,Dallas
2010-04-10,Seattle,Denver
2010-04-10,Phoenix,Oakland
2010-04-10,Birmingham,Atlanta
2010-04-11,Vancouver,Seattle
2010-04-11,Calgary,Denver
2010-04-11,Atlanta,Charlotte
2010-04-11,Dallas,San Antonio
2010-04-11,Oakland,Phoenix
2010-04-11,Monterrey,Merida
2010-04-11,Nashville,Birmingham
2010-04-11,Los Angeles,Tijuana
2010-04-12,Vancouver,Seattle
2010-04-12,Calgary,Denver
2010-04-12,Atlanta,Charlotte
2010-04-12,Dallas,San Antonio
2010-04-12,Oakland,Phoenix
2010-04-12,Monterrey,Merida
2010-04-12,Nashville,Birmingham
2010-04-12,Los Angeles,Tijuana
2010-04-13,Vancouver,Seattle
2010-04-13,Calgary,Denver
2010-04-13,Atlanta,Charlotte
2010-04-13,Dallas,San Antonio
2010-04-13,Oakland,Phoenix
2010-04-13,Monterrey,Merida
2010-04-13,Nashville,Birmingham
2010-04-13,Los Angeles,Tijuana
2010-04-14,Tijuana,Phoenix
2010-04-14,Birmingham,Charlotte
2010-04-14,Nashville,Atlanta
2010-04-14,Dallas,Monterrey
2010-04-14,Merida,San Antonio
2010-04-15,Denver,Calgary
2010-04-15,Seattle,Vancouver
2010-04-15,Los Angeles,Oakland
2010-04-15,Tijuana,Phoenix
2010-04-15,Birmingham,Charlotte
2010-04-15,Nashville,Atlanta
2010-04-15,Dallas,Monterrey
2010-04-15,Merida,San Antonio
2010-04-16,Denver,Calgary
2010-04-16,Seattle,Vancouver
2010-04-16,Los Angeles,Oakland
2010-04-16,Tijuana,Phoenix
2010-04-16,Birmingham,Charlotte
2010-04-16,Nashville,Atlanta
2010-04-16,Dallas,Monterrey
2010-04-16,Merida,San Antonio
2010-04-17,Denver,Calgary
2010-04-17,Seattle,Vancouver
2010-04-17,Los Angeles,Oakland
2010-04-18,Tijuana,Oakland
2010-04-18,Denver,Vancouver
2010-04-17,Dallas,Merida
2010-04-17,Charlotte,Atlanta
2010-04-17,Monterrey,San Antonio
2010-04-18,Birmingham,Nashville
2010-04-18,Seattle,Calgary
2010-04-18,Los Angeles,Phoenix
2010-04-19,Tijuana,Oakland
2010-04-19,Denver,Vancouver
2010-04-18,Dallas,Merida
2010-04-18,Charlotte,Atlanta
2010-04-18,Monterrey,San Antonio
2010-04-19,Birmingham,Nashville
2010-04-19,Seattle,Calgary
2010-04-19,Los Angeles,Phoenix
2010-04-20,Tijuana,Oakland
2010-04-20,Denver,Vancouver
2010-04-19,Dallas,Merida
2010-04-19,Charlotte,Atlanta
2010-04-19,Monterrey,San Antonio
2010-04-20,Birmingham,Nashville
2010-04-20,Seattle,Calgary
2010-04-20,Los Angeles,Phoenix
2010-04-21,Vancouver,San Antonio
2010-04-21,Atlanta,Oakland
2010-04-21,Seattle,Monterrey
2010-04-21,Dallas,Calgary
2010-04-21,Los Angeles,Nashville
2010-04-21,Charlotte,Phoenix
2010-04-21,Tijuana,Birmingham
2010-04-21,Denver,Merida
2010-04-22,Vancouver,San Antonio
2010-04-22,Atlanta,Oakland
2010-04-22,Seattle,Monterrey
2010-04-22,Dallas,Calgary
2010-04-22,Los Angeles,Nashville
2010-04-22,Charlotte,Phoenix
2010-04-22,Tijuana,Birmingham
2010-04-22,Denver,Merida
2010-04-23,Vancouver,San Antonio
2010-04-23,Atlanta,Oakland
2010-04-23,Seattle,Monterrey
2010-04-23,Dallas,Calgary
2010-04-23,Los Angeles,Nashville
2010-04-23,Charlotte,Phoenix
2010-04-23,Tijuana,Birmingham
2010-04-23,Denver,Merida
2010-04-24,Merida,Vancouver
2010-04-24,Tijuana,Atlanta
2010-04-24,San Antonio,Denver
2010-04-24,Monterrey,Seattle
2010-04-24,Oakland,Charlotte
2010-04-25,Birmingham,Los Angeles
2010-04-25,Nashville,Phoenix
2010-04-25,Calgary,Dallas
2010-04-25,Merida,Vancouver
2010-04-25,Tijuana,Atlanta
2010-04-25,San Antonio,Denver
2010-04-25,Monterrey,Seattle
2010-04-25,Oakland,Charlotte
2010-04-26,Birmingham,Los Angeles
2010-04-26,Nashville,Phoenix
2010-04-26,Calgary,Dallas
2010-04-26,Merida,Vancouver
2010-04-26,Tijuana,Atlanta
2010-04-26,San Antonio,Denver
2010-04-26,Monterrey,Seattle
2010-04-26,Oakland,Charlotte
2010-04-27,Birmingham,Los Angeles
2010-04-27,Nashville,Phoenix
2010-04-27,Calgary,Dallas
2010-04-28,Calgary,Merida
2010-04-28,Phoenix,Nashville
2010-04-28,Birmingham,Oakland
2010-04-28,Dallas,Vancouver
2010-04-27,San Antonio,Seattle
2010-04-28,Denver,Monterrey
2010-04-28,Charlotte,Tijuana
2010-04-28,Los Angeles,Atlanta
2010-04-29,Calgary,Merida
2010-04-29,Phoenix,Nashville
2010-04-29,Birmingham,Oakland
2010-04-29,Dallas,Vancouver
2010-04-28,San Antonio,Seattle
2010-04-29,Denver,Monterrey
2010-04-29,Charlotte,Tijuana
2010-04-29,Los Angeles,Atlanta
2010-04-30,Calgary,Merida
2010-04-30,Phoenix,Nashville
2010-04-30,Birmingham,Oakland
2010-04-30,Dallas,Vancouver
2010-04-29,San Antonio,Seattle
2010-04-30,Denver,Monterrey
2010-04-30,Charlotte,Tijuana
2010-04-30,Los Angeles,Atlanta
2010-05-01,Monterrey,Calgary
2010-05-01,Merida,Denver
2010-05-01,Charlotte,Los Angeles
2010-05-01,San Antonio,Vancouver
2010-05-01,Birmingham,Phoenix
2010-05-01,Atlanta,Tijuana
2010-05-01,Nashville,Oakland
2010-05-01,Seattle,Dallas
2010-05-02,Monterrey,Calgary
2010-05-02,Merida,Denver
2010-05-02,Charlotte,Los Angeles
2010-05-02,San Antonio,Vancouver
2010-05-02,Birmingham,Phoenix
2010-05-02,Atlanta,Tijuana
2010-05-02,Nashville,Oakland
2010-05-02,Seattle,Dallas
2010-05-03,Monterrey,Calgary
2010-05-03,Merida,Denver
2010-05-03,Charlotte,Los Angeles
2010-05-03,San Antonio,Vancouver
2010-05-03,Birmingham,Phoenix
2010-05-03,Atlanta,Tijuana
2010-05-03,Nashville,Oakland
2010-05-03,Seattle,Dallas
2010-05-04,,
2010-05-05,,
2010-05-06,,
2010-05-07,Merida,Birmingham
2010-05-07,Los Angeles,Seattle
2010-05-07,Calgary,Oakland
2010-05-07,Denver,Phoenix
2010-05-07,Monterrey,Atlanta
2010-05-08,Vancouver,Tijuana
2010-05-08,Charlotte,San Antonio
2010-05-08,Nashville,Dallas
2010-05-08,Merida,Birmingham
2010-05-08,Los Angeles,Seattle
2010-05-08,Calgary,Oakland
2010-05-08,Denver,Phoenix
2010-05-08,Monterrey,Atlanta
2010-05-09,Vancouver,Tijuana
2010-05-09,Charlotte,San Antonio
2010-05-09,Nashville,Dallas
2010-05-09,Merida,Birmingham
2010-05-09,Los Angeles,Seattle
2010-05-09,Calgary,Oakland
2010-05-09,Denver,Phoenix
2010-05-09,Monterrey,Atlanta
2010-05-10,Vancouver,Tijuana
2010-05-10,Charlotte,San Antonio
2010-05-10,Nashville,Dallas
2010-05-11,Tijuana,Calgary
2010-05-11,Birmingham,Dallas
2010-05-10,Merida,Atlanta
2010-05-10,Phoenix,Seattle
2010-05-11,Monterrey,Nashville
2010-05-11,San Antonio,Charlotte
2010-05-11,Los Angeles,Denver
2010-05-11,Vancouver,Oakland
2010-05-12,Tijuana,Calgary
2010-05-12,Birmingham,Dallas
2010-05-11,Merida,Atlanta
2010-05-11,Phoenix,Seattle
2010-05-12,Monterrey,Nashville
2010-05-12,San Antonio,Charlotte
2010-05-12,Los Angeles,Denver
2010-05-12,Vancouver,Oakland
2010-05-13,Tijuana,Calgary
2010-05-13,Birmingham,Dallas
2010-05-12,Merida,Atlanta
2010-05-12,Phoenix,Seattle
2010-05-13,Monterrey,Nashville
2010-05-13,San Antonio,Charlotte
2010-05-13,Los Angeles,Denver
2010-05-13,Vancouver,Oakland
2010-05-14,San Antonio,Nashville
2010-05-14,Dallas,Birmingham
2010-05-14,Calgary,Los Angeles
2010-05-14,Oakland,Seattle
2010-05-14,Phoenix,Vancouver
2010-05-15,Monterrey,Charlotte
2010-05-15,Atlanta,Merida
2010-05-15,Denver,Tijuana
2010-05-15,San Antonio,Nashville
2010-05-15,Dallas,Birmingham
2010-05-15,Calgary,Los Angeles
2010-05-15,Oakland,Seattle
2010-05-15,Phoenix,Vancouver
2010-05-16,Monterrey,Charlotte
2010-05-16,Atlanta,Merida
2010-05-16,Denver,Tijuana
2010-05-16,San Antonio,Nashville
2010-05-16,Dallas,Birmingham
2010-05-16,Calgary,Los Angeles
2010-05-16,Oakland,Seattle
2010-05-16,Phoenix,Vancouver
2010-05-17,Monterrey,Charlotte
2010-05-17,Atlanta,Merida
2010-05-17,Denver,Tijuana
2010-05-18,Birmingham,Monterrey
2010-05-17,Oakland,Vancouver
2010-05-18,Dallas,Atlanta
2010-05-17,Seattle,Phoenix
2010-05-18,Charlotte,Merida
2010-05-18,Los Angeles,Calgary
2010-05-18,Nashville,San Antonio
2010-05-18,Tijuana,Denver
2010-05-19,Birmingham,Monterrey
2010-05-18,Oakland,Vancouver
2010-05-19,Dallas,Atlanta
2010-05-18,Seattle,Phoenix
2010-05-19,Charlotte,Merida
2010-05-19,Los Angeles,Calgary
2010-05-19,Nashville,San Antonio
2010-05-19,Tijuana,Denver
2010-05-20,Birmingham,Monterrey
2010-05-19,Oakland,Vancouver
2010-05-20,Dallas,Atlanta
2010-05-19,Seattle,Phoenix
2010-05-20,Charlotte,Merida
2010-05-20,Los Angeles,Calgary
2010-05-20,Nashville,San Antonio
2010-05-20,Tijuana,Denver
2010-05-21,Birmingham,Merida
2010-05-21,San Antonio,Atlanta
2010-05-21,Dallas,Charlotte
2010-05-21,Calgary,Phoenix
2010-05-21,Seattle,Tijuana
2010-05-21,Vancouver,Los Angeles
2010-05-21,Nashville,Monterrey
2010-05-21,Denver,Oakland
2010-05-22,Birmingham,Merida
2010-05-22,San Antonio,Atlanta
2010-05-22,Dallas,Charlotte
2010-05-22,Calgary,Phoenix
2010-05-22,Seattle,Tijuana
2010-05-22,Vancouver,Los Angeles
2010-05-22,Nashville,Monterrey
2010-05-22,Denver,Oakland
2010-05-23,Birmingham,Merida
2010-05-23,San Antonio,Atlanta
2010-05-23,Dallas,Charlotte
2010-05-23,Calgary,Phoenix
2010-05-23,Seattle,Tijuana
2010-05-23,Vancouver,Los Angeles
2010-05-23,Nashville,Monterrey
2010-05-23,Denver,Oakland
2010-05-24,Calgary,Tijuana
2010-05-24,Nashville,Merida
2010-05-24,Vancouver,Phoenix
2010-05-24,Seattle,Oakland
2010-05-24,Denver,Los Angeles
2010-05-25,San Antonio,Birmingham
2010-05-25,Atlanta,Dallas
2010-05-25,Charlotte,Monterrey
2010-05-25,Calgary,Tijuana
2010-05-25,Nashville,Merida
2010-05-25,Vancouver,Phoenix
2010-05-25,Seattle,Oakland
2010-05-25,Denver,Los Angeles
2010-05-26,San Antonio,Birmingham
2010-05-26,Atlanta,Dallas
2010-05-26,Charlotte,Monterrey
2010-05-26,Calgary,Tijuana
2010-05-26,Nashville,Merida
2010-05-26,Vancouver,Phoenix
2010-05-26,Seattle,Oakland
2010-05-26,Denver,Los Angeles
2010-05-27,San Antonio,Birmingham
2010-05-27,Atlanta,Dallas
2010-05-27,Charlotte,Monterrey
2010-05-27,Los Angeles,Vancouver
2010-05-28,Atlanta,San Antonio
2010-05-27,Phoenix,Denver
2010-05-28,Monterrey,Birmingham
2010-05-27,Tijuana,Seattle
2010-05-28,Charlotte,Dallas
2010-05-28,Merida,Nashville
2010-05-28,Oakland,Calgary
