Date,Home,Away
2010-04-01,Nashville,Atlanta
2010-04-01,Phoenix,Los Angeles
2010-04-01,Seattle,Denver
2010-04-01,Monterrey,Dallas
2010-04-01,Calgary,Vancouver
2010-04-02,Birmingham,Charlotte
2010-04-02,Tijuana,Oakland
2010-04-02,San Antonio,Merida
2010-04-02,Nashville,Atlanta
2010-04-02,Phoenix,Los Angeles
2010-04-02,Seattle,Denver
2010-04-02,Monterrey,Dallas
2010-04-02,Calgary,Vancouver
2010-04-03,Birmingham,Charlotte
2010-04-03,Tijuana,Oakland
2010-04-03,San Antonio,Merida
2010-04-03,Nashville,Atlanta
2010-04-03,Phoenix,Los Angeles
2010-04-03,Seattle,Denver
2010-04-03,Monterrey,Dallas
2010-04-03,Calgary,Vancouver
2010-04-04,Birmingham,Charlotte
2010-04-04,Tijuana,Oakland
2010-04-04,San Antonio,Merida
2010-04-04,Vancouver,Denver
2010-04-05,Tijuana,Los Angeles
2010-04-05,Atlanta,Charlotte
2010-04-05,Merida,Dallas
2010-04-04,Calgary,Seattle
2010-04-05,Birmingham,Nashville
2010-04-05,San Antonio,Monterrey
2010-04-05,Oakland,Phoenix
2010-04-05,Vancouver,Denver
2010-04-06,Tijuana,Los Angeles
2010-04-06,Atlanta,Charlotte
2010-04-06,Merida,Dallas
2010-04-05,Calgary,Seattle
2010-04-06,Birmingham,Nashville
2010-04-06,San Antonio,Monterrey
2010-04-06,Oakland,Phoenix
2010-04-06,Vancouver,Denver
2010-04-07,Tijuana,Los Angeles
2010-04-07,Atlanta,Charlotte
2010-04-07,Merida,Dallas
2010-04-06,Calgary,Seattle
2010-04-07,Birmingham,Nashville
2010-04-07,San Antonio,Monterrey
2010-04-07,Oakland,Phoenix
2010-04-07,Calgary,Denver
2010-04-08,Dallas,San Antonio
2010-04-08,Merida,Monterrey
2010-04-08,Atlanta,Birmingham
2010-04-08,Oakland,Los Angeles
2010-04-08,Seattle,Vancouver
2010-04-08,Charlotte,Nashville
2010-04-08,Phoenix,Tijuana
2010-04-08,Calgary,Denver
2010-04-09,Dallas,San Antonio
2010-04-09,Merida,Monterrey
2010-04-09,Atlanta,Birmingham
2010-04-09,Oakland,Los Angeles
2010-04-09,Seattle,Vancouver
2010-04-09,Charlotte,Nashville
2010-04-09,Phoenix,Tijuana
2010-04-09,Calgary,Denver
2010-04-10,Dallas,San Antonio
2010-04-10,Merida,Monterrey
2010-04-10,Atlanta,Birmingham
2010-04-10,Oakland,Los Angeles
2010-04-10,Seattle,Vancouver
2010-04-10,Charlotte,Nashville
2010-04-10,Phoenix,Tijuana
2010-04-11,Los Angeles,Phoenix
2010-04-11,Monterrey,San Antonio
2010-04-11,Denver,Vancouver
2010-04-11,Charlotte,Birmingham
2010-04-11,Dallas,Merida
2010-04-11,Oakland,Tijuana
2010-04-11,Atlanta,Nashville
2010-04-11,Seattle,Calgary
2010-04-12,Los Angeles,Phoenix
2010-04-12,Monterrey,San Antonio
2010-04-12,Denver,Vancouver
2010-04-12,Charlotte,Birmingham
2010-04-12,Dallas,Merida
2010-04-12,Oakland,Tijuana
2010-04-12,Atlanta,Nashville
2010-04-12,Seattle,Calgary
2010-04-13,Los Angeles,Phoenix
2010-04-13,Monterrey,San Antonio
2010-04-13,Denver,Vancouver
2010-04-13,Charlotte,Birmingham
2010-04-13,Dallas,Merida
2010-04-13,Oakland,Tijuana
2010-04-13,Atlanta,Nashville
2010-04-13,Seattle,Calgary
2010-04-14,Nashville,Charlotte
2010-04-14,Denver,Calgary
2010-04-14,Merida,San Antonio
2010-04-14,Tijuana,Phoenix
2010-04-14,Dallas,Monterrey
2010-04-15,Birmingham,Atlanta
2010-04-15,Los Angeles,Oakland
2010-04-15,Vancouver,Seattle
2010-04-15,Nashville,Charlotte
2010-04-15,Denver,Calgary
2010-04-15,Merida,San Antonio
