Date,Home,Away
2010-04-01,Toronto,Pittsburgh
2010-04-01,Detroit,Akron
2010-04-01,Boston,New York
2010-04-01,Winnipeg,St. Paul
2010-04-01,New Haven,Montreal
2010-04-02,St. Louis,Chicago
2010-04-02,Columbus,Indianapolis
2010-04-02,Philadelphia,"Washington, D.C."
2010-04-02,Toronto,Pittsburgh
2010-04-02,Detroit,Akron
2010-04-02,Boston,New York
2010-04-02,Winnipeg,St. Paul
2010-04-02,New Haven,Montreal
2010-04-03,St. Louis,Chicago
2010-04-03,Columbus,Indianapolis
2010-04-03,Philadelphia,"Washington, D.C."
2010-04-03,Toronto,Pittsburgh
2010-04-03,Detroit,Akron
2010-04-03,Boston,New York
2010-04-03,Winnipeg,St. Paul
2010-04-03,New Haven,Montreal
2010-04-04,St. Louis,Chicago
2010-04-04,Columbus,Indianapolis
2010-04-04,Philadelphia,"Washington, D.C."
2010-04-04,New York,Boston
2010-04-04,Akron,Detroit
2010-04-05,"Washington, D.C.",Philadelphia
2010-04-05,St. Paul,St. Louis
2010-04-04,Montreal,New Haven
2010-04-05,Pittsburgh,Toronto
2010-04-05,Winnipeg,Chicago
2010-04-05,Indianapolis,Columbus
2010-04-05,New York,Boston
2010-04-05,Akron,Detroit
2010-04-06,"Washington, D.C.",Philadelphia
2010-04-06,St. Paul,St. Louis
2010-04-05,Montreal,New Haven
2010-04-06,Pittsburgh,Toronto
2010-04-06,Winnipeg,Chicago
2010-04-06,Indianapolis,Columbus
2010-04-06,New York,Boston
2010-04-06,Akron,Detroit
2010-04-07,"Washington, D.C.",Philadelphia
2010-04-07,St. Paul,St. Louis
2010-04-06,Montreal,New Haven
2010-04-07,Pittsburgh,Toronto
2010-04-07,Winnipeg,Chicago
2010-04-07,Indianapolis,Columbus
2010-04-08,Toronto,Philadelphia
2010-04-08,Chicago,St. Louis
2010-04-08,St. Paul,Winnipeg
2010-04-08,Akron,Columbus
2010-04-07,Boston,New Haven
2010-04-08,Detroit,Indianapolis
2010-04-08,Montreal,New York
2010-04-08,"Washington, D.C.",Pittsburgh
2010-04-09,Toronto,Philadelphia
2010-04-09,Chicago,St. Louis
2010-04-09,St. Paul,Winnipeg
2010-04-09,Akron,Columbus
2010-04-08,Boston,New Haven
2010-04-09,Detroit,Indianapolis
2010-04-09,Montreal,New York
2010-04-09,"Washington, D.C.",Pittsburgh
2010-04-10,Toronto,Philadelphia
2010-04-10,Chicago,St. Louis
2010-04-10,St. Paul,Winnipeg
2010-04-10,Akron,Columbus
2010-04-09,Boston,New Haven
2010-04-10,Detroit,Indianapolis
2010-04-10,Montreal,New York
2010-04-10,"Washington, D.C.",Pittsburgh
2010-04-11,Toronto,"Washington, D.C."
2010-04-11,Winnipeg,St. Louis
2010-04-11,Philadelphia,Pittsburgh
2010-04-11,New York,New Haven
2010-04-11,Montreal,Boston
2010-04-11,Indianapolis,Akron
2010-04-11,Columbus,Detroit
2010-04-11,St. Paul,Chicago
2010-04-12,Toronto,"Washington, D.C."
2010-04-12,Winnipeg,St. Louis
2010-04-12,Philadelphia,Pittsburgh
2010-04-12,New York,New Haven
2010-04-12,Montreal,Boston
2010-04-12,Indianapolis,Akron
2010-04-12,Columbus,Detroit
2010-04-12,St. Paul,Chicago
2010-04-13,Toronto,"Washington, D.C."
2010-04-13,Winnipeg,St. Louis
2010-04-13,Philadelphia,Pittsburgh
2010-04-13,New York,New Haven
2010-04-13,Montreal,Boston
2010-04-13,Indianapolis,Akron
2010-04-13,Columbus,Detroit
2010-04-13,St. Paul,Chicago
2010-04-14,St. Louis,St. Paul
