Date,Home,Away
2010-04-01,Nashville,Charlotte
2010-04-01,Merida,San Antonio
2010-04-01,Phoenix,Oakland
2010-04-01,Monterrey,Dallas
2010-04-01,Birmingham,Atlanta
2010-04-02,Denver,Vancouver
2010-04-02,Seattle,Calgary
2010-04-02,Tijuana,Los Angeles
2010-04-02,Nashville,Charlotte
2010-04-02,Merida,San Antonio
2010-04-02,Phoenix,Oakland
2010-04-02,Monterrey,Dallas
2010-04-02,Birmingham,Atlanta
2010-04-03,Denver,Vancouver
2010-04-03,Seattle,Calgary
2010-04-03,Tijuana,Los Angeles
2010-04-03,Nashville,Charlotte
2010-04-03,Merida,San Antonio
2010-04-03,Phoenix,Oakland
2010-04-03,Monterrey,Dallas
2010-04-03,Birmingham,Atlanta
2010-04-04,Denver,Vancouver
2010-04-04,Seattle,Calgary
2010-04-04,Tijuana,Los Angeles
2010-04-05,Los Angeles,Phoenix
2010-04-05,Calgary,Seattle
2010-04-04,Dallas,San Antonio
2010-04-04,Charlotte,Birmingham
2010-04-05,Tijuana,Oakland
2010-04-05,Atlanta,Nashville
2010-04-05,Merida,Monterrey
2010-04-05,Vancouver,Denver
2010-04-06,Los Angeles,Phoenix
2010-04-06,Calgary,Seattle
2010-04-05,Dallas,San Antonio
2010-04-05,Charlotte,Birmingham
2010-04-06,Tijuana,Oakland
2010-04-06,Atlanta,Nashville
2010-04-06,Merida,Monterrey
2010-04-06,Vancouver,Denver
2010-04-07,Los Angeles,Phoenix
2010-04-07,Calgary,Seattle
2010-04-06,Dallas,San Antonio
2010-04-06,Charlotte,Birmingham
2010-04-07,Tijuana,Oakland
2010-04-07,Atlanta,Nashville
2010-04-07,Merida,Monterrey
2010-04-07,Vancouver,Denver
2010-04-08,Monterrey,San Antonio
2010-04-08,Vancouver,Seattle
2010-04-08,Dallas,Merida
2010-04-07,Birmingham,Charlotte
2010-04-08,Oakland,Tijuana
2010-04-08,Denver,Calgary
2010-04-08,Phoenix,Los Angeles
2010-04-08,Nashville,Atlanta
2010-04-09,Monterrey,San Antonio
2010-04-09,Vancouver,Seattle
2010-04-09,Dallas,Merida
2010-04-08,Birmingham,Charlotte
2010-04-09,Oakland,Tijuana
2010-04-09,Denver,Calgary
2010-04-09,Phoenix,Los Angeles
2010-04-09,Nashville,Atlanta
2010-04-10,Monterrey,San Antonio
2010-04-10,Vancouver,Seattle
2010-04-10,Dallas,Merida
2010-04-09,Birmingham,Charlotte
2010-04-10,Oakland,Tijuana
2010-04-10,Denver,Calgary
2010-04-10,Phoenix,Los Angeles
2010-04-10,Nashville,Atlanta
2010-04-11,Birmingham,Nashville
2010-04-11,Denver,Seattle
2010-04-11,Los Angeles,Oakland
2010-04-11,San Antonio,Dallas
2010-04-11,Charlotte,Atlanta
2010-04-11,Phoenix,Tijuana
2010-04-11,Vancouver,Calgary
2010-04-11,Monterrey,Merida
2010-04-12,Birmingham,Nashville
2010-04-12,Denver,Seattle
2010-04-12,Los Angeles,Oakland
2010-04-12,San Antonio,Dallas
2010-04-12,Charlotte,Atlanta
2010-04-12,Phoenix,Tijuana
2010-04-12,Vancouver,Calgary
2010-04-12,Monterrey,Merida
2010-04-13,Birmingham,Nashville
2010-04-13,Denver,Seattle
2010-04-13,Los Angeles,Oakland
2010-04-13,San Antonio,Dallas
2010-04-13,Charlotte,Atlanta
2010-04-13,Phoenix,Tijuana
2010-04-13,Vancouver,Calgary
2010-04-13,Monterrey,Merida
2010-04-14,Oakland,Los Angeles
2010-04-14,Tijuana,Phoenix
2010-04-14,Dallas,Monterrey
2010-04-14,Seattle,Vancouver
2010-04-14,Atlanta,Birmingham
2010-04-15,San Antonio,Merida
2010-04-15,Calgary,Denver
2010-04-15,Charlotte,Nashville
2010-04-15,Oakland,Los Angeles
2010-04-15,Tijuana,Phoenix
2010-04-15,Dallas,Monterrey
2010-04-15,Seattle,Vancouver
2010-04-15,Atlanta,Birmingham
2010-04-16,San Antonio,Merida
2010-04-16,Calgary,Denver
2010-04-16,Charlotte,Nashville
2010-04-16,Oakland,Los Angeles
2010-04-16,Tijuana,Phoenix
2010-04-16,Dallas,Monterrey
2010-04-16,Seattle,Vancouver
2010-04-16,Atlanta,Birmingham
2010-04-17,San Antonio,Merida
2010-04-17,Calgary,Denver
2010-04-17,Charlotte,Nashville
2010-04-18,San Antonio,Monterrey
2010-04-18,Calgary,Vancouver
2010-04-17,Los Angeles,Tijuana
2010-04-18,Atlanta,Charlotte
2010-04-17,Oakland,Phoenix
2010-04-18,Merida,Dallas
2010-04-18,Seattle,Denver
2010-04-18,Nashville,Birmingham
2010-04-19,San Antonio,Monterrey
2010-04-19,Calgary,Vancouver
2010-04-18,Los Angeles,Tijuana
2010-04-19,Atlanta,Charlotte
2010-04-18,Oakland,Phoenix
2010-04-19,Merida,Dallas
2010-04-19,Seattle,Denver
2010-04-19,Nashville,Birmingham
2010-04-20,San Antonio,Monterrey
2010-04-20,Calgary,Vancouver
2010-04-19,Los Angeles,Tijuana
2010-04-20,Atlanta,Charlotte
2010-04-19,Oakland,Phoenix
2010-04-20,Merida,Dallas
2010-04-20,Seattle,Denver
2010-04-20,Nashville,Birmingham
2010-04-21,San Antonio,Denver
2010-04-21,Atlanta,Los Angeles
2010-04-21,Dallas,Seattle
2010-04-21,Charlotte,Phoenix
2010-04-21,Nashville,Tijuana
2010-04-21,Vancouver,Merida
2010-04-21,Monterrey,Calgary
2010-04-21,Oakland,Birmingham
2010-04-22,San Antonio,Denver
2010-04-22,Atlanta,Los Angeles
2010-04-22,Dallas,Seattle
2010-04-22,Charlotte,Phoenix
2010-04-22,Nashville,Tijuana
2010-04-22,Vancouver,Merida
2010-04-22,Monterrey,Calgary
2010-04-22,Oakland,Birmingham
2010-04-23,San Antonio,Denver
2010-04-23,Atlanta,Los Angeles
2010-04-23,Dallas,Seattle
2010-04-23,Charlotte,Phoenix
2010-04-23,Nashville,Tijuana
2010-04-23,Vancouver,Merida
2010-04-23,Monterrey,Calgary
