Date,Home,Away
2010-04-01,Tijuana,Phoenix
2010-04-01,Monterrey,San Antonio
2010-04-01,Atlanta,Nashville
2010-04-01,Dallas,Merida
2010-04-01,Charlotte,Birmingham
2010-04-02,Los Angeles,Oakland
2010-04-02,Denver,Vancouver
2010-04-02,Seattle,Calgary
2010-04-02,Tijuana,Phoenix
2010-04-02,Monterrey,San Antonio
2010-04-02,Atlanta,Nashville
2010-04-02,Dallas,Merida
2010-04-02,Charlotte,Birmingham
2010-04-03,Los Angeles,Oakland
2010-04-03,Denver,Vancouver
2010-04-03,Seattle,Calgary
2010-04-03,Tijuana,Phoenix
2010-04-03,Monterrey,San Antonio
2010-04-03,Atlanta,Nashville
2010-04-03,Dallas,Merida
2010-04-03,Charlotte,Birmingham
2010-04-04,Los Angeles,Oakland
2010-04-04,Denver,Vancouver
2010-04-04,Seattle,Calgary
2010-04-04,Merida,San Antonio
2010-04-05,Phoenix,Oakland
2010-04-05,Vancouver,Denver
2010-04-04,Birmingham,Atlanta
2010-04-04,Charlotte,Nashville
2010-04-05,Calgary,Seattle
2010-04-05,Tijuana,Los Angeles
2010-04-05,Dallas,Monterrey
2010-04-05,Merida,San Antonio
2010-04-06,Phoenix,Oakland
2010-04-06,Vancouver,Denver
2010-04-05,Birmingham,Atlanta
2010-04-05,Charlotte,Nashville
2010-04-06,Calgary,Seattle
2010-04-06,Tijuana,Los Angeles
2010-04-06,Dallas,Monterrey
2010-04-06,Merida,San Antonio
2010-04-07,Phoenix,Oakland
2010-04-07,Vancouver,Denver
2010-04-06,Birmingham,Atlanta
2010-04-06,Charlotte,Nashville
2010-04-07,Calgary,Seattle
2010-04-07,Tijuana,Los Angeles
2010-04-07,Dallas,Monterrey
2010-04-08,Monterrey,Dallas
2010-04-08,Seattle,Denver
2010-04-08,Oakland,Phoenix
2010-04-08,Vancouver,Calgary
2010-04-07,Birmingham,Nashville
2010-04-08,Atlanta,Charlotte
2010-04-08,Los Angeles,Tijuana
2010-04-08,San Antonio,Merida
2010-04-09,Monterrey,Dallas
2010-04-09,Seattle,Denver
2010-04-09,Oakland,Phoenix
2010-04-09,Vancouver,Calgary
2010-04-08,Birmingham,Nashville
2010-04-09,Atlanta,Charlotte
2010-04-09,Los Angeles,Tijuana
2010-04-09,San Antonio,Merida
2010-04-10,Monterrey,Dallas
2010-04-10,Seattle,Denver
2010-04-10,Oakland,Phoenix
2010-04-10,Vancouver,Calgary
2010-04-09,Birmingham,Nashville
2010-04-10,Atlanta,Charlotte
2010-04-10,Los Angeles,Tijuana
2010-04-10,San Antonio,Merida
2010-04-11,Merida,Dallas
2010-04-11,Charlotte,Atlanta
2010-04-11,Phoenix,Los Angeles
2010-04-11,Oakland,Tijuana
2010-04-11,San Antonio,Monterrey
2010-04-11,Calgary,Denver
2010-04-11,Seattle,Vancouver
2010-04-11,Nashville,Birmingham
2010-04-12,Merida,Dallas
2010-04-12,Charlotte,Atlanta
2010-04-12,Phoenix,Los Angeles
2010-04-12,Oakland,Tijuana
2010-04-12,San Antonio,Monterrey
2010-04-12,Calgary,Denver
2010-04-12,Seattle,Vancouver
2010-04-12,Nashville,Birmingham
2010-04-13,Merida,Dallas
2010-04-13,Charlotte,Atlanta
2010-04-13,Phoenix,Los Angeles
2010-04-13,Oakland,Tijuana
2010-04-13,San Antonio,Monterrey
2010-04-13,Calgary,Denver
2010-04-13,Seattle,Vancouver
2010-04-13,Nashville,Birmingham
2010-04-14,Monterrey,Merida
2010-04-14,Phoenix,Tijuana
2010-04-14,Atlanta,Birmingham
2010-04-14,Nashville,Charlotte
2010-04-14,San Antonio,Dallas
2010-04-15,Denver,Seattle
2010-04-15,Oakland,Los Angeles
2010-04-15,Calgary,Vancouver
2010-04-15,Monterrey,Merida
2010-04-15,Phoenix,Tijuana
2010-04-15,Atlanta,Birmingham
2010-04-15,Nashville,Charlotte
2010-04-15,San Antonio,Dallas
2010-04-16,Denver,Seattle
2010-04-16,Oakland,Los Angeles
2010-04-16,Calgary,Vancouver
2010-04-16,Monterrey,Merida
2010-04-16,Phoenix,Tijuana
2010-04-16,Atlanta,Birmingham
2010-04-16,Nashville,Charlotte
2010-04-16,San Antonio,Dallas
2010-04-17,Denver,Seattle
2010-04-17,Oakland,Los Angeles
2010-04-17,Calgary,Vancouver
2010-04-17,Nashville,Atlanta
2010-04-18,Vancouver,Seattle
2010-04-17,Birmingham,Charlotte
2010-04-18,Denver,Calgary
2010-04-17,Dallas,San Antonio
2010-04-18,Los Angeles,Phoenix
2010-04-18,Merida,Monterrey
2010-04-18,Tijuana,Oakland
2010-04-18,Nashville,Atlanta
2010-04-19,Vancouver,Seattle
2010-04-18,Birmingham,Charlotte
2010-04-19,Denver,Calgary
2010-04-18,Dallas,San Antonio
2010-04-19,Los Angeles,Phoenix
2010-04-19,Merida,Monterrey
2010-04-19,Tijuana,Oakland
2010-04-19,Nashville,Atlanta
2010-04-20,Vancouver,Seattle
2010-04-19,Birmingham,Charlotte
2010-04-20,Denver,Calgary
2010-04-19,Dallas,San Antonio
2010-04-20,Los Angeles,Phoenix
2010-04-20,Merida,Monterrey
2010-04-20,Tijuana,Oakland
2010-04-21,Dallas,Oakland
2010-04-21,Phoenix,San Antonio
2010-04-21,Vancouver,Charlotte
2010-04-21,Tijuana,Merida
2010-04-21,Atlanta,Denver
2010-04-21,Nashville,Calgary
2010-04-21,Los Angeles,Monterrey
2010-04-21,Birmingham,Seattle
2010-04-22,Dallas,Oakland
2010-04-22,Phoenix,San Antonio
2010-04-22,Vancouver,Charlotte
2010-04-22,Tijuana,Merida
2010-04-22,Atlanta,Denver
2010-04-22,Nashville,Calgary
2010-04-22,Los Angeles,Monterrey
2010-04-22,Birmingham,Seattle
2010-04-23,Dallas,Oakland
2010-04-23,Phoenix,San Antonio
2010-04-23,Vancouver,Charlotte
2010-04-23,Tijuana,Merida
2010-04-23,Atlanta,Denver
2010-04-23,Nashville,Calgary
2010-04-23,Los Angeles,Monterrey
2010-04-23,Birmingham,Seattle
2010-04-24,Dallas,Los Angeles
2010-04-24,San Antonio,Oakland
2010-04-24,Seattle,Atlanta
2010-04-24,Calgary,Nashville
2010-04-24,Birmingham,Denver
2010-04-25,Tijuana,Monterrey
2010-04-25,Merida,Phoenix
2010-04-25,Charlotte,Vancouver
2010-04-25,Dallas,Los Angeles
2010-04-25,San Antonio,Oakland
2010-04-25,Seattle,Atlanta
2010-04-25,Calgary,Nashville
2010-04-25,Birmingham,Denver
2010-04-26,Tijuana,Monterrey
2010-04-26,Merida,Phoenix
2010-04-26,Charlotte,Vancouver
2010-04-26,Dallas,Los Angeles
2010-04-26,San Antonio,Oakland
2010-04-26,Seattle,Atlanta
2010-04-26,Calgary,Nashville
2010-04-26,Birmingham,Denver
2010-04-27,Tijuana,Monterrey
2010-04-27,Merida,Phoenix
2010-04-27,Charlotte,Vancouver
2010-04-27,Denver,Nashville
2010-04-28,Monterrey,Oakland
2010-04-28,Vancouver,Atlanta
2010-04-27,Calgary,Birmingham
2010-04-28,Seattle,Charlotte
2010-04-28,Tijuana,San Antonio
2010-04-28,Dallas,Phoenix
2010-04-28,Merida,Los Angeles
2010-04-28,Denver,Nashville
2010-04-29,Monterrey,Oakland
2010-04-29,Vancouver,Atlanta
2010-04-28,Calgary,Birmingham
2010-04-29,Seattle,Charlotte
2010-04-29,Tijuana,San Antonio
2010-04-29,Dallas,Phoenix
2010-04-29,Merida,Los Angeles
2010-04-29,Denver,Nashville
2010-04-30,Monterrey,Oakland
2010-04-30,Vancouver,Atlanta
2010-04-29,Calgary,Birmingham
2010-04-30,Seattle,Charlotte
2010-04-30,Tijuana,San Antonio
2010-04-30,Dallas,Phoenix
2010-04-30,Merida,Los Angeles
2010-05-01,Charlotte,Calgary
