Date,Home,Away
2010-04-01,New Haven,Montreal
2010-04-01,Pittsburgh,Toronto
2010-04-01,Indianapolis,Detroit
2010-04-01,St. Paul,Winnipeg
2010-04-01,Philadelphia,"Washington, D.C."
2010-04-02,Boston,New York
2010-04-02,Akron,Columbus
2010-04-02,Chicago,St. Louis
2010-04-02,New Haven,Montreal
2010-04-02,Pittsburgh,Toronto
2010-04-02,Indianapolis,Detroit
2010-04-02,St. Paul,Winnipeg
2010-04-02,Philadelphia,"Washington, D.C."
2010-04-03,Boston,New York
2010-04-03,Akron,Columbus
2010-04-03,Chicago,St. Louis
2010-04-03,New Haven,Montreal
2010-04-03,Pittsburgh,Toronto
2010-04-03,Indianapolis,Detroit
2010-04-03,St. Paul,Winnipeg
2010-04-03,Philadelphia,"Washington, D.C."
2010-04-04,Boston,New York
2010-04-04,Akron,Columbus
2010-04-04,Chicago,St. Louis
2010-04-05,St. Louis,St. Paul
2010-04-04,"Washington, D.C.",Toronto
2010-04-05,Detroit,Columbus
2010-04-05,Winnipeg,Chicago
2010-04-05,New York,New Haven
2010-04-05,Boston,Montreal
2010-04-05,Philadelphia,Pittsburgh
2010-04-05,Akron,Indianapolis
2010-04-06,St. Louis,St. Paul
2010-04-05,"Washington, D.C.",Toronto
2010-04-06,Detroit,Columbus
2010-04-06,Winnipeg,Chicago
2010-04-06,New York,New Haven
2010-04-06,Boston,Montreal
2010-04-06,Philadelphia,Pittsburgh
2010-04-06,Akron,Indianapolis
2010-04-07,St. Louis,St. Paul
2010-04-06,"Washington, D.C.",Toronto
2010-04-07,Detroit,Columbus
2010-04-07,Winnipeg,Chicago
2010-04-07,New York,New Haven
2010-04-07,Boston,Montreal
2010-04-07,Philadelphia,Pittsburgh
2010-04-07,Akron,Indianapolis
2010-04-08,Winnipeg,St. Louis
2010-04-08,New York,Boston
2010-04-08,Akron,Detroit
2010-04-08,Chicago,St. Paul
2010-04-08,Montreal,New Haven
2010-04-08,Indianapolis,Columbus
2010-04-08,Pittsburgh,Philadelphia
2010-04-08,Toronto,"Washington, D.C."
2010-04-09,Winnipeg,St. Louis
2010-04-09,New York,Boston
2010-04-09,Akron,Detroit
2010-04-09,Chicago,St. Paul
2010-04-09,Montreal,New Haven
2010-04-09,Indianapolis,Columbus
2010-04-09,Pittsburgh,Philadelphia
2010-04-09,Toronto,"Washington, D.C."
2010-04-10,Winnipeg,St. Louis
2010-04-10,New York,Boston
2010-04-10,Akron,Detroit
2010-04-10,Chicago,St. Paul
2010-04-10,Montreal,New Haven
2010-04-10,Indianapolis,Columbus
2010-04-10,Pittsburgh,Philadelphia
2010-04-10,Toronto,"Washington, D.C."
2010-04-11,Detroit,Akron
2010-04-11,Toronto,Pittsburgh
2010-04-11,St. Paul,Chicago
2010-04-11,"Washington, D.C.",Philadelphia
2010-04-11,Columbus,Indianapolis
2010-04-11,Montreal,New York
2010-04-11,St. Louis,Winnipeg
2010-04-11,New Haven,Boston
2010-04-12,Detroit,Akron
2010-04-12,Toronto,Pittsburgh
2010-04-12,St. Paul,Chicago
2010-04-12,"Washington, D.C.",Philadelphia
2010-04-12,Columbus,Indianapolis
2010-04-12,Montreal,New York
2010-04-12,St. Louis,Winnipeg
2010-04-12,New Haven,Boston
2010-04-13,Detroit,Akron
2010-04-13,Toronto,Pittsburgh
2010-04-13,St. Paul,Chicago
2010-04-13,"Washington, D.C.",Philadelphia
2010-04-13,Columbus,Indianapolis
2010-04-13,Montreal,New York
2010-04-13,St. Louis,Winnipeg
2010-04-13,New Haven,Boston
2010-04-14,Detroit,Indianapolis
2010-04-14,Columbus,Akron
2010-04-14,New York,Montreal
2010-04-14,Toronto,Philadelphia
2010-04-14,St. Louis,Chicago
2010-04-15,Winnipeg,St. Paul
2010-04-15,"Washington, D.C.",Pittsburgh
2010-04-15,Boston,New Haven
2010-04-15,Detroit,Indianapolis
2010-04-15,Columbus,Akron
2010-04-15,New York,Montreal
2010-04-15,Toronto,Philadelphia
2010-04-15,St. Louis,Chicago
2010-04-16,Winnipeg,St. Paul
2010-04-16,"Washington, D.C.",Pittsburgh
2010-04-16,Boston,New Haven
2010-04-16,Detroit,Indianapolis
2010-04-16,Columbus,Akron
2010-04-16,New York,Montreal
2010-04-16,Toronto,Philadelphia
2010-04-16,St. Louis,Chicago
2010-04-17,Winnipeg,St. Paul
2010-04-17,"Washington, D.C.",Pittsburgh
2010-04-17,Boston,New Haven
2010-04-17,Columbus,Detroit
2010-04-17,Philadelphia,Toronto
2010-04-18,Chicago,Winnipeg
2010-04-18,Montreal,Boston
2010-04-18,Pittsburgh,"Washington, D.C."
2010-04-18,St. Paul,St. Louis
2010-04-18,Indianapolis,Akron
2010-04-18,New Haven,New York
2010-04-18,Columbus,Detroit
2010-04-18,Philadelphia,Toronto
2010-04-19,Chicago,Winnipeg
2010-04-19,Montreal,Boston
2010-04-19,Pittsburgh,"Washington, D.C."
2010-04-19,St. Paul,St. Louis
2010-04-19,Indianapolis,Akron
2010-04-19,New Haven,New York
2010-04-19,Columbus,Detroit
2010-04-19,Philadelphia,Toronto
2010-04-20,Chicago,Winnipeg
2010-04-20,Montreal,Boston
2010-04-20,Pittsburgh,"Washington, D.C."
2010-04-20,St. Paul,St. Louis
2010-04-20,Indianapolis,Akron
