Date,Home,Away
2010-04-01,Merida,Monterrey
2010-04-01,Los Angeles,Tijuana
2010-04-01,Calgary,Seattle
2010-04-01,Atlanta,Birmingham
2010-04-01,San Antonio,Dallas
2010-04-02,Denver,Vancouver
2010-04-02,Nashville,Charlotte
2010-04-02,Oakland,Phoenix
2010-04-02,Merida,Monterrey
2010-04-02,Los Angeles,Tijuana
2010-04-02,Calgary,Seattle
2010-04-02,Atlanta,Birmingham
2010-04-02,San Antonio,Dallas
2010-04-03,Denver,Vancouver
2010-04-03,Nashville,Charlotte
2010-04-03,Oakland,Phoenix
2010-04-03,Merida,Monterrey
2010-04-03,Los Angeles,Tijuana
2010-04-03,Calgary,Seattle
2010-04-03,Atlanta,Birmingham
2010-04-03,San Antonio,Dallas
2010-04-04,Denver,Vancouver
2010-04-04,Nashville,Charlotte
2010-04-04,Oakland,Phoenix
2010-04-05,Calgary,Vancouver
2010-04-05,Los Angeles,Oakland
2010-04-04,Dallas,Merida
2010-04-05,Seattle,Denver
2010-04-05,Nashville,Birmingham
2010-04-05,Tijuana,Phoenix
2010-04-05,Charlotte,Atlanta
2010-04-05,San Antonio,Monterrey
2010-04-06,Calgary,Vancouver
2010-04-06,Los Angeles,Oakland
2010-04-05,Dallas,Merida
2010-04-06,Seattle,Denver
2010-04-06,Nashville,Birmingham
2010-04-06,Tijuana,Phoenix
2010-04-06,Charlotte,Atlanta
2010-04-06,San Antonio,Monterrey
2010-04-07,Calgary,Vancouver
2010-04-07,Los Angeles,Oakland
2010-04-06,Dallas,Merida
2010-04-07,Seattle,Denver
2010-04-07,Nashville,Birmingham
2010-04-07,Tijuana,Phoenix
2010-04-07,Charlotte,Atlanta
2010-04-07,San Antonio,Monterrey
2010-04-08,Charlotte,Nashville
2010-04-08,Merida,San Antonio
2010-04-08,Vancouver,Denver
2010-04-08,Dallas,Monterrey
2010-04-08,Tijuana,Oakland
2010-04-08,Los Angeles,Phoenix
2010-04-08,Seattle,Calgary
2010-04-08,Birmingham,Atlanta
2010-04-09,Charlotte,Nashville
2010-04-09,Merida,San Antonio
2010-04-09,Vancouver,Denver
2010-04-09,Dallas,Monterrey
2010-04-09,Tijuana,Oakland
2010-04-09,Los Angeles,Phoenix
2010-04-09,Seattle,Calgary
2010-04-09,Birmingham,Atlanta
2010-04-10,Charlotte,Nashville
2010-04-10,Merida,San Antonio
2010-04-10,Vancouver,Denver
2010-04-10,Dallas,Monterrey
2010-04-10,Tijuana,Oakland
2010-04-10,Los Angeles,Phoenix
2010-04-10,Seattle,Calgary
2010-04-10,Birmingham,Atlanta
2010-04-11,Dallas,San Antonio
2010-04-11,Birmingham,Nashville
2010-04-11,Denver,Seattle
2010-04-11,Monterrey,Merida
2010-04-11,Atlanta,Charlotte
2010-04-11,Tijuana,Los Angeles
2010-04-11,Vancouver,Calgary
2010-04-11,Phoenix,Oakland
2010-04-12,Dallas,San Antonio
2010-04-12,Birmingham,Nashville
2010-04-12,Denver,Seattle
2010-04-12,Monterrey,Merida
2010-04-12,Atlanta,Charlotte
2010-04-12,Tijuana,Los Angeles
2010-04-12,Vancouver,Calgary
2010-04-12,Phoenix,Oakland
2010-04-13,Dallas,San Antonio
2010-04-13,Birmingham,Nashville
2010-04-13,Denver,Seattle
2010-04-13,Monterrey,Merida
2010-04-13,Atlanta,Charlotte
2010-04-13,Tijuana,Los Angeles
2010-04-13,Vancouver,Calgary
2010-04-13,Phoenix,Oakland
2010-04-14,Merida,Dallas
2010-04-14,Charlotte,Birmingham
2010-04-14,Oakland,Los Angeles
2010-04-14,Vancouver,Seattle
2010-04-14,Atlanta,Nashville
2010-04-15,Monterrey,San Antonio
2010-04-15,Denver,Calgary
2010-04-15,Phoenix,Tijuana
2010-04-15,Merida,Dallas
2010-04-15,Charlotte,Birmingham
2010-04-15,Oakland,Los Angeles
2010-04-15,Vancouver,Seattle
2010-04-15,Atlanta,Nashville
2010-04-16,Monterrey,San Antonio
2010-04-16,Denver,Calgary
2010-04-16,Phoenix,Tijuana
2010-04-16,Merida,Dallas
2010-04-16,Charlotte,Birmingham
2010-04-16,Oakland,Los Angeles
2010-04-16,Vancouver,Seattle
2010-04-16,Atlanta,Nashville
2010-04-17,Monterrey,San Antonio
2010-04-17,Denver,Calgary
2010-04-17,Phoenix,Tijuana
2010-04-18,Oakland,Tijuana
2010-04-18,San Antonio,Merida
2010-04-18,Phoenix,Los Angeles
2010-04-17,Nashville,Atlanta
2010-04-18,Monterrey,Dallas
2010-04-18,Seattle,Vancouver
2010-04-18,Birmingham,Charlotte
2010-04-18,Calgary,Denver
2010-04-19,Oakland,Tijuana
2010-04-19,San Antonio,Merida
2010-04-19,Phoenix,Los Angeles
2010-04-18,Nashville,Atlanta
2010-04-19,Monterrey,Dallas
2010-04-19,Seattle,Vancouver
2010-04-19,Birmingham,Charlotte
2010-04-19,Calgary,Denver
2010-04-20,Oakland,Tijuana
2010-04-20,San Antonio,Merida
2010-04-20,Phoenix,Los Angeles
2010-04-19,Nashville,Atlanta
2010-04-20,Monterrey,Dallas
2010-04-20,Seattle,Vancouver
2010-04-20,Birmingham,Charlotte
2010-04-20,Calgary,Denver
2010-04-21,Atlanta,Denver
2010-04-21,Merida,Oakland
2010-04-21,Los Angeles,San Antonio
2010-04-21,Dallas,Phoenix
2010-04-21,Calgary,Nashville
2010-04-21,Birmingham,Seattle
2010-04-21,Tijuana,Monterrey
2010-04-21,Charlotte,Vancouver
2010-04-22,Atlanta,Denver
2010-04-22,Merida,Oakland
2010-04-22,Los Angeles,San Antonio
2010-04-22,Dallas,Phoenix
2010-04-22,Calgary,Nashville
2010-04-22,Birmingham,Seattle
2010-04-22,Tijuana,Monterrey
2010-04-22,Charlotte,Vancouver
2010-04-23,Atlanta,Denver
2010-04-23,Merida,Oakland
2010-04-23,Los Angeles,San Antonio
2010-04-23,Dallas,Phoenix
2010-04-23,Calgary,Nashville
2010-04-23,Birmingham,Seattle
2010-04-23,Tijuana,Monterrey
2010-04-23,Charlotte,Vancouver
2010-04-24,Denver,Birmingham
2010-04-24,Calgary,Charlotte
2010-04-24,Seattle,Nashville
2010-04-24,Tijuana,Dallas
2010-04-24,Merida,Phoenix
2010-04-25,Oakland,San Antonio
2010-04-25,Vancouver,Atlanta
2010-04-25,Los Angeles,Monterrey
2010-04-25,Denver,Birmingham
2010-04-25,Calgary,Charlotte
2010-04-25,Seattle,Nashville
2010-04-25,Tijuana,Dallas
2010-04-25,Merida,Phoenix
2010-04-26,Oakland,San Antonio
2010-04-26,Vancouver,Atlanta
2010-04-26,Los Angeles,Monterrey
2010-04-26,Denver,Birmingham
2010-04-26,Calgary,Charlotte
2010-04-26,Seattle,Nashville
2010-04-26,Tijuana,Dallas
2010-04-26,Merida,Phoenix
2010-04-27,Oakland,San Antonio
2010-04-27,Vancouver,Atlanta
2010-04-27,Los Angeles,Monterrey
2010-04-28,Vancouver,Birmingham
2010-04-28,Atlanta,Calgary
2010-04-28,Los Angeles,Merida
2010-04-27,Charlotte,Seattle
2010-04-27,Nashville,Denver
2010-04-28,San Antonio,Oakland
2010-04-28,Phoenix,Monterrey
