Date,Home,Away
2010-04-01,Detroit,Indianapolis
2010-04-01,Chicago,St. Paul
2010-04-01,Toronto,Philadelphia
2010-04-01,Pittsburgh,"Washington, D.C."
2010-04-01,Akron,Columbus
2010-04-02,New York,Montreal
2010-04-02,Winnipeg,St. Louis
2010-04-02,Boston,New Haven
2010-04-02,Detroit,Indianapolis
2010-04-02,Chicago,St. Paul
2010-04-02,Toronto,Philadelphia
2010-04-02,Pittsburgh,"Washington, D.C."
2010-04-02,Akron,Columbus
2010-04-03,New York,Montreal
2010-04-03,Winnipeg,St. Louis
2010-04-03,Boston,New Haven
2010-04-03,Detroit,Indianapolis
2010-04-03,Chicago,St. Paul
2010-04-03,Toronto,Philadelphia
2010-04-03,Pittsburgh,"Washington, D.C."
2010-04-03,Akron,Columbus
2010-04-04,New York,Montreal
2010-04-04,Winnipeg,St. Louis
2010-04-04,Boston,New Haven
2010-04-04,Indianapolis,Columbus
2010-04-05,New Haven,Montreal
2010-04-05,Winnipeg,St. Paul
2010-04-04,Pittsburgh,Philadelphia
2010-04-05,St. Louis,Chicago
2010-04-05,Toronto,"Washington, D.C."
2010-04-05,Boston,New York
2010-04-05,Akron,Detroit
2010-04-05,Indianapolis,Columbus
2010-04-06,New Haven,Montreal
2010-04-06,Winnipeg,St. Paul
2010-04-05,Pittsburgh,Philadelphia
2010-04-06,St. Louis,Chicago
2010-04-06,Toronto,"Washington, D.C."
2010-04-06,Boston,New York
2010-04-06,Akron,Detroit
2010-04-06,Indianapolis,Columbus
2010-04-07,New Haven,Montreal
2010-04-07,Winnipeg,St. Paul
2010-04-06,Pittsburgh,Philadelphia
2010-04-07,St. Louis,Chicago
2010-04-07,Toronto,"Washington, D.C."
2010-04-07,Boston,New York
2010-04-07,Akron,Detroit
2010-04-08,Philadelphia,"Washington, D.C."
2010-04-08,St. Paul,Winnipeg
2010-04-08,Boston,Montreal
2010-04-08,Indianapolis,Detroit
2010-04-08,Chicago,St. Louis
2010-04-08,New York,New Haven
2010-04-08,Columbus,Akron
2010-04-08,Pittsburgh,Toronto
2010-04-09,Philadelphia,"Washington, D.C."
2010-04-09,St. Paul,Winnipeg
2010-04-09,Boston,Montreal
2010-04-09,Indianapolis,Detroit
2010-04-09,Chicago,St. Louis
2010-04-09,New York,New Haven
2010-04-09,Columbus,Akron
2010-04-09,Pittsburgh,Toronto
2010-04-10,Philadelphia,"Washington, D.C."
2010-04-10,St. Paul,Winnipeg
2010-04-10,Boston,Montreal
2010-04-10,Indianapolis,Detroit
2010-04-10,Chicago,St. Louis
2010-04-10,New York,New Haven
2010-04-10,Columbus,Akron
2010-04-10,Pittsburgh,Toronto
2010-04-11,St. Louis,St. Paul
2010-04-11,Columbus,Detroit
2010-04-11,"Washington, D.C.",Toronto
2010-04-11,Montreal,New York
2010-04-11,Philadelphia,Pittsburgh
2010-04-11,Indianapolis,Akron
2010-04-11,Chicago,Winnipeg
2010-04-11,New Haven,Boston
2010-04-12,St. Louis,St. Paul
2010-04-12,Columbus,Detroit
2010-04-12,"Washington, D.C.",Toronto
2010-04-12,Montreal,New York
2010-04-12,Philadelphia,Pittsburgh
2010-04-12,Indianapolis,Akron
2010-04-12,Chicago,Winnipeg
2010-04-12,New Haven,Boston
2010-04-13,St. Louis,St. Paul
2010-04-13,Columbus,Detroit
2010-04-13,"Washington, D.C.",Toronto
2010-04-13,Montreal,New York
2010-04-13,Philadelphia,Pittsburgh
2010-04-13,Indianapolis,Akron
2010-04-13,Chicago,Winnipeg
2010-04-13,New Haven,Boston
2010-04-14,"Washington, D.C.",Pittsburgh
2010-04-14,Akron,Indianapolis
2010-04-14,Montreal,New Haven
2010-04-14,New York,Boston
2010-04-14,St. Paul,Chicago
2010-04-15,Detroit,Columbus
2010-04-15,St. Louis,Winnipeg
2010-04-15,Philadelphia,Toronto
2010-04-15,"Washington, D.C.",Pittsburgh
2010-04-15,Akron,Indianapolis
2010-04-15,Montreal,New Haven
2010-04-15,New York,Boston
2010-04-15,St. Paul,Chicago
2010-04-16,Detroit,Columbus
2010-04-16,St. Louis,Winnipeg
2010-04-16,Philadelphia,Toronto
2010-04-16,"Washington, D.C.",Pittsburgh
2010-04-16,Akron,Indianapolis
2010-04-16,Montreal,New Haven
2010-04-16,New York,Boston
2010-04-16,St. Paul,Chicago
2010-04-17,Detroit,Columbus
2010-04-17,St. Louis,Winnipeg
2010-04-17,Philadelphia,Toronto
2010-04-17,New Haven,New York
2010-04-18,Winnipeg,Chicago
2010-04-18,"Washington, D.C.",Philadelphia
2010-04-18,Columbus,Indianapolis
2010-04-18,Toronto,Pittsburgh
2010-04-18,St. Paul,St. Louis
2010-04-18,Detroit,Akron
2010-04-18,Montreal,Boston
2010-04-18,New Haven,New York
2010-04-19,Winnipeg,Chicago
2010-04-19,"Washington, D.C.",Philadelphia
2010-04-19,Columbus,Indianapolis
2010-04-19,Toronto,Pittsburgh
2010-04-19,St. Paul,St. Louis
2010-04-19,Detroit,Akron
2010-04-19,Montreal,Boston
2010-04-19,New Haven,New York
2010-04-20,Winnipeg,Chicago
2010-04-20,"Washington, D.C.",Philadelphia
2010-04-20,Columbus,Indianapolis
2010-04-20,Toronto,Pittsburgh
2010-04-20,St. Paul,St. Louis
2010-04-20,Detroit,Akron
2010-04-20,Montreal,Boston
2010-04-21,New York,Indianapolis
2010-04-21,St. Paul,Philadelphia
2010-04-21,Columbus,Montreal
2010-04-21,Winnipeg,Toronto
2010-04-21,Boston,Detroit
2010-04-21,"Washington, D.C.",Chicago
2010-04-21,St. Louis,Pittsburgh
2010-04-21,New Haven,Akron
2010-04-22,New York,Indianapolis
2010-04-22,St. Paul,Philadelphia
2010-04-22,Columbus,Montreal
2010-04-22,Winnipeg,Toronto
2010-04-22,Boston,Detroit
2010-04-22,"Washington, D.C.",Chicago
2010-04-22,St. Louis,Pittsburgh
2010-04-22,New Haven,Akron
2010-04-23,New York,Indianapolis
2010-04-23,St. Paul,Philadelphia
2010-04-23,Columbus,Montreal
2010-04-23,Winnipeg,Toronto
2010-04-23,Boston,Detroit
2010-04-23,"Washington, D.C.",Chicago
2010-04-23,St. Louis,Pittsburgh
2010-04-23,New Haven,Akron
2010-04-24,St. Paul,Pittsburgh
2010-04-24,St. Louis,Philadelphia
2010-04-24,Chicago,Toronto
2010-04-24,Montreal,Indianapolis
2010-04-24,Detroit,Boston
2010-04-25,New York,Akron
2010-04-25,Columbus,New Haven
2010-04-25,Winnipeg,"Washington, D.C."
2010-04-25,St. Paul,Pittsburgh
2010-04-25,St. Louis,Philadelphia
2010-04-25,Chicago,Toronto
2010-04-25,Montreal,Indianapolis
2010-04-25,Detroit,Boston
2010-04-26,New York,Akron
2010-04-26,Columbus,New Haven
2010-04-26,Winnipeg,"Washington, D.C."
2010-04-26,St. Paul,Pittsburgh
2010-04-26,St. Louis,Philadelphia
2010-04-26,Chicago,Toronto
2010-04-26,Montreal,Indianapolis
2010-04-26,Detroit,Boston
2010-04-27,New York,Akron
2010-04-27,Columbus,New Haven
2010-04-27,Winnipeg,"Washington, D.C."
2010-04-28,Toronto,Winnipeg
2010-04-28,Detroit,New York
2010-04-28,Akron,Boston
2010-04-27,Philadelphia,St. Paul
2010-04-28,Montreal,Columbus
2010-04-28,New Haven,Indianapolis
2010-04-28,Pittsburgh,St. Louis
2010-04-28,Chicago,"Washington, D.C."
2010-04-29,Toronto,Winnipeg
2010-04-29,Detroit,New York
2010-04-29,Akron,Boston
2010-04-28,Philadelphia,St. Paul
2010-04-29,Montreal,Columbus
2010-04-29,New Haven,Indianapolis
2010-04-29,Pittsburgh,St. Louis
2010-04-29,Chicago,"Washington, D.C."
2010-04-30,Toronto,Winnipeg
2010-04-30,Detroit,New York
