Date,Home,Away
2010-04-01,New Haven,Boston
2010-04-01,New York,Montreal
2010-04-01,Toronto,Philadelphia
2010-04-01,St. Paul,St. Louis
2010-04-01,Akron,Indianapolis
2010-04-02,"Washington, D.C.",Pittsburgh
2010-04-02,Chicago,Winnipeg
2010-04-02,Columbus,Detroit
2010-04-02,New Haven,Boston
2010-04-02,New York,Montreal
2010-04-02,Toronto,Philadelphia
2010-04-02,St. Paul,St. Louis
2010-04-02,Akron,Indianapolis
2010-04-03,"Washington, D.C.",Pittsburgh
2010-04-03,Chicago,Winnipeg
2010-04-03,Columbus,Detroit
2010-04-03,New Haven,Boston
2010-04-03,New York,Montreal
2010-04-03,Toronto,Philadelphia
2010-04-03,St. Paul,St. Louis
2010-04-03,Akron,Indianapolis
2010-04-04,"Washington, D.C.",Pittsburgh
2010-04-04,Chicago,Winnipeg
2010-04-04,Columbus,Detroit
2010-04-04,St. Louis,St. Paul
2010-04-04,New Haven,Montreal
2010-04-05,Detroit,Indianapolis
2010-04-05,Pittsburgh,"Washington, D.C."
2010-04-04,New York,Boston
2010-04-05,Columbus,Akron
2010-04-05,Winnipeg,Chicago
2010-04-05,Philadelphia,Toronto
2010-04-05,St. Louis,St. Paul
2010-04-05,New Haven,Montreal
2010-04-06,Detroit,Indianapolis
2010-04-06,Pittsburgh,"Washington, D.C."
2010-04-05,New York,Boston
2010-04-06,Columbus,Akron
2010-04-06,Winnipeg,Chicago
2010-04-06,Philadelphia,Toronto
2010-04-06,St. Louis,St. Paul
2010-04-06,New Haven,Montreal
2010-04-07,Detroit,Indianapolis
2010-04-07,Pittsburgh,"Washington, D.C."
2010-04-06,New York,Boston
2010-04-07,Columbus,Akron
2010-04-07,Winnipeg,Chicago
2010-04-07,Philadelphia,Toronto
2010-04-07,New York,New Haven
2010-04-07,Boston,Montreal
2010-04-08,Philadelphia,"Washington, D.C."
2010-04-08,Pittsburgh,Toronto
2010-04-08,Winnipeg,St. Paul
2010-04-08,Chicago,St. Louis
2010-04-08,Detroit,Columbus
2010-04-08,Indianapolis,Akron
2010-04-08,New York,New Haven
2010-04-08,Boston,Montreal
2010-04-09,Philadelphia,"Washington, D.C."
2010-04-09,Pittsburgh,Toronto
2010-04-09,Winnipeg,St. Paul
2010-04-09,Chicago,St. Louis
2010-04-09,Detroit,Columbus
2010-04-09,Indianapolis,Akron
2010-04-09,New York,New Haven
2010-04-09,Boston,Montreal
2010-04-10,Philadelphia,"Washington, D.C."
2010-04-10,Pittsburgh,Toronto
2010-04-10,Winnipeg,St. Paul
2010-04-10,Chicago,St. Louis
2010-04-10,Detroit,Columbus
2010-04-10,Indianapolis,Akron
2010-04-11,Akron,Columbus
2010-04-10,Montreal,Boston
2010-04-11,Philadelphia,Pittsburgh
2010-04-11,St. Louis,Winnipeg
2010-04-11,Toronto,"Washington, D.C."
2010-04-11,New Haven,New York
2010-04-11,St. Paul,Chicago
2010-04-11,Indianapolis,Detroit
2010-04-12,Akron,Columbus
2010-04-11,Montreal,Boston
2010-04-12,Philadelphia,Pittsburgh
2010-04-12,St. Louis,Winnipeg
2010-04-12,Toronto,"Washington, D.C."
2010-04-12,New Haven,New York
2010-04-12,St. Paul,Chicago
2010-04-12,Indianapolis,Detroit
2010-04-13,Akron,Columbus
2010-04-12,Montreal,Boston
2010-04-13,Philadelphia,Pittsburgh
2010-04-13,St. Louis,Winnipeg
2010-04-13,Toronto,"Washington, D.C."
2010-04-13,New Haven,New York
2010-04-13,St. Paul,Chicago
2010-04-13,Indianapolis,Detroit
2010-04-14,Winnipeg,St. Louis
2010-04-14,"Washington, D.C.",Toronto
2010-04-14,Indianapolis,Columbus
2010-04-14,Montreal,New Haven
2010-04-14,Akron,Detroit
2010-04-15,Pittsburgh,Philadelphia
2010-04-15,Chicago,St. Paul
2010-04-15,Boston,New York
2010-04-15,Winnipeg,St. Louis
2010-04-15,"Washington, D.C.",Toronto
2010-04-15,Indianapolis,Columbus
2010-04-15,Montreal,New Haven
2010-04-15,Akron,Detroit
2010-04-16,Pittsburgh,Philadelphia
2010-04-16,Chicago,St. Paul
2010-04-16,Boston,New York
2010-04-16,Winnipeg,St. Louis
2010-04-16,"Washington, D.C.",Toronto
2010-04-16,Indianapolis,Columbus
2010-04-16,Montreal,New Haven
2010-04-16,Akron,Detroit
2010-04-17,Pittsburgh,Philadelphia
2010-04-17,Chicago,St. Paul
2010-04-17,Boston,New York
2010-04-18,Boston,New Haven
2010-04-18,St. Louis,Chicago
2010-04-18,"Washington, D.C.",Philadelphia
2010-04-17,Columbus,Indianapolis
2010-04-18,Toronto,Pittsburgh
2010-04-18,Montreal,New York
2010-04-18,St. Paul,Winnipeg
2010-04-18,Detroit,Akron
2010-04-19,Boston,New Haven
2010-04-19,St. Louis,Chicago
2010-04-19,"Washington, D.C.",Philadelphia
2010-04-18,Columbus,Indianapolis
2010-04-19,Toronto,Pittsburgh
2010-04-19,Montreal,New York
2010-04-19,St. Paul,Winnipeg
2010-04-19,Detroit,Akron
2010-04-20,Boston,New Haven
2010-04-20,St. Louis,Chicago
2010-04-20,"Washington, D.C.",Philadelphia
2010-04-19,Columbus,Indianapolis
2010-04-20,Toronto,Pittsburgh
2010-04-20,Montreal,New York
2010-04-20,St. Paul,Winnipeg
2010-04-20,Detroit,Akron
2010-04-21,New Haven,Indianapolis
2010-04-21,Philadelphia,Winnipeg
2010-04-21,St. Louis,"Washington, D.C."
2010-04-21,Toronto,St. Paul
2010-04-21,Detroit,New York
2010-04-21,Boston,Columbus
2010-04-21,Chicago,Pittsburgh
2010-04-21,Montreal,Akron
2010-04-22,New Haven,Indianapolis
2010-04-22,Philadelphia,Winnipeg
2010-04-22,St. Louis,"Washington, D.C."
2010-04-22,Toronto,St. Paul
2010-04-22,Detroit,New York
2010-04-22,Boston,Columbus
2010-04-22,Chicago,Pittsburgh
2010-04-22,Montreal,Akron
2010-04-23,New Haven,Indianapolis
2010-04-23,Philadelphia,Winnipeg
2010-04-23,St. Louis,"Washington, D.C."
2010-04-23,Toronto,St. Paul
2010-04-23,Detroit,New York
2010-04-23,Boston,Columbus
2010-04-23,Chicago,Pittsburgh
2010-04-23,Montreal,Akron
2010-04-24,"Washington, D.C.",St. Louis
2010-04-24,St. Paul,Toronto
2010-04-24,Winnipeg,Philadelphia
2010-04-24,Montreal,Indianapolis
2010-04-24,Akron,Boston
2010-04-25,New Haven,Columbus
2010-04-25,Pittsburgh,Chicago
2010-04-25,New York,Detroit
2010-04-25,"Washington, D.C.",St. Louis
2010-04-25,St. Paul,Toronto
2010-04-25,Winnipeg,Philadelphia
2010-04-25,Montreal,Indianapolis
2010-04-25,Akron,Boston
2010-04-26,New Haven,Columbus
2010-04-26,Pittsburgh,Chicago
2010-04-26,New York,Detroit
2010-04-26,"Washington, D.C.",St. Louis
2010-04-26,St. Paul,Toronto
2010-04-26,Winnipeg,Philadelphia
2010-04-26,Montreal,Indianapolis
2010-04-26,Akron,Boston
2010-04-27,New Haven,Columbus
2010-04-27,Pittsburgh,Chicago
2010-04-27,New York,Detroit
2010-04-28,Pittsburgh,Winnipeg
2010-04-28,New York,Columbus
2010-04-28,"Washington, D.C.",Chicago
2010-04-28,Montreal,Detroit
2010-04-27,St. Paul,Philadelphia
2010-04-28,St. Louis,Toronto
2010-04-28,Indianapolis,Boston
2010-04-28,New Haven,Akron
2010-04-29,Pittsburgh,Winnipeg
2010-04-29,New York,Columbus
2010-04-29,"Washington, D.C.",Chicago
2010-04-29,Montreal,Detroit
2010-04-28,St. Paul,Philadelphia
2010-04-29,St. Louis,Toronto
2010-04-29,Indianapolis,Boston
2010-04-29,New Haven,Akron
2010-04-30,Pittsburgh,Winnipeg
2010-04-30,New York,Columbus
2010-04-30,"Washington, D.C.",Chicago
2010-04-30,Montreal,Detroit
2010-04-29,St. Paul,Philadelphia
2010-04-30,St. Louis,Toronto
2010-04-30,Indianapolis,Boston
2010-04-30,New Haven,Akron
2010-05-01,St. Louis,Pittsburgh
2010-05-01,Chicago,"Washington, D.C."
2010-05-01,New York,Akron
2010-05-01,Columbus,New Haven
2010-05-01,Indianapolis,Montreal
2010-05-01,Winnipeg,Toronto
2010-05-01,Boston,Detroit
2010-05-01,Philadelphia,St. Paul
2010-05-02,St. Louis,Pittsburgh
2010-05-02,Chicago,"Washington, D.C."
2010-05-02,New York,Akron
2010-05-02,Columbus,New Haven
2010-05-02,Indianapolis,Montreal
2010-05-02,Winnipeg,Toronto
2010-05-02,Boston,Detroit
2010-05-02,Philadelphia,St. Paul
2010-05-03,St. Louis,Pittsburgh
2010-05-03,Chicago,"Washington, D.C."
2010-05-03,New York,Akron
2010-05-03,Columbus,New Haven
2010-05-03,Indianapolis,Montreal
2010-05-03,Winnipeg,Toronto
2010-05-03,Boston,Detroit
2010-05-03,Philadelphia,St. Paul
2010-05-04,,
2010-05-05,,
2010-05-06,,
2010-05-07,Toronto,Montreal
2010-05-07,Philadelphia,Boston
2010-05-07,Winnipeg,Detroit
2010-05-07,Indianapolis,Chicago
2010-05-07,Pittsburgh,New Haven
2010-05-08,St. Louis,Akron
2010-05-08,Columbus,St. Paul
2010-05-08,"Washington, D.C.",New York
2010-05-08,Toronto,Montreal
2010-05-08,Philadelphia,Boston
2010-05-08,Winnipeg,Detroit
2010-05-08,Indianapolis,Chicago
2010-05-08,Pittsburgh,New Haven
2010-05-09,St. Louis,Akron
2010-05-09,Columbus,St. Paul
2010-05-09,"Washington, D.C.",New York
2010-05-09,Toronto,Montreal
2010-05-09,Philadelphia,Boston
2010-05-09,Winnipeg,Detroit
2010-05-09,Indianapolis,Chicago
2010-05-09,Pittsburgh,New Haven
2010-05-10,St. Louis,Akron
2010-05-10,Columbus,St. Paul
2010-05-10,"Washington, D.C.",New York
2010-05-11,New Haven,"Washington, D.C."
2010-05-11,Akron,St. Paul
2010-05-11,New York,Pittsburgh
2010-05-10,Winnipeg,Indianapolis
2010-05-11,Columbus,St. Louis
2010-05-11,Boston,Philadelphia
2010-05-11,Chicago,Detroit
2010-05-11,Montreal,Toronto
2010-05-12,New Haven,"Washington, D.C."
2010-05-12,Akron,St. Paul
2010-05-12,New York,Pittsburgh
2010-05-11,Winnipeg,Indianapolis
2010-05-12,Columbus,St. Louis
2010-05-12,Boston,Philadelphia
2010-05-12,Chicago,Detroit
2010-05-12,Montreal,Toronto
2010-05-13,New Haven,"Washington, D.C."
2010-05-13,Akron,St. Paul
2010-05-13,New York,Pittsburgh
2010-05-12,Winnipeg,Indianapolis
2010-05-13,Columbus,St. Louis
2010-05-13,Boston,Philadelphia
2010-05-13,Chicago,Detroit
2010-05-13,Montreal,Toronto
2010-05-14,Columbus,Winnipeg
2010-05-14,Toronto,Boston
2010-05-14,New York,Philadelphia
2010-05-14,Detroit,Chicago
2010-05-14,Montreal,Pittsburgh
2010-05-15,"Washington, D.C.",New Haven
2010-05-15,St. Louis,Indianapolis
2010-05-15,St. Paul,Akron
2010-05-15,Columbus,Winnipeg
2010-05-15,Toronto,Boston
2010-05-15,New York,Philadelphia
2010-05-15,Detroit,Chicago
2010-05-15,Montreal,Pittsburgh
2010-05-16,"Washington, D.C.",New Haven
2010-05-16,St. Louis,Indianapolis
2010-05-16,St. Paul,Akron
2010-05-16,Columbus,Winnipeg
2010-05-16,Toronto,Boston
2010-05-16,New York,Philadelphia
2010-05-16,Detroit,Chicago
2010-05-16,Montreal,Pittsburgh
2010-05-17,"Washington, D.C.",New Haven
2010-05-17,St. Louis,Indianapolis
2010-05-17,St. Paul,Akron
2010-05-18,St. Louis,Detroit
2010-05-17,Columbus,Chicago
2010-05-18,New Haven,Philadelphia
2010-05-18,Winnipeg,Akron
2010-05-17,Pittsburgh,Boston
2010-05-18,New York,Toronto
2010-05-18,"Washington, D.C.",Montreal
2010-05-18,Indianapolis,St. Paul
2010-05-19,St. Louis,Detroit
2010-05-18,Columbus,Chicago
2010-05-19,New Haven,Philadelphia
2010-05-19,Winnipeg,Akron
2010-05-18,Pittsburgh,Boston
2010-05-19,New York,Toronto
2010-05-19,"Washington, D.C.",Montreal
2010-05-19,Indianapolis,St. Paul
2010-05-20,St. Louis,Detroit
2010-05-19,Columbus,Chicago
2010-05-20,New Haven,Philadelphia
2010-05-20,Winnipeg,Akron
2010-05-19,Pittsburgh,Boston
2010-05-20,New York,Toronto
2010-05-20,"Washington, D.C.",Montreal
2010-05-20,Indianapolis,St. Paul
2010-05-21,New York,"Washington, D.C."
2010-05-21,Akron,Chicago
2010-05-21,Montreal,Philadelphia
2010-05-21,New Haven,Toronto
2010-05-21,St. Paul,Columbus
2010-05-21,Detroit,Winnipeg
2010-05-21,Indianapolis,St. Louis
2010-05-21,Boston,Pittsburgh
2010-05-22,New York,"Washington, D.C."
2010-05-22,Akron,Chicago
2010-05-22,Montreal,Philadelphia
2010-05-22,New Haven,Toronto
2010-05-22,St. Paul,Columbus
2010-05-22,Detroit,Winnipeg
2010-05-22,Indianapolis,St. Louis
2010-05-22,Boston,Pittsburgh
2010-05-23,New York,"Washington, D.C."
2010-05-23,Akron,Chicago
2010-05-23,Montreal,Philadelphia
2010-05-23,New Haven,Toronto
2010-05-23,St. Paul,Columbus
2010-05-23,Detroit,Winnipeg
2010-05-23,Indianapolis,St. Louis
2010-05-23,Boston,Pittsburgh
2010-05-24,Toronto,New Haven
2010-05-24,Detroit,St. Louis
2010-05-24,Boston,"Washington, D.C."
2010-05-24,Akron,Winnipeg
2010-05-24,St. Paul,Indianapolis
2010-05-25,Pittsburgh,New York
2010-05-25,Philadelphia,Montreal
2010-05-25,Chicago,Columbus
2010-05-25,Toronto,New Haven
2010-05-25,Detroit,St. Louis
2010-05-25,Boston,"Washington, D.C."
2010-05-25,Akron,Winnipeg
2010-05-25,St. Paul,Indianapolis
2010-05-26,Pittsburgh,New York
2010-05-26,Philadelphia,Montreal
2010-05-26,Chicago,Columbus
2010-05-26,Toronto,New Haven
2010-05-26,Detroit,St. Louis
2010-05-26,Boston,"Washington, D.C."
2010-05-26,Akron,Winnipeg
2010-05-26,St. Paul,Indianapolis
2010-05-27,Pittsburgh,New York
2010-05-27,Philadelphia,Montreal
2010-05-27,Chicago,Columbus
2010-05-27,St. Paul,Detroit
2010-05-28,Pittsburgh,Montreal
2010-05-27,"Washington, D.C.",Boston
2010-05-28,Chicago,Akron
2010-05-28,St. Louis,Columbus
2010-05-28,Philadelphia,New Haven
2010-05-28,Toronto,New York
2010-05-28,Indianapolis,Winnipeg
2010-05-28,St. Paul,Detroit
2010-05-29,Pittsburgh,Montreal
2010-05-28,"Washington, D.C.",Boston
2010-05-29,Chicago,Akron
2010-05-29,St. Louis,Columbus
2010-05-29,Philadelphia,New Haven
2010-05-29,Toronto,New York
2010-05-29,Indianapolis,Winnipeg
2010-05-29,St. Paul,Detroit
2010-05-30,Pittsburgh,Montreal
2010-05-29,"Washington, D.C.",Boston
2010-05-30,Chicago,Akron
2010-05-30,St. Louis,Columbus
2010-05-30,Philadelphia,New Haven
2010-05-30,Toronto,New York
2010-05-30,Indianapolis,Winnipeg
2010-05-30,Detroit,St. Paul
2010-05-31,New Haven,Pittsburgh
2010-05-31,Chicago,Indianapolis
2010-05-31,Montreal,"Washington, D.C."
2010-05-31,Boston,Toronto
2010-05-31,Winnipeg,Columbus
2010-05-31,Philadelphia,New York
2010-05-31,Akron,St. Louis
2010-05-31,Detroit,St. Paul
2010-06-01,New Haven,Pittsburgh
2010-06-01,Chicago,Indianapolis
2010-06-01,Montreal,"Washington, D.C."
2010-06-01,Boston,Toronto
2010-06-01,Winnipeg,Columbus
2010-06-01,Philadelphia,New York
2010-06-01,Akron,St. Louis
2010-06-01,Detroit,St. Paul
2010-06-02,New Haven,Pittsburgh
2010-06-02,Chicago,Indianapolis
2010-06-02,Montreal,"Washington, D.C."
2010-06-02,Boston,Toronto
2010-06-02,Winnipeg,Columbus
2010-06-02,Philadelphia,New York
2010-06-02,Akron,St. Louis
2010-06-03,New Haven,Philadelphia
2010-06-03,Boston,Toronto
2010-06-03,St. Paul,Indianapolis
2010-06-03,Detroit,Chicago
2010-06-03,Pittsburgh,Montreal
2010-06-04,"Washington, D.C.",New York
2010-06-04,St. Louis,Akron
2010-06-04,Winnipeg,Columbus
2010-06-04,New Haven,Philadelphia
2010-06-04,Boston,Toronto
2010-06-04,St. Paul,Indianapolis
2010-06-04,Detroit,Chicago
2010-06-04,Pittsburgh,Montreal
2010-06-05,"Washington, D.C.",New York
2010-06-05,St. Louis,Akron
2010-06-05,Winnipeg,Columbus
2010-06-05,New Haven,Philadelphia
2010-06-05,Boston,Toronto
2010-06-05,St. Paul,Indianapolis
2010-06-05,Detroit,Chicago
2010-06-05,Pittsburgh,Montreal
2010-06-06,"Washington, D.C.",New York
2010-06-06,St. Louis,Akron
2010-06-06,Winnipeg,Columbus
2010-06-07,Akron,St. Paul
2010-06-06,Indianapolis,Chicago
2010-06-07,New Haven,"Washington, D.C."
2010-06-06,Montreal,Philadelphia
2010-06-07,Pittsburgh,New York
2010-06-07,Detroit,St. Louis
2010-06-07,Columbus,Winnipeg
2010-06-07,Toronto,Boston
2010-06-08,Akron,St. Paul
2010-06-07,Indianapolis,Chicago
2010-06-08,New Haven,"Washington, D.C."
2010-06-07,Montreal,Philadelphia
2010-06-08,Pittsburgh,New York
2010-06-08,Detroit,St. Louis
2010-06-08,Columbus,Winnipeg
2010-06-08,Toronto,Boston
2010-06-09,Akron,St. Paul
2010-06-08,Indianapolis,Chicago
2010-06-09,New Haven,"Washington, D.C."
2010-06-08,Montreal,Philadelphia
2010-06-09,Pittsburgh,New York
2010-06-09,Detroit,St. Louis
2010-06-09,Columbus,Winnipeg
2010-06-09,Toronto,Boston
2010-06-10,New York,Philadelphia
2010-06-10,Toronto,New Haven
2010-06-10,Indianapolis,Winnipeg
2010-06-10,St. Paul,Akron
2010-06-10,Columbus,St. Louis
2010-06-10,Boston,"Washington, D.C."
2010-06-10,Chicago,Detroit
2010-06-10,Montreal,Pittsburgh
2010-06-11,New York,Philadelphia
2010-06-11,Toronto,New Haven
2010-06-11,Indianapolis,Winnipeg
2010-06-11,St. Paul,Akron
2010-06-11,Columbus,St. Louis
2010-06-11,Boston,"Washington, D.C."
2010-06-11,Chicago,Detroit
2010-06-11,Montreal,Pittsburgh
2010-06-12,New York,Philadelphia
2010-06-12,Toronto,New Haven
2010-06-12,Indianapolis,Winnipeg
2010-06-12,St. Paul,Akron
2010-06-12,Columbus,St. Louis
2010-06-12,Boston,"Washington, D.C."
2010-06-12,Chicago,Detroit
2010-06-12,Montreal,Pittsburgh
2010-06-13,Philadelphia,New York
2010-06-13,"Washington, D.C.",Boston
2010-06-13,Montreal,Toronto
2010-06-13,Chicago,Akron
2010-06-13,Winnipeg,Detroit
2010-06-14,St. Louis,Columbus
2010-06-14,Indianapolis,St. Paul
2010-06-14,New Haven,Pittsburgh
2010-06-14,Philadelphia,New York
2010-06-14,"Washington, D.C.",Boston
2010-06-14,Montreal,Toronto
2010-06-14,Chicago,Akron
2010-06-14,Winnipeg,Detroit
2010-06-15,St. Louis,Columbus
2010-06-15,Indianapolis,St. Paul
2010-06-15,New Haven,Pittsburgh
2010-06-15,Philadelphia,New York
2010-06-15,"Washington, D.C.",Boston
2010-06-15,Montreal,Toronto
2010-06-15,Chicago,Akron
2010-06-15,Winnipeg,Detroit
2010-06-16,St. Louis,Columbus
2010-06-16,Indianapolis,St. Paul
2010-06-16,New Haven,Pittsburgh
2010-06-17,St. Paul,Columbus
2010-06-16,Akron,Chicago
2010-06-16,"Washington, D.C.",Montreal
2010-06-17,Philadelphia,New Haven
2010-06-17,St. Louis,Indianapolis
2010-06-17,Detroit,Winnipeg
2010-06-17,Pittsburgh,Boston
2010-06-17,New York,Toronto
2010-06-18,St. Paul,Columbus
2010-06-17,Akron,Chicago
2010-06-17,"Washington, D.C.",Montreal
2010-06-18,Philadelphia,New Haven
2010-06-18,St. Louis,Indianapolis
2010-06-18,Detroit,Winnipeg
2010-06-18,Pittsburgh,Boston
2010-06-18,New York,Toronto
2010-06-19,St. Paul,Columbus
2010-06-18,Akron,Chicago
2010-06-18,"Washington, D.C.",Montreal
2010-06-19,Philadelphia,New Haven
2010-06-19,St. Louis,Indianapolis
2010-06-19,Detroit,Winnipeg
2010-06-19,Pittsburgh,Boston
2010-06-19,New York,Toronto
2010-06-20,Toronto,Montreal
2010-06-20,Chicago,Columbus
2010-06-20,Boston,Philadelphia
2010-06-20,Akron,St. Louis
2010-06-20,Winnipeg,Indianapolis
2010-06-20,Detroit,St. Paul
2010-06-20,New York,"Washington, D.C."
2010-06-20,Pittsburgh,New Haven
2010-06-21,Toronto,Montreal
2010-06-21,Chicago,Columbus
2010-06-21,Boston,Philadelphia
2010-06-21,Akron,St. Louis
2010-06-21,Winnipeg,Indianapolis
2010-06-21,Detroit,St. Paul
2010-06-21,New York,"Washington, D.C."
2010-06-21,Pittsburgh,New Haven
2010-06-22,Toronto,Montreal
2010-06-22,Chicago,Columbus
2010-06-22,Boston,Philadelphia
2010-06-22,Akron,St. Louis
2010-06-22,Winnipeg,Indianapolis
2010-06-22,Detroit,St. Paul
2010-06-22,New York,"Washington, D.C."
2010-06-22,Pittsburgh,New Haven
2010-06-23,St. Louis,Detroit
2010-06-23,Winnipeg,Akron
2010-06-23,New York,Pittsburgh
2010-06-23,Montreal,"Washington, D.C."
2010-06-23,Columbus,St. Paul
2010-06-24,New Haven,Toronto
2010-06-24,Chicago,Indianapolis
2010-06-24,Philadelphia,Boston
2010-06-24,St. Louis,Detroit
2010-06-24,Winnipeg,Akron
2010-06-24,New York,Pittsburgh
2010-06-24,Montreal,"Washington, D.C."
2010-06-24,Columbus,St. Paul
2010-06-25,New Haven,Toronto
2010-06-25,Chicago,Indianapolis
2010-06-25,Philadelphia,Boston
2010-06-25,St. Louis,Detroit
2010-06-25,Winnipeg,Akron
2010-06-25,New York,Pittsburgh
2010-06-25,Montreal,"Washington, D.C."
2010-06-25,Columbus,St. Paul
2010-06-26,New Haven,Toronto
2010-06-26,Chicago,Indianapolis
2010-06-26,Philadelphia,Boston
2010-06-27,"Washington, D.C.",New Haven
2010-06-26,Akron,Winnipeg
2010-06-27,Columbus,Chicago
2010-06-27,Boston,Pittsburgh
2010-06-26,St. Paul,Detroit
2010-06-27,Indianapolis,St. Louis
2010-06-27,Philadelphia,Montreal
2010-06-27,Toronto,New York
2010-06-28,"Washington, D.C.",New Haven
2010-06-27,Akron,Winnipeg
2010-06-28,Columbus,Chicago
2010-06-28,Boston,Pittsburgh
2010-06-27,St. Paul,Detroit
2010-06-28,Indianapolis,St. Louis
2010-06-28,Philadelphia,Montreal
2010-06-28,Toronto,New York
2010-06-29,"Washington, D.C.",New Haven
2010-06-28,Akron,Winnipeg
2010-06-29,Columbus,Chicago
2010-06-29,Boston,Pittsburgh
2010-06-28,St. Paul,Detroit
2010-06-29,Indianapolis,St. Louis
2010-06-29,Philadelphia,Montreal
2010-06-29,Toronto,New York
2010-06-30,,
2010-07-01,,
2010-07-02,,
2010-07-03,,
2010-07-04,Akron,Columbus
2010-07-04,Montreal,New Haven
2010-07-04,Toronto,"Washington, D.C."
2010-07-04,Chicago,Winnipeg
2010-07-04,Pittsburgh,Philadelphia
2010-07-05,St. Louis,St. Paul
2010-07-05,New York,Boston
2010-07-05,Indianapolis,Detroit
2010-07-05,Akron,Columbus
2010-07-05,Montreal,New Haven
2010-07-05,Toronto,"Washington, D.C."
2010-07-05,Chicago,Winnipeg
2010-07-05,Pittsburgh,Philadelphia
2010-07-06,St. Louis,St. Paul
2010-07-06,New York,Boston
2010-07-06,Indianapolis,Detroit
2010-07-06,Akron,Columbus
2010-07-06,Montreal,New Haven
2010-07-06,Toronto,"Washington, D.C."
2010-07-06,Chicago,Winnipeg
2010-07-06,Pittsburgh,Philadelphia
2010-07-07,St. Louis,St. Paul
2010-07-07,New York,Boston
2010-07-07,Indianapolis,Detroit
2010-07-08,New York,New Haven
2010-07-08,Columbus,Indianapolis
2010-07-08,Winnipeg,St. Paul
2010-07-07,Philadelphia,Toronto
2010-07-08,Detroit,Akron
2010-07-08,St. Louis,Chicago
2010-07-08,Pittsburgh,"Washington, D.C."
2010-07-08,Boston,Montreal
2010-07-09,New York,New Haven
2010-07-09,Columbus,Indianapolis
2010-07-09,Winnipeg,St. Paul
2010-07-08,Philadelphia,Toronto
2010-07-09,Detroit,Akron
2010-07-09,St. Louis,Chicago
2010-07-09,Pittsburgh,"Washington, D.C."
2010-07-09,Boston,Montreal
2010-07-10,New York,New Haven
2010-07-10,Columbus,Indianapolis
2010-07-10,Winnipeg,St. Paul
2010-07-09,Philadelphia,Toronto
2010-07-10,Detroit,Akron
2010-07-10,St. Louis,Chicago
2010-07-10,Pittsburgh,"Washington, D.C."
2010-07-10,Boston,Montreal
2010-07-11,New Haven,New York
2010-07-11,St. Paul,St. Louis
2010-07-11,Pittsburgh,Toronto
2010-07-11,Detroit,Columbus
2010-07-11,Philadelphia,"Washington, D.C."
2010-07-11,Akron,Indianapolis
2010-07-11,Winnipeg,Chicago
2010-07-11,Montreal,Boston
2010-07-12,New Haven,New York
2010-07-12,St. Paul,St. Louis
2010-07-12,Pittsburgh,Toronto
2010-07-12,Detroit,Columbus
2010-07-12,Philadelphia,"Washington, D.C."
2010-07-12,Akron,Indianapolis
2010-07-12,Winnipeg,Chicago
2010-07-12,Montreal,Boston
2010-07-13,New Haven,New York
2010-07-13,St. Paul,St. Louis
2010-07-13,Pittsburgh,Toronto
2010-07-13,Detroit,Columbus
2010-07-13,Philadelphia,"Washington, D.C."
2010-07-13,Akron,Indianapolis
2010-07-13,Winnipeg,Chicago
2010-07-13,Montreal,Boston
2010-07-14,Columbus,Akron
2010-07-14,Detroit,Indianapolis
2010-07-14,New Haven,Montreal
2010-07-14,"Washington, D.C.",Toronto
2010-07-14,St. Paul,Winnipeg
2010-07-15,Boston,New York
2010-07-15,Philadelphia,Pittsburgh
2010-07-15,Chicago,St. Louis
2010-07-15,Columbus,Akron
2010-07-15,Detroit,Indianapolis
2010-07-15,New Haven,Montreal
2010-07-15,"Washington, D.C.",Toronto
2010-07-15,St. Paul,Winnipeg
2010-07-16,Boston,New York
2010-07-16,Philadelphia,Pittsburgh
2010-07-16,Chicago,St. Louis
2010-07-16,Columbus,Akron
2010-07-16,Detroit,Indianapolis
2010-07-16,New Haven,Montreal
2010-07-16,"Washington, D.C.",Toronto
2010-07-16,St. Paul,Winnipeg
2010-07-17,Boston,New York
2010-07-17,Philadelphia,Pittsburgh
2010-07-17,Chicago,St. Louis
2010-07-18,St. Louis,Montreal
2010-07-18,St. Paul,New York
2010-07-18,Pittsburgh,Detroit
2010-07-17,Toronto,Akron
2010-07-18,New Haven,Chicago
2010-07-18,Philadelphia,Indianapolis
2010-07-18,Columbus,"Washington, D.C."
2010-07-18,Winnipeg,Boston
2010-07-19,St. Louis,Montreal
2010-07-19,St. Paul,New York
2010-07-19,Pittsburgh,Detroit
2010-07-18,Toronto,Akron
2010-07-19,New Haven,Chicago
2010-07-19,Philadelphia,Indianapolis
2010-07-19,Columbus,"Washington, D.C."
2010-07-19,Winnipeg,Boston
