Date,Home,Away
2010-04-01,Chicago,St. Paul
2010-04-01,Detroit,Indianapolis
2010-04-01,Philadelphia,"Washington, D.C."
2010-04-01,New York,New Haven
2010-04-01,Akron,Columbus
2010-04-02,Boston,Montreal
2010-04-02,Pittsburgh,Toronto
2010-04-02,Winnipeg,St. Louis
2010-04-02,Chicago,St. Paul
2010-04-02,Detroit,Indianapolis
2010-04-02,Philadelphia,"Washington, D.C."
2010-04-02,New York,New Haven
2010-04-02,Akron,Columbus
2010-04-03,Boston,Montreal
2010-04-03,Pittsburgh,Toronto
2010-04-03,Winnipeg,St. Louis
2010-04-03,Chicago,St. Paul
2010-04-03,Detroit,Indianapolis
2010-04-03,Philadelphia,"Washington, D.C."
2010-04-03,New York,New Haven
2010-04-03,Akron,Columbus
2010-04-04,Boston,Montreal
2010-04-04,Pittsburgh,Toronto
2010-04-04,Winnipeg,St. Louis
2010-04-04,"Washington, D.C.",Philadelphia
2010-04-05,Chicago,St. Louis
2010-04-04,Indianapolis,Detroit
2010-04-05,New Haven,Montreal
2010-04-04,Columbus,Akron
2010-04-05,Toronto,Pittsburgh
2010-04-05,St. Paul,Winnipeg
2010-04-05,Boston,New York
2010-04-05,"Washington, D.C.",Philadelphia
2010-04-06,Chicago,St. Louis
2010-04-05,Indianapolis,Detroit
2010-04-06,New Haven,Montreal
2010-04-05,Columbus,Akron
2010-04-06,Toronto,Pittsburgh
2010-04-06,St. Paul,Winnipeg
2010-04-06,Boston,New York
2010-04-06,"Washington, D.C.",Philadelphia
2010-04-07,Chicago,St. Louis
2010-04-06,Indianapolis,Detroit
2010-04-07,New Haven,Montreal
2010-04-06,Columbus,Akron
2010-04-07,Toronto,Pittsburgh
2010-04-07,St. Paul,Winnipeg
2010-04-07,Boston,New York
2010-04-08,New Haven,New York
2010-04-08,Toronto,"Washington, D.C."
2010-04-07,Indianapolis,Akron
2010-04-08,Pittsburgh,Philadelphia
2010-04-08,Winnipeg,Chicago
2010-04-08,Montreal,Boston
2010-04-08,Columbus,Detroit
2010-04-08,St. Louis,St. Paul
2010-04-09,New Haven,New York
2010-04-09,Toronto,"Washington, D.C."
2010-04-08,Indianapolis,Akron
2010-04-09,Pittsburgh,Philadelphia
2010-04-09,Winnipeg,Chicago
2010-04-09,Montreal,Boston
2010-04-09,Columbus,Detroit
2010-04-09,St. Louis,St. Paul
2010-04-10,New Haven,New York
2010-04-10,Toronto,"Washington, D.C."
2010-04-09,Indianapolis,Akron
2010-04-10,Pittsburgh,Philadelphia
2010-04-10,Winnipeg,Chicago
2010-04-10,Montreal,Boston
2010-04-10,Columbus,Detroit
2010-04-10,St. Louis,St. Paul
2010-04-11,New York,Montreal
2010-04-11,Philadelphia,Toronto
2010-04-11,St. Louis,Winnipeg
2010-04-11,Detroit,Akron
2010-04-11,Boston,New Haven
2010-04-11,Indianapolis,Columbus
2010-04-11,St. Paul,Chicago
2010-04-11,Pittsburgh,"Washington, D.C."
2010-04-12,New York,Montreal
2010-04-12,Philadelphia,Toronto
2010-04-12,St. Louis,Winnipeg
2010-04-12,Detroit,Akron
2010-04-12,Boston,New Haven
2010-04-12,Indianapolis,Columbus
2010-04-12,St. Paul,Chicago
2010-04-12,Pittsburgh,"Washington, D.C."
2010-04-13,New York,Montreal
2010-04-13,Philadelphia,Toronto
2010-04-13,St. Louis,Winnipeg
2010-04-13,Detroit,Akron
2010-04-13,Boston,New Haven
2010-04-13,Indianapolis,Columbus
2010-04-13,St. Paul,Chicago
2010-04-13,Pittsburgh,"Washington, D.C."
2010-04-14,"Washington, D.C.",Toronto
2010-04-14,Columbus,Indianapolis
2010-04-14,Philadelphia,Pittsburgh
2010-04-14,Winnipeg,St. Paul
2010-04-14,New York,Boston
2010-04-15,Akron,Detroit
2010-04-15,St. Louis,Chicago
2010-04-15,Montreal,New Haven
2010-04-15,"Washington, D.C.",Toronto
2010-04-15,Columbus,Indianapolis
2010-04-15,Philadelphia,Pittsburgh
2010-04-15,Winnipeg,St. Paul
2010-04-15,New York,Boston
